 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
749,602.941,1269.202,1068.893,1763.648,1217.424,1149.773,1256.289,1232.927,1250.579,1180.029,1867.151,1223.595,1269.961,1325.632,1504.035,1579.755,1641.710,1288.440,1433.371,1184.246,1524.798,1616.606,1120.774,1193.731,1103.674,1062.137,1402.305,1522.240,2281.291,1609.824,2212.522,1021.857,871.176,1987.891
750,602.334,1264.717,1066.094,1757.272,1211.740,1142.810,1248.797,1231.025,1243.381,1198.187,1861.371,1218.155,1263.482,1322.750,1490.296,1569.067,1643.763,1283.387,1429.489,1181.810,1528.252,1617.588,1121.648,1192.901,1101.697,1057.279,1394.088,1533.471,2285.187,1615.268,2227.645,1023.909,867.076,1982.833
751,602.389,1264.240,1066.295,1757.130,1219.006,1150.927,1248.200,1234.653,1238.981,1199.686,1862.151,1219.888,1261.572,1325.855,1497.621,1566.164,1635.019,1289.754,1426.391,1184.231,1520.219,1618.505,1123.457,1194.609,1099.721,1058.253,1412.337,1528.634,2298.026,1616.568,2212.760,1020.797,865.098,1984.755
752,603.542,1266.448,1067.578,1762.642,1212.712,1146.099,1249.093,1237.121,1238.291,1167.682,1865.109,1221.956,1265.561,1327.082,1504.307,1580.448,1637.323,1289.159,1433.712,1188.097,1535.500,1620.542,1131.874,1196.506,1104.135,1062.700,1398.022,1539.160,2298.375,1611.120,2236.483,1020.517,865.046,1977.939
753,602.858,1261.530,1061.308,1753.331,1213.559,1143.831,1249.851,1228.924,1235.183,1184.291,1852.113,1218.128,1253.336,1319.644,1497.025,1567.525,1634.822,1286.649,1424.578,1187.924,1527.395,1624.050,1121.904,1184.087,1093.121,1052.318,1412.986,1527.656,2291.880,1616.908,2209.770,1018.559,860.877,1982.224
754,597.292,1264.975,1063.950,1765.087,1213.613,1149.551,1249.330,1234.080,1241.732,1189.572,1858.373,1217.925,1258.380,1329.752,1491.990,1571.967,1637.871,1288.677,1427.358,1184.365,1529.869,1616.194,1115.557,1190.072,1102.235,1060.484,1413.324,1525.742,2302.417,1610.464,2207.799,1027.901,869.468,1987.071
755,599.302,1267.475,1065.268,1768.581,1214.836,1148.162,1252.204,1228.951,1242.202,1168.540,1863.875,1225.422,1264.688,1328.592,1502.469,1577.728,1637.212,1291.505,1434.910,1182.600,1534.466,1634.927,1126.211,1190.839,1096.538,1061.842,1416.142,1534.458,2295.948,1621.833,2204.938,1023.019,868.698,1977.906
756,600.123,1261.533,1063.308,1759.912,1216.164,1143.481,1247.648,1223.355,1237.489,1168.982,1863.771,1216.309,1263.897,1321.793,1501.445,1568.300,1646.050,1283.177,1423.124,1182.454,1529.946,1611.951,1120.201,1190.191,1101.305,1056.939,1408.214,1525.099,2301.483,1608.920,2211.333,1022.701,862.599,1977.373
757,601.375,1262.192,1064.394,1751.995,1218.866,1146.092,1246.484,1223.414,1245.100,1159.502,1871.809,1215.078,1261.158,1323.315,1499.838,1574.178,1644.820,1285.166,1425.071,1179.222,1526.921,1618.667,1122.932,1179.895,1101.720,1058.632,1410.308,1543.880,2303.907,1613.436,2192.528,1028.822,870.159,1954.414
758,597.219,1258.155,1060.029,1756.735,1212.742,1141.859,1243.812,1224.826,1235.541,1173.075,1866.977,1216.648,1257.371,1322.540,1493.979,1568.228,1637.034,1286.102,1417.927,1185.870,1533.707,1610.841,1126.723,1190.243,1092.008,1052.087,1404.886,1538.631,2305.467,1610.552,2201.877,1028.132,866.084,1967.233
759,600.176,1263.896,1062.997,1768.008,1216.717,1143.603,1252.490,1230.462,1235.675,1174.449,1875.239,1217.809,1263.204,1320.138,1496.405,1565.580,1638.457,1288.909,1427.646,1185.041,1533.407,1621.293,1125.592,1189.917,1101.095,1060.459,1414.883,1546.848,2315.355,1608.873,2209.796,1025.624,867.427,1963.033
760,595.549,1263.678,1064.655,1761.712,1213.439,1141.641,1242.887,1225.732,1233.108,1171.793,1878.591,1216.796,1254.435,1322.832,1492.694,1555.688,1643.287,1279.822,1425.660,1183.787,1533.646,1601.826,1124.904,1185.222,1102.806,1056.334,1410.175,1534.789,2296.395,1609.957,2204.837,1022.239,865.977,1961.696
761,597.840,1265.284,1061.675,1755.445,1218.031,1147.351,1251.346,1226.397,1235.330,1175.718,1878.707,1222.443,1256.696,1317.708,1492.843,1569.103,1641.359,1280.830,1427.292,1181.672,1525.821,1614.356,1129.894,1195.458,1101.722,1058.909,1400.122,1544.118,2293.059,1616.480,2195.671,1029.700,864.687,1953.164
762,597.889,1260.862,1060.949,1751.922,1213.502,1139.629,1247.479,1224.016,1229.249,1171.247,1883.601,1214.534,1252.437,1320.582,1488.198,1555.393,1637.693,1283.389,1421.002,1182.946,1523.799,1607.225,1119.184,1190.958,1094.735,1049.924,1403.759,1538.038,2285.797,1599.561,2201.799,1022.704,861.019,1959.750
763,604.955,1261.906,1063.942,1768.286,1218.254,1142.800,1250.144,1229.858,1238.378,1164.471,1893.946,1216.101,1257.610,1321.909,1489.873,1561.724,1641.621,1289.323,1429.929,1179.202,1532.701,1619.583,1126.910,1189.217,1100.973,1056.945,1397.209,1546.501,2282.673,1605.133,2212.856,1030.348,870.542,1965.399
764,600.763,1259.878,1061.106,1762.964,1212.870,1136.907,1243.581,1223.662,1224.820,1171.457,1892.146,1211.533,1257.627,1317.920,1495.362,1559.306,1640.810,1279.580,1427.733,1179.290,1532.629,1606.348,1124.367,1189.213,1094.817,1053.674,1399.892,1542.774,2276.469,1600.168,2184.709,1023.108,865.524,1957.422
765,597.101,1264.082,1062.345,1772.744,1214.646,1142.050,1245.934,1228.888,1229.007,1188.833,1890.410,1216.045,1260.195,1324.091,1498.477,1557.534,1648.817,1282.968,1434.283,1181.236,1541.103,1611.559,1130.416,1191.357,1102.404,1058.822,1407.235,1547.900,2276.038,1600.614,2191.095,1026.832,867.326,1972.216
766,608.219,1263.428,1068.041,1766.791,1216.056,1143.317,1251.876,1229.594,1230.746,1166.175,1893.172,1214.084,1252.992,1320.465,1500.297,1560.913,1638.811,1288.360,1433.534,1181.377,1542.958,1619.587,1131.270,1187.926,1101.957,1064.737,1407.555,1551.020,2273.724,1602.494,2199.113,1027.367,865.244,1948.452
767,604.992,1262.480,1062.424,1769.160,1212.649,1143.001,1250.339,1229.662,1236.781,1169.150,1899.733,1216.001,1254.712,1316.073,1485.170,1566.131,1640.067,1291.927,1426.296,1173.683,1553.977,1609.800,1130.655,1188.938,1100.509,1060.453,1412.933,1547.756,2290.327,1594.640,2198.456,1024.199,863.920,1961.844
768,604.526,1267.528,1067.421,1768.458,1218.427,1142.994,1247.395,1228.053,1238.633,1177.018,1911.672,1219.594,1255.494,1318.362,1495.991,1575.273,1645.302,1293.135,1434.541,1177.808,1562.806,1611.489,1141.327,1186.103,1100.184,1064.441,1413.374,1550.605,2274.521,1605.562,2196.651,1032.089,868.740,1970.963
769,598.672,1264.933,1065.595,1769.383,1216.897,1144.210,1248.786,1233.034,1235.252,1167.985,1908.153,1212.666,1251.140,1323.786,1487.318,1578.293,1643.127,1289.934,1442.896,1179.237,1562.796,1623.139,1139.740,1195.626,1100.139,1062.205,1412.139,1550.609,2291.234,1598.989,2184.076,1028.872,866.837,1958.020
770,599.022,1261.951,1061.336,1765.720,1216.742,1139.336,1240.731,1231.986,1229.750,1165.695,1903.025,1216.427,1252.998,1320.752,1493.962,1575.295,1637.950,1288.149,1433.711,1179.984,1562.181,1606.602,1134.657,1186.709,1095.042,1055.129,1421.781,1542.744,2299.117,1601.609,2194.711,1025.318,867.316,1962.826
771,603.287,1272.100,1071.087,1765.444,1215.722,1141.229,1242.636,1234.246,1231.553,1175.351,1904.515,1213.677,1247.721,1316.659,1486.658,1579.344,1641.467,1290.629,1437.589,1176.337,1556.240,1618.633,1140.286,1183.603,1105.145,1057.854,1424.510,1552.628,2286.763,1604.799,2201.148,1028.350,866.381,1960.037
772,602.164,1269.341,1067.719,1754.331,1219.707,1144.245,1245.367,1236.219,1231.056,1176.767,1913.711,1213.047,1252.440,1314.957,1489.733,1584.385,1642.939,1283.740,1435.805,1174.793,1563.361,1619.395,1128.734,1186.680,1100.675,1058.116,1422.777,1551.050,2295.304,1609.042,2196.259,1026.900,865.083,1966.888
773,603.251,1264.709,1066.404,1768.019,1218.785,1141.603,1241.197,1228.470,1227.986,1177.282,1913.796,1214.699,1244.857,1317.093,1480.903,1580.724,1647.802,1286.104,1440.818,1172.423,1567.772,1610.341,1144.068,1192.083,1101.884,1056.528,1419.520,1555.408,2304.001,1616.988,2215.560,1027.596,865.827,1974.682
774,605.239,1270.265,1066.808,1763.625,1223.598,1142.790,1249.122,1238.491,1231.868,1183.960,1914.664,1212.675,1245.058,1327.118,1496.808,1588.307,1647.405,1290.569,1441.760,1179.964,1577.103,1620.251,1149.555,1190.895,1104.505,1061.703,1435.445,1556.489,2307.073,1611.606,2195.582,1028.241,868.554,1978.691
775,603.196,1264.739,1068.120,1760.805,1218.364,1141.323,1242.830,1233.611,1233.357,1183.969,1918.473,1213.979,1243.305,1318.882,1484.661,1584.762,1637.675,1284.083,1437.322,1174.111,1567.538,1624.860,1142.779,1187.066,1103.601,1058.304,1438.959,1556.121,2291.600,1618.043,2186.844,1031.394,867.198,1970.698
776,595.383,1266.580,1065.119,1768.674,1223.559,1137.190,1243.644,1240.616,1238.511,1184.885,1917.057,1212.894,1243.749,1319.923,1491.576,1589.608,1648.730,1291.814,1438.680,1182.238,1582.209,1626.329,1146.907,1188.326,1096.810,1060.523,1448.920,1563.720,2307.634,1604.749,2204.119,1028.345,865.265,1969.759
777,602.820,1266.039,1065.756,1765.154,1219.741,1138.592,1243.755,1237.992,1226.844,1198.833,1922.093,1212.467,1242.475,1323.275,1500.682,1592.192,1639.781,1286.194,1440.160,1180.283,1581.976,1619.495,1143.938,1190.805,1103.188,1058.918,1443.819,1552.312,2289.585,1613.841,2196.203,1025.542,866.562,1978.786
778,600.769,1265.439,1063.729,1759.630,1217.936,1144.926,1245.527,1245.616,1231.481,1196.936,1919.244,1212.312,1252.187,1318.580,1489.010,1591.481,1645.577,1283.260,1441.685,1182.743,1583.982,1627.645,1147.044,1181.672,1100.738,1056.331,1440.504,1559.757,2302.442,1615.323,2187.396,1025.290,863.987,1968.060
779,603.838,1266.110,1061.912,1759.265,1216.386,1137.481,1235.381,1250.784,1233.956,1204.925,1932.337,1212.021,1241.466,1319.737,1487.297,1593.352,1642.095,1288.236,1444.051,1179.874,1578.376,1626.834,1149.861,1187.425,1101.861,1064.801,1445.812,1550.787,2310.955,1614.564,2195.054,1026.801,868.663,1970.208
780,601.789,1267.259,1064.046,1761.091,1218.187,1137.769,1242.616,1242.139,1232.587,1214.870,1926.201,1213.254,1248.301,1317.250,1490.199,1592.675,1644.413,1288.556,1452.704,1183.825,1577.946,1630.508,1153.021,1189.357,1102.856,1059.624,1445.788,1552.170,2329.631,1624.052,2207.525,1023.713,867.146,1963.699
781,597.581,1260.900,1057.631,1750.337,1215.547,1135.641,1238.155,1235.349,1225.113,1194.367,1933.766,1205.115,1237.468,1306.135,1495.229,1586.729,1638.010,1286.917,1440.189,1171.683,1568.166,1626.670,1145.452,1185.211,1095.635,1055.601,1448.406,1553.500,2310.642,1614.036,2179.066,1021.872,865.543,1963.006
782,598.320,1267.281,1064.332,1755.776,1219.126,1140.826,1243.277,1245.923,1227.009,1216.196,1938.555,1211.496,1233.333,1316.162,1495.045,1602.273,1648.701,1290.158,1448.098,1175.860,1581.472,1626.109,1143.700,1188.575,1104.807,1059.382,1446.261,1570.855,2336.051,1612.831,2206.512,1025.989,867.195,1969.869
783,606.713,1267.231,1065.295,1763.993,1223.172,1138.302,1241.965,1245.337,1230.764,1205.041,1940.912,1210.285,1245.730,1315.609,1505.459,1594.310,1643.758,1291.740,1449.788,1180.822,1570.806,1629.001,1160.826,1190.323,1107.000,1062.802,1440.903,1569.583,2338.825,1624.148,2213.993,1028.555,868.627,1966.557
784,607.881,1267.481,1066.271,1762.052,1221.934,1142.994,1242.862,1248.862,1222.435,1192.709,1936.025,1211.898,1240.561,1315.462,1508.365,1595.496,1639.919,1294.898,1449.548,1177.385,1577.258,1631.631,1151.005,1192.806,1100.838,1061.224,1455.365,1565.709,2321.978,1625.987,2203.110,1023.789,871.385,1964.683
785,599.789,1263.241,1062.442,1757.748,1217.028,1140.350,1239.128,1247.125,1223.071,1205.276,1940.875,1207.175,1238.410,1309.850,1492.563,1596.678,1649.311,1283.512,1453.579,1178.110,1568.983,1627.250,1143.700,1187.157,1094.579,1057.779,1435.031,1566.603,2314.322,1617.257,2200.929,1018.667,862.155,1971.155
786,597.585,1263.738,1062.271,1753.324,1219.437,1139.166,1246.938,1251.604,1222.254,1200.195,1935.794,1203.362,1231.019,1305.981,1504.383,1592.792,1641.084,1287.965,1450.534,1176.329,1573.033,1632.865,1150.673,1186.735,1101.316,1057.172,1441.364,1556.213,2313.137,1617.014,2204.257,1020.422,867.832,1972.572
787,598.002,1261.909,1060.628,1765.588,1213.689,1142.287,1236.411,1244.044,1223.901,1206.462,1942.772,1207.930,1232.259,1302.000,1498.362,1606.962,1635.453,1290.233,1448.054,1175.693,1576.937,1621.584,1153.082,1186.303,1101.793,1055.108,1431.068,1561.848,2317.575,1629.595,2199.072,1023.342,867.690,1960.781
788,599.113,1262.353,1061.255,1754.340,1220.008,1132.226,1235.670,1247.736,1228.387,1211.785,1938.496,1205.826,1231.175,1308.266,1505.301,1597.815,1642.223,1287.732,1443.374,1177.083,1573.805,1628.526,1149.596,1193.731,1096.498,1056.153,1437.002,1554.477,2327.456,1616.103,2188.285,1019.507,864.585,1967.399
789,596.955,1261.133,1062.053,1745.810,1216.473,1133.618,1233.811,1245.138,1221.029,1195.882,1939.825,1206.042,1235.572,1304.814,1504.201,1599.952,1645.047,1289.517,1448.884,1171.970,1565.874,1632.771,1155.497,1189.146,1099.711,1050.089,1436.744,1556.894,2312.935,1634.421,2208.264,1021.407,867.912,1955.072
790,597.862,1257.831,1059.730,1746.762,1209.466,1136.783,1233.029,1241.635,1212.647,1187.888,1938.186,1205.501,1233.774,1299.655,1493.858,1594.037,1633.931,1282.729,1450.419,1170.846,1560.246,1622.094,1148.949,1184.193,1091.250,1050.699,1439.438,1552.238,2321.193,1618.398,2217.689,1012.783,862.503,1942.400
791,603.630,1265.098,1064.708,1758.315,1221.176,1135.992,1239.547,1244.196,1215.740,1202.925,1946.076,1210.405,1236.255,1308.414,1500.113,1597.899,1638.984,1286.750,1453.622,1169.235,1561.519,1629.696,1161.870,1191.552,1100.910,1055.501,1444.024,1555.793,2309.942,1621.800,2213.084,1019.712,869.197,1939.328
792,603.802,1262.507,1058.344,1753.792,1210.364,1132.104,1232.742,1245.703,1216.318,1203.537,1941.078,1202.780,1231.453,1302.088,1505.218,1588.823,1642.808,1286.740,1451.796,1173.144,1562.119,1626.131,1154.768,1188.432,1100.666,1051.071,1455.893,1551.510,2330.757,1626.449,2220.122,1015.429,867.145,1961.768
793,606.972,1267.259,1062.993,1755.896,1215.267,1137.417,1236.197,1249.419,1220.394,1207.879,1953.988,1208.567,1227.130,1308.206,1506.083,1599.861,1650.295,1290.804,1449.542,1178.667,1560.589,1632.961,1153.275,1196.817,1102.285,1059.136,1443.860,1560.525,2329.613,1625.593,2220.020,1020.492,867.252,1964.654
794,602.180,1265.101,1062.323,1757.824,1218.763,1136.694,1234.950,1249.522,1218.289,1198.673,1953.654,1207.012,1230.380,1311.276,1499.463,1600.051,1638.577,1281.488,1461.869,1172.825,1560.074,1637.073,1155.042,1189.489,1096.353,1057.941,1438.647,1562.313,2303.466,1629.912,2234.630,1020.171,868.379,1950.805
795,601.160,1263.298,1060.670,1754.164,1208.450,1134.054,1236.558,1243.179,1218.309,1190.647,1949.700,1208.118,1228.760,1299.512,1504.129,1596.282,1639.184,1290.101,1455.678,1174.138,1553.718,1628.621,1159.108,1189.382,1095.790,1052.774,1441.490,1566.833,2323.740,1621.497,2242.145,1019.756,870.709,1951.435
796,602.217,1263.549,1060.112,1745.075,1213.574,1132.545,1234.316,1241.173,1221.828,1191.758,1952.710,1199.705,1225.039,1298.729,1506.480,1600.744,1630.308,1283.349,1453.186,1170.250,1555.558,1623.049,1152.310,1193.192,1103.115,1054.282,1443.974,1552.334,2329.120,1628.755,2224.034,1019.667,863.614,1954.826
797,602.958,1261.155,1062.263,1749.934,1218.201,1133.835,1235.676,1242.107,1213.653,1199.126,1952.444,1207.398,1225.220,1303.532,1501.083,1593.095,1633.996,1291.081,1452.174,1162.593,1549.396,1623.108,1158.056,1191.318,1105.254,1054.385,1435.736,1553.892,2303.505,1620.427,2224.967,1016.885,868.031,1942.416
798,604.016,1264.920,1062.984,1764.587,1213.677,1136.757,1234.725,1244.319,1219.574,1202.638,1952.953,1204.467,1224.491,1305.915,1506.982,1597.042,1635.616,1298.430,1459.381,1169.562,1556.232,1622.454,1160.343,1190.660,1103.966,1054.995,1450.249,1553.372,2319.672,1619.761,2221.622,1023.042,865.967,1950.198
799,604.362,1262.485,1064.525,1754.240,1214.574,1135.605,1230.341,1237.719,1213.585,1198.801,1941.045,1203.070,1217.383,1296.587,1498.130,1595.303,1626.825,1298.502,1451.933,1171.056,1555.126,1624.627,1153.752,1185.006,1101.731,1046.947,1455.088,1550.785,2325.261,1624.498,2213.375,1016.879,866.149,1946.811
800,604.283,1259.920,1064.300,1744.609,1207.857,1133.780,1234.451,1239.993,1213.105,1206.554,1950.689,1201.854,1221.494,1298.396,1499.888,1598.912,1636.097,1283.326,1459.437,1169.694,1557.170,1618.287,1157.502,1184.743,1095.675,1049.698,1448.647,1555.814,2315.842,1629.432,2210.061,1015.673,867.890,1938.102
801,598.455,1261.308,1061.757,1749.523,1212.389,1135.948,1234.144,1239.511,1211.838,1182.402,1950.641,1201.046,1216.407,1294.974,1497.423,1593.762,1631.606,1289.869,1455.973,1171.262,1544.711,1624.657,1162.481,1186.932,1099.100,1046.997,1456.200,1556.430,2326.821,1634.455,2223.395,1011.947,866.705,1955.083
802,603.522,1264.200,1065.394,1760.894,1219.861,1132.631,1231.895,1239.076,1207.660,1197.198,1952.684,1205.953,1218.058,1300.228,1507.687,1598.414,1631.263,1289.218,1461.498,1172.809,1553.271,1630.057,1168.801,1193.736,1102.967,1052.314,1462.771,1564.453,2323.591,1639.705,2225.417,1021.298,869.395,1947.767
803,604.364,1264.610,1064.318,1747.136,1209.896,1135.644,1235.375,1238.352,1214.071,1188.176,1954.566,1198.542,1209.694,1291.684,1512.723,1601.481,1623.589,1295.148,1459.761,1164.081,1545.196,1628.303,1174.697,1187.946,1095.410,1047.860,1463.899,1564.765,2327.432,1628.922,2219.763,1021.810,871.080,1959.835
804,602.413,1263.907,1059.259,1743.249,1211.020,1130.291,1228.583,1236.050,1201.053,1201.163,1941.725,1198.422,1210.137,1289.846,1509.069,1590.766,1635.688,1296.465,1455.457,1169.220,1544.287,1623.684,1165.807,1184.344,1100.850,1052.525,1490.366,1560.130,2339.401,1634.052,2221.723,1018.692,867.053,1947.194
805,602.332,1262.733,1066.258,1753.908,1204.830,1129.247,1230.104,1234.570,1209.641,1213.942,1949.171,1198.365,1208.901,1297.307,1513.663,1591.042,1631.099,1283.469,1458.730,1171.355,1543.619,1629.774,1149.566,1185.361,1098.772,1046.659,1489.340,1558.027,2346.594,1629.359,2218.919,1017.152,858.417,1943.882
806,594.447,1260.959,1062.279,1743.223,1211.820,1133.348,1230.190,1232.223,1205.488,1192.353,1949.770,1200.240,1204.715,1296.894,1516.769,1582.854,1624.144,1285.870,1456.240,1168.899,1541.483,1617.651,1166.792,1185.629,1102.153,1045.734,1488.417,1555.776,2345.560,1620.827,2221.202,1018.453,866.778,1943.941
807,602.093,1264.212,1063.058,1754.865,1218.194,1133.671,1230.741,1238.623,1210.836,1191.911,1955.901,1204.064,1215.207,1295.561,1523.479,1591.283,1631.020,1289.028,1462.935,1163.862,1543.082,1631.074,1164.717,1184.926,1105.994,1047.719,1489.478,1567.464,2339.620,1618.894,2228.046,1023.378,864.718,1963.134
808,605.506,1264.983,1060.976,1754.042,1209.178,1132.562,1232.326,1233.323,1214.577,1213.479,1956.469,1199.608,1212.681,1301.176,1518.556,1597.176,1625.780,1286.603,1464.309,1163.996,1539.682,1634.533,1158.643,1189.891,1103.430,1048.687,1499.683,1562.167,2362.456,1623.606,2229.332,1026.395,864.685,1948.304
809,595.858,1262.216,1060.605,1749.567,1206.782,1127.422,1229.290,1229.334,1214.524,1187.400,1957.963,1201.800,1206.130,1292.630,1524.387,1578.157,1626.240,1292.684,1455.191,1158.880,1538.811,1629.029,1161.131,1184.564,1103.903,1046.139,1502.620,1553.286,2363.576,1624.306,2223.996,1021.662,863.355,1957.193
810,598.387,1262.600,1060.615,1750.944,1207.704,1131.339,1224.811,1231.617,1210.142,1198.518,1958.709,1195.932,1198.839,1288.876,1519.286,1579.470,1627.110,1287.500,1452.663,1165.078,1530.013,1618.868,1166.700,1188.924,1102.488,1045.145,1504.770,1564.541,2352.365,1629.009,2215.982,1016.408,859.594,1932.705
811,603.255,1265.167,1060.865,1748.264,1211.575,1130.460,1230.915,1231.552,1208.927,1190.788,1960.648,1200.576,1202.564,1296.754,1519.666,1590.449,1625.130,1293.660,1462.251,1158.810,1533.789,1615.026,1161.519,1194.707,1100.505,1048.087,1512.564,1557.596,2368.487,1622.717,2235.742,1022.708,862.062,1948.526
812,603.352,1269.681,1066.597,1761.893,1216.616,1137.118,1232.567,1234.531,1207.961,1207.388,1969.547,1203.410,1206.763,1300.740,1526.618,1579.805,1622.507,1292.129,1465.505,1169.992,1538.357,1623.627,1173.680,1191.430,1106.953,1048.149,1516.123,1565.977,2380.217,1633.650,2230.726,1023.873,870.958,1943.611
813,604.294,1268.681,1062.723,1743.598,1212.770,1134.890,1229.678,1238.056,1211.860,1199.018,1970.298,1198.278,1205.086,1296.581,1522.410,1588.889,1630.401,1287.415,1468.323,1163.225,1531.245,1620.734,1166.065,1182.230,1104.709,1046.936,1520.611,1560.139,2377.954,1623.788,2224.776,1025.433,863.380,1951.247
814,608.206,1268.103,1065.136,1745.877,1213.188,1134.936,1228.408,1230.896,1206.844,1188.479,1976.272,1195.799,1199.032,1301.393,1525.649,1583.021,1622.428,1287.893,1462.885,1164.693,1534.622,1633.902,1170.172,1188.285,1106.253,1043.429,1512.050,1560.267,2381.936,1632.179,2222.105,1020.719,865.662,1955.399
815,604.316,1268.535,1062.814,1746.126,1213.841,1131.724,1230.534,1229.980,1209.387,1182.492,1973.563,1200.018,1205.419,1295.560,1525.155,1573.209,1622.516,1293.016,1463.025,1164.064,1529.925,1622.190,1167.729,1189.653,1103.516,1047.640,1518.940,1558.502,2379.005,1619.302,2213.426,1024.707,867.798,1950.334
816,604.322,1269.672,1063.980,1749.035,1214.359,1132.587,1231.741,1232.200,1203.296,1193.640,1976.250,1201.744,1200.448,1294.782,1529.498,1584.801,1629.250,1289.814,1464.452,1163.098,1542.243,1631.578,1169.889,1199.751,1108.564,1047.882,1529.421,1561.911,2381.930,1628.278,2217.707,1022.989,874.170,1942.409
817,605.482,1271.166,1059.542,1755.083,1212.817,1128.627,1231.050,1228.866,1205.255,1203.569,1974.182,1199.226,1196.826,1294.385,1529.589,1587.545,1616.356,1292.051,1464.498,1166.355,1529.849,1635.793,1169.006,1192.072,1108.777,1048.137,1517.266,1565.801,2368.472,1621.741,2189.723,1027.248,864.952,1940.116
818,605.660,1266.111,1062.129,1747.994,1203.093,1129.631,1223.403,1235.525,1205.935,1180.722,1971.257,1192.206,1188.047,1283.174,1519.935,1570.629,1620.370,1287.986,1458.405,1163.790,1530.836,1623.586,1165.390,1189.883,1101.939,1044.873,1531.570,1558.951,2375.687,1607.819,2214.459,1020.253,865.498,1934.116
819,597.638,1270.133,1061.883,1750.738,1210.218,1123.559,1229.622,1234.895,1203.473,1184.704,1979.384,1198.886,1201.765,1280.153,1526.301,1581.232,1619.601,1281.875,1462.955,1163.512,1536.770,1626.881,1168.201,1191.737,1103.074,1045.769,1527.490,1559.838,2375.817,1627.969,2223.173,1020.108,864.635,1931.643
820,599.605,1268.554,1063.697,1746.630,1208.448,1128.091,1226.087,1228.713,1200.540,1185.031,1984.436,1199.325,1200.657,1282.726,1523.128,1577.464,1620.835,1289.359,1463.472,1165.527,1535.368,1628.441,1164.153,1190.781,1108.701,1045.725,1535.232,1561.656,2370.599,1623.146,2212.106,1021.855,866.659,1937.233
821,604.298,1271.520,1060.975,1749.613,1215.176,1134.577,1227.812,1230.675,1209.749,1190.718,1981.497,1195.231,1193.927,1286.677,1530.187,1582.494,1626.999,1289.457,1460.827,1162.205,1528.311,1623.320,1175.205,1190.796,1098.481,1042.816,1520.914,1561.574,2393.277,1626.964,2217.436,1022.275,865.922,1933.118
822,604.206,1268.169,1059.642,1743.523,1209.074,1129.088,1226.625,1229.996,1200.424,1176.498,1983.708,1190.857,1198.913,1283.213,1520.447,1579.283,1623.561,1283.511,1462.308,1162.628,1526.935,1625.389,1179.334,1189.310,1108.619,1040.174,1524.219,1572.451,2393.709,1630.630,2212.643,1024.778,867.534,1930.383
823,599.893,1267.639,1062.926,1746.470,1208.646,1133.518,1224.579,1227.823,1209.099,1185.196,1986.438,1192.261,1193.549,1280.466,1533.971,1569.867,1622.404,1286.472,1461.542,1158.570,1526.794,1630.100,1167.785,1183.188,1105.632,1046.506,1526.499,1555.725,2390.019,1630.248,2204.125,1021.271,867.805,1939.193
824,605.640,1273.607,1063.567,1755.112,1212.081,1127.150,1228.281,1233.149,1212.830,1193.500,1995.041,1198.589,1194.177,1285.292,1539.454,1579.969,1631.294,1290.757,1462.633,1161.049,1522.783,1627.672,1169.471,1192.282,1110.395,1043.007,1524.374,1567.149,2424.559,1630.905,2216.967,1019.773,868.090,1954.636
825,601.834,1270.508,1064.606,1754.135,1208.917,1131.268,1232.485,1236.698,1203.405,1187.615,1983.165,1194.441,1197.991,1282.525,1540.959,1575.115,1624.267,1297.176,1454.799,1165.976,1527.992,1627.222,1179.425,1191.312,1103.826,1048.292,1526.063,1568.595,2413.508,1636.313,2214.170,1023.484,870.785,1937.364
826,595.696,1269.494,1064.059,1746.940,1208.373,1126.931,1225.437,1228.898,1206.776,1183.103,1990.270,1195.008,1197.998,1279.481,1543.408,1574.312,1617.479,1290.010,1460.647,1164.915,1529.252,1627.560,1179.748,1186.690,1104.454,1040.619,1535.982,1563.880,2435.207,1635.824,2233.012,1020.069,865.834,1936.282
827,601.945,1268.480,1058.808,1743.503,1207.307,1134.816,1227.149,1230.845,1198.635,1188.853,1987.633,1192.967,1194.145,1278.092,1545.871,1569.356,1615.290,1282.305,1457.632,1162.390,1527.855,1627.049,1176.214,1186.841,1104.173,1040.373,1523.711,1565.137,2432.760,1637.397,2217.291,1017.184,863.696,1935.829
828,598.387,1268.458,1061.462,1733.300,1210.165,1125.727,1228.285,1225.809,1198.515,1189.706,1995.053,1198.550,1193.204,1274.469,1545.535,1575.765,1617.945,1294.571,1453.775,1156.917,1523.638,1628.921,1170.269,1185.382,1108.745,1038.616,1519.093,1563.368,2452.094,1642.178,2221.136,1020.708,863.604,1945.434
829,605.887,1267.058,1064.428,1745.603,1212.533,1128.007,1228.733,1227.908,1194.547,1190.607,1990.213,1192.473,1192.448,1275.759,1549.429,1574.535,1619.800,1292.632,1451.898,1166.109,1524.333,1614.694,1173.954,1191.690,1103.681,1037.021,1514.018,1567.037,2442.055,1650.903,2221.906,1022.642,865.137,1932.856
