 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30
793,1117.782,3436.956,3098.570,2775.707,2362.525,1949.230,3683.733,2529.393,2140.169,3723.796,1864.294,2154.077,2045.345,2304.107,1652.904,2168.665,1725.525,1866.128,2721.784,2697.115,2083.706,2467.288,2725.593,2012.974,2145.393,3143.608,2187.810,1813.212,1642.721,2642.239
794,1128.444,3411.266,3090.087,2753.521,2365.381,1938.912,3667.577,2519.537,2154.988,3687.008,1874.302,2180.002,2033.513,2296.780,1640.641,2151.128,1734.791,1874.315,2715.976,2716.174,2059.098,2455.405,2722.190,2015.637,2164.992,3146.901,2184.282,1819.615,1634.931,2617.306
795,1136.523,3423.128,3090.640,2777.109,2371.936,1956.436,3694.068,2523.031,2150.887,3736.918,1890.427,2175.689,2038.331,2286.365,1655.960,2153.269,1715.153,1902.111,2720.058,2734.345,2103.307,2472.321,2724.527,2014.050,2161.227,3165.755,2193.712,1813.630,1626.086,2647.779
796,1111.333,3404.022,3071.244,2749.489,2368.436,1931.247,3660.254,2540.855,2134.753,3748.204,1875.487,2150.653,2031.509,2298.514,1642.719,2145.226,1716.431,1860.058,2749.024,2742.103,2125.777,2459.251,2738.321,2008.960,2136.710,3147.481,2189.620,1841.801,1641.765,2629.340
797,1106.343,3424.144,3107.343,2766.686,2359.691,1943.132,3647.064,2516.792,2132.648,3702.908,1881.453,2158.793,2037.159,2291.693,1644.408,2139.230,1734.510,1865.274,2715.048,2726.882,2097.969,2449.247,2724.852,2009.152,2140.452,3139.330,2181.297,1815.545,1644.771,2632.553
798,1106.690,3429.740,3096.707,2767.302,2349.119,1937.383,3643.810,2548.702,2132.968,3715.466,1887.708,2165.866,2031.075,2284.995,1630.095,2144.753,1723.661,1849.717,2731.367,2727.653,2102.263,2468.314,2711.177,2006.720,2146.409,3147.325,2176.821,1797.644,1625.914,2627.469
799,1102.329,3438.479,3102.112,2760.421,2353.247,1956.714,3664.678,2542.734,2155.555,3700.412,1878.260,2187.443,2036.045,2290.554,1657.237,2150.962,1735.810,1849.160,2733.409,2715.587,2080.716,2451.864,2701.151,2015.249,2140.364,3136.706,2173.689,1815.007,1632.389,2624.234
800,1117.667,3428.830,3107.262,2753.968,2335.914,1951.225,3636.995,2528.009,2150.750,3726.273,1887.104,2178.857,2026.162,2262.648,1635.288,2145.043,1718.035,1870.204,2748.214,2720.580,2059.806,2466.997,2706.209,2013.991,2141.615,3150.238,2181.041,1815.834,1624.602,2620.555
801,1140.491,3426.893,3087.995,2774.187,2355.571,1943.671,3648.890,2504.225,2150.328,3716.208,1898.987,2167.545,2032.180,2287.918,1632.045,2149.806,1721.913,1894.720,2746.297,2744.889,2112.071,2459.278,2727.081,2012.542,2133.883,3176.793,2175.007,1826.134,1634.556,2626.382
802,1111.236,3401.995,3085.967,2757.116,2325.691,1926.246,3639.028,2524.934,2138.555,3701.886,1897.557,2166.232,2029.486,2284.635,1648.030,2124.288,1733.880,1903.076,2738.589,2737.710,2067.146,2461.788,2727.468,1976.066,2139.122,3157.990,2175.145,1825.391,1624.133,2612.707
803,1110.269,3436.016,3089.938,2770.960,2354.923,1949.973,3657.922,2517.914,2170.543,3689.589,1901.930,2176.434,2017.180,2282.698,1654.493,2142.792,1735.230,1918.362,2722.415,2739.983,2088.453,2474.201,2705.099,2005.264,2138.221,3147.618,2177.840,1825.841,1622.146,2610.539
804,1095.769,3425.323,3079.015,2757.503,2359.254,1958.171,3675.908,2511.030,2178.922,3682.394,1909.977,2178.557,2034.152,2285.280,1648.212,2140.436,1740.810,1927.787,2693.940,2763.465,2067.921,2468.681,2711.849,2020.851,2136.659,3161.092,2187.077,1833.145,1623.999,2622.078
805,1104.713,3435.185,3070.468,2758.352,2325.094,1944.136,3646.092,2518.388,2160.686,3685.843,1890.453,2164.261,1995.769,2257.670,1624.520,2124.478,1733.781,1903.373,2727.297,2779.460,2092.096,2433.482,2698.639,1985.875,2135.937,3145.041,2187.069,1811.820,1616.072,2596.715
806,1130.148,3442.297,3095.377,2751.634,2325.717,1949.425,3645.265,2517.536,2151.427,3711.573,1891.719,2172.454,2007.853,2269.200,1623.924,2124.060,1734.343,1913.052,2739.988,2771.397,2105.459,2458.024,2696.970,2002.471,2126.831,3147.966,2181.363,1835.887,1622.618,2619.142
807,1102.921,3444.355,3094.011,2741.081,2343.760,1943.992,3620.385,2513.692,2166.600,3685.393,1879.471,2171.748,2024.253,2285.737,1635.280,2126.480,1740.130,1915.490,2757.782,2767.700,2086.021,2449.694,2721.525,2010.743,2140.005,3139.773,2171.460,1821.977,1609.615,2607.411
808,1098.727,3433.674,3078.916,2747.760,2351.005,1968.290,3641.516,2498.698,2165.581,3659.525,1892.099,2181.061,2011.086,2270.919,1637.345,2128.013,1760.188,1919.918,2727.313,2783.086,2088.322,2440.938,2699.810,2005.528,2133.568,3128.818,2169.856,1808.125,1621.214,2592.998
809,1096.843,3432.278,3061.649,2761.111,2354.792,1954.102,3648.706,2495.402,2177.881,3636.489,1906.365,2178.233,2024.639,2271.620,1632.243,2134.288,1742.118,1918.778,2728.275,2749.551,2078.077,2436.577,2689.911,2009.806,2120.554,3125.362,2186.363,1835.845,1614.281,2616.508
810,1119.208,3433.851,3056.369,2753.291,2327.228,1952.646,3658.462,2503.205,2151.398,3626.256,1894.260,2171.836,1999.774,2272.520,1634.802,2142.135,1728.492,1888.863,2706.764,2776.313,2094.253,2453.244,2705.832,2000.380,2140.833,3135.452,2187.075,1799.843,1620.596,2613.850
811,1103.449,3436.246,3062.333,2755.222,2319.910,1959.292,3641.434,2490.464,2179.751,3658.030,1895.052,2166.460,2027.664,2292.389,1643.038,2148.395,1735.320,1909.962,2735.958,2789.505,2131.081,2467.604,2698.285,2002.665,2117.514,3168.985,2191.811,1810.042,1630.360,2638.283
812,1101.644,3435.206,3056.137,2737.357,2329.558,1952.002,3661.072,2473.794,2157.561,3639.959,1880.122,2161.581,2022.265,2248.215,1614.896,2144.831,1740.167,1892.338,2737.503,2752.292,2097.067,2441.568,2716.529,2001.707,2110.440,3133.379,2180.437,1806.028,1618.953,2621.100
813,1100.991,3417.685,3055.303,2737.448,2328.144,1954.192,3618.598,2482.047,2170.155,3680.254,1877.380,2158.204,2020.546,2281.724,1630.972,2148.945,1762.640,1899.609,2723.349,2770.292,2110.942,2419.779,2697.916,1984.429,2131.633,3114.856,2181.647,1819.266,1622.195,2627.252
814,1108.477,3443.646,3052.107,2761.357,2318.675,1943.853,3629.753,2461.378,2141.159,3626.949,1883.091,2170.797,2020.416,2272.110,1633.936,2127.644,1765.454,1898.802,2706.070,2742.019,2072.841,2435.502,2679.277,1994.964,2129.322,3100.820,2157.717,1794.628,1608.453,2618.522
815,1117.384,3427.873,3041.257,2756.461,2317.787,1955.846,3632.728,2477.357,2134.372,3653.573,1875.755,2159.248,2021.141,2242.837,1631.164,2147.942,1752.763,1905.694,2720.547,2730.418,2094.816,2406.095,2689.583,1991.240,2124.884,3136.012,2165.893,1787.991,1611.559,2627.618
816,1127.292,3427.306,3037.415,2748.460,2305.354,1944.915,3607.840,2457.662,2169.849,3667.868,1887.469,2152.030,2022.342,2280.389,1622.119,2122.215,1734.964,1879.528,2734.723,2758.073,2123.221,2454.375,2697.692,1999.218,2121.084,3116.003,2187.100,1807.547,1626.065,2633.762
817,1138.102,3419.698,3040.876,2751.029,2322.535,1952.391,3637.394,2458.587,2168.807,3679.440,1874.617,2160.738,2012.353,2280.094,1620.631,2119.181,1775.153,1873.341,2754.972,2755.186,2120.760,2431.079,2703.718,1995.319,2127.153,3111.904,2173.141,1806.199,1623.495,2626.776
818,1093.819,3421.297,3035.853,2768.609,2314.629,1950.514,3613.834,2480.182,2154.416,3669.805,1861.008,2147.364,2019.924,2273.913,1631.202,2134.151,1752.276,1860.793,2712.641,2716.587,2084.994,2419.419,2701.712,2001.041,2120.333,3115.323,2169.913,1812.078,1616.127,2625.626
819,1118.644,3401.816,3046.901,2760.409,2347.692,1972.086,3616.507,2478.735,2144.352,3647.722,1883.143,2173.808,2011.807,2287.533,1624.986,2117.350,1762.125,1876.962,2707.160,2726.802,2078.537,2431.331,2696.877,1997.049,2120.251,3103.013,2179.966,1813.656,1614.687,2617.439
820,1105.843,3422.783,3054.806,2755.561,2305.680,1948.376,3640.786,2461.702,2194.515,3658.439,1858.898,2169.373,2024.405,2290.861,1628.528,2121.633,1768.066,1892.773,2719.170,2737.668,2107.516,2411.540,2707.305,1997.507,2135.525,3119.755,2169.335,1810.450,1612.850,2637.373
821,1102.199,3417.593,3073.189,2758.716,2308.232,1971.025,3620.671,2465.303,2139.843,3665.424,1881.029,2163.706,2016.781,2276.729,1626.612,2115.312,1746.937,1894.356,2722.419,2762.847,2127.370,2440.958,2691.120,1989.190,2103.100,3123.408,2190.646,1835.575,1624.934,2639.108
822,1098.819,3418.706,3094.148,2750.756,2316.327,1969.212,3638.104,2470.387,2155.614,3655.300,1900.562,2171.242,2021.260,2291.029,1628.212,2117.434,1763.993,1892.443,2727.677,2718.860,2112.134,2437.019,2686.573,2010.305,2124.883,3102.681,2166.896,1826.295,1608.410,2625.088
823,1093.014,3413.091,3088.425,2761.456,2329.715,1976.573,3642.946,2468.864,2162.217,3639.525,1889.659,2193.761,2010.688,2290.399,1628.079,2129.174,1770.703,1914.560,2702.044,2733.955,2114.340,2473.993,2700.218,2018.978,2128.498,3155.517,2174.404,1826.275,1617.687,2630.408
824,1099.537,3409.980,3073.108,2757.417,2346.887,1971.446,3639.077,2460.909,2133.857,3641.316,1902.815,2179.803,2029.476,2285.525,1630.304,2123.070,1771.887,1905.980,2695.569,2714.568,2087.948,2425.242,2694.267,2002.559,2141.338,3106.694,2178.052,1827.799,1619.486,2596.729
825,1115.088,3432.203,3074.776,2757.455,2334.680,1949.539,3635.791,2446.673,2156.004,3642.997,1901.469,2164.019,2021.019,2282.045,1627.336,2103.696,1767.207,1903.125,2731.507,2722.916,2118.424,2452.478,2711.449,1990.293,2128.377,3144.156,2173.520,1825.372,1612.482,2637.863
826,1129.444,3437.883,3091.052,2733.620,2344.992,1973.663,3632.977,2448.162,2168.221,3671.537,1917.435,2161.057,2034.871,2302.709,1626.750,2114.030,1746.396,1910.869,2731.261,2730.948,2132.931,2457.531,2675.457,1987.760,2110.356,3157.975,2163.615,1828.261,1622.569,2637.317
827,1116.782,3444.536,3086.843,2758.745,2355.479,1974.066,3638.028,2466.895,2172.103,3669.909,1901.734,2183.123,2053.700,2288.239,1643.969,2125.893,1763.061,1907.079,2706.697,2710.856,2091.526,2442.352,2728.592,2013.193,2127.227,3140.636,2174.875,1808.347,1626.190,2649.271
828,1119.417,3435.928,3085.082,2750.053,2354.479,1952.112,3604.030,2437.439,2163.761,3662.633,1893.841,2181.287,2026.984,2270.268,1621.336,2118.710,1770.670,1901.356,2702.261,2705.824,2096.616,2415.990,2717.561,1995.731,2127.146,3139.264,2176.393,1826.935,1617.693,2632.928
829,1082.315,3433.256,3065.067,2740.357,2332.957,1957.992,3601.251,2458.509,2172.064,3631.555,1901.380,2177.142,2043.087,2275.310,1630.588,2121.255,1754.484,1911.933,2709.182,2704.174,2093.407,2448.568,2706.193,2000.801,2115.193,3139.765,2163.783,1828.351,1605.342,2619.576
830,1107.759,3435.557,3066.477,2736.939,2355.043,1959.168,3601.112,2452.758,2170.103,3673.148,1905.682,2163.233,2022.625,2274.716,1602.987,2106.181,1746.763,1891.994,2733.888,2687.277,2089.340,2435.610,2709.116,1985.905,2106.599,3134.701,2170.132,1813.594,1607.279,2623.844
831,1091.634,3423.770,3074.012,2743.775,2356.141,1944.068,3593.808,2440.974,2158.052,3671.888,1891.674,2151.879,2026.729,2277.270,1629.397,2091.432,1753.256,1925.618,2741.399,2705.865,2105.165,2457.987,2714.542,1994.268,2108.823,3127.620,2161.685,1812.496,1608.777,2627.310
832,1086.847,3403.315,3055.030,2755.189,2364.971,1942.310,3590.160,2454.326,2168.765,3678.602,1915.260,2172.017,2013.071,2280.719,1607.199,2112.430,1775.788,1895.052,2748.739,2690.277,2082.309,2419.542,2718.528,1964.872,2117.311,3147.273,2157.777,1803.855,1584.152,2606.643
833,1093.231,3439.183,3075.606,2764.189,2377.895,1939.439,3588.409,2442.995,2179.688,3670.132,1875.945,2151.403,2056.478,2272.425,1622.356,2115.038,1761.635,1918.522,2757.231,2690.713,2085.388,2423.748,2736.663,2005.429,2099.293,3129.273,2157.547,1814.617,1593.429,2622.977
834,1105.176,3434.758,3082.221,2729.887,2383.677,1961.322,3610.913,2441.595,2190.958,3670.718,1888.122,2172.867,2037.513,2256.507,1627.907,2106.864,1768.238,1930.924,2724.988,2670.921,2070.795,2401.558,2751.291,2001.112,2119.641,3105.606,2150.618,1825.762,1595.925,2599.867
835,1091.870,3407.383,3063.291,2714.473,2373.670,1942.229,3576.704,2442.961,2179.873,3634.030,1891.609,2160.233,2033.291,2288.617,1611.321,2092.464,1756.468,1923.991,2728.627,2666.912,2071.136,2411.730,2741.908,1988.633,2100.863,3123.854,2152.980,1815.785,1577.593,2601.641
836,1083.829,3417.576,3068.397,2741.069,2347.684,1945.861,3586.002,2440.931,2182.407,3693.217,1907.125,2151.474,2028.564,2299.289,1624.470,2098.912,1751.604,1946.563,2737.816,2688.767,2091.545,2412.245,2732.384,1994.261,2101.456,3109.422,2153.752,1822.799,1604.695,2610.406
837,1093.593,3426.933,3071.906,2730.674,2391.209,1956.819,3552.350,2435.346,2190.374,3664.051,1895.555,2164.956,2033.765,2283.365,1608.095,2104.803,1742.699,1928.580,2765.160,2688.111,2091.038,2405.155,2754.903,1998.702,2105.678,3119.312,2150.167,1812.236,1594.888,2616.031
838,1089.514,3436.389,3088.794,2719.424,2381.677,1931.846,3563.706,2440.649,2192.736,3664.271,1891.802,2160.613,2036.037,2266.674,1619.037,2103.043,1757.311,1915.869,2751.698,2702.413,2088.616,2413.113,2742.944,1983.796,2108.625,3107.253,2147.198,1815.654,1597.685,2589.424
839,1086.269,3407.120,3093.257,2716.955,2379.508,1941.771,3600.566,2448.178,2197.889,3622.028,1902.432,2165.806,2037.866,2285.690,1614.606,2103.971,1760.031,1947.504,2775.280,2678.512,2064.779,2403.083,2739.570,2001.074,2101.420,3097.233,2153.662,1823.049,1580.013,2619.092
840,1090.579,3407.753,3092.601,2733.693,2382.937,1957.085,3568.557,2451.177,2185.004,3655.510,1890.008,2167.765,2032.022,2295.310,1618.588,2101.956,1754.083,1953.315,2790.858,2703.293,2062.962,2400.593,2728.448,1981.119,2103.591,3100.233,2152.884,1805.794,1596.539,2617.572
841,1090.903,3425.945,3100.417,2720.061,2376.742,1932.624,3580.843,2439.943,2186.539,3692.625,1909.250,2161.512,2026.820,2301.178,1631.186,2109.826,1752.504,1935.872,2819.591,2719.281,2107.516,2425.504,2742.066,2014.338,2118.438,3132.443,2149.249,1820.949,1613.116,2622.164
842,1080.944,3424.147,3089.493,2725.173,2371.029,1944.925,3552.702,2444.988,2193.541,3669.497,1905.328,2164.304,2029.655,2260.029,1618.016,2105.743,1740.280,1940.353,2878.475,2690.822,2089.975,2419.307,2751.786,2002.859,2091.238,3127.636,2157.756,1826.023,1597.010,2618.509
843,1081.958,3421.458,3125.441,2732.271,2369.653,1949.708,3534.342,2449.327,2172.002,3679.227,1935.310,2158.546,2007.436,2272.764,1606.805,2118.211,1757.930,1943.997,2869.972,2705.371,2079.403,2386.540,2738.323,1975.239,2085.517,3127.994,2149.173,1813.972,1592.598,2612.209
844,1099.588,3427.888,3124.528,2728.789,2377.023,1938.391,3562.302,2468.331,2183.525,3637.019,1910.904,2181.358,2028.486,2275.427,1617.857,2125.514,1763.722,1957.332,2900.283,2714.208,2081.952,2412.288,2729.778,1971.748,2098.180,3117.473,2142.531,1797.956,1607.280,2610.872
845,1068.472,3434.069,3096.537,2714.927,2394.082,1943.247,3558.596,2423.443,2171.950,3644.219,1906.367,2179.667,2024.076,2263.845,1605.514,2127.973,1735.680,1968.044,2894.437,2719.660,2073.440,2385.792,2718.051,1976.555,2103.053,3128.207,2146.616,1811.109,1606.302,2607.693
846,1081.333,3425.416,3114.131,2713.537,2370.699,1940.405,3525.770,2424.781,2161.499,3671.580,1902.531,2168.870,2023.101,2266.032,1617.853,2142.054,1729.270,1982.796,2919.772,2754.418,2077.000,2404.314,2727.325,1988.551,2100.438,3119.182,2145.095,1817.838,1607.211,2609.424
847,1100.278,3412.980,3124.567,2714.262,2393.581,1943.310,3560.838,2456.305,2169.099,3659.147,1909.003,2165.128,2017.412,2250.829,1619.466,2157.083,1750.943,1982.117,2917.892,2753.875,2110.384,2419.808,2733.761,1993.303,2095.018,3108.187,2148.925,1809.529,1596.505,2605.395
848,1067.593,3430.859,3138.211,2719.913,2370.691,1956.658,3566.970,2428.197,2175.624,3668.488,1904.167,2182.332,2025.979,2287.464,1626.483,2153.529,1740.372,1971.939,2912.565,2755.901,2089.885,2395.826,2731.091,1989.586,2102.243,3100.698,2137.201,1802.720,1604.338,2611.491
849,1089.894,3429.477,3121.951,2713.287,2380.440,1940.300,3549.340,2432.973,2178.873,3652.436,1881.490,2194.522,2024.899,2280.102,1612.381,2164.666,1763.097,1982.898,2887.104,2742.682,2062.334,2398.692,2728.848,1985.490,2116.216,3087.581,2127.490,1800.527,1585.050,2585.271
850,1090.042,3402.914,3150.817,2707.342,2377.403,1929.941,3517.357,2432.903,2143.308,3663.454,1898.919,2176.657,2005.146,2257.971,1614.770,2155.756,1754.631,1990.971,2904.627,2748.900,2062.265,2394.905,2709.330,1992.913,2108.082,3106.297,2127.497,1804.746,1594.592,2589.680
851,1097.074,3416.786,3141.329,2718.868,2376.463,1922.734,3535.538,2423.026,2144.797,3686.794,1892.984,2177.543,2024.332,2282.627,1599.268,2146.673,1753.306,1990.732,2966.647,2789.826,2077.395,2416.819,2709.909,1979.675,2099.288,3117.921,2147.171,1791.467,1594.575,2608.077
852,1073.074,3421.447,3166.400,2703.855,2394.622,1928.090,3542.850,2422.444,2151.123,3664.105,1895.661,2170.604,2028.434,2272.255,1621.453,2153.432,1745.784,2031.426,2954.206,2793.674,2078.495,2403.514,2729.562,1997.117,2105.460,3119.367,2122.745,1812.624,1592.744,2596.152
853,1073.181,3414.394,3162.077,2720.857,2394.544,1927.376,3541.773,2425.086,2150.153,3683.066,1874.862,2188.729,2023.566,2265.969,1614.651,2149.818,1758.600,2027.017,2939.455,2799.844,2095.800,2403.430,2725.019,1990.662,2104.625,3100.460,2126.961,1811.229,1591.740,2617.359
854,1073.935,3402.641,3160.412,2714.085,2389.110,1940.029,3569.672,2410.242,2141.922,3645.841,1882.180,2187.565,2035.136,2277.901,1600.900,2159.025,1765.440,2010.347,2946.659,2814.525,2057.906,2396.390,2700.997,1989.546,2095.267,3091.080,2137.875,1814.016,1581.600,2599.950
855,1096.199,3425.495,3148.041,2701.326,2402.753,1909.119,3530.082,2400.295,2156.525,3664.420,1891.331,2191.117,2032.799,2266.754,1626.001,2154.692,1761.871,2055.411,2978.531,2815.802,2072.666,2415.895,2725.370,1984.298,2094.820,3093.242,2127.401,1796.310,1594.369,2601.975
856,1082.069,3422.780,3155.826,2705.326,2391.571,1931.295,3562.882,2425.537,2134.976,3699.469,1918.299,2183.536,2018.141,2288.690,1623.164,2149.213,1753.850,2048.087,2995.928,2838.223,2091.751,2419.352,2727.769,1990.204,2097.759,3119.886,2140.439,1812.938,1603.583,2620.660
857,1085.403,3430.504,3160.958,2719.486,2381.211,1937.166,3546.418,2426.986,2167.050,3682.834,1891.122,2194.969,2025.499,2269.960,1625.052,2161.384,1776.282,2039.525,3027.122,2824.496,2070.779,2403.425,2723.482,1994.662,2079.858,3128.003,2137.620,1808.497,1601.336,2607.469
858,1069.662,3430.522,3161.461,2724.309,2394.252,1949.130,3596.300,2425.895,2183.513,3659.615,1877.878,2186.474,2031.855,2268.372,1622.888,2154.653,1770.904,2032.286,3047.357,2842.386,2080.267,2428.376,2696.082,1989.868,2104.708,3128.778,2138.055,1827.078,1587.838,2615.309
859,1075.463,3410.829,3178.633,2715.104,2397.492,1937.720,3561.502,2429.773,2157.636,3642.412,1887.070,2185.283,2019.076,2270.449,1611.304,2166.104,1762.948,2025.848,3037.918,2821.251,2051.215,2429.509,2707.793,1987.078,2094.433,3114.206,2136.488,1791.825,1602.289,2598.088
860,1076.384,3428.345,3163.091,2716.394,2396.805,1942.405,3587.756,2415.191,2146.493,3657.769,1891.232,2183.780,2016.574,2253.761,1599.524,2147.170,1762.125,2030.752,3016.730,2830.830,2067.205,2414.284,2711.436,1987.450,2072.994,3089.472,2113.408,1812.187,1601.887,2614.574
861,1110.384,3443.641,3177.654,2706.634,2391.151,1932.054,3550.928,2417.151,2167.157,3697.115,1878.617,2203.833,2019.300,2278.724,1616.901,2133.207,1742.729,2046.493,3081.567,2854.412,2078.528,2443.037,2716.614,2009.307,2084.058,3120.312,2131.424,1825.030,1586.681,2618.268
862,1089.134,3418.853,3153.816,2695.104,2376.490,1943.056,3547.253,2405.494,2161.075,3660.289,1885.578,2181.568,2026.963,2266.334,1606.424,2157.448,1779.997,2037.921,3054.226,2841.479,2057.213,2413.460,2698.310,1997.999,2085.900,3107.559,2115.162,1811.947,1594.160,2616.849
863,1075.829,3426.406,3184.419,2733.503,2374.000,1935.303,3531.923,2414.697,2145.185,3671.191,1886.724,2194.598,2042.848,2275.678,1595.326,2158.909,1776.983,2041.624,3047.170,2851.150,2069.973,2418.135,2726.590,1984.686,2055.921,3116.934,2148.048,1817.079,1600.297,2633.415
864,1095.741,3429.214,3168.530,2726.592,2400.878,1929.220,3561.197,2399.493,2166.553,3630.256,1874.617,2184.145,2023.202,2245.817,1592.658,2163.997,1781.668,2016.187,3054.615,2839.290,2069.388,2406.924,2713.013,1993.995,2086.014,3105.205,2126.927,1820.776,1600.173,2623.007
865,1063.926,3414.448,3157.479,2714.533,2387.929,1931.891,3512.294,2421.064,2138.189,3653.758,1884.312,2172.790,2022.571,2253.152,1604.856,2150.344,1786.183,2025.423,3080.246,2818.098,2067.929,2421.095,2706.740,2001.090,2094.588,3120.693,2139.554,1826.042,1597.516,2602.629
