 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58
2117,1268.127,3212.919,3253.251,2948.178,3339.327,3943.599,3370.318,4078.569,2859.214,2867.745,4054.545,3307.003,3799.397,2252.334,2378.289,2511.231,2624.402,2678.479,2856.269,2501.162,2913.685,3058.746,4465.112,3111.616,2302.020,3843.448,2524.312,4256.773,2535.007,3612.790,2185.246,2895.359,2052.296,3716.388,2909.868,2777.922,2858.191,2128.656,2967.734,2395.171,2692.149,3190.562,4590.660,2447.362,3531.257,3645.716,2660.580,1955.070,1427.398,3054.525,2835.344,3453.334,3322.730,3556.250,2234.978,4470.675,2580.786,1681.343
2118,1292.556,3201.117,3258.390,2945.661,3342.473,3939.845,3362.272,4095.240,2879.280,2865.085,4064.792,3299.477,3827.056,2233.170,2370.974,2496.474,2610.199,2674.467,2905.099,2509.929,2935.625,3023.995,4483.284,3105.020,2287.525,3818.946,2540.812,4235.868,2539.615,3625.186,2177.297,2895.318,2049.376,3703.067,2899.199,2777.232,2881.052,2135.836,2972.493,2393.890,2696.570,3176.529,4594.511,2409.249,3550.502,3644.554,2686.203,1959.290,1398.628,3034.488,2822.484,3503.903,3377.589,3581.324,2258.476,4459.519,2553.894,1689.467
2119,1246.302,3203.072,3258.948,2942.705,3323.313,3946.494,3367.506,4084.704,2888.399,2863.435,4048.228,3287.406,3840.076,2237.592,2342.788,2497.838,2627.152,2660.504,2941.667,2493.014,2900.440,2983.662,4481.244,3112.593,2296.382,3855.870,2528.083,4233.220,2545.780,3620.043,2192.048,2905.080,2030.206,3712.249,2929.776,2770.935,2881.329,2128.094,2962.229,2400.361,2707.669,3204.634,4579.502,2465.875,3581.045,3660.757,2669.549,1949.759,1400.770,3072.284,2825.548,3494.851,3336.382,3560.024,2266.331,4476.646,2567.867,1668.739
2120,1281.873,3204.079,3252.039,2942.751,3324.112,3932.982,3382.546,4090.617,2874.189,2860.785,4043.606,3251.530,3854.297,2233.852,2340.857,2503.724,2642.416,2660.746,2891.114,2504.149,2912.583,2945.277,4489.126,3111.474,2286.345,3870.078,2514.858,4205.215,2528.443,3604.696,2173.825,2891.231,2043.565,3706.443,2902.421,2754.792,2891.742,2124.714,2964.984,2388.918,2683.497,3173.946,4584.759,2466.448,3537.991,3666.367,2680.213,1948.552,1403.948,3020.506,2815.603,3467.703,3344.353,3603.186,2268.661,4456.659,2594.861,1668.048
2121,1247.365,3197.101,3279.541,2944.604,3308.079,3947.358,3373.005,4102.915,2866.113,2866.649,4033.437,3289.690,3823.192,2267.377,2355.056,2501.315,2635.198,2667.055,2882.329,2506.100,2901.719,2887.275,4433.494,3090.691,2291.278,3816.772,2523.556,4210.681,2545.865,3635.615,2200.847,2873.257,2041.785,3737.209,2952.859,2774.310,2889.567,2142.596,2977.323,2393.279,2684.689,3185.560,4574.938,2432.837,3552.131,3674.846,2677.649,1954.657,1432.026,3046.996,2813.413,3501.989,3391.232,3550.406,2242.994,4499.018,2595.563,1695.336
2122,1299.318,3202.042,3291.030,2947.448,3290.932,3941.148,3368.243,4114.164,2893.280,2857.569,4048.887,3296.706,3845.482,2252.269,2344.982,2490.907,2597.038,2688.070,2886.416,2501.426,2929.267,2856.875,4454.281,3069.356,2303.660,3828.450,2529.907,4216.004,2525.418,3642.733,2183.093,2897.057,2034.454,3714.545,2884.718,2719.600,2907.673,2132.478,2961.876,2416.377,2680.140,3155.835,4559.667,2408.693,3550.930,3656.623,2664.923,1964.085,1418.276,3057.033,2825.580,3510.251,3320.911,3559.807,2262.350,4469.691,2554.661,1666.092
2123,1307.413,3183.426,3288.266,2925.958,3272.250,3974.367,3343.101,4110.141,2874.895,2850.732,4043.146,3287.909,3828.652,2247.053,2328.428,2487.186,2614.768,2670.011,2855.901,2496.410,2907.160,2831.640,4425.160,3090.610,2274.581,3826.395,2528.458,4216.522,2532.543,3616.030,2177.547,2883.108,2035.706,3699.666,2886.568,2730.732,2920.212,2131.515,2980.308,2383.114,2682.137,3165.172,4570.729,2451.047,3539.443,3602.245,2663.192,1941.897,1407.802,3031.883,2787.831,3501.851,3325.919,3536.740,2242.022,4446.833,2596.742,1673.211
2124,1301.254,3178.254,3321.222,2934.565,3286.306,3957.651,3374.086,4086.782,2901.533,2840.063,4035.939,3270.014,3849.818,2242.090,2356.220,2509.726,2601.602,2663.698,2869.820,2488.876,2913.465,2794.481,4423.146,3069.648,2311.927,3810.950,2528.504,4215.203,2531.195,3624.291,2164.809,2889.006,2030.840,3682.985,2897.183,2717.740,2924.651,2137.444,2992.091,2403.047,2665.742,3167.258,4576.384,2440.303,3532.539,3644.537,2690.546,1956.537,1416.317,3072.165,2827.078,3508.903,3339.903,3542.071,2251.073,4458.762,2580.277,1652.101
2125,1268.365,3186.893,3328.284,2930.671,3293.899,3983.212,3353.018,4091.766,2881.568,2844.123,4031.708,3290.507,3843.615,2244.542,2351.254,2478.388,2609.882,2654.895,2835.163,2487.562,2907.683,2757.064,4432.887,3057.211,2292.460,3814.912,2506.806,4183.851,2539.079,3632.321,2181.853,2891.639,2017.708,3696.264,2881.324,2721.856,2941.280,2140.417,2969.162,2396.930,2674.444,3201.187,4562.725,2436.245,3569.087,3638.684,2673.893,1956.175,1433.907,3091.210,2796.544,3512.846,3361.867,3583.054,2273.272,4456.491,2579.821,1665.565
2126,1321.429,3181.216,3355.721,2926.145,3265.513,3971.585,3344.570,4081.302,2919.328,2837.357,4041.779,3273.875,3861.208,2243.240,2367.567,2505.400,2605.301,2661.531,2850.046,2499.520,2889.597,2742.863,4425.910,3058.455,2299.051,3814.761,2500.142,4184.570,2530.667,3625.382,2159.179,2884.691,2011.452,3706.681,2939.729,2719.236,2926.314,2125.261,2945.552,2402.222,2694.611,3154.746,4559.017,2420.280,3561.647,3660.177,2663.067,1947.729,1432.887,3099.368,2816.970,3535.637,3347.471,3578.351,2242.504,4454.874,2601.917,1672.327
2127,1264.857,3178.570,3381.077,2922.208,3291.996,3972.349,3366.934,4075.277,2902.620,2831.536,4024.514,3264.976,3834.218,2238.290,2354.733,2499.908,2600.620,2651.534,2815.822,2476.973,2924.832,2698.019,4405.958,3089.614,2300.109,3806.785,2536.066,4238.316,2542.010,3615.444,2165.478,2891.753,2002.481,3705.040,2902.398,2714.492,2933.171,2121.244,2957.154,2392.314,2680.508,3165.144,4566.629,2394.685,3535.802,3634.333,2661.272,1950.156,1425.163,3079.975,2793.612,3532.226,3322.367,3548.774,2229.941,4413.906,2565.000,1670.462
2128,1258.032,3200.962,3389.399,2931.533,3283.239,3948.952,3344.506,4105.278,2916.677,2852.163,4022.351,3281.546,3839.128,2263.491,2353.760,2501.027,2604.732,2666.539,2817.559,2485.434,2909.943,2690.736,4412.241,3076.362,2314.985,3826.374,2533.802,4258.543,2559.516,3629.990,2188.189,2886.565,2038.988,3684.314,2913.461,2723.501,2936.605,2130.503,2969.314,2382.171,2697.435,3147.238,4587.145,2396.035,3580.669,3604.755,2683.752,1967.595,1438.506,3128.875,2830.205,3535.017,3385.346,3555.919,2233.574,4463.870,2597.146,1653.831
2129,1358.095,3168.565,3378.066,2917.461,3251.570,3977.558,3362.682,4103.280,2882.180,2835.864,4018.713,3267.392,3841.930,2248.364,2359.225,2476.450,2571.819,2648.240,2801.174,2507.441,2933.722,2659.793,4416.565,3086.129,2308.025,3850.901,2549.271,4219.982,2549.586,3617.067,2184.364,2879.087,2032.399,3697.794,2898.588,2712.147,2946.360,2134.135,2960.079,2388.550,2689.086,3177.946,4599.147,2429.821,3566.022,3634.889,2670.043,1951.166,1448.012,3082.817,2813.336,3550.646,3321.494,3517.534,2237.978,4450.525,2572.480,1674.714
2130,1243.333,3177.547,3378.101,2932.207,3271.928,4014.886,3358.892,4079.615,2893.026,2839.562,4011.132,3250.265,3830.942,2255.121,2340.298,2500.513,2578.606,2643.084,2805.037,2505.065,2921.671,2637.853,4413.313,3091.570,2311.626,3820.341,2546.657,4231.667,2558.633,3624.896,2175.124,2884.793,2010.256,3708.102,2894.324,2706.600,2943.996,2123.666,2978.481,2393.232,2687.320,3178.430,4548.708,2424.043,3570.315,3630.866,2682.190,1959.928,1433.160,3103.368,2793.991,3531.191,3361.457,3542.385,2245.832,4460.475,2591.251,1649.572
2131,1280.000,3179.583,3386.548,2929.505,3282.895,4009.697,3376.706,4071.982,2919.758,2833.397,4022.214,3275.941,3828.026,2254.971,2354.968,2499.990,2588.437,2652.108,2795.963,2469.439,2936.777,2600.553,4398.232,3095.968,2323.494,3821.874,2523.889,4242.893,2551.496,3620.938,2191.291,2890.049,2017.041,3684.025,2910.823,2675.201,2948.353,2111.806,2970.603,2388.962,2672.703,3173.842,4569.923,2434.303,3537.989,3617.420,2668.007,1948.510,1401.608,3105.621,2781.884,3568.714,3324.963,3562.763,2274.104,4447.759,2585.773,1648.277
2132,1275.095,3169.273,3403.504,2924.853,3282.916,3989.018,3363.435,4073.510,2922.697,2819.616,4008.584,3274.503,3843.271,2261.885,2354.674,2513.361,2582.747,2659.960,2772.780,2472.036,2887.448,2582.221,4399.401,3092.787,2306.194,3821.590,2513.764,4226.143,2562.026,3637.893,2188.212,2871.920,2040.304,3667.315,2917.000,2676.843,2945.228,2125.929,2958.032,2380.304,2672.340,3181.844,4554.159,2413.887,3573.141,3598.753,2672.183,1964.171,1428.183,3108.226,2788.333,3560.423,3371.147,3583.770,2235.025,4452.445,2573.663,1674.007
2133,1239.238,3180.507,3396.173,2919.264,3268.366,4004.273,3372.911,4092.542,2926.323,2817.537,4008.063,3284.912,3846.623,2259.408,2359.899,2504.838,2583.614,2653.644,2793.222,2494.069,2914.013,2545.870,4403.338,3077.431,2327.042,3814.446,2522.074,4262.082,2547.054,3625.301,2183.649,2878.981,2009.960,3707.981,2909.304,2686.553,2947.746,2120.394,2971.951,2377.365,2672.598,3164.251,4567.645,2415.545,3548.322,3603.604,2662.244,1968.107,1423.541,3088.029,2787.778,3538.049,3376.263,3543.064,2229.751,4437.018,2586.472,1661.643
2134,1266.810,3173.555,3392.852,2921.979,3258.357,3977.036,3360.314,4063.471,2926.008,2808.660,3997.743,3268.045,3820.581,2263.077,2364.329,2490.667,2572.128,2640.326,2741.781,2459.069,2890.977,2532.895,4419.901,3059.177,2305.352,3793.452,2515.930,4223.808,2543.988,3610.648,2160.438,2873.294,2012.383,3704.472,2876.130,2662.677,2956.307,2104.287,2933.302,2343.712,2667.714,3186.657,4554.283,2451.693,3527.637,3579.721,2662.190,1951.712,1401.945,3061.037,2735.404,3498.543,3357.958,3524.703,2232.454,4436.593,2577.476,1667.904
2135,1269.508,3175.854,3377.156,2919.208,3251.072,3992.105,3369.420,4105.987,2924.390,2817.061,4001.015,3244.427,3840.850,2286.832,2362.382,2498.211,2574.797,2664.069,2758.373,2466.666,2926.960,2498.866,4420.943,3085.187,2294.577,3806.535,2518.440,4227.497,2546.231,3625.606,2175.833,2857.974,2026.792,3697.076,2898.392,2664.739,2938.513,2117.786,2966.927,2358.605,2679.966,3169.016,4569.515,2419.549,3547.830,3583.267,2695.960,1963.754,1432.715,3073.831,2758.260,3498.623,3386.983,3529.098,2217.927,4405.813,2584.709,1648.874
2136,1303.365,3160.001,3396.007,2889.244,3262.777,3971.677,3372.781,4060.174,2914.577,2814.570,3999.826,3229.480,3829.375,2284.550,2369.211,2499.684,2574.445,2655.984,2736.731,2458.371,2917.566,2481.680,4424.535,3087.246,2325.482,3779.400,2518.163,4218.861,2551.204,3622.073,2171.673,2863.629,2005.479,3717.898,2901.967,2675.525,2951.326,2108.314,2966.755,2352.754,2670.260,3159.446,4572.545,2408.159,3546.757,3548.250,2673.873,1967.502,1420.991,3062.946,2786.619,3485.600,3403.154,3534.348,2249.933,4428.062,2566.844,1645.371
2137,1317.730,3177.666,3400.151,2916.835,3251.024,3986.426,3370.619,4092.389,2929.453,2833.424,3993.975,3272.640,3816.601,2270.222,2372.846,2506.238,2588.507,2670.757,2742.702,2466.261,2948.999,2484.492,4415.682,3082.023,2314.713,3807.675,2517.122,4262.158,2563.837,3630.215,2194.528,2864.638,1984.217,3723.232,2898.517,2663.652,2960.334,2105.903,2940.028,2349.581,2665.155,3201.986,4608.369,2416.222,3578.708,3569.537,2675.132,1946.847,1439.026,3061.850,2813.852,3508.143,3374.867,3531.939,2206.325,4440.044,2566.732,1660.359
2138,1288.635,3159.681,3397.601,2903.357,3219.044,3994.471,3368.818,4069.538,2905.607,2812.493,3998.164,3271.824,3845.260,2265.495,2365.812,2469.256,2568.933,2665.032,2718.741,2473.405,2945.132,2462.681,4367.587,3080.161,2298.190,3776.590,2519.146,4232.370,2551.719,3622.949,2180.389,2864.927,1993.971,3744.839,2904.009,2662.344,2953.957,2104.460,2984.404,2341.838,2670.440,3155.746,4566.140,2402.654,3554.091,3544.791,2652.387,1955.375,1433.480,3093.712,2817.082,3503.306,3382.322,3552.760,2214.132,4424.651,2597.819,1650.414
2139,1264.667,3163.419,3378.939,2904.084,3241.040,3972.109,3373.422,4067.483,2902.333,2817.849,4016.235,3264.183,3820.828,2257.294,2377.016,2497.950,2557.194,2665.036,2698.588,2452.168,2934.960,2439.548,4410.984,3073.687,2306.352,3808.592,2522.325,4232.469,2542.115,3653.620,2171.809,2876.607,2007.107,3729.023,2935.626,2661.021,2944.365,2103.359,3002.698,2338.456,2671.778,3201.468,4589.440,2414.397,3528.131,3524.544,2682.203,1958.400,1414.985,3116.798,2815.429,3487.274,3396.791,3549.659,2230.695,4411.820,2562.802,1661.945
2140,1273.111,3165.800,3370.671,2911.368,3215.894,3996.121,3365.846,4031.733,2913.128,2815.777,3991.180,3250.944,3826.130,2263.678,2374.289,2495.111,2575.703,2644.362,2716.538,2447.662,2933.960,2426.437,4414.032,3075.632,2297.041,3788.895,2533.362,4243.513,2545.429,3641.733,2177.605,2862.851,1991.359,3740.186,2926.418,2657.885,2947.747,2084.737,2946.959,2338.400,2669.313,3203.070,4582.587,2421.930,3539.776,3473.198,2664.703,1969.168,1418.122,3102.259,2806.678,3476.903,3438.359,3490.429,2212.832,4399.263,2585.632,1648.391
2141,1281.159,3153.480,3384.580,2892.776,3241.230,4018.162,3370.128,4069.399,2941.823,2822.916,4005.496,3256.767,3804.414,2270.133,2341.995,2484.474,2569.567,2651.458,2695.466,2449.562,2932.081,2423.195,4405.797,3065.700,2328.671,3759.976,2512.908,4234.801,2553.263,3648.502,2188.157,2871.096,1987.340,3719.989,2916.298,2652.910,2940.486,2096.927,2943.732,2317.789,2672.695,3218.347,4573.401,2414.930,3540.865,3502.484,2661.701,1950.084,1405.797,3091.058,2858.729,3489.226,3392.498,3516.088,2218.378,4411.780,2571.075,1646.490
2142,1317.413,3167.541,3372.062,2912.491,3228.625,3974.371,3372.265,4076.139,2958.843,2823.689,4029.678,3265.689,3828.099,2271.611,2365.739,2508.426,2578.715,2659.286,2726.035,2457.546,2938.699,2379.083,4395.747,3064.903,2305.905,3777.599,2535.172,4269.258,2560.885,3655.753,2178.811,2886.665,1992.007,3746.779,2918.414,2660.083,2959.494,2108.084,2962.278,2336.682,2671.570,3200.482,4567.729,2422.786,3537.615,3490.819,2668.553,1947.973,1420.035,3109.757,2853.132,3502.260,3413.705,3535.412,2209.375,4340.631,2583.264,1649.064
2143,1299.190,3166.398,3355.998,2908.832,3236.768,4008.442,3357.941,4071.642,2953.279,2822.365,4014.095,3295.295,3840.984,2262.780,2369.875,2473.648,2556.634,2660.579,2715.868,2448.566,2940.165,2405.896,4423.696,3099.705,2314.769,3756.843,2528.895,4229.213,2553.446,3645.000,2210.975,2880.325,1987.594,3787.502,2901.110,2666.126,2950.975,2114.850,2992.262,2329.942,2683.464,3211.670,4574.104,2420.607,3541.695,3466.062,2671.474,1955.312,1436.509,3104.854,2873.345,3474.043,3425.822,3526.074,2176.588,4392.910,2578.160,1663.934
2144,1231.714,3160.182,3357.820,2908.116,3237.899,4017.617,3373.801,4093.013,2938.198,2839.703,4013.130,3253.412,3816.627,2249.325,2392.371,2492.109,2575.105,2680.575,2695.431,2464.873,2930.217,2359.563,4445.554,3099.149,2330.603,3780.656,2548.183,4279.698,2565.533,3640.613,2180.884,2869.302,1985.768,3775.351,2911.937,2633.158,2942.179,2107.576,2972.306,2385.804,2693.347,3221.719,4598.951,2403.603,3562.246,3470.196,2672.603,1954.047,1430.163,3093.341,2851.534,3527.017,3396.338,3536.868,2211.272,4399.170,2565.513,1658.261
2145,1287.175,3146.233,3352.498,2895.907,3222.556,4008.478,3372.597,4083.823,2968.132,2832.364,4005.104,3258.135,3831.319,2232.546,2367.399,2486.858,2556.478,2661.942,2692.112,2456.136,2942.603,2381.276,4477.856,3084.277,2313.076,3755.931,2554.449,4283.922,2559.829,3642.954,2167.729,2898.091,1983.083,3767.912,2921.387,2667.517,2937.527,2114.798,2964.491,2315.867,2667.193,3201.805,4595.101,2419.739,3544.471,3486.650,2674.109,1952.749,1392.727,3087.224,2862.391,3472.237,3434.967,3539.844,2244.389,4386.793,2577.087,1667.297
2146,1311.730,3175.209,3329.882,2916.779,3233.524,4029.305,3370.096,4053.909,2946.157,2843.528,4001.086,3256.503,3824.467,2241.588,2369.585,2486.109,2559.798,2673.201,2707.814,2456.728,2917.944,2338.970,4494.038,3088.491,2308.463,3746.782,2531.706,4274.020,2559.902,3639.361,2172.025,2879.535,1990.417,3754.852,2934.324,2634.251,2935.769,2116.151,2974.053,2352.850,2687.519,3238.868,4577.292,2418.416,3545.329,3471.377,2689.149,1958.527,1405.587,3091.994,2898.626,3486.340,3395.799,3532.287,2196.720,4365.709,2573.742,1643.680
2147,1302.905,3149.634,3359.688,2890.406,3228.238,3992.708,3380.053,4071.054,2954.119,2825.235,4017.934,3259.445,3818.982,2241.976,2364.669,2488.486,2544.170,2661.498,2680.348,2435.371,2926.596,2329.915,4484.691,3079.673,2316.547,3751.258,2516.455,4264.203,2577.049,3651.111,2165.090,2900.635,1968.232,3761.887,2937.087,2633.802,2936.467,2103.522,2967.736,2338.146,2657.444,3212.628,4591.823,2407.245,3543.748,3449.699,2661.883,1946.568,1405.462,3102.033,2888.710,3520.509,3403.100,3544.378,2201.810,4364.527,2576.915,1665.188
2148,1264.841,3145.677,3345.444,2889.738,3220.937,4012.123,3375.500,4055.808,2966.297,2829.327,4007.168,3254.392,3821.271,2225.637,2363.744,2478.289,2555.419,2675.363,2678.482,2463.225,2915.106,2332.549,4472.287,3092.125,2322.866,3766.924,2527.712,4256.982,2569.282,3653.644,2170.617,2918.571,1985.770,3781.220,2929.327,2648.065,2925.724,2121.361,2986.430,2333.220,2674.367,3230.122,4586.912,2425.868,3526.558,3460.765,2674.438,1960.801,1402.227,3137.051,2899.705,3528.934,3400.568,3542.892,2227.440,4333.158,2567.202,1649.300
2149,1289.873,3134.245,3298.648,2881.366,3224.513,4047.574,3386.487,4059.553,2953.069,2837.144,4005.137,3264.130,3806.675,2230.221,2368.604,2477.175,2550.882,2680.887,2685.402,2456.851,2914.409,2322.142,4477.800,3100.313,2326.727,3713.971,2539.362,4275.420,2583.880,3647.562,2175.335,2908.403,1984.727,3780.516,2903.201,2627.165,2919.453,2104.943,2962.489,2363.314,2658.479,3226.144,4576.591,2368.148,3501.177,3454.484,2652.361,1955.024,1409.779,3121.815,2911.390,3463.646,3393.307,3515.149,2201.148,4361.112,2552.418,1637.018
2150,1311.952,3120.931,3308.827,2885.484,3214.254,4048.499,3419.218,4059.648,2975.453,2825.759,4026.869,3256.661,3820.718,2235.754,2380.585,2462.130,2555.695,2664.410,2713.563,2434.724,2915.755,2335.457,4527.444,3088.625,2344.153,3735.867,2536.579,4299.418,2563.920,3649.218,2178.525,2909.877,1965.995,3793.419,2971.698,2614.784,2903.232,2121.224,2976.676,2340.325,2700.605,3260.367,4560.411,2450.887,3542.353,3427.806,2669.799,1958.170,1408.253,3189.018,2916.217,3528.594,3412.753,3587.003,2195.381,4339.653,2584.653,1686.872
2151,1300.444,3128.329,3314.421,2879.291,3219.083,4029.526,3400.329,4053.799,2969.140,2826.210,4018.980,3281.700,3803.913,2228.955,2374.258,2465.768,2562.213,2660.789,2686.147,2445.580,2921.157,2335.078,4551.584,3102.297,2335.767,3737.595,2553.210,4277.263,2571.252,3644.502,2182.039,2900.471,1987.912,3760.237,2937.161,2636.464,2924.400,2115.819,2967.517,2344.438,2671.153,3292.326,4576.139,2425.296,3527.678,3449.522,2670.274,1972.813,1407.384,3493.656,2892.361,3504.989,3383.371,3543.669,2197.294,4335.258,2565.285,1653.048
2152,1299.476,3143.785,3279.299,2866.320,3186.323,3999.768,3401.080,4073.589,2967.995,2826.247,4013.592,3263.657,3816.691,2226.480,2371.615,2485.895,2562.702,2676.700,2688.474,2439.620,2922.037,2348.950,4575.138,3062.611,2306.620,3717.050,2543.027,4292.263,2580.675,3644.246,2159.089,2892.156,1969.397,3770.773,2906.121,2624.512,2907.612,2127.885,2978.834,2352.276,2668.094,3320.333,4546.998,2451.424,3533.105,3398.925,2680.291,1959.481,1417.692,3658.518,2883.861,3469.754,3395.322,3533.213,2182.689,4319.609,2561.189,1676.574
2153,1295.206,3125.978,3276.731,2875.965,3200.077,4001.759,3436.800,4039.690,2965.639,2817.529,4022.283,3268.465,3808.179,2226.128,2372.347,2480.267,2556.253,2671.413,2692.534,2454.783,2914.507,2337.936,4564.772,3086.595,2314.574,3726.323,2559.698,4288.916,2550.749,3675.196,2176.752,2903.281,1961.997,3752.061,2920.644,2639.979,2889.185,2109.062,2959.637,2345.485,2662.527,3306.485,4548.240,2444.117,3498.229,3380.373,2665.246,1954.960,1412.840,3795.197,2910.361,3532.106,3407.071,3562.922,2229.927,4304.559,2569.222,1658.391
2154,1321.079,3135.392,3276.242,2904.348,3189.813,4022.034,3422.646,4077.381,2964.036,2826.939,4020.740,3283.504,3793.192,2224.472,2364.297,2474.486,2546.446,2669.400,2729.522,2432.760,2945.976,2324.597,4609.416,3100.167,2326.927,3712.668,2562.715,4271.898,2545.475,3671.003,2169.109,2894.582,1977.840,3774.823,2952.521,2640.745,2880.704,2117.483,2960.300,2340.304,2694.307,3312.300,4554.780,2382.537,3513.546,3381.147,2679.801,1964.451,1406.253,4004.354,2922.909,3501.771,3379.581,3528.281,2198.490,4314.661,2586.050,1662.066
2155,1263.318,3135.520,3274.781,2950.281,3196.532,4005.640,3427.930,4043.896,2943.625,2814.167,4011.505,3296.242,3792.332,2222.002,2361.213,2447.340,2540.132,2661.824,2741.816,2425.695,2904.333,2326.314,4566.754,3091.926,2317.024,3699.099,2577.839,4282.189,2560.360,3645.471,2168.798,2899.478,1966.187,3794.137,2960.208,2617.361,2877.030,2106.248,2953.856,2359.148,2681.791,3313.554,4542.065,2416.016,3558.620,3359.859,2678.554,1951.949,1406.855,4359.397,2948.799,3451.477,3406.940,3558.716,2223.781,4328.427,2575.836,1666.254
2156,1292.794,3123.305,3256.447,2996.629,3201.944,3994.376,3430.052,4030.770,2950.769,2817.884,4018.581,3253.062,3785.768,2238.075,2367.177,2459.264,2559.646,2673.726,2726.182,2441.767,2903.934,2307.585,4551.715,3103.549,2332.839,3710.228,2557.093,4273.458,2556.475,3647.098,2163.604,2884.734,1968.869,3756.386,2945.848,2616.405,2880.483,2094.582,2981.272,2345.998,2679.155,3320.733,4550.941,2437.922,3545.751,3327.838,2681.613,1957.720,1408.049,5154.488,2949.749,3491.237,3357.846,3517.791,2174.067,4258.762,2563.526,1651.634
2157,1275.778,3145.853,3275.200,3061.841,3194.239,3983.699,3444.958,4075.451,2942.428,2829.027,4012.062,3261.130,3794.439,2208.680,2361.463,2470.983,2561.119,2674.340,2752.592,2442.734,2923.991,2303.253,4557.694,3104.062,2328.713,3707.716,2560.525,4292.901,2556.991,3661.395,2174.364,2902.494,1984.742,3768.803,2939.210,2610.105,2875.267,2102.941,2990.994,2379.705,2706.615,3334.509,4558.541,2426.335,3547.144,3356.301,2658.716,1963.647,1411.933,6142.753,2971.746,3451.171,3379.651,3517.659,2181.031,4294.223,2578.235,1659.970
2158,1241.730,3140.784,3246.831,3155.458,3181.929,3998.540,3456.575,4052.424,2956.481,2823.758,4007.265,3286.876,3746.188,2207.778,2357.656,2459.660,2529.753,2662.076,2716.946,2470.335,2906.979,2294.415,4574.325,3096.958,2317.207,3685.644,2544.772,4311.269,2568.795,3660.077,2172.390,2899.452,1974.754,3776.769,2917.723,2618.814,2885.483,2112.600,2957.177,2352.077,2710.526,3305.938,4571.598,2444.673,3580.444,3328.281,2692.272,1959.801,1400.189,6793.771,2984.000,3477.397,3387.539,3596.307,2197.821,4355.655,2571.355,1652.162
2159,1303.492,3140.034,3240.521,3270.618,3177.544,4030.811,3496.306,4041.780,2923.667,2829.049,4024.000,3302.209,3772.899,2242.309,2376.545,2466.845,2554.203,2679.190,2720.658,2462.474,2904.630,2287.663,4533.550,3098.135,2332.071,3697.521,2562.414,4289.670,2560.536,3680.807,2191.060,2905.678,1977.675,3765.019,2946.870,2617.135,2869.218,2093.261,2986.566,2372.440,2694.454,3317.205,4578.336,2446.712,3570.357,3357.211,2676.765,1975.266,1406.703,7192.813,2951.610,3462.871,3429.340,3555.078,2204.255,4313.156,2579.884,1667.323
