 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34
2549,678.465,2161.149,1551.046,1961.688,1952.707,1904.233,1467.293,1969.000,1442.150,2497.196,2333.570,2255.823,1852.220,2232.664,2802.792,1412.835,1620.978,2092.783,1617.762,2560.824,1253.415,1894.359,1168.387,3772.618,2429.170,2054.808,2914.107,2720.047,2126.463,2760.695,2198.309,3809.186,2645.213,3582.573
2550,672.862,2150.424,1547.976,1966.930,1960.544,1884.440,1459.875,1975.699,1434.449,2486.334,2339.043,2263.020,1862.296,2227.328,2788.787,1410.461,1623.387,2094.105,1618.598,2564.101,1253.600,1902.950,1164.481,3761.765,2413.251,2041.516,2914.483,2710.079,2119.122,2758.248,2185.135,3825.944,2654.854,3575.208
2551,682.196,2146.154,1551.591,1953.166,1966.778,1897.523,1463.140,1996.085,1440.008,2491.968,2341.693,2259.912,1861.330,2226.951,2806.239,1418.526,1628.928,2089.470,1620.497,2570.167,1255.681,1903.678,1168.710,3786.227,2420.667,2059.046,2947.149,2715.008,2122.431,2760.330,2205.353,3842.002,2662.091,3566.478
2552,675.781,2150.412,1552.684,1965.132,1964.203,1907.505,1470.130,1977.634,1436.660,2505.253,2338.966,2245.077,1859.849,2232.375,2808.074,1412.747,1623.793,2092.140,1623.746,2580.323,1249.766,1921.002,1163.576,3773.301,2428.828,2057.135,2943.947,2713.033,2127.546,2769.975,2208.310,3830.030,2669.287,3596.196
2553,676.560,2152.277,1554.146,1964.684,1960.465,1896.413,1465.038,1966.487,1436.275,2498.813,2327.462,2247.579,1855.170,2225.481,2809.143,1415.443,1619.111,2086.006,1613.023,2578.336,1251.434,1925.295,1165.972,3778.754,2413.287,2053.688,2956.099,2714.164,2118.635,2752.248,2212.107,3835.065,2661.836,3560.137
2554,676.964,2159.422,1561.438,1962.474,1971.352,1904.271,1465.924,1978.227,1443.445,2495.368,2339.826,2252.667,1858.347,2226.164,2820.312,1416.363,1628.881,2089.920,1618.521,2574.559,1256.162,1918.560,1164.215,3769.274,2432.549,2047.657,2945.483,2727.243,2131.633,2760.131,2213.885,3828.928,2671.393,3584.925
2555,676.017,2150.001,1559.123,1951.418,1966.404,1909.039,1465.458,1978.818,1436.277,2524.433,2330.310,2253.860,1860.616,2237.143,2829.462,1413.885,1623.873,2098.373,1616.195,2580.430,1248.884,1934.339,1164.673,3783.178,2435.545,2061.345,2955.802,2728.960,2121.850,2762.727,2215.882,3830.315,2656.223,3586.298
2556,675.971,2162.247,1558.682,1955.755,1981.117,1894.618,1466.529,1965.578,1440.282,2530.427,2327.047,2250.326,1851.665,2228.369,2847.776,1408.524,1626.445,2091.373,1614.220,2584.904,1255.609,1935.056,1164.964,3768.066,2424.625,2060.767,2951.459,2727.339,2128.535,2776.072,2225.187,3841.299,2649.931,3573.347
2557,679.845,2152.345,1560.478,1955.412,1969.088,1897.457,1462.440,1960.807,1447.215,2521.264,2322.417,2249.937,1855.335,2224.053,2838.011,1410.233,1623.860,2095.662,1610.330,2580.438,1253.619,1944.875,1163.356,3762.542,2424.645,2056.548,2950.185,2699.286,2118.550,2754.209,2224.876,3810.354,2662.244,3569.537
2558,672.856,2146.312,1556.461,1949.022,1976.466,1888.519,1469.950,1978.636,1443.446,2520.155,2319.408,2234.210,1855.159,2223.461,2844.231,1405.368,1619.856,2092.873,1608.036,2575.432,1253.819,1947.927,1165.176,3769.127,2430.596,2055.345,2928.731,2732.121,2122.234,2747.611,2235.238,3825.830,2674.306,3556.518
2559,673.069,2146.665,1553.326,1967.417,1972.384,1899.954,1464.098,1977.098,1434.145,2532.415,2316.932,2247.395,1842.008,2221.070,2847.718,1413.049,1619.059,2081.698,1621.302,2591.450,1253.389,1942.972,1161.685,3782.429,2436.306,2059.601,2952.823,2709.250,2126.235,2757.184,2218.758,3822.943,2658.781,3544.738
2560,674.180,2157.154,1556.729,1952.029,1978.764,1895.384,1470.511,1985.932,1437.939,2544.446,2307.510,2247.827,1844.985,2228.070,2871.689,1410.736,1618.136,2104.265,1614.378,2581.914,1250.508,1949.012,1160.497,3790.920,2433.590,2056.491,2957.610,2709.208,2120.122,2746.953,2231.421,3822.428,2660.962,3564.844
2561,677.061,2149.258,1561.475,1950.051,1980.135,1900.504,1471.412,1980.721,1439.397,2544.586,2325.687,2237.638,1848.660,2222.678,2856.416,1415.255,1625.680,2107.811,1620.133,2594.515,1253.026,1948.596,1165.095,3789.055,2439.065,2067.645,2950.722,2723.572,2121.428,2743.016,2245.273,3821.718,2653.048,3537.400
2562,674.449,2145.402,1551.305,1952.116,1981.681,1897.455,1466.707,1959.363,1441.699,2523.061,2318.159,2238.003,1841.401,2231.475,2858.995,1406.585,1618.150,2092.542,1621.733,2592.193,1248.861,1944.741,1160.420,3767.347,2435.786,2051.819,2926.498,2713.649,2113.592,2743.721,2232.846,3816.008,2654.275,3528.117
2563,676.949,2150.487,1552.535,1947.478,1985.021,1891.281,1470.904,1978.757,1436.215,2524.396,2315.917,2240.838,1847.004,2228.838,2871.295,1404.319,1612.053,2104.002,1623.391,2599.757,1249.555,1950.290,1159.219,3774.638,2434.997,2057.428,2955.486,2710.889,2117.912,2737.892,2247.681,3803.395,2663.008,3564.723
2564,669.915,2141.860,1553.258,1950.957,1989.057,1899.875,1462.668,1979.640,1438.946,2528.867,2323.863,2240.392,1843.959,2221.396,2899.037,1404.461,1617.376,2107.699,1622.653,2599.926,1247.690,1954.143,1159.632,3761.501,2441.434,2055.330,2934.374,2721.803,2119.231,2742.656,2249.007,3819.726,2654.682,3546.265
2565,679.818,2152.509,1561.465,1952.455,1990.519,1901.677,1473.784,1987.588,1447.012,2553.410,2327.625,2260.226,1852.268,2237.585,2898.878,1413.615,1621.923,2119.944,1628.520,2618.438,1260.919,1963.961,1167.638,3784.031,2452.876,2064.576,2958.367,2717.956,2127.309,2748.499,2254.378,3851.351,2668.155,3555.144
2566,677.216,2151.874,1560.144,1953.582,1992.452,1896.411,1471.634,1987.420,1451.487,2521.419,2327.156,2250.412,1847.859,2230.223,2910.575,1411.780,1619.399,2110.956,1626.036,2605.206,1254.688,1963.236,1164.866,3792.517,2454.540,2064.063,2951.806,2724.451,2121.402,2749.035,2248.723,3822.668,2678.221,3555.103
2567,675.672,2152.895,1557.704,1943.318,1986.467,1892.216,1468.115,2006.574,1441.124,2528.203,2309.538,2241.890,1842.461,2231.226,2910.382,1412.980,1613.932,2101.123,1623.009,2611.876,1258.726,1971.656,1161.176,3798.945,2453.873,2061.361,2955.312,2723.174,2122.719,2748.674,2253.363,3806.054,2659.196,3551.079
2568,679.501,2150.489,1558.852,1953.290,1994.088,1900.509,1477.533,1999.557,1448.899,2547.155,2316.464,2251.888,1846.145,2229.517,2900.227,1408.299,1616.185,2101.686,1626.751,2608.985,1251.974,1958.867,1162.033,3791.582,2454.087,2059.146,2957.781,2714.487,2117.701,2738.594,2267.293,3813.370,2662.848,3533.447
2569,676.577,2151.099,1557.456,1952.326,1986.663,1888.014,1474.123,1999.377,1446.349,2547.586,2309.500,2251.953,1850.566,2229.882,2911.458,1408.500,1615.365,2106.444,1630.289,2604.296,1253.975,1967.776,1159.242,3799.578,2455.735,2063.626,2936.663,2716.696,2120.651,2747.794,2271.652,3822.036,2668.974,3518.996
2570,677.278,2147.415,1555.312,1958.522,1990.076,1898.380,1476.016,1990.371,1441.826,2543.438,2319.127,2246.336,1846.149,2228.674,2932.032,1412.747,1622.667,2118.012,1637.018,2623.555,1259.413,1967.647,1159.837,3804.199,2450.006,2061.840,2957.345,2721.115,2126.156,2737.658,2269.369,3840.959,2671.684,3542.240
2571,677.139,2150.394,1559.641,1964.397,1990.140,1899.624,1473.926,1992.595,1445.217,2545.477,2298.487,2237.371,1850.830,2218.710,2928.805,1409.506,1619.354,2115.760,1629.818,2625.227,1261.837,1974.260,1162.872,3837.408,2451.901,2066.620,2978.466,2723.287,2121.816,2737.195,2274.387,3819.627,2665.440,3549.166
2572,677.021,2142.712,1558.034,1958.593,1988.859,1900.715,1476.695,1993.742,1445.566,2536.932,2308.361,2248.434,1842.587,2227.514,2946.999,1411.867,1623.732,2123.287,1638.646,2617.837,1258.879,1975.841,1159.998,3832.663,2460.125,2069.990,2962.621,2713.423,2124.135,2738.992,2284.790,3815.543,2675.809,3540.518
2573,675.367,2153.115,1561.668,1947.538,1979.890,1894.713,1477.040,2011.950,1453.527,2547.482,2305.003,2250.162,1841.868,2220.917,2960.707,1405.904,1616.104,2121.925,1633.878,2628.223,1257.121,1981.173,1160.241,3832.383,2452.462,2062.593,2980.714,2726.073,2122.900,2744.212,2278.110,3830.843,2683.182,3542.459
2574,678.240,2140.661,1561.387,1950.633,1992.023,1881.526,1474.606,1994.228,1435.467,2529.880,2308.974,2242.072,1845.454,2215.766,2956.345,1400.525,1619.423,2104.818,1635.452,2634.475,1261.913,1972.675,1158.977,3837.920,2467.377,2064.435,2939.136,2703.503,2119.087,2720.105,2278.071,3795.488,2673.487,3531.865
2575,678.606,2162.919,1565.478,1947.268,1998.832,1894.988,1479.586,2007.486,1445.628,2552.781,2316.819,2247.620,1847.393,2207.594,2977.213,1405.301,1625.601,2138.703,1635.330,2646.075,1266.909,1988.469,1162.259,3854.845,2455.478,2075.663,2962.817,2710.817,2126.317,2721.714,2277.379,3805.756,2700.326,3521.808
2576,679.016,2156.904,1568.039,1951.032,2002.084,1892.778,1477.570,2011.248,1450.226,2567.198,2316.154,2248.498,1854.051,2230.885,2975.005,1407.588,1633.770,2132.637,1640.464,2656.772,1266.068,1978.658,1163.007,3857.933,2473.083,2065.616,2969.916,2726.952,2125.040,2738.094,2294.787,3816.880,2690.031,3542.874
2577,679.676,2153.796,1560.419,1954.405,1994.871,1890.115,1477.545,2008.120,1453.828,2550.754,2310.700,2245.277,1841.513,2222.767,2989.544,1405.917,1628.010,2119.767,1645.872,2643.125,1267.148,1983.154,1159.324,3850.255,2459.025,2069.923,2959.677,2717.271,2127.276,2746.917,2289.457,3810.706,2697.077,3528.443
2578,675.502,2154.707,1559.266,1948.426,1997.276,1897.122,1477.473,1987.759,1439.253,2553.747,2313.238,2251.088,1843.421,2215.691,3005.539,1407.621,1630.057,2122.623,1636.226,2659.662,1263.833,1991.611,1159.349,3859.632,2468.833,2070.589,2964.582,2717.040,2122.208,2729.897,2273.681,3810.501,2681.099,3527.343
2579,679.319,2145.132,1562.361,1956.469,1993.755,1895.293,1471.341,2014.152,1442.088,2545.570,2306.375,2262.988,1843.610,2228.104,3012.121,1404.600,1629.955,2129.701,1636.796,2651.632,1268.112,1997.114,1163.432,3845.543,2467.846,2064.362,2958.413,2712.601,2126.740,2741.163,2297.692,3808.659,2712.874,3550.523
2580,678.453,2142.886,1557.008,1953.868,1985.779,1893.002,1476.013,2019.991,1445.530,2545.197,2308.138,2254.968,1844.180,2224.205,3029.087,1401.328,1622.487,2132.830,1642.852,2659.955,1268.552,1996.958,1162.181,3863.323,2472.696,2069.289,2978.398,2709.676,2129.465,2739.418,2297.956,3804.267,2690.723,3521.121
2581,679.701,2150.532,1559.330,1945.990,1987.619,1894.853,1472.838,2022.975,1449.574,2556.457,2318.161,2251.828,1837.754,2212.206,3022.268,1400.273,1620.600,2136.094,1636.692,2657.093,1268.840,1993.734,1164.000,3853.543,2472.451,2068.829,2957.311,2716.627,2125.962,2723.468,2292.235,3790.105,2712.396,3539.551
2582,673.566,2158.235,1559.775,1953.697,1982.006,1895.589,1477.248,2007.764,1449.092,2557.224,2315.935,2250.296,1841.396,2216.297,3051.376,1402.836,1632.471,2140.489,1651.619,2666.067,1273.727,2010.496,1165.412,3866.685,2482.253,2070.405,2963.977,2726.553,2123.316,2739.229,2295.403,3812.617,2696.460,3512.062
2583,678.216,2145.346,1562.601,1949.123,1984.658,1900.412,1476.610,2012.148,1441.563,2546.919,2313.542,2251.208,1845.872,2205.919,3045.329,1401.026,1632.821,2129.865,1651.383,2659.840,1269.287,2000.516,1165.367,3871.601,2480.030,2068.879,2978.941,2701.393,2118.193,2729.185,2287.305,3804.763,2716.682,3539.465
2584,677.386,2151.712,1562.616,1951.628,2000.205,1899.494,1471.682,2014.575,1443.568,2543.196,2310.344,2253.887,1842.937,2217.450,3063.221,1390.261,1626.876,2133.354,1651.530,2666.144,1273.827,1998.467,1164.246,3868.490,2480.952,2078.309,2981.933,2703.389,2126.706,2733.282,2305.900,3787.101,2708.217,3531.330
2585,680.925,2147.928,1559.776,1943.286,1995.063,1901.125,1474.316,2023.736,1444.560,2549.471,2314.123,2252.765,1846.296,2221.678,3087.362,1403.695,1625.871,2147.540,1651.086,2676.972,1276.562,1998.120,1166.753,3879.634,2487.684,2074.297,2984.238,2720.972,2123.145,2744.067,2302.603,3797.801,2700.717,3538.773
2586,672.158,2138.609,1558.411,1948.978,1988.188,1898.448,1476.019,2008.602,1437.286,2546.927,2303.264,2238.558,1843.451,2206.490,3095.109,1400.640,1623.946,2140.059,1649.714,2660.785,1280.018,2002.572,1163.587,3890.551,2490.381,2069.370,2978.443,2708.157,2117.038,2735.232,2303.892,3785.459,2716.343,3507.661
2587,680.615,2154.687,1555.867,1944.276,2004.296,1897.140,1478.214,1999.964,1442.837,2548.409,2301.241,2236.638,1849.977,2208.492,3100.144,1398.601,1621.764,2140.597,1652.496,2657.772,1280.437,2006.236,1167.272,3881.967,2485.199,2068.936,2974.980,2698.053,2120.028,2737.299,2296.484,3790.736,2713.996,3541.261
2588,678.905,2158.500,1564.783,1947.804,2004.950,1913.485,1484.973,2012.284,1450.539,2566.872,2308.393,2250.143,1850.100,2222.278,3102.633,1402.300,1635.374,2158.105,1660.287,2664.858,1289.916,2023.423,1169.876,3888.954,2503.058,2077.025,2978.294,2718.165,2131.241,2754.029,2317.542,3794.134,2712.258,3539.758
2589,677.057,2148.174,1557.832,1938.025,1983.091,1912.121,1480.658,2010.258,1448.347,2548.086,2310.829,2238.615,1843.050,2196.831,3120.376,1399.797,1626.852,2142.553,1649.659,2665.241,1291.794,2021.486,1165.964,3900.260,2483.717,2074.968,2973.028,2702.302,2119.862,2739.214,2309.406,3789.164,2718.382,3530.091
2590,673.915,2157.843,1560.400,1930.490,1996.716,1907.072,1478.705,2004.703,1451.686,2548.146,2302.477,2243.757,1837.082,2216.396,3140.106,1390.961,1632.378,2154.606,1655.130,2653.508,1296.689,2021.310,1163.823,3899.961,2491.854,2075.816,2986.987,2721.350,2122.874,2747.271,2308.438,3774.621,2716.445,3537.546
2591,676.960,2157.400,1558.480,1950.636,2002.352,1904.458,1477.730,2011.760,1450.089,2554.554,2293.078,2242.714,1842.867,2205.858,3153.425,1403.847,1621.715,2147.638,1656.402,2659.302,1297.588,2023.326,1167.286,3917.897,2505.100,2072.176,2992.044,2704.782,2125.579,2751.668,2307.615,3796.849,2725.319,3503.192
2592,678.224,2145.126,1556.642,1939.760,1994.727,1894.525,1469.136,2023.533,1444.475,2546.773,2301.427,2229.170,1840.051,2194.132,3152.889,1390.522,1621.253,2144.916,1642.200,2648.529,1302.069,2024.978,1163.355,3909.675,2492.921,2071.603,2968.851,2705.046,2121.148,2741.181,2313.518,3780.557,2707.440,3508.542
2593,675.845,2156.586,1560.167,1946.530,1999.929,1912.567,1474.659,2011.848,1445.495,2559.755,2292.971,2229.529,1839.546,2192.209,3181.759,1398.557,1627.527,2176.743,1652.665,2660.989,1307.722,2043.797,1166.103,3931.050,2497.085,2077.278,2976.567,2702.332,2127.365,2772.531,2312.101,3767.204,2721.542,3517.135
2594,678.510,2173.884,1555.579,1946.597,2001.231,1906.180,1479.611,2004.931,1448.807,2565.898,2289.949,2240.278,1843.250,2203.009,3170.061,1398.349,1627.781,2172.272,1652.932,2668.180,1312.502,2054.786,1167.410,3938.001,2495.710,2076.848,2965.846,2709.412,2129.656,2758.017,2317.316,3783.092,2735.071,3511.518
2595,678.276,2166.264,1561.490,1938.092,2005.252,1913.631,1474.882,2010.175,1448.281,2564.587,2292.731,2237.283,1849.684,2184.365,3193.001,1396.055,1624.541,2176.480,1662.361,2657.400,1311.616,2071.810,1166.423,3944.281,2492.222,2078.949,2978.606,2715.712,2129.356,2761.453,2305.643,3781.407,2727.962,3510.616
2596,680.380,2170.271,1560.438,1949.585,2002.709,1913.371,1484.095,2027.664,1445.392,2579.851,2296.337,2242.137,1845.960,2187.854,3209.919,1402.518,1629.971,2193.710,1650.697,2677.654,1314.046,2070.753,1167.066,3946.766,2497.408,2088.840,2985.356,2704.447,2133.115,2785.739,2325.759,3782.769,2732.134,3520.324
2597,680.269,2157.218,1553.431,1929.409,1996.642,1902.553,1478.599,2021.664,1443.741,2568.121,2302.478,2250.111,1843.603,2198.240,3204.577,1389.758,1629.310,2174.623,1664.984,2668.168,1319.818,2081.170,1164.394,3941.571,2493.268,2088.459,2970.640,2701.170,2128.146,2777.773,2321.191,3785.937,2744.388,3518.456
2598,677.390,2160.542,1552.945,1937.026,2009.054,1903.564,1477.343,2015.078,1441.895,2551.175,2290.681,2230.223,1843.452,2179.772,3204.054,1397.497,1624.053,2176.059,1660.758,2662.622,1317.167,2076.525,1164.832,3952.863,2499.011,2079.982,2993.502,2696.337,2127.655,2775.247,2323.174,3762.212,2737.204,3492.005
2599,677.562,2143.928,1550.349,1936.765,2003.437,1914.687,1475.427,2015.439,1434.466,2558.077,2291.688,2238.300,1840.707,2182.252,3224.092,1388.996,1624.330,2199.767,1646.190,2682.500,1317.664,2080.167,1162.404,3963.831,2494.842,2087.246,2980.357,2703.215,2126.020,2749.819,2313.171,3762.601,2713.569,3498.451
2600,676.842,2172.314,1560.336,1941.696,2006.065,1920.201,1480.297,2033.649,1439.963,2559.147,2291.975,2248.414,1846.983,2184.356,3237.944,1395.960,1631.778,2182.877,1654.542,2678.871,1319.765,2093.316,1166.170,3992.550,2511.430,2082.561,2987.413,2701.623,2130.525,2769.540,2328.005,3786.577,2728.365,3517.225
2601,678.401,2157.395,1554.807,1942.884,1997.006,1902.980,1470.859,2047.381,1440.070,2564.657,2297.144,2234.891,1844.224,2180.240,3243.933,1401.130,1632.005,2192.317,1653.142,2675.975,1318.832,2089.124,1164.555,3996.702,2498.937,2080.325,2979.016,2700.002,2132.010,2751.088,2319.041,3767.750,2723.664,3487.457
2602,678.453,2159.967,1554.202,1940.561,1999.485,1911.140,1476.474,2036.089,1439.972,2575.531,2304.176,2246.372,1842.650,2182.760,3265.841,1399.171,1634.051,2210.092,1655.599,2689.464,1318.993,2101.292,1167.480,4006.394,2500.883,2095.432,2983.286,2711.517,2136.645,2763.787,2334.641,3778.961,2734.129,3504.595
2603,678.244,2161.387,1551.877,1936.125,1994.983,1905.303,1477.180,2051.781,1437.738,2566.942,2275.603,2232.940,1840.252,2175.766,3263.080,1389.679,1622.985,2191.152,1653.622,2676.050,1320.993,2106.618,1163.929,4020.018,2499.268,2090.123,2988.322,2701.173,2131.286,2755.070,2308.863,3757.230,2720.041,3503.243
2604,679.570,2158.580,1558.522,1931.228,1992.522,1908.190,1480.593,2041.080,1439.370,2565.433,2283.092,2257.490,1839.699,2179.619,3263.351,1384.614,1629.706,2194.563,1659.354,2689.270,1321.924,2113.912,1166.244,4042.535,2507.401,2093.083,2981.712,2702.892,2135.250,2764.714,2324.831,3773.065,2722.482,3498.522
2605,674.268,2163.526,1553.140,1932.971,2000.579,1904.896,1477.038,2044.482,1436.684,2573.662,2288.501,2244.440,1842.004,2176.165,3287.209,1391.677,1628.193,2198.388,1658.834,2680.663,1317.933,2122.261,1165.435,4063.993,2493.535,2086.627,2988.727,2704.074,2139.386,2776.253,2322.164,3777.043,2735.193,3510.819
2606,682.509,2166.369,1552.381,1936.806,1999.411,1903.413,1480.191,2044.297,1440.196,2574.877,2280.387,2250.517,1835.038,2183.236,3284.913,1391.761,1631.361,2212.354,1658.859,2693.307,1327.698,2128.807,1163.689,4087.570,2508.735,2084.609,2980.329,2696.530,2146.310,2755.859,2329.354,3774.686,2720.934,3476.435
2607,679.378,2165.828,1554.718,1938.720,2001.857,1911.746,1481.407,2038.077,1440.704,2578.932,2286.547,2247.066,1850.628,2170.751,3301.481,1394.599,1635.501,2217.527,1671.746,2681.819,1324.533,2144.824,1171.577,4107.438,2506.107,2101.395,2976.182,2705.273,2145.347,2754.777,2329.306,3770.599,2727.263,3503.363
2608,676.799,2165.345,1547.557,1930.705,1996.460,1906.338,1480.146,2043.037,1441.492,2552.988,2275.714,2235.365,1844.243,2170.887,3293.552,1387.778,1630.079,2210.606,1665.541,2678.891,1316.112,2133.210,1162.373,4115.003,2510.472,2096.854,2963.728,2708.923,2145.542,2750.663,2337.362,3758.370,2708.433,3488.229
2609,681.462,2173.406,1551.086,1936.467,1995.826,1917.236,1479.694,2042.083,1441.184,2560.933,2281.895,2229.769,1846.767,2187.384,3306.722,1387.100,1633.948,2201.017,1670.418,2675.141,1322.618,2157.072,1167.432,4116.282,2513.128,2095.950,2976.041,2710.390,2147.781,2746.875,2344.569,3780.112,2722.430,3477.754
2610,676.490,2165.801,1551.028,1932.714,1998.869,1914.141,1478.354,2034.055,1439.628,2565.754,2277.767,2240.735,1843.462,2181.299,3311.759,1387.524,1629.084,2204.683,1675.088,2681.896,1321.349,2167.162,1163.209,4136.452,2513.248,2094.649,2974.708,2713.394,2150.401,2739.222,2332.324,3771.152,2718.500,3504.460
2611,677.985,2161.765,1550.877,1933.392,1997.136,1912.165,1482.972,2069.362,1438.753,2560.175,2268.928,2233.802,1839.435,2171.843,3305.820,1383.020,1627.706,2199.112,1673.729,2686.220,1324.123,2158.798,1166.349,4152.757,2506.298,2098.928,2976.824,2705.079,2144.090,2728.642,2332.286,3756.216,2726.851,3504.281
2612,677.482,2166.095,1551.619,1932.823,1991.571,1909.231,1486.803,2049.549,1439.667,2581.640,2284.896,2254.808,1844.180,2176.729,3322.136,1389.652,1636.695,2211.762,1678.478,2683.598,1325.962,2178.925,1166.858,4175.952,2506.359,2096.876,2980.404,2683.435,2145.443,2731.678,2339.941,3764.365,2718.593,3505.118
2613,678.539,2170.639,1549.088,1932.263,2008.972,1912.756,1481.637,2051.618,1431.943,2574.356,2275.920,2241.287,1847.401,2190.065,3325.094,1382.277,1638.055,2219.522,1692.358,2687.937,1319.614,2194.789,1169.770,4194.541,2510.757,2101.237,2982.012,2710.564,2153.240,2740.178,2332.966,3769.816,2737.715,3485.830
2614,682.914,2167.839,1549.830,1938.614,2000.640,1910.835,1484.691,2059.961,1439.223,2564.866,2264.022,2239.552,1844.698,2187.414,3333.820,1387.029,1632.047,2202.352,1692.019,2693.340,1321.901,2191.785,1169.170,4200.524,2512.073,2102.781,2980.988,2712.158,2157.560,2749.401,2328.870,3746.009,2723.630,3505.851
2615,678.816,2167.285,1548.274,1930.754,1992.907,1915.274,1483.795,2069.187,1433.680,2569.364,2275.464,2233.649,1851.036,2170.682,3342.495,1383.347,1631.095,2209.381,1699.077,2676.901,1318.683,2210.602,1166.854,4215.913,2507.380,2106.334,2991.201,2696.888,2145.121,2730.718,2340.427,3762.582,2719.686,3506.718
2616,674.952,2164.677,1545.573,1929.709,1991.337,1910.296,1478.240,2062.836,1433.109,2558.401,2268.032,2243.059,1836.052,2179.247,3326.868,1391.948,1628.043,2221.666,1697.634,2686.647,1318.645,2220.847,1170.393,4240.266,2510.816,2098.838,2967.155,2713.792,2153.035,2731.265,2332.561,3769.354,2730.418,3497.146
2617,678.552,2161.645,1547.708,1942.077,1991.957,1916.757,1476.282,2054.113,1432.827,2567.266,2268.293,2251.665,1838.426,2181.674,3332.640,1383.731,1629.837,2215.386,1701.183,2680.326,1318.714,2224.872,1167.090,4238.824,2506.482,2100.557,2978.359,2715.761,2143.936,2734.558,2336.851,3753.370,2719.526,3513.503
2618,673.012,2170.368,1546.716,1934.374,1997.183,1910.109,1478.971,2059.358,1427.163,2563.410,2266.014,2250.879,1835.345,2178.586,3352.043,1380.158,1633.375,2217.868,1699.514,2678.758,1320.973,2236.380,1168.198,4278.768,2527.213,2109.973,2972.623,2711.163,2153.956,2743.536,2332.932,3763.358,2716.144,3515.515
2619,683.464,2171.162,1550.017,1940.048,1991.959,1915.165,1483.559,2064.120,1436.272,2563.519,2248.332,2255.955,1844.588,2182.593,3349.542,1391.160,1632.991,2225.530,1719.642,2695.043,1330.349,2257.034,1171.868,4320.046,2522.064,2117.268,2994.441,2720.740,2158.661,2738.699,2343.143,3763.819,2723.619,3546.397
2620,680.531,2177.377,1552.582,1934.356,1987.904,1920.349,1477.493,2060.043,1435.559,2586.203,2274.597,2254.735,1850.749,2189.308,3373.666,1398.023,1638.671,2223.610,1718.293,2690.973,1325.641,2270.062,1174.444,4329.072,2528.194,2107.866,2991.540,2719.185,2160.198,2738.423,2358.047,3764.240,2714.898,3541.111
2621,676.001,2166.220,1542.615,1930.097,1983.010,1907.622,1480.477,2053.287,1428.394,2573.377,2257.897,2243.849,1841.636,2180.387,3352.087,1385.487,1627.203,2206.112,1714.802,2672.309,1319.600,2271.147,1169.562,4321.906,2515.228,2110.799,2978.867,2720.936,2153.335,2718.468,2343.050,3731.512,2704.170,3554.805
2622,674.906,2175.188,1545.564,1923.919,1983.001,1917.136,1477.946,2053.951,1434.283,2581.737,2255.369,2243.805,1839.433,2175.981,3364.435,1385.124,1643.475,2228.276,1722.460,2693.291,1319.358,2286.593,1165.878,4356.301,2527.594,2101.311,2979.110,2719.129,2156.754,2748.923,2344.144,3769.250,2714.604,3562.854
2623,677.737,2178.008,1544.600,1932.248,1994.441,1918.053,1486.726,2049.296,1428.823,2582.676,2264.061,2261.933,1839.137,2182.652,3355.207,1396.088,1628.157,2222.748,1740.189,2680.668,1324.780,2288.883,1173.853,4371.310,2538.207,2114.868,2973.042,2721.882,2162.285,2741.375,2350.361,3763.836,2720.482,3594.782
2624,677.529,2166.608,1547.806,1924.422,1990.688,1917.885,1481.845,2047.775,1440.144,2578.288,2261.094,2249.322,1828.311,2181.236,3358.767,1391.459,1630.885,2213.669,1740.874,2687.342,1320.163,2298.224,1167.149,4369.678,2530.856,2116.332,2966.702,2728.466,2154.826,2738.146,2348.435,3751.384,2700.534,3554.958
2625,677.897,2171.699,1547.262,1932.543,1997.121,1916.870,1483.237,2062.259,1433.341,2575.657,2263.198,2255.203,1840.202,2189.502,3380.704,1388.826,1625.244,2224.676,1753.945,2690.767,1322.198,2314.277,1168.276,4393.561,2528.387,2107.891,2964.944,2728.202,2158.220,2731.308,2351.260,3733.966,2700.405,3558.468
2626,674.830,2163.201,1544.867,1924.329,1992.041,1920.316,1480.627,2054.191,1431.520,2568.170,2250.757,2258.386,1837.540,2200.309,3363.673,1399.024,1631.538,2228.796,1754.808,2698.612,1320.667,2326.237,1167.874,4381.436,2531.276,2103.917,2959.497,2730.995,2160.748,2727.149,2349.725,3728.094,2711.708,3553.082
2627,676.243,2166.749,1539.902,1934.397,1991.209,1932.939,1483.808,2026.206,1434.242,2575.462,2245.645,2238.491,1841.985,2188.893,3374.324,1389.790,1631.693,2212.993,1764.609,2696.788,1324.060,2345.097,1173.176,4406.312,2536.739,2104.768,2963.921,2729.292,2171.996,2727.799,2369.436,3753.094,2706.022,3569.021
2628,681.378,2172.786,1546.161,1927.606,1987.197,1928.599,1485.334,2064.714,1434.808,2557.768,2249.125,2253.461,1844.799,2185.122,3378.143,1396.663,1636.758,2226.305,1775.643,2699.990,1328.473,2347.875,1173.519,4417.593,2542.612,2105.808,2977.809,2742.023,2169.544,2739.498,2358.975,3753.064,2705.715,3605.331
