 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18
1699,728.978,971.152,1151.107,918.298,1221.906,1238.362,1326.115,1201.300,1193.859,1280.615,1144.312,973.456,1059.689,827.452,813.125,857.983,922.286,1178.412
1700,733.949,972.436,1152.258,920.183,1223.164,1238.278,1323.653,1210.600,1194.849,1280.774,1144.677,975.393,1059.442,828.883,814.219,862.248,922.537,1179.056
1701,728.019,970.406,1154.280,919.348,1223.544,1241.099,1323.751,1209.460,1192.322,1272.420,1147.423,977.145,1062.050,827.360,815.135,861.705,919.968,1176.293
1702,734.976,967.557,1152.851,912.205,1217.428,1237.895,1319.200,1201.444,1189.644,1268.352,1143.597,969.058,1057.019,826.156,810.996,858.235,916.888,1178.087
1703,732.777,972.914,1157.667,919.697,1219.430,1242.665,1324.950,1207.218,1193.424,1271.457,1147.232,974.547,1056.291,830.092,813.324,860.777,920.036,1175.455
1704,734.041,970.431,1152.769,918.984,1217.569,1239.981,1321.120,1204.186,1191.153,1270.970,1144.211,969.563,1057.516,830.385,813.338,864.100,918.534,1177.547
1705,736.315,969.054,1154.371,917.732,1212.877,1233.985,1321.377,1208.751,1194.551,1271.755,1149.633,973.463,1060.150,828.690,811.015,860.750,917.775,1174.893
1706,729.276,970.155,1152.883,918.097,1217.354,1239.052,1322.288,1204.284,1196.372,1267.035,1146.922,972.248,1051.762,830.646,813.398,860.916,916.694,1180.145
1707,727.068,969.361,1151.726,916.111,1215.833,1234.712,1320.240,1208.282,1191.257,1261.378,1145.498,970.184,1052.575,829.571,811.973,858.733,913.464,1175.836
1708,731.352,971.208,1152.366,916.746,1220.202,1236.435,1318.851,1209.314,1193.776,1267.774,1142.216,973.173,1050.690,827.797,812.665,857.962,912.074,1180.031
1709,729.480,972.372,1151.268,917.654,1216.859,1233.849,1317.323,1208.095,1189.933,1271.575,1147.625,972.539,1052.754,829.519,813.468,860.142,916.116,1181.701
1710,724.716,969.787,1154.500,916.172,1216.461,1242.590,1318.301,1210.261,1192.120,1268.914,1142.336,971.264,1055.315,824.497,812.647,854.249,912.132,1180.607
1711,728.816,968.171,1151.021,914.752,1212.633,1232.452,1316.887,1209.602,1188.607,1267.159,1144.711,970.191,1053.620,826.896,810.323,855.259,909.640,1177.739
1712,728.825,974.471,1155.193,918.858,1219.318,1244.351,1321.310,1213.219,1196.223,1270.730,1150.800,976.786,1052.510,831.116,816.309,860.278,916.490,1185.297
1713,733.728,972.132,1153.240,918.962,1214.939,1242.237,1319.774,1211.931,1194.270,1268.189,1147.819,977.368,1051.692,829.310,814.051,859.526,912.680,1182.094
1714,722.847,971.464,1152.381,916.976,1214.667,1234.259,1317.784,1208.989,1192.449,1266.971,1139.388,973.746,1051.381,826.882,813.024,857.368,909.152,1181.108
1715,722.508,972.820,1154.465,916.915,1211.271,1240.957,1319.011,1211.189,1192.373,1272.401,1146.411,974.479,1051.368,827.658,814.585,856.142,909.512,1180.750
1716,731.696,971.539,1158.826,920.328,1215.392,1243.004,1318.779,1212.485,1194.846,1271.551,1147.150,973.719,1049.589,828.445,816.475,859.126,913.119,1183.683
1717,727.468,972.504,1156.613,917.327,1209.969,1244.851,1318.679,1208.789,1195.815,1267.032,1146.130,974.207,1053.745,829.727,814.388,858.143,912.733,1177.500
1718,735.330,973.342,1155.768,918.354,1210.937,1241.844,1317.131,1207.962,1196.503,1270.356,1146.880,975.527,1050.316,829.231,813.972,858.645,911.241,1179.599
1719,726.546,973.179,1156.566,917.867,1207.637,1241.023,1317.898,1211.642,1194.022,1274.448,1149.010,974.517,1052.001,829.106,813.219,857.347,910.371,1180.335
1720,723.480,970.824,1155.104,916.219,1204.487,1238.156,1317.158,1206.654,1191.573,1266.138,1145.603,973.510,1049.402,826.349,812.145,856.438,907.150,1178.881
1721,728.054,968.768,1155.669,914.202,1206.943,1238.661,1317.709,1207.895,1190.666,1264.220,1144.292,969.493,1043.055,825.869,809.755,854.366,903.442,1176.376
1722,730.073,973.242,1162.007,921.598,1210.362,1244.366,1318.592,1205.210,1197.172,1273.873,1150.542,976.218,1049.521,832.165,814.257,859.963,905.956,1182.029
1723,731.194,973.586,1159.376,917.182,1210.663,1239.411,1320.134,1204.207,1193.545,1268.287,1151.766,973.587,1049.477,831.260,813.932,858.878,908.263,1180.855
1724,735.015,975.130,1163.477,919.209,1212.456,1243.863,1321.538,1210.380,1197.739,1278.258,1152.836,975.175,1048.224,831.715,815.790,859.095,910.993,1178.433
1725,724.245,970.120,1159.418,917.033,1203.295,1243.446,1313.915,1202.415,1190.468,1263.365,1143.414,972.521,1046.325,829.072,811.575,857.661,905.046,1178.063
1726,736.609,977.543,1166.375,921.830,1214.715,1248.125,1319.236,1206.391,1193.144,1274.947,1148.552,979.115,1050.305,832.906,814.932,863.183,911.328,1182.697
1727,716.070,970.926,1163.274,917.183,1211.120,1246.412,1320.839,1201.757,1193.450,1270.931,1146.965,974.133,1049.176,828.409,813.453,859.363,910.164,1180.154
1728,725.194,972.384,1160.667,917.903,1213.996,1244.469,1318.703,1197.645,1189.882,1261.792,1147.128,975.988,1048.808,831.471,813.466,858.118,907.006,1177.848
1729,722.527,973.606,1163.567,916.629,1209.715,1243.590,1319.267,1200.331,1192.432,1269.418,1148.945,978.566,1046.750,830.221,813.695,860.300,906.129,1180.861
1730,732.233,974.977,1165.417,921.691,1218.043,1252.405,1321.175,1210.667,1194.015,1278.738,1153.686,977.653,1052.459,832.519,814.900,860.992,906.426,1184.742
1731,719.588,968.564,1159.847,915.103,1207.371,1242.934,1311.350,1202.356,1186.159,1267.440,1148.820,975.049,1040.080,827.426,809.430,854.804,903.686,1177.640
1732,726.764,977.120,1164.689,919.633,1214.675,1255.722,1319.451,1210.915,1191.862,1277.282,1151.507,978.718,1053.969,835.015,814.100,862.068,905.836,1184.988
1733,729.512,977.833,1170.331,919.754,1216.659,1246.040,1322.191,1204.653,1193.673,1271.461,1154.922,974.484,1048.299,838.207,813.889,862.702,907.415,1183.125
1734,729.446,977.500,1164.077,917.842,1212.197,1250.173,1319.829,1206.941,1193.547,1271.770,1152.165,972.700,1051.372,836.051,813.281,861.507,905.009,1183.257
1735,721.548,975.186,1160.666,915.924,1210.101,1246.281,1319.464,1205.754,1185.732,1271.857,1152.090,974.448,1049.153,830.743,810.918,857.911,904.455,1177.130
1736,734.498,978.680,1167.727,919.467,1213.429,1251.619,1324.086,1201.999,1186.985,1273.896,1158.047,974.827,1050.338,835.951,810.612,857.446,905.911,1181.822
1737,723.828,975.672,1165.491,917.656,1218.010,1252.562,1321.235,1207.516,1188.459,1275.005,1153.213,973.918,1045.689,833.134,811.089,859.120,904.633,1181.773
1738,734.622,981.158,1174.585,923.598,1217.720,1254.884,1330.109,1206.273,1193.605,1273.886,1161.288,977.323,1049.258,837.806,815.958,865.513,906.107,1180.489
1739,729.350,978.871,1165.356,916.989,1211.794,1252.747,1317.230,1210.586,1189.485,1269.009,1157.731,970.301,1046.794,831.556,808.476,860.167,902.250,1179.370
1740,725.605,973.716,1166.331,916.951,1209.249,1254.484,1315.035,1207.259,1188.760,1273.980,1152.519,976.758,1044.034,834.475,808.310,859.895,903.179,1178.504
1741,723.117,976.021,1167.639,915.753,1209.553,1252.467,1316.120,1210.509,1188.078,1271.176,1155.652,970.979,1042.529,832.908,806.739,857.032,901.630,1176.377
1742,729.881,979.080,1166.683,919.278,1213.953,1255.509,1316.953,1211.750,1190.425,1272.378,1155.712,971.274,1041.180,836.764,809.117,860.966,904.593,1179.186
1743,730.981,978.197,1169.377,917.728,1213.572,1255.795,1317.527,1214.074,1192.936,1277.332,1157.866,973.558,1041.310,838.989,809.288,861.968,904.011,1178.111
1744,719.827,980.569,1168.076,917.376,1212.930,1256.199,1318.085,1213.145,1188.347,1272.140,1160.632,972.723,1046.837,838.365,812.169,860.849,906.169,1180.552
1745,725.964,979.098,1170.998,917.723,1212.179,1258.776,1317.128,1208.196,1189.747,1271.423,1160.945,971.405,1039.165,838.107,807.310,860.286,901.382,1178.842
1746,730.735,980.703,1170.788,921.923,1215.319,1255.347,1322.580,1218.534,1192.264,1274.221,1163.363,975.154,1045.534,836.732,811.041,864.739,903.336,1177.295
1747,729.707,977.000,1169.889,918.594,1217.231,1252.930,1318.541,1210.049,1188.510,1270.138,1163.545,974.975,1040.966,836.778,810.244,862.752,905.076,1178.347
1748,725.122,980.792,1167.218,917.996,1216.376,1257.115,1317.597,1213.112,1191.360,1272.617,1161.158,970.175,1041.214,834.278,808.775,860.064,904.615,1178.211
1749,734.896,983.006,1174.435,920.782,1213.392,1258.220,1323.973,1209.352,1194.120,1281.612,1170.888,978.292,1045.944,841.211,811.866,867.186,904.604,1182.389
1750,731.111,980.443,1168.545,914.776,1211.787,1255.064,1312.973,1208.697,1189.901,1272.388,1164.524,973.315,1038.956,836.446,807.933,862.157,901.135,1176.966
1751,736.136,980.390,1169.236,917.982,1214.676,1252.211,1314.602,1205.011,1192.516,1270.842,1168.780,971.918,1042.813,838.051,808.918,863.814,902.494,1177.570
1752,732.874,984.697,1170.992,922.544,1213.965,1259.323,1318.362,1208.324,1195.023,1277.168,1173.620,976.155,1047.075,843.325,812.408,866.050,903.204,1180.222
1753,730.148,979.090,1168.602,919.289,1209.263,1250.427,1315.743,1197.788,1192.149,1270.270,1166.471,971.450,1043.516,839.700,808.308,863.621,899.623,1176.172
1754,721.818,984.407,1170.953,921.195,1210.514,1258.485,1319.293,1207.567,1191.808,1280.509,1175.654,973.782,1044.164,840.300,810.372,863.831,904.280,1182.221
1755,736.527,981.658,1167.954,919.372,1209.095,1250.923,1315.072,1202.461,1193.139,1275.292,1167.408,972.454,1043.164,838.223,809.073,861.524,901.786,1176.575
1756,722.398,980.344,1171.851,919.969,1212.139,1246.851,1314.927,1201.651,1188.755,1277.520,1171.650,970.067,1041.560,842.041,807.586,862.167,904.228,1175.389
1757,727.816,981.441,1165.863,921.902,1209.189,1251.494,1317.124,1201.376,1193.542,1283.111,1175.967,970.637,1037.253,840.285,809.265,862.699,900.411,1179.221
1758,731.947,987.690,1167.865,925.202,1211.895,1254.212,1320.456,1202.379,1193.600,1281.153,1181.589,976.668,1044.805,841.748,810.934,866.869,904.939,1183.184
1759,723.446,987.317,1175.121,924.519,1215.900,1256.536,1321.217,1201.182,1190.785,1281.618,1178.516,972.902,1041.042,841.938,809.666,862.362,900.750,1183.121
1760,733.534,983.573,1166.637,922.773,1206.848,1254.068,1320.563,1202.323,1191.124,1282.237,1180.079,973.536,1037.168,837.476,810.296,862.354,902.352,1183.794
1761,726.781,982.914,1171.925,923.772,1207.322,1253.645,1318.586,1202.014,1187.499,1273.407,1182.392,972.227,1041.240,840.803,809.404,862.412,902.306,1182.210
1762,727.806,985.929,1172.300,925.923,1210.184,1254.158,1318.612,1201.197,1193.871,1279.760,1183.158,972.552,1044.584,842.322,810.855,867.730,905.410,1184.614
1763,733.602,985.620,1169.375,924.004,1213.792,1250.372,1320.123,1201.470,1191.213,1280.419,1187.542,976.021,1044.955,842.114,809.941,865.228,903.417,1184.266
1764,726.866,981.258,1170.763,922.230,1210.154,1250.094,1314.218,1195.703,1188.113,1277.190,1181.993,971.383,1046.963,840.485,807.270,861.345,902.413,1181.427
1765,723.883,983.446,1172.334,927.263,1211.752,1251.045,1317.635,1197.922,1188.635,1288.262,1183.424,971.287,1043.641,840.768,807.605,863.308,903.342,1187.911
1766,727.864,984.639,1173.167,929.366,1209.958,1253.873,1318.952,1202.658,1190.322,1280.201,1188.776,974.094,1048.630,844.564,812.395,865.072,906.680,1187.863
1767,727.998,984.088,1174.900,927.782,1213.943,1251.897,1321.698,1201.183,1192.068,1284.438,1190.284,976.318,1042.876,841.095,811.251,865.401,904.311,1188.315
1768,726.235,983.750,1171.150,924.329,1205.910,1252.116,1313.418,1197.638,1190.270,1283.851,1188.096,973.686,1041.750,836.708,806.529,862.475,900.461,1183.307
1769,735.405,986.819,1176.309,927.873,1212.232,1258.120,1321.615,1206.192,1188.478,1287.393,1193.360,971.035,1046.680,843.425,810.406,865.343,909.176,1186.729
1770,731.507,983.598,1174.620,928.476,1208.008,1247.025,1314.113,1194.309,1189.141,1285.534,1187.105,967.866,1043.530,841.333,807.390,863.240,903.833,1184.012
1771,732.721,986.558,1172.479,929.125,1209.058,1249.000,1317.465,1197.293,1195.162,1281.358,1190.810,973.337,1045.646,839.899,808.516,866.287,906.373,1185.029
1772,721.029,981.305,1170.741,926.678,1208.655,1248.451,1316.575,1194.704,1187.511,1284.578,1191.327,968.467,1042.870,840.314,809.552,862.369,905.147,1188.067
1773,731.604,983.781,1174.420,927.637,1206.702,1247.081,1315.747,1198.312,1189.775,1282.361,1194.066,969.727,1046.241,838.473,809.209,864.550,907.233,1186.884
1774,729.293,985.528,1173.350,930.127,1208.008,1247.378,1320.612,1203.154,1192.017,1292.161,1190.813,972.404,1048.487,841.270,810.713,867.920,906.698,1189.811
1775,728.022,981.212,1166.459,925.311,1201.437,1245.228,1314.226,1197.204,1188.894,1283.123,1187.828,968.262,1044.237,834.924,804.667,864.270,901.571,1187.716
1776,724.327,986.363,1172.779,931.040,1207.034,1250.950,1319.884,1204.034,1191.299,1288.585,1195.211,971.688,1050.759,842.616,810.479,866.930,905.540,1188.857
1777,722.153,985.987,1171.683,928.935,1204.605,1247.237,1317.298,1201.255,1192.156,1286.017,1196.098,968.773,1046.294,838.562,806.509,862.678,905.787,1192.083
1778,720.898,984.456,1176.321,927.803,1205.988,1252.734,1317.412,1204.714,1190.218,1283.647,1198.081,971.610,1043.228,837.610,808.053,862.467,904.566,1195.575
1779,727.988,987.326,1173.936,929.705,1210.342,1250.441,1317.230,1208.890,1187.977,1289.550,1195.593,974.076,1048.945,840.831,811.504,864.185,903.771,1192.441
1780,723.172,983.140,1168.733,926.797,1203.502,1247.830,1314.126,1201.239,1191.678,1284.711,1194.571,967.125,1045.452,836.546,808.120,861.884,904.537,1190.050
1781,729.088,988.979,1177.320,931.967,1214.265,1251.124,1325.550,1207.847,1194.513,1288.348,1202.326,975.899,1054.019,842.061,812.188,867.664,908.858,1199.166
1782,729.556,985.718,1178.249,928.479,1205.542,1249.548,1319.738,1204.869,1186.682,1287.365,1197.653,973.406,1049.458,836.919,810.118,863.475,904.338,1196.673
1783,726.668,985.417,1174.716,929.789,1206.979,1249.708,1319.096,1206.846,1190.790,1284.818,1194.098,975.331,1054.434,838.979,811.532,867.312,905.040,1197.766
1784,732.109,988.197,1172.200,930.445,1207.003,1255.764,1323.794,1211.954,1189.889,1295.540,1199.787,977.817,1053.379,839.448,812.828,870.640,909.458,1200.627
1785,727.731,984.414,1172.521,930.284,1202.727,1243.288,1316.671,1203.541,1185.825,1289.617,1192.380,970.712,1050.074,838.613,809.752,865.466,904.822,1194.786
1786,727.588,984.829,1176.219,930.822,1202.887,1251.162,1317.590,1207.349,1192.379,1291.985,1200.073,975.454,1057.635,841.518,809.148,864.675,905.920,1198.153
1787,728.116,986.977,1174.824,926.448,1206.526,1251.353,1321.749,1205.148,1187.890,1280.919,1196.486,973.384,1054.183,841.162,806.218,864.551,904.864,1201.362
1788,731.616,988.790,1175.418,933.271,1207.538,1255.334,1323.112,1213.710,1187.921,1296.353,1199.608,976.286,1059.961,841.194,809.830,866.438,906.420,1201.889
1789,726.760,985.352,1175.237,927.484,1208.119,1252.047,1318.815,1203.590,1189.969,1287.770,1193.252,974.836,1051.246,840.107,808.344,865.152,904.227,1198.664
1790,733.060,986.822,1177.033,931.536,1210.205,1253.274,1323.456,1214.957,1186.786,1286.584,1198.389,977.066,1055.525,839.608,808.925,866.336,905.700,1203.481
1791,718.532,984.926,1175.629,928.480,1207.622,1248.330,1319.205,1204.636,1189.731,1286.592,1194.822,968.036,1053.388,834.605,804.576,861.498,900.361,1200.225
1792,726.037,990.403,1178.697,928.948,1209.953,1247.515,1323.861,1213.225,1195.980,1292.280,1198.861,974.737,1056.355,840.885,810.979,867.332,904.399,1204.856
1793,727.250,985.945,1178.833,931.100,1208.486,1251.934,1322.866,1210.981,1192.592,1288.019,1200.688,968.372,1059.059,838.255,810.222,865.725,903.641,1203.940
1794,729.303,987.422,1173.698,928.247,1205.544,1246.374,1323.116,1211.190,1190.447,1282.698,1200.128,975.266,1059.341,837.677,809.476,863.608,902.815,1199.333
1795,729.308,989.276,1178.008,931.339,1213.323,1247.050,1322.731,1213.284,1191.399,1280.488,1201.374,972.615,1058.380,839.119,810.164,867.319,907.288,1205.107
1796,720.544,983.844,1174.148,924.656,1204.415,1243.651,1317.133,1209.595,1187.051,1277.103,1193.162,968.417,1053.004,837.602,804.635,860.073,897.285,1197.849
1797,727.209,989.325,1177.320,933.157,1209.559,1247.836,1319.272,1212.291,1190.047,1287.300,1201.913,975.419,1056.496,841.193,809.995,864.187,904.681,1203.112
1798,734.889,989.424,1175.034,931.092,1214.420,1250.827,1319.678,1215.078,1195.919,1285.758,1209.086,976.550,1058.886,842.157,808.554,864.849,905.662,1208.953
1799,724.779,987.609,1175.008,928.167,1208.130,1249.320,1319.322,1212.936,1190.375,1281.918,1200.791,971.913,1056.414,837.809,806.809,861.651,902.948,1202.774
1800,732.214,988.853,1178.616,931.716,1212.114,1249.938,1322.052,1213.787,1190.535,1285.778,1204.566,974.282,1062.188,839.508,811.121,865.476,905.292,1206.885
1801,727.755,989.977,1178.819,931.822,1214.575,1253.276,1322.610,1214.769,1190.880,1287.263,1206.812,975.113,1061.242,841.448,812.453,866.608,905.740,1205.708
1802,727.874,987.900,1174.084,929.983,1214.259,1248.276,1322.253,1213.300,1187.517,1282.965,1204.254,975.524,1058.181,838.377,809.935,865.376,903.304,1206.221
1803,719.413,988.546,1173.305,930.734,1211.922,1246.483,1321.400,1211.941,1193.156,1278.335,1205.915,973.197,1063.646,837.768,807.416,865.796,901.360,1205.579
1804,729.026,987.805,1177.490,932.195,1209.907,1252.854,1321.516,1215.587,1191.877,1282.347,1205.404,976.129,1066.671,841.353,811.843,867.832,904.506,1203.493
1805,729.213,985.299,1171.392,929.137,1208.235,1247.452,1320.097,1217.401,1187.352,1283.053,1204.660,974.280,1061.887,836.643,807.244,862.121,901.148,1202.623
1806,722.381,989.253,1178.018,930.188,1209.382,1250.194,1315.903,1215.259,1191.393,1281.140,1205.778,973.518,1067.110,838.102,809.289,864.244,902.683,1202.690
1807,735.243,990.937,1176.630,933.386,1212.518,1251.753,1321.964,1216.037,1193.025,1283.371,1204.634,977.968,1068.914,839.666,809.897,870.345,903.726,1207.759
1808,731.279,990.433,1173.631,934.945,1216.860,1244.624,1323.110,1215.959,1194.232,1279.031,1205.896,977.491,1067.684,839.793,811.148,867.409,907.083,1207.202
1809,725.599,991.223,1175.991,930.149,1215.611,1241.968,1319.141,1216.680,1193.304,1280.307,1211.268,978.884,1063.225,837.705,810.912,866.823,903.472,1204.935
1810,720.420,993.036,1179.170,932.602,1214.866,1257.563,1327.365,1216.416,1195.200,1278.801,1211.073,976.016,1069.363,839.408,810.745,869.688,902.492,1205.504
1811,729.168,989.417,1178.511,929.622,1216.826,1246.647,1318.460,1215.408,1192.456,1275.865,1207.378,972.633,1062.534,835.568,811.163,866.245,900.854,1204.171
1812,732.757,989.816,1178.403,932.353,1214.913,1247.777,1320.167,1216.089,1191.968,1277.102,1209.379,977.277,1063.240,838.481,812.094,867.968,901.034,1207.500
1813,727.236,992.524,1175.870,930.470,1213.488,1250.261,1321.161,1218.873,1191.607,1277.126,1209.101,976.210,1064.213,837.717,809.810,864.809,901.185,1207.530
1814,730.583,991.459,1179.654,930.539,1216.547,1251.467,1319.189,1214.400,1192.717,1275.182,1211.297,979.491,1065.572,837.782,810.032,865.758,900.241,1207.418
1815,722.646,993.416,1179.130,932.571,1219.860,1248.073,1322.317,1210.401,1194.764,1276.265,1211.774,978.697,1061.135,838.965,811.576,867.379,899.460,1209.533
1816,728.369,992.143,1176.067,928.922,1212.905,1247.117,1318.411,1212.610,1188.480,1270.161,1206.604,978.595,1059.048,835.513,808.541,864.014,898.282,1205.009
