 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41
67,775.205,1777.530,1855.392,1906.845,2158.202,1732.892,1807.476,1888.164,1806.692,1568.879,2220.170,2259.769,1339.510,1869.970,1897.765,1646.428,1872.833,2113.517,1969.089,1264.362,1458.863,1438.860,1251.632,1873.197,1488.532,2303.826,2108.205,1876.505,1958.021,1728.979,2116.648,1774.071,1418.141,1601.880,1705.769,1837.797,1927.424,1818.613,1972.848,2854.409,2525.890
68,778.304,1776.484,1856.253,1909.090,2162.334,1728.284,1800.041,1880.844,1811.275,1565.953,2226.409,2244.805,1336.366,1873.843,1888.383,1642.730,1877.139,2104.200,1970.134,1264.395,1467.414,1427.931,1247.263,1877.567,1474.336,2304.026,2100.672,1889.412,1953.754,1732.658,2116.851,1761.350,1413.767,1606.658,1708.050,1845.928,1930.046,1821.052,1954.861,2883.010,2544.989
69,782.139,1789.814,1856.708,1911.809,2172.461,1739.518,1814.462,1890.150,1812.299,1568.406,2233.828,2256.898,1351.037,1876.154,1904.257,1649.719,1879.541,2103.295,1976.968,1266.448,1450.586,1429.938,1255.710,1877.260,1487.424,2317.316,2098.021,1891.467,1963.129,1736.646,2106.830,1767.252,1418.151,1609.058,1695.292,1844.195,1938.802,1824.524,1982.770,2876.935,2544.409
70,778.421,1777.356,1848.134,1908.825,2162.126,1728.082,1802.938,1889.051,1802.013,1567.561,2227.137,2243.537,1332.576,1870.590,1904.620,1646.546,1874.003,2094.857,1975.496,1253.334,1447.340,1425.625,1251.712,1869.066,1487.619,2300.624,2100.973,1882.167,1951.916,1736.768,2116.607,1761.437,1409.179,1601.963,1697.243,1832.639,1946.624,1810.156,1966.120,2867.250,2529.345
71,780.713,1789.131,1849.419,1901.397,2169.198,1740.796,1804.663,1884.099,1815.208,1562.943,2222.514,2258.673,1343.549,1881.726,1898.415,1641.794,1886.405,2095.698,1960.889,1266.595,1443.337,1430.030,1247.151,1879.144,1477.952,2319.992,2115.017,1896.166,1944.449,1743.715,2112.636,1756.459,1420.136,1606.353,1700.156,1834.055,1929.029,1805.087,1969.528,2841.527,2534.407
72,771.488,1781.344,1855.068,1913.631,2172.690,1741.807,1802.613,1897.683,1808.670,1567.436,2228.528,2246.853,1340.221,1870.368,1898.417,1647.783,1875.021,2096.024,1971.601,1260.964,1449.171,1428.764,1252.807,1888.896,1480.614,2318.251,2116.453,1884.900,1958.818,1726.046,2112.006,1764.366,1421.004,1611.169,1703.644,1829.928,1939.172,1814.213,1976.488,2870.299,2557.999
73,785.481,1784.092,1857.849,1908.310,2160.712,1738.951,1801.724,1888.576,1811.147,1567.095,2228.264,2244.358,1344.084,1873.518,1896.551,1643.533,1887.047,2091.956,1966.869,1262.712,1442.031,1426.036,1256.364,1890.280,1471.865,2330.619,2109.100,1871.085,1949.830,1734.000,2113.162,1768.482,1410.737,1602.661,1704.143,1831.534,1934.771,1822.393,1964.039,2863.579,2567.599
74,782.507,1776.827,1853.220,1899.831,2156.876,1732.220,1796.734,1879.506,1804.136,1561.277,2229.449,2248.656,1336.761,1864.703,1888.519,1634.271,1868.579,2059.945,1961.853,1258.269,1456.856,1420.562,1246.116,1880.505,1476.797,2322.712,2100.462,1894.332,1949.389,1725.480,2119.922,1761.628,1410.387,1599.980,1693.758,1844.453,1941.513,1800.950,1950.080,2842.233,2543.753
75,785.829,1787.250,1851.256,1904.548,2185.337,1725.089,1809.430,1888.150,1804.009,1568.944,2235.150,2255.099,1337.648,1864.088,1890.568,1640.663,1878.617,2087.809,1966.678,1266.033,1462.635,1431.651,1250.164,1890.412,1479.052,2343.968,2108.238,1881.586,1948.885,1742.129,2106.938,1757.006,1411.148,1605.021,1713.913,1841.034,1923.602,1817.814,1975.591,2862.675,2548.375
76,782.447,1784.369,1860.135,1913.070,2185.618,1735.125,1808.294,1893.993,1809.539,1575.157,2242.034,2255.644,1341.145,1876.657,1898.445,1645.537,1885.963,2093.868,1967.934,1266.610,1457.698,1423.984,1252.021,1893.187,1469.170,2342.053,2115.679,1901.593,1950.076,1739.832,2119.178,1766.647,1423.802,1606.918,1714.371,1857.198,1935.078,1820.833,1990.022,2852.059,2559.209
77,777.832,1777.002,1837.924,1900.316,2175.598,1729.076,1791.156,1882.897,1800.089,1565.307,2236.134,2251.400,1335.944,1861.258,1895.254,1631.734,1873.417,2072.118,1969.431,1251.071,1449.739,1420.739,1241.804,1875.589,1466.106,2338.737,2090.267,1885.341,1935.440,1744.886,2093.165,1757.104,1412.593,1592.578,1697.429,1830.353,1945.556,1824.050,1960.227,2861.721,2562.011
78,782.254,1783.675,1855.208,1910.988,2179.125,1731.812,1813.530,1887.970,1812.113,1575.037,2239.721,2252.725,1346.577,1872.868,1894.262,1641.432,1887.317,2081.875,1954.396,1256.272,1461.487,1429.455,1249.528,1887.364,1484.372,2360.269,2101.957,1897.370,1940.063,1729.621,2106.113,1760.366,1416.336,1604.962,1696.528,1845.184,1947.032,1824.657,1994.714,2863.889,2559.846
79,783.755,1790.314,1849.047,1915.081,2185.631,1738.881,1810.249,1891.233,1805.185,1575.053,2228.713,2260.441,1343.318,1871.538,1900.430,1642.332,1895.231,2091.746,1959.749,1260.357,1457.333,1426.457,1255.448,1883.936,1480.048,2360.513,2111.600,1898.977,1945.566,1738.064,2104.023,1762.883,1409.977,1605.297,1709.548,1837.605,1929.193,1826.421,1968.723,2868.072,2581.179
80,789.185,1783.217,1849.559,1914.844,2183.221,1729.413,1802.113,1889.526,1810.111,1568.656,2245.600,2253.882,1341.106,1865.514,1894.185,1647.500,1896.684,2076.885,1969.057,1262.338,1462.559,1423.306,1250.618,1891.153,1484.459,2365.200,2108.711,1905.093,1948.747,1740.851,2102.160,1766.862,1414.550,1609.226,1710.833,1843.733,1921.806,1817.592,1969.023,2867.799,2561.767
81,775.010,1786.957,1844.872,1922.172,2195.852,1732.614,1798.965,1897.197,1808.742,1573.177,2236.825,2268.982,1342.283,1872.200,1896.792,1635.016,1887.051,2098.752,1962.875,1254.374,1454.284,1419.621,1250.425,1896.289,1478.947,2366.744,2098.801,1902.146,1941.793,1746.451,2090.807,1760.221,1420.398,1601.336,1706.988,1841.791,1918.724,1804.438,1971.352,2859.540,2559.210
82,782.538,1789.928,1857.324,1923.910,2181.205,1738.697,1810.679,1899.135,1819.242,1575.936,2239.709,2265.813,1340.342,1881.087,1899.551,1654.387,1906.000,2085.406,1974.529,1265.466,1461.594,1433.799,1250.270,1905.255,1471.316,2380.695,2106.324,1899.097,1960.758,1737.773,2108.504,1760.043,1419.062,1619.846,1711.821,1847.323,1946.368,1806.904,1986.560,2881.046,2564.562
83,784.526,1790.967,1848.081,1923.143,2196.238,1737.108,1802.604,1890.515,1811.783,1568.483,2234.978,2264.896,1342.733,1864.631,1889.703,1644.595,1893.341,2071.327,1962.816,1254.991,1452.272,1424.181,1244.818,1891.047,1467.811,2376.408,2107.538,1894.222,1949.349,1731.511,2106.662,1762.941,1427.277,1609.635,1705.277,1846.078,1935.667,1807.335,1972.825,2874.373,2558.723
84,775.266,1793.398,1844.057,1935.438,2190.664,1734.997,1813.161,1886.781,1807.893,1571.746,2239.246,2264.725,1339.239,1872.188,1893.970,1642.807,1897.960,2093.636,1961.922,1259.640,1467.949,1420.510,1243.950,1899.784,1470.403,2370.233,2114.285,1897.947,1952.266,1736.317,2113.586,1756.750,1418.455,1611.929,1707.911,1828.092,1923.849,1809.889,1976.367,2865.241,2571.729
85,775.697,1782.584,1849.829,1928.535,2180.284,1727.174,1803.567,1889.743,1806.200,1562.434,2238.471,2256.595,1334.203,1865.532,1892.763,1639.134,1891.869,2076.399,1965.150,1249.051,1455.337,1417.898,1242.637,1891.246,1473.328,2370.921,2099.471,1899.128,1937.520,1732.008,2111.958,1760.182,1417.112,1604.386,1706.332,1849.898,1933.689,1804.627,1973.468,2848.279,2550.704
86,774.215,1782.884,1850.546,1930.318,2184.903,1736.586,1804.361,1898.583,1816.657,1569.000,2239.144,2252.168,1340.468,1872.651,1899.435,1645.615,1901.796,2077.535,1970.078,1258.223,1459.289,1415.277,1249.687,1892.306,1471.150,2377.886,2106.832,1892.580,1962.693,1743.360,2111.048,1766.092,1414.195,1612.676,1711.351,1833.086,1933.342,1812.572,1976.494,2852.135,2553.427
87,776.152,1790.274,1847.467,1933.652,2179.343,1735.008,1805.069,1891.216,1815.093,1567.016,2237.164,2265.907,1347.949,1856.866,1892.725,1639.874,1896.830,2064.890,1961.428,1247.534,1453.540,1422.179,1239.399,1890.119,1464.777,2374.983,2091.126,1902.742,1941.185,1736.327,2110.483,1753.702,1413.077,1612.594,1701.119,1824.752,1938.699,1816.035,1971.548,2843.478,2564.058
88,772.667,1792.364,1845.689,1931.296,2199.391,1729.757,1807.269,1903.116,1816.451,1566.114,2235.634,2263.202,1341.239,1864.089,1895.510,1645.720,1904.333,2091.603,1977.055,1265.742,1459.313,1415.762,1247.137,1903.826,1474.590,2376.192,2087.998,1909.236,1958.268,1748.136,2111.010,1763.105,1415.748,1608.773,1728.752,1843.848,1954.527,1816.555,1983.781,2858.716,2565.841
89,783.042,1788.961,1851.367,1924.907,2188.647,1741.690,1814.476,1895.774,1819.843,1575.644,2239.937,2261.738,1346.912,1865.291,1900.644,1641.586,1895.957,2067.529,1967.327,1246.370,1466.870,1419.719,1254.764,1902.535,1471.611,2387.804,2099.674,1898.057,1962.855,1736.207,2091.366,1766.803,1426.601,1603.367,1705.654,1845.521,1933.981,1801.416,1970.584,2844.065,2554.999
90,774.564,1793.750,1848.562,1921.536,2192.177,1735.949,1810.228,1897.427,1815.085,1568.062,2247.018,2262.027,1347.760,1875.602,1905.122,1641.815,1901.012,2074.094,1955.880,1249.839,1462.256,1413.786,1250.335,1901.156,1473.695,2383.390,2096.140,1903.075,1965.640,1741.454,2108.051,1761.771,1416.001,1608.954,1721.688,1833.163,1941.623,1815.161,1978.013,2869.600,2550.065
91,785.598,1788.141,1849.603,1935.566,2205.644,1740.557,1826.948,1899.456,1821.671,1579.737,2245.781,2258.005,1339.597,1871.833,1903.072,1654.394,1906.340,2070.443,1966.500,1258.975,1462.917,1423.227,1252.652,1909.406,1472.755,2390.558,2094.342,1904.101,1987.877,1738.300,2104.609,1766.164,1415.155,1608.411,1727.791,1844.166,1955.209,1821.824,1984.313,2863.201,2586.023
92,778.250,1787.529,1846.209,1931.326,2183.097,1736.274,1815.530,1900.556,1812.900,1570.663,2239.799,2270.673,1344.260,1869.209,1903.638,1642.616,1901.064,2081.425,1970.525,1250.155,1465.295,1418.918,1253.848,1903.739,1473.046,2382.391,2096.381,1903.058,1975.775,1759.429,2112.738,1760.090,1423.552,1610.794,1702.041,1859.748,1945.551,1816.450,1982.599,2863.949,2563.384
93,781.155,1790.207,1847.122,1943.716,2198.525,1736.241,1811.635,1897.639,1815.250,1579.205,2246.505,2262.091,1346.058,1870.157,1905.033,1645.071,1919.373,2082.401,1962.654,1261.395,1461.448,1427.258,1257.816,1905.313,1468.454,2379.316,2086.121,1899.691,1982.119,1739.351,2103.683,1770.473,1414.541,1614.413,1731.334,1850.696,1981.084,1804.676,1993.789,2866.367,2582.802
94,771.912,1788.228,1839.800,1931.259,2194.305,1731.894,1803.620,1884.450,1817.311,1565.675,2242.740,2260.310,1336.794,1871.157,1897.822,1644.228,1900.257,2069.024,1963.201,1251.943,1453.075,1414.553,1244.473,1903.264,1471.929,2375.269,2081.132,1904.695,1976.506,1729.551,2096.350,1755.398,1406.847,1603.315,1712.061,1833.622,1960.674,1796.385,1981.220,2860.013,2543.104
95,775.846,1791.937,1847.514,1934.589,2194.055,1730.682,1811.622,1892.678,1817.257,1570.339,2252.091,2258.473,1345.101,1871.340,1900.616,1645.207,1898.708,2071.206,1968.094,1245.084,1462.305,1413.483,1243.293,1901.654,1480.472,2372.534,2085.902,1913.028,1984.819,1736.317,2089.591,1766.887,1411.538,1613.068,1708.645,1854.694,1981.132,1808.624,1981.073,2865.301,2555.214
96,784.535,1779.665,1841.048,1936.871,2183.084,1732.815,1807.715,1887.098,1813.297,1570.512,2247.646,2262.425,1349.287,1863.363,1892.126,1641.098,1893.307,2059.895,1963.371,1257.314,1449.151,1406.834,1245.143,1909.003,1469.006,2383.565,2081.054,1903.670,1996.726,1719.536,2098.135,1772.222,1412.766,1613.626,1707.299,1848.958,1970.226,1804.682,1991.233,2847.076,2558.429
97,776.605,1791.192,1844.221,1949.870,2182.279,1738.798,1831.628,1893.059,1820.024,1577.221,2256.084,2267.062,1348.170,1875.323,1896.987,1644.918,1895.629,2076.809,1973.629,1258.169,1464.365,1419.208,1252.037,1905.340,1468.878,2392.337,2080.288,1904.370,1990.289,1728.328,2106.025,1773.556,1419.910,1613.506,1724.969,1864.026,1970.158,1811.674,1989.991,2850.960,2546.026
98,785.728,1784.471,1850.669,1946.423,2193.948,1737.135,1825.275,1889.301,1820.245,1575.776,2254.037,2269.567,1349.829,1874.606,1905.423,1653.126,1911.095,2089.980,1969.828,1260.101,1456.881,1422.710,1248.757,1924.946,1471.434,2389.154,2091.014,1909.698,1980.328,1730.239,2114.991,1763.881,1412.889,1616.301,1726.109,1857.065,1963.532,1825.463,1973.737,2848.162,2544.026
99,793.198,1789.452,1849.515,1945.731,2185.251,1734.358,1831.341,1894.324,1821.653,1572.425,2241.969,2258.445,1341.003,1873.029,1902.772,1644.215,1904.390,2080.256,1975.740,1260.814,1461.276,1407.123,1252.128,1911.776,1462.712,2393.628,2093.959,1913.025,1995.698,1743.463,2103.018,1760.912,1417.900,1613.441,1723.420,1854.701,1969.091,1803.946,2001.278,2859.117,2539.213
100,789.681,1791.396,1849.143,1945.451,2200.034,1736.929,1827.711,1889.787,1824.680,1571.316,2257.177,2266.351,1335.732,1874.884,1898.121,1649.532,1895.802,2081.060,1973.474,1261.766,1465.530,1421.640,1254.971,1915.123,1471.420,2390.317,2094.868,1919.054,1978.954,1728.250,2105.206,1755.951,1413.760,1619.764,1729.193,1857.353,1974.172,1818.007,1973.649,2869.341,2556.826
101,775.656,1788.508,1847.334,1938.684,2195.182,1727.901,1826.546,1892.884,1816.350,1565.618,2253.172,2266.368,1349.711,1873.955,1907.644,1642.096,1897.231,2076.055,1962.992,1268.153,1460.565,1413.317,1248.320,1914.981,1463.321,2387.461,2093.390,1918.173,2000.929,1730.891,2091.517,1764.348,1414.212,1607.762,1709.402,1851.294,1958.828,1808.642,1994.219,2854.161,2544.304
102,781.777,1790.167,1846.132,1951.259,2189.877,1742.721,1830.555,1897.319,1824.788,1572.140,2253.868,2262.409,1343.482,1877.811,1901.671,1640.407,1891.833,2077.824,1983.978,1252.783,1455.293,1424.026,1249.958,1911.164,1469.350,2390.252,2088.331,1927.636,1993.390,1732.686,2108.378,1757.021,1422.984,1617.302,1719.549,1862.734,1981.702,1800.913,1969.057,2862.705,2560.576
103,785.870,1794.553,1848.258,1950.607,2193.794,1738.344,1836.450,1893.883,1830.723,1576.038,2261.164,2263.180,1344.657,1872.788,1898.665,1643.458,1902.516,2088.284,1980.771,1256.052,1467.956,1419.552,1252.530,1918.420,1469.498,2394.853,2094.229,1935.310,1995.927,1747.799,2102.541,1759.624,1417.948,1615.523,1735.980,1866.309,1973.836,1807.596,1990.435,2848.982,2552.371
104,780.243,1788.330,1840.720,1951.582,2188.424,1726.174,1828.591,1893.286,1817.928,1573.513,2249.057,2269.152,1345.482,1877.371,1904.167,1641.680,1903.447,2080.725,1979.954,1252.873,1460.220,1415.095,1251.772,1910.579,1463.242,2392.382,2086.270,1927.382,1982.007,1742.818,2095.673,1749.632,1424.902,1612.360,1738.902,1862.403,1956.446,1816.487,1982.840,2845.092,2551.597
105,773.989,1788.024,1850.630,1943.236,2187.201,1730.260,1827.155,1886.797,1823.055,1569.281,2261.325,2259.451,1349.879,1877.031,1885.541,1648.713,1892.478,2077.788,1977.543,1257.256,1462.741,1412.314,1253.839,1914.016,1461.259,2399.778,2089.753,1941.277,1989.410,1735.982,2107.569,1756.626,1413.980,1616.228,1718.308,1844.618,1960.280,1794.321,1977.052,2858.427,2550.259
106,777.311,1779.903,1849.380,1950.142,2185.742,1728.656,1829.996,1891.890,1827.537,1567.362,2252.393,2266.606,1348.945,1875.821,1893.658,1647.511,1905.130,2082.017,1984.580,1257.541,1460.400,1406.834,1251.031,1915.260,1466.170,2403.955,2089.279,1933.597,2008.915,1730.545,2095.159,1754.964,1414.758,1615.329,1717.393,1853.535,1968.369,1803.727,1975.734,2840.729,2559.313
107,780.149,1783.860,1849.300,1948.580,2184.797,1725.045,1830.266,1893.534,1830.313,1572.239,2245.309,2261.924,1340.899,1880.417,1878.985,1642.615,1895.811,2082.090,1981.829,1252.255,1453.648,1414.357,1255.130,1914.591,1458.424,2397.253,2091.737,1918.457,1992.819,1749.635,2097.443,1757.388,1417.270,1606.636,1734.126,1863.185,1952.846,1792.031,1983.756,2856.514,2539.778
108,768.738,1779.301,1837.466,1932.319,2177.404,1729.325,1818.988,1883.052,1818.974,1565.934,2246.770,2264.162,1332.839,1850.215,1875.438,1635.254,1877.324,2064.850,1973.873,1250.291,1446.611,1399.633,1247.760,1911.931,1455.343,2390.384,2056.411,1917.413,1984.813,1728.245,2091.081,1753.423,1397.011,1607.335,1714.277,1864.149,1953.962,1783.822,1964.125,2827.163,2536.364
109,754.947,1765.031,1826.020,1932.472,2185.808,1719.983,1813.542,1875.063,1819.790,1557.172,2246.144,2251.404,1329.655,1841.846,1872.997,1629.365,1873.289,2063.843,1970.947,1244.401,1438.577,1402.927,1245.277,1915.755,1450.675,2382.619,2067.539,1913.390,1987.636,1716.536,2085.295,1753.939,1393.944,1597.939,1703.182,1839.027,1950.911,1770.231,1961.172,2828.541,2515.923
110,768.879,1775.537,1836.867,1953.783,2180.960,1728.796,1825.423,1882.064,1825.668,1563.177,2253.870,2257.707,1347.476,1862.441,1886.617,1640.703,1892.292,2087.542,1978.457,1240.504,1451.827,1401.225,1245.865,1910.769,1458.934,2394.715,2067.527,1930.198,1988.677,1727.771,2089.416,1759.705,1410.167,1602.199,1717.522,1851.195,1953.199,1791.532,1968.990,2878.756,2533.583
111,740.438,1747.904,1816.982,1929.291,2187.645,1723.873,1801.507,1870.016,1815.832,1549.838,2226.055,2220.041,1324.513,1827.723,1848.479,1605.478,1836.211,2057.594,1944.492,1225.529,1416.330,1374.978,1236.580,1903.531,1447.516,2364.623,2040.243,1893.689,1951.418,1702.874,2079.480,1756.085,1389.731,1579.128,1679.937,1826.408,1927.895,1755.168,1934.752,2819.900,2502.914
112,740.246,1751.495,1810.318,1928.647,2169.784,1724.374,1796.852,1864.363,1810.440,1548.145,2226.048,2224.583,1324.510,1829.540,1856.039,1602.132,1861.579,2038.278,1936.608,1218.357,1413.295,1380.777,1234.642,1913.154,1448.899,2351.411,2039.586,1903.286,1962.316,1692.330,2069.337,1750.130,1389.285,1583.024,1682.952,1804.670,1930.709,1751.047,1933.107,2820.992,2504.868
113,743.458,1742.480,1815.441,1930.855,2174.358,1726.680,1797.905,1868.150,1810.163,1549.768,2232.761,2229.484,1324.524,1836.833,1861.540,1604.515,1864.433,2038.937,1950.551,1229.510,1420.364,1378.307,1233.973,1904.170,1448.806,2334.269,2037.575,1895.425,1944.572,1704.633,2087.891,1764.335,1378.431,1585.791,1677.912,1821.803,1912.877,1754.198,1946.683,2822.376,2508.426
114,757.639,1769.877,1823.905,1951.010,2188.585,1721.731,1820.616,1871.535,1823.772,1557.063,2246.011,2256.668,1342.605,1852.875,1863.457,1624.622,1878.379,2081.490,1967.405,1240.266,1440.747,1402.103,1246.241,1909.048,1453.877,2366.453,2064.820,1914.952,1986.565,1713.915,2077.737,1758.867,1401.381,1602.402,1706.718,1854.102,1928.017,1783.489,1958.549,2854.636,2498.316
115,772.385,1782.545,1839.971,1958.593,2203.145,1725.429,1833.642,1885.110,1824.511,1560.549,2272.370,2254.303,1344.545,1866.015,1877.114,1638.528,1897.874,2080.651,1984.000,1243.651,1444.984,1408.460,1251.931,1918.902,1463.880,2385.104,2080.611,1933.048,2001.080,1741.380,2081.973,1758.778,1416.994,1609.214,1708.700,1865.599,1951.379,1784.297,1967.668,2850.499,2541.367
116,776.174,1780.103,1846.592,1962.660,2191.386,1728.554,1837.435,1886.273,1825.340,1565.842,2263.398,2255.601,1345.791,1869.479,1882.141,1647.099,1893.986,2085.715,1993.097,1249.814,1458.304,1413.720,1255.476,1910.592,1462.836,2386.456,2088.445,1948.198,1993.573,1727.629,2085.746,1762.678,1416.326,1616.946,1749.551,1862.085,1957.990,1794.039,1982.332,2850.207,2558.583
117,770.663,1781.745,1847.685,1963.098,2198.429,1729.569,1841.857,1885.478,1825.957,1565.242,2271.612,2269.454,1347.223,1865.832,1877.661,1639.042,1896.924,2074.955,1982.845,1249.379,1461.044,1409.174,1252.125,1918.240,1459.696,2383.299,2083.407,1937.552,1988.486,1729.776,2089.608,1762.551,1414.126,1615.766,1737.021,1872.796,1957.720,1792.912,1988.472,2859.712,2530.173
118,758.833,1772.589,1844.979,1947.137,2190.238,1733.530,1839.054,1889.251,1819.496,1555.889,2265.544,2259.129,1344.839,1863.678,1869.739,1630.332,1884.388,2065.525,1971.685,1241.526,1452.132,1403.480,1247.619,1919.242,1457.791,2386.908,2077.928,1931.292,1982.226,1719.073,2089.282,1750.672,1400.788,1617.538,1722.291,1852.026,1935.839,1792.602,1974.510,2847.312,2552.742
119,769.973,1773.269,1842.342,1954.105,2189.962,1728.838,1836.283,1881.676,1827.628,1561.627,2263.972,2262.077,1344.666,1864.480,1869.623,1641.051,1889.474,2077.799,1985.906,1239.860,1452.915,1404.236,1243.938,1921.042,1460.235,2375.500,2080.277,1931.331,1982.283,1730.778,2073.710,1755.520,1404.107,1611.514,1711.146,1847.523,1940.365,1805.192,1974.400,2841.468,2533.177
120,767.693,1774.030,1832.920,1965.532,2201.360,1727.468,1831.885,1876.968,1817.456,1557.040,2268.047,2265.643,1341.574,1859.770,1864.943,1633.344,1895.527,2090.539,1974.595,1237.631,1440.418,1409.112,1249.164,1915.740,1466.930,2377.506,2077.714,1918.588,1985.217,1733.495,2085.788,1757.118,1401.938,1606.526,1716.742,1852.369,1966.626,1788.543,1981.539,2830.498,2546.782
121,768.041,1777.696,1846.672,1965.894,2195.709,1727.289,1839.359,1882.091,1828.226,1555.935,2263.172,2254.101,1352.370,1877.710,1862.302,1645.061,1882.684,2073.493,1984.012,1246.708,1449.801,1416.829,1250.675,1926.899,1451.377,2386.172,2079.088,1939.369,1996.444,1730.341,2092.933,1759.682,1402.052,1610.941,1732.009,1861.563,1953.554,1804.415,1966.224,2842.318,2537.081
