 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70
1749,754.395,1900.622,1888.086,2903.503,2114.413,2680.383,2375.171,3610.955,2175.666,3489.055,2815.323,2267.238,2437.294,1834.385,1998.987,2100.115,2577.211,2246.042,2103.948,2367.545,2297.449,2309.624,2470.417,2243.471,2340.651,2335.469,2798.539,2625.283,2534.765,2970.985,2935.274,2735.530,1862.949,3346.344,3107.256,3058.349,2775.332,2901.485,3841.237,2860.118,3312.640,3487.814,2237.475,1980.369,1948.109,1980.043,2135.146,2819.122,1847.607,1498.814,1465.588,1675.920,1645.842,1996.137,1731.885,2272.989,1992.255,1821.299,3234.933,2746.046,1452.177,1518.615,3815.651,1795.115,1672.395,1446.015,1397.101,1347.395,2263.042,1554.345
1750,753.627,1892.834,1897.473,2891.174,2111.585,2686.023,2402.699,3593.848,2157.962,3467.925,2832.438,2303.762,2453.596,1813.617,2007.247,2108.033,2581.155,2247.618,2116.928,2360.084,2309.080,2315.350,2468.142,2257.114,2343.778,2335.942,2814.758,2634.486,2539.225,2963.203,2944.174,2735.358,1829.949,3369.079,3116.941,3051.225,2769.750,2898.435,3851.186,2862.894,3320.115,3463.606,2246.608,1963.394,1934.235,1988.927,2163.739,2805.487,1859.306,1499.205,1474.304,1667.210,1662.327,1985.536,1743.560,2261.623,1986.326,1825.151,3237.081,2774.938,1457.465,1469.938,3804.361,1780.852,1677.568,1421.355,1411.858,1368.873,2256.704,1562.740
1751,752.768,1895.187,1897.524,2897.558,2111.500,2680.805,2381.046,3603.435,2149.057,3465.244,2815.172,2309.608,2465.062,1819.313,2010.782,2092.276,2586.784,2248.929,2108.280,2379.714,2319.005,2315.511,2462.741,2254.217,2338.670,2343.909,2790.378,2651.875,2537.267,2945.818,2938.634,2727.925,1832.630,3376.042,3105.708,3072.223,2768.874,2888.644,3861.890,2868.758,3280.537,3456.056,2247.247,1986.348,1958.881,1992.161,2157.152,2808.930,1875.830,1509.094,1474.513,1661.712,1634.370,1991.636,1745.978,2273.580,1980.307,1836.617,3253.473,2769.278,1452.613,1488.357,3829.415,1791.248,1663.413,1420.062,1397.323,1370.196,2251.407,1558.606
1752,756.313,1896.138,1901.386,2919.124,2120.830,2691.503,2399.562,3615.387,2165.501,3514.220,2820.814,2308.549,2434.913,1828.426,2003.636,2111.041,2585.366,2237.680,2111.393,2371.736,2315.809,2341.215,2479.091,2268.377,2352.578,2346.249,2796.348,2639.518,2558.128,2959.751,2945.401,2724.327,1871.623,3395.144,3109.706,3068.931,2786.298,2936.107,3869.745,2863.839,3294.103,3475.293,2265.656,1956.205,1958.824,2010.249,2166.762,2845.066,1874.279,1500.352,1491.330,1687.563,1657.290,1985.588,1731.419,2275.264,1987.432,1829.080,3243.104,2754.180,1445.600,1485.797,3792.726,1792.852,1664.507,1426.484,1396.767,1376.079,2261.251,1553.635
1753,753.196,1887.777,1896.820,2900.612,2111.134,2695.716,2392.479,3594.881,2159.609,3489.863,2787.591,2300.708,2438.306,1827.486,2007.696,2075.505,2578.499,2234.305,2105.505,2368.207,2322.549,2297.978,2466.013,2256.153,2358.740,2327.421,2827.563,2612.759,2561.914,2967.736,2956.502,2741.891,1830.189,3379.085,3107.170,3065.285,2763.720,2923.147,3869.554,2849.574,3262.051,3453.065,2264.792,1957.961,1946.573,1995.435,2160.113,2827.367,1863.804,1496.975,1477.387,1672.323,1676.158,2008.587,1757.711,2290.418,1996.845,1840.524,3236.670,2786.863,1450.345,1504.013,3868.342,1785.339,1662.530,1439.496,1403.310,1361.825,2255.586,1571.458
1754,764.744,1903.133,1905.469,2901.832,2122.415,2696.977,2393.213,3608.759,2175.986,3483.399,2823.702,2311.336,2450.385,1855.026,2016.239,2108.104,2596.658,2243.966,2124.223,2375.162,2339.838,2323.311,2479.040,2254.357,2365.695,2349.929,2820.784,2624.651,2599.638,2950.971,2920.741,2742.145,1829.859,3385.942,3126.534,3082.680,2806.545,2926.182,3860.663,2881.230,3283.041,3459.458,2266.088,1966.403,1963.940,2014.783,2143.773,2822.265,1868.136,1521.788,1489.915,1673.790,1666.740,2001.628,1757.752,2285.099,1984.215,1818.395,3245.789,2794.987,1441.205,1482.575,3865.283,1794.000,1676.470,1426.029,1430.713,1385.749,2257.250,1551.215
1755,745.474,1887.955,1904.471,2887.897,2117.263,2680.420,2390.097,3616.093,2153.458,3475.737,2834.084,2288.624,2433.006,1832.058,2008.121,2081.740,2568.802,2227.214,2112.428,2371.233,2350.514,2325.881,2472.682,2255.637,2357.883,2332.764,2808.980,2627.464,2564.925,2954.709,2942.401,2754.657,1850.333,3369.643,3106.627,3060.170,2802.447,2910.937,3852.719,2860.106,3277.666,3444.380,2268.054,1959.705,1952.683,2004.135,2148.819,2822.679,1862.730,1520.680,1467.861,1657.642,1660.379,1991.565,1726.357,2267.896,1972.860,1845.913,3238.795,2772.662,1444.828,1489.778,3844.728,1793.029,1679.483,1420.226,1404.364,1355.488,2255.912,1553.925
1756,751.708,1889.685,1912.090,2918.512,2118.625,2680.587,2370.572,3617.427,2147.190,3482.083,2801.542,2318.025,2466.945,1843.030,2002.917,2091.116,2574.662,2237.119,2115.920,2380.526,2363.150,2325.044,2468.178,2255.583,2365.419,2338.572,2801.663,2629.767,2577.181,2955.009,2958.729,2767.502,1843.081,3383.923,3104.401,3065.676,2782.155,2927.063,3860.530,2849.501,3271.961,3421.911,2250.135,1960.052,1957.652,1988.516,2139.229,2827.561,1864.559,1509.301,1478.540,1670.018,1668.972,1993.899,1723.363,2254.247,1970.711,1824.177,3233.101,2804.172,1446.130,1468.841,3875.173,1804.459,1690.356,1418.935,1419.287,1362.206,2252.473,1561.241
1757,749.945,1893.592,1913.011,2919.588,2111.184,2677.104,2391.450,3614.759,2154.407,3473.829,2789.249,2289.129,2438.943,1840.003,2009.633,2114.379,2569.536,2236.454,2106.867,2382.365,2349.151,2322.714,2477.527,2258.416,2362.609,2331.457,2800.720,2622.594,2597.239,2935.376,2961.951,2762.054,1842.987,3392.847,3119.015,3072.275,2800.487,2920.349,3876.384,2847.289,3284.749,3463.839,2258.737,1953.855,1939.272,2003.526,2136.595,2819.545,1862.009,1515.140,1474.971,1670.829,1658.576,1990.306,1725.883,2280.363,1978.530,1843.150,3233.217,2793.293,1434.032,1482.165,3857.698,1800.362,1672.415,1410.944,1406.245,1388.990,2255.468,1563.467
1758,757.550,1887.669,1911.557,2911.824,2114.740,2677.247,2391.418,3610.798,2149.437,3466.543,2801.556,2314.813,2432.187,1843.606,2023.749,2112.320,2565.463,2234.741,2121.539,2374.606,2395.652,2327.194,2475.667,2249.909,2371.069,2346.201,2811.509,2656.480,2598.458,2970.012,2975.428,2751.921,1890.094,3387.198,3076.005,3074.767,2797.502,2930.381,3861.250,2854.055,3263.380,3410.537,2264.975,1952.127,1950.993,1994.279,2149.016,2819.130,1869.599,1514.662,1492.771,1660.822,1674.115,2004.591,1714.526,2272.052,1974.589,1840.803,3230.812,2773.670,1448.318,1480.178,3865.304,1808.536,1706.622,1420.519,1431.486,1363.163,2256.029,1552.720
1759,757.933,1890.528,1933.137,2925.168,2119.228,2701.611,2404.248,3624.110,2163.087,3480.155,2849.718,2307.306,2429.047,1851.095,2038.369,2111.073,2578.757,2243.427,2127.422,2391.594,2383.051,2324.904,2485.959,2256.769,2377.667,2350.697,2822.754,2681.017,2633.361,2959.492,2978.218,2785.944,1861.273,3412.288,3114.367,3093.190,2817.209,2977.040,3887.320,2858.570,3251.541,3458.997,2296.662,1965.979,1949.710,2018.793,2146.017,2859.597,1882.242,1542.761,1481.512,1679.357,1670.996,2006.448,1718.693,2288.357,1968.553,1859.287,3249.518,2815.898,1439.385,1498.584,3891.400,1822.348,1691.579,1428.463,1447.961,1366.447,2270.467,1550.458
1760,750.117,1886.314,1917.832,2907.528,2103.747,2683.532,2394.618,3605.483,2136.869,3464.907,2808.205,2282.196,2434.404,1845.015,2013.802,2098.189,2544.726,2234.334,2117.062,2359.528,2391.321,2331.247,2471.188,2246.783,2383.209,2348.856,2811.137,2643.711,2619.799,2938.892,2949.023,2750.736,1856.434,3416.897,3119.683,3083.064,2792.581,2955.849,3859.936,2850.650,3264.311,3411.406,2278.847,1967.847,1929.213,1998.311,2137.390,2876.044,1872.337,1521.395,1488.583,1654.251,1678.478,1975.185,1722.910,2273.665,1952.886,1864.769,3241.009,2780.589,1438.807,1471.255,3862.061,1812.736,1690.548,1427.760,1418.264,1364.500,2244.798,1545.016
1761,750.100,1880.470,1920.238,2915.249,2108.023,2677.469,2386.243,3592.718,2150.038,3483.241,2791.045,2311.507,2423.343,1829.646,2022.474,2109.648,2560.614,2244.174,2116.464,2371.113,2385.958,2316.145,2469.357,2250.324,2381.529,2341.842,2812.091,2670.948,2613.518,2947.832,2974.768,2762.017,1839.411,3374.419,3104.626,3069.796,2798.427,2929.998,3845.911,2856.100,3256.154,3445.086,2291.487,1964.583,1939.847,2004.499,2143.178,2858.174,1882.484,1537.664,1489.771,1672.094,1668.048,1986.153,1719.842,2292.775,1976.044,1834.396,3265.497,2803.344,1445.647,1487.784,3877.836,1820.129,1672.145,1416.710,1436.540,1367.270,2253.037,1574.041
1762,759.005,1880.268,1922.800,2912.102,2111.507,2661.838,2403.245,3597.924,2143.465,3454.962,2819.518,2321.717,2425.023,1847.974,2021.845,2111.755,2556.877,2237.766,2114.500,2379.750,2375.620,2328.588,2464.972,2255.780,2399.107,2350.088,2799.541,2674.276,2630.349,2951.898,2950.182,2768.303,1834.296,3387.130,3087.281,3091.434,2779.690,2958.377,3851.791,2842.191,3244.399,3423.935,2289.326,1959.581,1945.678,2002.164,2127.107,2886.804,1863.998,1509.998,1489.855,1674.878,1662.292,1980.591,1716.000,2296.666,1968.018,1855.918,3243.739,2789.890,1448.109,1484.672,3847.040,1837.178,1694.689,1411.563,1430.770,1370.373,2249.222,1546.323
1763,758.505,1879.468,1920.184,2919.218,2108.625,2662.870,2395.200,3590.749,2141.399,3463.554,2782.042,2307.011,2414.643,1844.578,2023.211,2107.986,2567.776,2253.799,2116.946,2381.851,2387.617,2321.753,2461.076,2232.237,2408.394,2357.562,2824.871,2668.686,2633.611,2951.914,2966.131,2760.164,1856.168,3389.777,3086.222,3096.665,2808.521,2957.791,3850.556,2864.059,3249.594,3442.256,2291.439,1947.599,1934.517,2007.160,2151.120,2873.547,1868.475,1532.099,1483.334,1673.512,1667.957,1978.910,1725.419,2297.914,1970.925,1834.425,3228.406,2805.494,1445.071,1491.104,3861.609,1835.674,1685.090,1403.349,1410.078,1381.892,2255.014,1552.809
1764,755.885,1881.615,1920.727,2897.145,2107.068,2657.580,2398.961,3590.809,2152.620,3447.633,2803.908,2325.816,2409.272,1834.513,2025.520,2097.562,2561.769,2233.009,2125.010,2364.260,2413.014,2307.149,2464.732,2252.508,2402.559,2364.199,2824.567,2679.141,2634.617,2947.450,2957.918,2764.350,1875.320,3398.229,3096.008,3074.667,2816.455,2955.356,3860.545,2858.609,3267.180,3405.665,2279.933,1954.120,1919.207,2003.241,2112.317,2906.902,1860.826,1534.375,1477.520,1671.902,1673.418,1989.088,1714.716,2280.055,1970.976,1847.403,3231.350,2787.177,1427.955,1478.874,3871.874,1802.219,1683.205,1414.748,1422.618,1396.821,2261.171,1568.134
1765,759.036,1884.982,1923.585,2928.211,2103.058,2649.104,2413.528,3610.385,2150.624,3448.796,2821.285,2329.577,2419.991,1833.534,2020.217,2140.146,2566.256,2236.336,2132.827,2364.582,2401.164,2340.582,2465.895,2265.081,2394.793,2370.670,2812.050,2678.985,2657.882,2962.078,2977.499,2781.917,1867.481,3377.064,3081.754,3086.606,2830.773,2945.902,3885.763,2866.917,3227.622,3420.616,2293.239,1965.323,1935.652,2008.923,2134.694,2841.559,1871.243,1541.057,1495.278,1664.341,1692.342,1990.966,1704.207,2279.034,1967.333,1849.895,3239.975,2779.089,1452.961,1482.626,3837.302,1805.597,1705.196,1427.452,1427.034,1371.029,2252.433,1552.258
1766,758.964,1879.783,1915.925,2917.862,2098.782,2664.015,2399.720,3595.858,2124.631,3439.913,2803.305,2328.157,2401.634,1824.405,2036.160,2116.211,2566.735,2232.280,2139.992,2361.152,2392.765,2315.060,2454.948,2258.217,2399.352,2374.514,2808.323,2694.927,2630.940,2933.436,2969.390,2754.994,1860.313,3383.811,3064.220,3095.755,2810.190,2956.682,3867.906,2858.422,3233.408,3415.862,2291.492,1953.052,1912.349,2008.907,2126.295,2880.283,1851.514,1529.676,1489.548,1665.288,1671.509,1988.251,1696.345,2288.449,1961.444,1827.121,3246.532,2777.152,1434.596,1487.535,3875.122,1822.996,1680.806,1426.425,1433.088,1365.947,2240.355,1570.108
1767,764.813,1879.546,1919.643,2909.351,2104.478,2653.622,2412.120,3576.788,2137.719,3440.592,2793.755,2314.224,2382.949,1839.101,2029.477,2113.140,2574.453,2231.910,2120.799,2373.694,2401.712,2323.432,2469.194,2249.680,2411.555,2372.708,2838.460,2673.646,2631.758,2937.913,2973.147,2782.561,1883.084,3406.420,3096.687,3075.015,2821.983,2966.243,3862.030,2885.507,3233.590,3384.227,2306.086,1949.783,1918.417,1997.443,2126.220,2912.926,1861.319,1541.131,1479.010,1675.086,1698.714,1984.980,1717.100,2265.810,1964.556,1841.128,3256.952,2788.698,1422.049,1473.943,3807.080,1825.587,1689.902,1420.877,1433.840,1379.979,2262.333,1548.381
1768,760.120,1882.439,1917.096,2924.023,2098.329,2642.059,2409.741,3586.208,2131.128,3452.269,2799.529,2305.723,2404.911,1844.827,2029.482,2119.266,2566.024,2239.495,2128.029,2372.848,2426.760,2320.165,2453.743,2253.594,2405.178,2376.967,2826.570,2680.900,2630.601,2943.313,2959.912,2770.009,1870.508,3394.722,3113.975,3078.470,2863.977,2939.322,3868.567,2844.236,3245.897,3418.010,2288.565,1954.716,1905.153,2019.420,2112.574,2882.786,1864.470,1528.161,1489.398,1659.061,1714.446,1974.642,1702.424,2279.085,1963.779,1826.558,3265.794,2789.920,1428.061,1480.418,3876.576,1837.745,1691.571,1421.792,1443.672,1379.201,2253.807,1558.874
1769,763.519,1876.665,1933.069,2913.556,2103.482,2663.116,2414.069,3603.633,2127.623,3434.258,2813.355,2351.379,2384.815,1843.515,2022.573,2111.888,2541.921,2244.555,2147.654,2367.573,2430.205,2311.199,2461.188,2248.319,2414.464,2400.979,2813.861,2697.254,2639.942,2940.845,2950.417,2795.580,1850.714,3388.651,3100.199,3074.118,2832.883,2958.661,3829.813,2904.994,3228.463,3406.110,2323.252,1943.641,1921.491,2008.125,2136.100,2923.866,1876.640,1531.409,1492.224,1659.035,1694.208,1980.150,1707.745,2255.785,1940.580,1855.537,3259.637,2776.538,1430.913,1498.537,3830.672,1828.140,1689.959,1417.179,1444.212,1374.220,2256.570,1560.531
1770,747.359,1875.472,1921.525,2899.217,2097.637,2645.163,2414.422,3584.472,2112.213,3440.855,2804.320,2317.994,2397.864,1817.635,2019.589,2117.554,2553.654,2225.663,2138.231,2356.355,2410.959,2327.383,2445.198,2238.781,2379.445,2381.240,2822.758,2670.823,2634.351,2929.985,2951.892,2765.780,1859.983,3380.892,3102.307,3073.676,2818.759,2978.368,3867.638,2851.385,3244.203,3415.484,2308.454,1956.173,1916.419,2005.885,2127.845,2919.519,1868.161,1529.177,1471.456,1662.157,1689.976,1983.047,1700.866,2259.916,1945.386,1840.286,3262.653,2773.748,1434.298,1470.696,3841.028,1835.541,1692.914,1409.569,1423.114,1367.313,2244.426,1554.931
1771,762.478,1883.928,1927.472,2908.683,2108.925,2658.740,2425.527,3601.408,2131.927,3436.370,2786.326,2349.123,2398.447,1831.240,2032.183,2135.613,2556.023,2253.780,2144.683,2378.302,2422.739,2327.259,2456.482,2249.557,2418.803,2397.927,2829.391,2691.898,2652.018,2941.278,2971.439,2782.590,1879.273,3395.788,3131.454,3070.174,2857.365,2988.330,3881.671,2881.566,3246.458,3404.383,2303.495,1950.262,1921.135,2010.786,2130.782,2903.469,1878.325,1528.048,1491.736,1675.872,1707.080,1978.599,1712.340,2274.227,1955.782,1842.730,3264.899,2798.440,1419.645,1488.965,3847.009,1836.100,1715.423,1414.243,1433.587,1402.347,2257.437,1571.819
1772,753.388,1870.187,1917.431,2889.235,2097.536,2643.940,2416.811,3589.063,2121.864,3441.452,2797.355,2350.762,2414.536,1840.156,2031.402,2129.633,2571.501,2244.751,2142.902,2369.917,2421.552,2326.050,2444.125,2246.544,2395.441,2380.466,2828.407,2669.331,2639.129,2930.537,2974.300,2773.492,1866.943,3389.164,3098.551,3077.010,2828.986,2955.657,3851.055,2866.627,3216.012,3358.559,2296.256,1944.589,1922.143,2016.962,2117.342,2937.280,1860.627,1526.690,1499.323,1651.211,1714.788,1975.733,1694.806,2276.742,1957.158,1850.248,3250.581,2746.483,1408.562,1470.099,3850.431,1821.645,1690.258,1419.595,1420.473,1375.878,2274.275,1569.485
1773,757.115,1870.943,1916.944,2902.868,2102.832,2651.193,2407.333,3582.491,2124.635,3431.780,2777.826,2364.983,2396.302,1830.156,2038.459,2101.494,2566.462,2230.416,2138.361,2363.540,2434.325,2316.587,2450.595,2247.610,2416.657,2396.042,2825.991,2684.472,2662.559,2921.982,2980.554,2798.509,1844.205,3387.364,3117.199,3068.849,2837.441,2965.845,3865.276,2857.491,3240.186,3374.356,2310.368,1955.012,1913.250,2032.026,2131.937,2906.325,1859.430,1519.782,1483.829,1667.674,1706.831,1966.712,1688.898,2278.437,1949.201,1836.682,3282.162,2786.836,1420.726,1493.773,3807.684,1817.317,1684.223,1424.355,1425.132,1367.909,2256.606,1559.456
1774,757.488,1889.151,1925.795,2915.633,2104.409,2642.989,2428.200,3603.541,2131.187,3437.747,2789.792,2377.981,2397.125,1826.398,2041.041,2137.086,2586.091,2241.585,2166.457,2375.334,2426.201,2324.169,2480.438,2264.751,2404.092,2391.830,2815.976,2697.559,2691.491,2938.266,2984.248,2815.752,1836.438,3410.443,3103.249,3085.386,2855.562,3005.013,3893.705,2879.135,3229.700,3355.825,2322.108,1967.837,1918.668,2029.163,2119.160,2928.451,1855.105,1553.138,1487.427,1656.915,1725.439,1967.872,1723.772,2264.254,1953.711,1845.177,3262.514,2790.164,1421.264,1477.711,3848.407,1828.847,1713.481,1422.510,1452.181,1367.081,2265.680,1580.254
1775,754.730,1873.212,1922.534,2907.650,2101.941,2641.391,2425.824,3590.156,2133.284,3428.383,2766.417,2359.468,2403.026,1815.858,2037.749,2116.249,2552.593,2227.076,2166.514,2354.841,2402.559,2326.598,2441.937,2275.487,2409.162,2384.117,2802.047,2691.372,2671.406,2918.442,2986.883,2785.141,1842.465,3406.311,3120.225,3077.513,2832.903,2979.607,3871.610,2869.538,3221.214,3360.661,2306.581,1963.000,1926.229,2015.069,2125.208,2899.379,1851.044,1536.676,1471.787,1645.016,1718.965,1984.997,1705.625,2255.171,1956.883,1839.629,3273.678,2797.954,1413.436,1498.562,3795.691,1845.654,1701.963,1411.097,1434.331,1399.213,2260.173,1558.661
1776,761.175,1880.915,1928.586,2901.402,2102.347,2636.283,2439.415,3610.267,2144.301,3440.374,2785.116,2361.963,2410.258,1822.754,2043.828,2130.556,2559.251,2239.095,2151.508,2367.247,2412.352,2346.543,2458.474,2253.283,2391.226,2389.798,2798.231,2671.164,2678.996,2920.055,2981.708,2788.398,1878.882,3396.338,3104.446,3080.708,2855.605,2981.354,3874.349,2873.332,3194.383,3379.690,2327.594,1955.881,1923.226,2006.275,2135.738,2913.194,1863.992,1536.510,1492.293,1651.269,1710.013,1983.936,1699.328,2281.841,1939.344,1884.243,3273.050,2762.144,1420.744,1454.855,3826.096,1834.364,1703.824,1420.065,1454.217,1383.833,2256.900,1555.566
1777,751.833,1881.644,1916.586,2900.527,2090.079,2634.512,2427.614,3593.491,2119.900,3416.739,2780.713,2363.610,2422.875,1821.350,2039.182,2108.082,2569.152,2232.676,2160.488,2364.837,2416.001,2319.863,2457.079,2253.777,2398.692,2376.589,2802.488,2670.692,2652.220,2900.478,3011.347,2800.708,1849.949,3399.275,3081.714,3063.186,2844.954,2975.996,3874.877,2869.982,3217.839,3380.050,2329.317,1954.809,1914.214,2024.332,2106.963,2901.236,1857.072,1542.761,1476.455,1650.555,1712.333,1968.795,1707.576,2254.049,1925.547,1849.284,3247.821,2783.917,1418.416,1468.480,3801.684,1833.679,1718.734,1423.428,1432.310,1363.983,2264.261,1562.673
1778,763.230,1883.605,1926.460,2911.626,2104.824,2635.783,2439.358,3596.870,2146.253,3426.178,2784.793,2373.087,2405.653,1835.405,2046.427,2135.168,2557.277,2243.657,2165.853,2384.180,2432.181,2344.188,2461.306,2273.441,2415.615,2378.304,2826.830,2698.705,2692.410,2930.447,3003.667,2818.615,1863.306,3418.110,3096.349,3098.007,2873.421,2977.688,3850.455,2873.800,3206.376,3388.171,2351.508,1960.290,1935.565,2022.644,2121.571,2904.659,1862.998,1542.391,1491.639,1678.462,1732.006,1960.466,1704.212,2273.680,1947.184,1873.583,3262.758,2754.268,1448.355,1479.943,3790.389,1825.785,1708.145,1418.293,1427.202,1391.206,2263.849,1578.385
1779,758.560,1879.336,1913.200,2908.775,2105.690,2636.661,2447.215,3630.781,2138.323,3451.973,2796.727,2388.051,2398.879,1833.077,2041.416,2143.535,2566.342,2240.134,2174.601,2383.510,2415.493,2350.823,2458.788,2259.495,2410.026,2398.683,2817.811,2697.443,2680.337,2924.762,3042.413,2798.512,1870.178,3392.707,3117.597,3079.753,2857.621,2994.105,3893.123,2894.802,3198.182,3385.106,2349.708,1951.203,1926.101,2026.474,2127.029,2930.389,1844.687,1528.984,1489.053,1652.627,1740.351,1978.495,1702.564,2247.288,1946.907,1877.048,3291.881,2793.659,1429.716,1506.337,3775.876,1853.087,1717.775,1412.757,1435.827,1400.533,2265.858,1552.049
1780,756.344,1883.263,1914.412,2911.178,2097.845,2629.385,2443.890,3607.299,2133.591,3440.214,2772.416,2388.303,2401.347,1821.469,2048.442,2128.107,2579.243,2244.783,2193.752,2381.689,2406.739,2343.005,2452.690,2266.988,2403.453,2411.339,2810.308,2656.069,2679.767,2903.829,3017.288,2807.028,1876.650,3398.098,3117.121,3080.579,2873.224,2966.962,3889.710,2860.576,3220.867,3376.342,2337.199,1970.998,1935.621,2027.656,2127.538,2917.321,1845.955,1571.545,1489.728,1667.894,1725.831,1964.571,1703.649,2253.349,1943.184,1884.815,3273.039,2773.470,1428.030,1490.548,3761.049,1845.495,1720.814,1438.141,1445.930,1398.481,2258.802,1568.239
1781,750.165,1873.626,1907.481,2927.969,2094.483,2614.635,2451.281,3625.345,2138.960,3461.830,2774.530,2395.711,2418.862,1824.909,2048.007,2123.322,2569.795,2240.668,2186.177,2362.441,2422.022,2330.125,2450.595,2267.437,2414.094,2387.193,2819.184,2689.769,2687.412,2905.177,3033.605,2812.802,1879.549,3417.297,3104.210,3073.619,2816.435,2992.536,3882.224,2872.035,3184.261,3340.684,2322.777,1955.343,1928.807,2025.405,2104.002,2930.876,1843.617,1547.313,1488.346,1668.642,1726.188,1959.851,1688.362,2261.681,1946.841,1889.252,3282.903,2756.896,1416.966,1485.687,3745.302,1851.484,1708.270,1429.886,1433.150,1381.196,2265.388,1571.118
