Cell 153,Cell 239
1852.7393,117.270546
1742.0742,112.45511
1636.3494,107.85333
1535.3442,103.45574
1438.8481,99.25327
2331.9988,95.23727
2199.9385,91.39946
2073.7737,87.73194
1953.2412,84.22715
2483.8264,80.87787
2344.9883,77.6772
3479.1816,74.618546
3295.909,71.69561
3120.8179,68.90237
2953.5432,66.23306
2793.7358,63.6822
2641.0627,61.24452
2495.2053,58.914997
2355.8591,56.68884
2222.7336,54.56146
2095.5513,52.528473
1974.0466,50.58569
1857.9661,48.72911
1954.7681,46.954906
2174.6455,45.25943
2049.6099,43.639183
1930.156,42.090828
1816.0349,40.61117
1707.0083,39.19717
2075.2158,37.84591
1954.6189,36.554607
1872.5203,35.3206
1760.9722,34.141342
1654.4038,33.014412
2581.1077,31.937485
2437.9268,30.908344
2301.1377,29.924866
2170.455,28.985023
2045.6064,28.086884
2809.194,27.228596
2655.8308,26.40839
2509.314,25.62458
2369.338,24.875546
2235.6108,24.159748
2107.8535,23.475708
1985.7996,22.822021
1869.1943,22.19734
1757.7947,21.600376
2270.9604,21.0299
3500.9536,20.484735
3316.7087,19.963762
3844.146,19.465902
3644.5806,18.990133
3453.924,18.535477
3271.7788,18.100992
3097.765,17.685785
5403.2583,17.289003
5134.091,16.909826
4876.9395,16.547474
4824.9146,16.201199
4581.5654,15.870288
4349.08,15.55406
4126.973,15.2518635
3914.7817,14.963076
3712.063,14.687101
4452.765,14.423373
5103.775,14.171347
4847.977,13.930502
4603.5986,13.700344
5283.8247,13.480398
5019.989,13.270212
4767.931,13.069352
4527.126,12.877404
5717.1753,12.693974
5433.9937,12.518682
5438.184,12.351168
5167.4575,12.191086
4908.8164,12.038107
6529.0635,11.891915
7235.8594,11.752212
6884.881,11.618707
6549.571,11.491125
6229.2295,11.3692045
5923.189,11.252693
5630.8105,11.141353
5351.485,11.034951
5883.2905,10.933271
5592.6934,10.836103
5362.5645,10.743246
7557.255,10.65451
7443.2227,10.569711
7082.987,10.488673
6738.833,10.411233
6410.043,10.337228
6095.9307,10.266506
5795.841,10.198923
7477.1167,10.134338
7115.368,10.072619
6809.769,10.0136385
6477.812,9.957275
6160.6743,9.903413
5857.6943,9.851941
5568.2397,9.802752
5291.707,9.755746
5782.31,9.710825
7147.455,9.667898
6800.423,9.626876
6658.9106,9.587673
6333.6885,9.55021
6022.985,9.514409
5726.1514,9.480197
5442.5693,9.447503
5500.5723,9.41626
5227.0605,9.386402
4965.759,9.35787
5206.3687,9.330604
5205.331,9.304547
4944.9995,9.279647
4696.2896,9.255851
4912.881,9.233111
5076.823,9.211381
4822.2285,9.190614
4578.9995,266.75427
4488.213,255.30614
4259.895,244.36594
4041.7695,233.91116
4413.473,223.92029
4533.4263,214.37271
4552.483,205.24876
4321.296,196.52966
4100.429,188.19742
3889.4229,180.2349
3687.836,172.62567
3495.2485,165.35408
3311.2585,158.40514
4246.3833,151.76453
4428.5835,145.41856
5052.5186,139.35417
4799.009,133.55885
5329.445,128.02069
5063.5723,122.72825
4809.569,117.67065
4858.89,112.837456
4614.0244,108.21871
4380.09,103.80491
4156.5986,99.58695
3943.0845,95.55614
4117.9775,91.704185
3906.1875,88.02315
3982.691,84.50544
3776.9404,81.143814
3580.375,77.93134
3392.5847,74.86141
3213.1777,71.927704
3041.7798,69.12416
2878.0334,66.445015
2756.9424,63.884747
2605.9119,61.438076
2461.6235,59.099968
2323.7766,56.865604
2192.0835,54.73038
2066.2693,52.6899
1946.0718,50.739956
1831.24,48.876534
1721.5347,47.095787
1616.7268,45.39406
1516.5977,43.767838
1420.9387,42.21377
1329.55,40.72866
1242.2412,39.30945
1158.8298,37.953205
1079.1423,36.65714
1003.012,35.418583
930.28046,34.23498
860.7957,33.103897
794.4129,32.023
730.9936,30.990063
670.40546,30.00296
612.52216,29.059654
557.22284,28.158203
504.39215,27.29675
453.91998,26.473522
405.701,25.686821
359.63458,24.935024
315.6247,24.216587
273.57947,23.530027
233.41125,22.87393
195.0362,22.246944
158.37427,21.64778
123.34906,21.075201
89.88745,20.528025
57.919617,20.005129
27.378906,19.505436
-1.7984009,19.027914
-29.673218,18.57158
-56.30365,18.135492
-81.74524,17.718756
-106.051025,17.32051
-129.27179,16.939936
-151.45593,16.576246
-172.64972,16.228695
-192.89737,15.8965645
-212.24112,15.57917
-230.72134,15.27586
-248.37656,14.986008
-265.24362,14.709017
-281.3577,14.444315
-296.7524,14.191359
-311.45987,13.949627
-325.51074,13.71862
-338.93436,13.497864
-351.75873,13.286902
-364.0106,13.085302
-375.7155,12.892647
-386.8979,12.708539
-397.58105,12.5326
-407.78732,12.364469
-417.53796,12.203797
-426.85327,12.050255
-435.75278,11.903523
-444.25497,11.763305
-452.37762,11.629308
-460.13763,11.501255
-467.55124,11.378885
-474.63388,11.261945
-481.40033,11.150193
-487.86475,11.0434
-494.04056,10.941344
-499.94067,10.843818
-505.5774,10.750619
-510.96246,10.661555
-516.1072,10.576444
-521.02216,10.495108
-525.7178,10.417381
-530.20374,10.343103
-534.48944,10.272121
-538.58386,10.204289
-542.4955,10.139466
-546.2324,10.077519
-549.8026,10.018322
-553.2134,9.961751
-556.4719,9.90769
-559.58496,9.856028
-562.559,9.806658
-565.4003,9.759478
-568.1148,9.714392
-570.70807,9.671307
-573.1856,9.630133
-575.5525,9.590786
-577.8138,9.5531845
-579.97406,9.517252
-582.03796,9.482914
-584.00964,9.450099
-585.8934,9.41874
-587.693,9.388773
-589.4123,9.360135
-591.0548,9.332768
-592.624,9.306616
-594.12317,9.281624
-595.55536,9.257741
-596.92365,9.234917
-598.23083,9.213106
-599.4797,9.192263
-600.6728,9.172345
-601.8126,9.15331
-602.90155,9.13512
-603.9419,9.117738
-604.9358,9.101126
-605.8853,9.085252
-606.7925,9.070082
-607.6591,9.055585
-608.48706,9.041731
-609.278,9.028492
-610.0337,9.015841
-610.7557,9.00375
-611.4454,8.992196
-612.1043,8.981155
-612.73376,8.970604
-613.3352,8.960521
-613.9097,8.950885
-614.4587,8.941677
-614.98303,8.932878
-615.4841,8.924468
-615.9627,8.916432
-616.4199,8.908753
-616.8568,8.901414
-617.2741,8.894402
-617.67285,8.887699
-618.0538,8.881295
-618.41766,8.8751745
-618.7653,8.869326
-619.0975,8.863736
-619.4148,8.858396
-619.71796,8.853291
-620.00757,8.848413
-620.28424,8.843752
-620.5486,8.839297
-620.80115,8.83504
-621.0424,8.830973
-621.2729,8.827085
-621.4931,8.82337
-621.7034,8.819819
-621.9044,8.816427
-622.09644,8.813185
-622.2799,8.810086
-622.45514,8.807126
-622.62256,8.8042965
-622.78253,8.801593
-622.9353,8.799008
-623.0813,8.796539
-623.22076,8.79418
-623.354,8.791924
-623.4813,8.78977
-623.6029,8.78771
-623.7191,8.785743
-623.83014,8.783862
-623.93616,8.782064
-624.0375,8.780348
-624.1343,8.778707
-624.2267,8.777138
-624.31506,8.775639
-624.3994,8.774207
-624.48004,8.772838
-624.55707,8.77153
-624.6307,8.77028
-624.701,8.769086
-624.7681,8.767944
-624.83234,8.766853
-624.8936,8.765811
-624.9522,8.764814
-625.0081,51.12564
-625.0616,397.39764
-625.1127,380.1527
-625.16144,363.67297
-625.20807,347.92444
-625.25256,332.8747
-625.2951,318.4927
-625.33575,304.74887
-625.3746,584.39886
-625.4117,558.85657
-625.44714,534.4476
-625.48096,978.53687
-625.5133,935.50635
-625.54425,894.38513
-625.5737,1583.2091
-625.6019,3056.5383
-625.6289,2921.3052
-625.6546,2792.0725
-625.6792,4796.4385
-625.7027,4584.0044
-625.72516,5379.0425
-625.7466,5150.9097
-625.7671,5257.079
-625.7867,5026.0674
-625.80536,5690.4155
-625.82324,5438.315
-625.8403,5197.4004
-625.85657,4967.1753
-625.8722,4747.1655
-625.887,4536.918
-625.90125,5040.3896
-625.91486,4817.1313
-625.9278,4603.7793
-625.94025,4399.8936
-625.9521,4205.0547
-625.9634,4018.861
-625.9742,4041.844
-625.9845,3862.892
-625.9944,3691.8804
-626.0038,3528.4565
-626.0128,3372.284
-626.0214,3223.0408
-626.0296,3226.6636
-626.0375,3083.8818
-626.045,2947.435
-626.0521,2817.043
-626.059,2692.4363
-626.06555,2573.3586
-626.0718,2459.5645
-626.07776,2350.8196
-626.08344,2246.8997
-626.0889,2147.5908
-626.0941,2052.6882
-626.09906,1961.9968
-626.1038,1875.3293
-626.1084,1792.5074
-626.11273,1713.3604
-626.1168,1637.7251
-626.1208,1565.4458
-626.1246,1496.3735
-626.1282,1430.3662
-626.13165,1367.2876
-626.13495,1307.0078
-626.1381,1249.4027
-626.1411,1194.3536
-626.144,1141.7472
-626.1467,1091.4749
-626.14935,1043.4331
-626.15186,997.523
-626.15424,953.65
-626.15656,911.72375
-626.15875,871.6578
-626.1608,833.36957
-626.16284,796.7802
-626.16473,789.0079
-626.16656,754.38684
-626.1683,721.302
-626.1699,689.6852
-626.1715,659.47125
-626.17303,630.5979
-626.1745,798.6422
-626.1759,763.5937
-626.1772,730.10034
-626.17847,698.09314
-626.1797,667.5061
-626.18085,638.27625
-626.18195,610.3433
-626.183,583.64984
-626.18396,558.14075
-626.18494,533.76355
-626.18585,510.46796
-626.18677,488.20602
-626.18756,466.9319
-626.18835,446.60168
-626.18915,427.17355
-626.1899,408.60745
-626.19055,390.86514
-626.1912,373.91006
-626.1919,357.7073
-626.1925,342.22348
-626.19305,327.4267
-626.1936,313.28647
-626.19415,299.77365
-626.19464,286.86038
-626.1951,274.5201
-626.1956,262.7274
-626.19604,251.4579
-626.1965,240.68846
-626.1969,230.39687
-626.19727,220.56192
-626.19763,211.16336
-626.198,202.18182
-626.1983,193.5988
-626.1986,185.39659
-626.1989,177.55833
-626.1992,229.80505
-626.1995,219.99637
-626.19977,210.6229
-626.2,201.66533
-626.20026,193.10522
-626.2005,184.92493
-626.20074,177.1076
-626.2009,169.63715
-626.2012,162.49815
-626.20135,155.67593
-626.20154,149.15642
-626.2017,142.92618
-626.2019,136.97238
-626.202,131.28275
-626.2022,125.84557
-626.20233,120.64965
-626.2025,115.68427
-626.20264,110.93922
-626.20276,106.4047
-626.2029,102.07139
-626.203,97.93034
-626.2031,93.97304
-626.2032,90.19133
-626.2033,86.577415
-626.2034,83.123856
-626.2035,79.82353
-626.2036,76.66965
-626.2037,73.6557
-626.20374,70.77549
-626.20386,68.02307
-626.2039,65.39278
-626.204,62.8792
-626.20404,60.47715
-626.2041,58.18168
-626.20416,55.98806
-626.2042,53.891773
-626.2043,51.8885
-626.20435,49.974113
-626.2044,48.144672
-626.20447,46.3964
-626.20447,44.725704
-626.2045,43.12914
-626.2046,41.603413
-626.20465,40.145386
-626.20465,38.752052
-626.2047,37.42054
-626.2047,36.14811
-626.2048,34.93214
-626.20483,33.770123
-626.20483,32.659664
-626.2049,31.598476
-626.2049,30.584377
-626.2049,29.615273
-626.20496,28.689167
-626.20496,27.804157
-626.205,26.958412
-626.205,26.150196
-626.205,25.377842
-626.2051,24.639755
-626.2051,23.934416
-626.2051,23.260378
-626.20514,22.616245
-626.20514,22.000694
-626.20514,21.412455
-626.20514,20.850317
-626.2052,20.31312
-626.2052,19.79976
-626.2052,19.30918
-626.2052,18.840364
-626.20526,18.392353
-626.20526,17.96422
-626.20526,17.555082
-626.20526,17.164099
-626.20526,16.790464
-626.2053,16.433407
-626.2053,16.092194
-626.2053,15.766119
-626.2053,15.454514
-626.2053,15.156734
-626.2053,14.872168
-626.2053,14.600227
-626.2053,14.340353
-626.2054,14.0920105
-626.2054,13.854686
-626.2054,13.627892
-626.2054,13.411161
-626.2054,13.204047
-626.2054,13.006123
-626.2054,12.81698
-626.2054,12.63623
-626.2054,12.463501
-626.2054,12.298435
-626.2054,12.140694
-626.20544,11.989949
-626.20544,11.845896
-626.20544,11.708234
-626.20544,11.57668
-626.20544,11.450963
-626.20544,11.330824
-626.20544,11.216016
-626.20544,11.106302
-626.20544,11.001456
-626.20544,10.901263
-626.20544,10.805514
-626.20544,10.714015
-626.20544,10.626575
-626.20544,10.5430155
-626.20544,10.463163
-626.20544,10.386854
-626.20544,10.313931
-626.20544,10.244244
-626.20544,10.177648
-626.20544,10.114007
-626.20544,10.05319
-626.20544,9.995072
-626.20544,9.939532
-626.20544,9.886457
-626.2055,9.835737
-626.2055,9.787268
-626.2055,9.740949
-626.2055,9.696685
-626.2055,9.654385
-626.2055,9.613961
-626.2055,9.575332
-626.2055,9.538417
-626.2055,9.5031395
-626.2055,9.469427
-626.2055,9.437211
-626.2055,9.4064245
-626.2055,9.377004
-626.2055,9.348888
-626.2055,9.322021
-626.2055,9.296345
-626.2055,9.271808
-626.2055,9.248361
-626.2055,9.225953
-626.2055,9.20454
-626.2055,9.184077
-626.2055,9.164522
-626.2055,9.145835
-626.2055,9.127976
-626.2055,9.11091
-626.2055,9.094602
-626.2055,9.079017
-626.2055,9.064123
-626.2055,9.0498905
-626.2055,9.03629
-626.2055,9.023293
-626.2055,9.010871
-626.2055,8.9990015
-626.2055,8.9876585
