Cell 1,Cell 6
18.020926,46.39071
18.020926,45.265167
18.020926,44.194405
18.020926,43.17575
18.020926,42.20667
18.020926,41.28475
18.020926,40.4077
18.020926,39.573326
18.020926,38.779564
18.020926,38.02443
18.020926,37.306046
18.020926,36.62262
18.020926,35.972454
18.020926,35.35393
18.020926,34.76551
18.020926,34.205723
18.020926,33.67318
18.020926,33.16655
18.020926,32.684578
18.020926,32.226063
18.020926,31.789862
18.020926,31.37489
18.020926,30.98011
18.020926,30.604544
18.020926,30.247255
18.020926,29.907356
18.020926,29.583996
18.020926,29.276375
18.020926,28.983723
18.020926,28.705313
18.020926,28.440453
18.020926,28.188482
18.020926,27.948774
18.020926,27.720732
18.020926,27.503788
18.020926,27.297401
18.020926,27.101059
18.020926,26.91427
18.020926,26.736574
18.020926,26.567524
18.020926,26.406702
18.020926,26.253706
18.020926,26.108156
18.020926,25.969688
18.020926,25.837961
18.020926,25.712645
18.020926,25.593426
18.020926,25.48001
18.020926,25.372112
18.020926,25.269464
18.020926,25.171814
18.020926,25.078917
18.020926,24.990538
18.020926,24.906462
18.020926,24.826477
18.020926,24.750385
18.020926,24.677996
18.020926,24.609129
18.020926,24.543613
18.020926,24.481287
18.020926,24.421995
18.020926,24.365587
18.020926,43.51667
18.020926,46.964054
18.020926,45.81061
18.020926,44.713303
18.020926,43.669395
18.020926,42.676292
18.020926,41.731518
18.020926,40.832726
18.020926,39.97767
18.020926,39.164227
18.020926,38.390373
18.020926,37.654175
18.020926,36.95381
18.020926,36.28753
18.020926,35.65367
18.020926,35.05066
18.020926,34.476997
18.020926,33.93125
18.020926,33.412064
18.020926,32.918144
18.020926,32.448265
18.020926,83.34786
18.020926,101.91398
18.020926,244.3838
18.020926,496.9377
18.020926,933.97424
18.020926,1142.7039
18.020926,1361.8489
18.020926,1310.5645
18.020926,1474.1399
18.020926,1613.9521
18.020926,1665.5042
18.020926,1585.5826
18.020926,1509.5507
18.020926,1567.4114
18.020926,1492.2637
18.020926,1420.7731
18.020926,1352.7617
18.020926,1288.0602
18.020926,1226.5074
18.020926,1167.9502
18.020926,1112.2427
18.020926,1059.2462
18.020926,1008.8289
18.020926,960.86523
18.020926,915.2358
18.020926,871.8269
18.020926,830.5306
18.020926,791.244
18.020926,753.8694
18.020926,718.3136
18.020926,684.48816
18.020926,652.3089
18.020926,621.6957
18.020926,592.57227
18.020926,564.8662
18.020926,538.5085
18.020926,513.4335
18.020926,489.57874
18.020926,466.88495
18.020926,445.2956
18.020926,424.7569
18.020926,405.21774
18.020926,386.6295
18.020926,368.94583
18.020926,352.12277
18.020926,336.11844
18.020926,320.89297
18.020926,306.40848
18.020926,292.62888
18.020926,279.51987
18.020926,267.04883
18.020926,255.18472
18.020926,243.898
18.020926,233.16054
18.020926,222.94563
18.020926,213.22784
18.020926,203.98299
18.020926,195.18805
18.020926,186.82112
18.020926,178.86137
18.020926,171.289
18.020926,164.08514
18.020926,157.23187
18.020926,150.71211
18.020926,144.50966
18.020926,138.60904
18.020926,132.99559
18.020926,127.65533
18.020926,122.57495
18.020926,117.74182
18.020926,113.1439
18.020926,108.76974
18.020926,104.60845
18.020926,100.64968
18.020926,96.88357
18.020926,93.300735
18.020926,89.892265
18.020926,86.64967
18.020926,83.56489
18.020926,80.630226
18.020926,77.83838
18.020926,75.1824
18.020926,72.655685
18.020926,70.25193
18.020926,67.96516
18.020926,65.78967
18.020926,63.720062
18.020926,61.751175
18.020926,59.878098
18.020926,58.096184
18.020926,56.400986
18.020926,54.788284
18.020926,53.254066
18.020926,51.79451
18.020926,50.40599
18.020926,49.085045
18.020926,47.82838
18.020926,46.632874
18.020926,45.495552
18.020926,44.413574
18.020926,43.384254
18.020926,42.40503
18.020926,41.473457
18.020926,40.58722
18.020926,39.74411
18.020926,38.942036
18.020926,38.178993
18.020926,37.453087
18.020926,36.76251
18.020926,36.105534
18.020926,35.480534
18.020926,34.885952
18.020926,34.320305
18.020926,33.78218
18.020926,35.976948
18.020926,35.358204
18.020926,34.769573
18.020926,34.20959
18.020926,33.676857
18.020926,33.17005
18.020926,32.687912
18.020926,32.229233
18.020926,31.792877
18.020926,31.377758
18.020926,30.98284
18.020926,30.607141
18.020926,30.249725
18.020926,29.909706
18.020926,29.586231
18.020926,29.278502
18.020926,28.985746
18.020926,28.707237
18.020926,28.442284
18.020926,28.190224
18.020926,32.41613
18.020926,31.97068
18.020926,31.546907
18.020926,31.143757
18.020926,30.760227
18.020926,30.395363
18.020926,30.048256
18.020926,29.718039
18.020926,29.403893
18.020926,29.105036
18.020926,28.820723
18.020926,28.550247
18.020926,28.292933
18.020926,28.048141
18.020926,27.815264
18.020926,27.59372
18.020926,27.382956
18.020926,27.18245
18.020926,26.991701
18.020926,26.810234
18.020926,26.6376
18.020926,26.473368
18.020926,26.317127
18.020926,26.168491
18.020926,26.027088
18.020926,25.892567
18.020926,25.764591
18.020926,25.642845
18.020926,25.527023
18.020926,25.416838
18.020926,61.2352
18.020926,59.387238
18.020926,57.629204
18.020926,55.956734
18.020926,54.36565
18.020926,52.852
18.020926,51.412018
18.020926,50.042107
18.020926,48.73887
18.020926,47.499054
18.020926,46.319572
18.020926,45.197495
18.020926,44.130028
18.020926,43.114502
18.020926,42.148407
18.020926,41.229324
18.020926,40.354965
18.020926,39.523163
18.020926,38.731842
18.020926,37.979027
18.020926,37.26285
18.020926,36.581528
18.020926,35.933365
18.020926,35.316742
18.020926,34.730133
18.020926,34.172066
18.020926,33.64116
18.020926,33.136093
18.020926,32.6556
18.020926,32.198498
18.020926,31.763638
18.020926,31.349941
18.020926,30.956377
18.020926,30.581966
18.020926,30.225777
18.020926,29.88692
18.020926,29.564556
18.020926,29.257881
18.020926,28.96613
18.020926,28.688576
18.020926,28.42453
18.020926,28.173334
18.020926,27.934364
18.020926,27.707024
18.020926,27.490746
18.020926,27.284994
18.020926,27.089254
18.020926,26.903042
18.020926,26.725891
18.020926,26.557362
18.020926,26.397034
18.020926,26.244509
18.020926,26.099407
18.020926,25.961365
18.020926,25.830042
18.020926,25.70511
18.020926,25.586258
18.020926,25.47319
18.020926,25.365625
18.020926,25.263294
18.020926,25.165943
18.020926,25.073332
18.020926,24.985226
18.020926,24.901407
18.020926,24.821669
18.020926,24.74581
18.020926,24.673643
18.020926,24.60499
18.020926,24.539677
18.020926,24.477541
18.020926,24.41843
18.020926,24.362196
18.020926,24.308699
18.020926,24.257805
18.020926,24.209387
18.020926,24.163326
18.020926,24.119507
18.020926,24.07782
18.020926,24.038162
18.020926,24.000433
18.020926,23.964542
18.020926,23.930397
18.020926,23.897913
18.020926,23.86701
18.020926,23.837612
18.020926,23.809643
18.020926,23.783037
18.020926,23.757725
18.020926,23.733644
18.020926,23.710735
18.020926,23.688942
18.020926,23.66821
18.020926,23.648485
18.020926,23.62972
18.020926,23.61187
18.020926,23.594889
18.020926,23.578732
18.020926,23.563362
18.020926,23.548742
18.020926,23.534832
18.020926,23.521599
18.020926,23.50901
18.020926,23.497034
18.020926,23.48564
18.020926,23.4748
18.020926,23.464489
18.020926,23.45468
18.020926,23.445347
18.020926,23.43647
18.020926,23.428024
18.020926,23.419989
18.020926,23.412344
18.020926,23.405073
18.020926,23.398155
18.020926,23.391573
18.020926,23.385311
18.020926,23.379354
18.020926,23.37369
18.020926,23.368298
18.020926,23.36317
18.020926,23.358292
18.020926,23.35365
18.020926,23.349234
18.020926,23.345034
18.020926,23.341038
18.020926,23.337234
18.020926,23.333618
18.020926,23.330177
18.020926,23.326904
18.020926,23.323792
18.020926,23.320827
18.020926,23.31801
18.020926,23.315329
18.020926,23.312778
18.020926,23.310352
18.020926,23.308043
18.020926,23.305847
18.020926,23.303759
18.020926,23.301771
18.020926,23.29988
18.020926,23.29808
18.020926,23.29637
18.020926,23.294743
18.020926,23.293194
18.020926,23.29172
18.020926,23.290318
18.020926,23.288984
18.020926,23.287716
18.020926,23.286509
18.020926,23.285362
18.020926,23.28427
18.020926,23.28323
18.020926,23.282242
18.020926,23.281301
18.020926,23.280407
18.020926,23.279556
18.020926,23.278746
18.020926,23.277975
18.020926,23.277243
18.020926,23.276546
18.020926,23.275883
18.020926,23.275251
18.020926,23.27465
18.020926,23.27408
18.020926,23.273537
18.020926,23.27302
18.020926,23.27253
18.020926,23.27206
18.020926,23.271616
18.020926,23.271193
18.020926,23.27079
18.020926,23.270407
18.020926,23.270042
18.020926,23.269695
18.020926,23.269365
18.020926,23.269053
18.020926,23.268753
18.020926,23.26847
18.020926,23.2682
18.020926,23.267942
18.020926,23.267698
18.020926,23.267466
18.020926,23.267244
18.020926,23.267035
18.020926,23.266834
18.020926,23.266644
18.020926,23.266462
18.020926,23.266289
18.020926,23.266125
18.020926,23.265968
18.020926,23.265821
18.020926,23.26568
18.020926,23.265545
18.020926,23.265417
18.020926,23.265295
18.020926,23.26518
18.020926,23.26507
18.020926,23.264965
18.020926,23.264866
18.020926,23.26477
18.020926,23.26468
18.020926,23.264595
18.020926,23.264513
18.020926,23.264435
18.020926,23.264362
18.020926,23.264292
18.020926,23.264225
18.020926,23.264162
18.020926,23.264101
18.020926,23.264044
18.020926,23.263988
18.020926,23.263937
18.020926,23.263887
18.020926,23.26384
18.020926,23.263796
18.020926,23.263752
18.020926,23.263712
18.020926,23.263674
18.020926,23.263636
18.020926,23.263601
18.020926,23.263569
18.020926,23.263536
18.020926,23.263506
18.020926,23.263477
18.020926,23.26345
18.020926,23.263424
18.020926,23.263401
18.020926,23.263376
18.020926,23.263355
18.020926,23.263332
18.020926,23.263313
18.020926,23.263294
18.020926,23.263275
18.020926,23.263258
18.020926,23.26324
18.020926,23.263226
18.020926,23.26321
18.020926,23.263197
18.020926,23.263184
18.020926,23.26317
18.020926,23.263159
18.020926,23.263145
18.020926,23.263136
18.020926,23.263124
18.020926,23.263115
18.020926,23.263105
18.020926,23.263096
18.020926,23.263088
18.020926,23.263079
18.020926,23.263071
18.020926,23.263063
18.020926,23.263058
18.020926,23.26305
18.020926,23.263044
18.020926,23.263037
18.020926,23.263031
18.020926,23.263027
18.020926,23.263021
18.020926,23.263016
18.020926,23.263012
18.020926,23.263006
18.020926,23.263002
18.020926,23.262999
18.020926,23.262995
18.020926,23.26299
18.020926,23.262987
18.020926,23.262983
18.020926,23.262981
18.020926,23.262978
18.020926,23.262976
18.020926,23.262972
18.020926,23.26297
18.020926,23.262966
18.020926,23.262964
18.020926,23.262962
18.020926,23.26296
18.020926,23.262959
18.020926,23.262957
18.020926,23.262955
18.020926,23.262953
18.020926,23.26295
18.020926,23.262949
18.020926,23.262947
18.020926,23.262947
18.020926,23.262945
18.020926,23.262943
18.020926,23.262943
18.020926,23.262941
18.020926,23.26294
18.020926,23.26294
18.020926,23.262938
18.020926,23.262938
18.020926,23.262936
18.020926,23.262936
18.020926,23.262934
18.020926,23.262934
18.020926,23.262934
18.020926,23.262932
18.020926,23.262932
18.020926,23.262932
18.020926,23.26293
18.020926,23.26293
18.020926,23.26293
18.020926,23.262928
18.020926,23.262928
18.020926,23.262928
18.020926,23.262928
18.020926,23.262926
18.020926,23.262926
18.020926,23.262926
18.020926,23.262926
18.020926,23.262926
18.020926,23.262924
18.020926,23.262924
18.020926,23.262924
18.020926,23.262924
18.020926,23.262924
18.020926,23.262924
18.020926,23.262924
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.262922
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.26292
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
18.020926,23.262918
