Cell 121,Cell 255,Cell 370,Cell 372,Cell 375,Cell 378,Cell 388,Cell 390,Cell 396,Cell 409
221.14351,-875.9503,242.81633,156.92757,142.0102,132.19371,212.14769,86.79802,165.33784,318.23676
217.10199,-875.9504,242.81633,258.3787,141.0978,132.09767,211.1396,86.79802,163.99194,318.23676
213.4151,-875.9505,242.81633,266.56696,140.28941,132.00883,210.17444,86.79802,162.74747,318.23676
210.05173,-875.95056,242.81633,261.04544,139.5732,131.92668,209.25037,86.79802,161.59679,318.23676
206.98349,-875.9507,242.81633,255.80199,138.93861,131.85068,208.36565,86.79802,160.53284,318.23676
395.63715,-875.95074,242.81633,250.8226,138.37639,131.7804,207.5186,86.79802,159.54906,318.23676
376.2844,-875.9508,242.81633,246.09396,137.87825,131.71538,206.70763,86.79802,158.63943,318.23676
358.62976,-875.95087,242.81633,241.60349,137.43689,131.65524,205.93118,86.79802,157.79836,318.23676
342.52426,-875.9509,242.81633,237.33914,137.04585,131.59961,205.1878,86.79802,157.02068,318.23676
327.83197,-875.951,242.81633,233.28955,136.6994,131.54817,204.47609,86.79802,156.3016,318.23676
314.4289,-875.95105,242.81633,229.44391,136.39244,131.50058,203.79468,86.79802,155.63672,318.23676
302.20187,-875.9511,242.81633,225.79192,136.12047,131.45657,203.14227,86.79802,155.02196,318.23676
291.04773,-875.9511,242.81633,222.32385,135.8795,131.41586,202.51765,86.79802,154.45352,318.23676
280.87234,-875.9512,242.81633,219.03044,135.666,131.3782,201.91963,86.79802,153.92792,318.23676
271.5898,133.56294,242.81633,215.9029,135.47685,131.34337,201.34708,86.79802,153.44194,318.23676
263.1218,77.07911,242.81633,212.93283,135.30927,131.31116,200.7989,86.79802,152.99257,318.23676
255.39682,23.755617,242.81633,210.11237,666.05664,131.28136,200.27408,86.79802,152.57709,318.23676
248.3497,-26.584354,242.81633,207.43393,605.4029,149.227,199.77159,86.79802,152.1929,318.23676
241.92093,-74.107735,242.81633,204.89038,551.6637,147.85252,199.29051,86.79802,151.83768,318.23676
236.05626,-118.97212,242.81633,202.47493,605.21606,146.5812,198.82991,86.79802,151.50923,318.23676
230.70619,-161.32625,242.81633,200.18112,551.49817,145.4053,198.38892,86.79802,151.20554,318.23676
225.82559,-201.31064,242.81633,198.00282,503.9041,148.39655,197.96672,86.79802,150.92473,318.23676
221.37323,-239.05783,242.81633,195.93423,461.73578,147.0844,197.56248,86.79802,150.66508,318.23676
217.31155,123.56972,242.81633,193.96982,424.37463,145.87073,197.17548,86.79802,150.425,318.23676
213.6063,67.64503,242.81633,192.10434,391.27267,144.74815,196.80493,86.79802,254.8895,318.23676
210.22614,131.79475,242.81633,190.3328,361.94434,143.70982,196.45018,86.79802,562.534,318.23676
207.14258,1279.455,242.81633,188.65047,335.9594,142.74944,196.11053,86.79802,531.253,318.23676
204.3296,1158.8568,242.81633,187.05287,312.9368,141.86113,195.78534,86.79802,502.32947,318.23676
201.76346,1045.0062,242.81633,185.53572,292.53876,141.0395,195.474,86.79802,524.13434,318.23676
199.42249,937.5258,242.81633,184.09499,274.4661,140.27954,195.17592,86.79802,495.7473,318.23676
197.28691,836.059,242.81633,182.72679,258.45374,139.57661,194.89053,86.79802,469.49976,318.23676
195.33875,740.2694,242.81633,181.42752,244.26675,138.92645,194.6173,86.79802,445.23035,318.23676
193.56151,649.8395,242.81633,180.19366,231.69711,138.32507,194.3557,86.79802,422.79004,318.23676
191.94023,564.46924,242.81633,179.02196,220.5604,137.76884,194.10524,86.79802,402.041,318.23676
190.46121,483.8756,242.81633,177.90924,210.69327,137.25436,193.86543,86.79802,382.8557,318.23676
189.11197,407.79126,242.81633,176.85258,201.95099,136.77849,193.63585,86.79802,365.11633,318.23676
187.88112,335.96396,242.81633,175.84912,194.20535,136.33833,193.41605,86.79802,348.7139,318.23676
186.75827,704.41284,242.81633,174.89621,187.3427,135.93123,193.2056,86.79802,333.54767,318.23676
185.73395,1707.9397,242.81633,173.99127,181.26239,135.55466,193.0041,86.79802,319.5244,318.23676
184.7995,1563.3672,242.81633,173.13193,175.87524,135.20636,192.8112,86.79802,306.5581,318.23676
183.94707,1426.8837,242.81633,172.31584,171.10223,299.76062,192.62651,86.79802,294.56897,318.23676
183.16942,1298.0367,242.81633,171.54086,166.87335,287.0877,192.44968,86.79802,283.4834,318.23676
182.46,1176.3988,242.81633,170.80492,163.12656,275.36597,192.28038,86.79802,273.23334,318.23676
181.81284,1061.5668,242.81633,170.10602,159.80688,264.52405,192.1183,86.79802,263.75577,318.23676
181.22247,953.15985,242.81633,169.44232,156.86566,254.49586,191.9631,86.79802,254.9925,318.23676
180.6839,850.8183,242.81633,168.81206,154.25975,245.22035,191.81453,86.79802,246.88966,318.23676
180.19258,754.2029,242.81633,168.21353,151.95091,236.64102,191.67227,86.79802,239.39752,318.23676
179.74438,1462.963,242.81633,167.64514,149.90527,228.70561,191.53609,86.79802,232.47003,318.23676
179.33551,1332.0973,242.81633,167.10538,148.09283,221.36581,191.40569,86.79802,226.06464,318.23676
178.96251,1208.5536,242.81633,166.5928,146.48701,214.57689,191.28085,86.79802,220.14198,318.23676
178.62224,1091.9225,242.81633,166.10603,145.06427,208.29752,191.16132,86.79802,214.66571,318.23676
178.31183,981.8171,242.81633,165.64378,143.80371,202.48946,191.04689,86.79802,209.60214,318.23676
178.02866,877.87213,242.81633,165.20482,142.68686,197.11731,190.93732,86.79802,204.92021,318.23676
177.77032,779.7431,242.81633,164.78795,141.69733,192.14839,190.83243,86.79802,200.59114,318.23676
177.53467,687.1045,242.81633,164.39207,140.8206,187.55241,190.732,86.79802,196.58833,318.23676
177.31969,599.6492,242.81633,164.01614,140.04382,183.30139,190.63583,86.79802,192.8872,318.23676
177.12358,517.08716,242.81633,163.65913,139.35559,179.36942,190.54378,86.79802,333.94833,318.23676
176.94467,439.14453,242.81633,163.32011,138.74582,175.73257,190.45564,86.79802,319.8949,318.23676
176.78146,365.56296,242.81633,162.99817,138.20557,172.3687,190.37125,86.79802,306.90063,318.23676
176.63257,296.09836,242.81633,162.69243,137.7269,169.2573,190.29047,86.79802,294.8857,318.23676
176.49675,230.52048,242.81633,162.40208,137.3028,166.37943,190.2131,86.79802,283.7763,318.23676
176.37285,168.61165,242.81633,162.12637,136.92705,163.71756,190.13905,86.79802,273.50415,318.23676
176.25981,110.16676,242.81633,161.86453,136.59413,161.25546,190.06815,86.79802,264.00616,318.23676
176.1567,54.99195,242.81633,161.61589,136.29918,158.97818,190.00026,86.79802,255.22401,318.23676
176.06262,2.904236,242.81633,161.37976,136.03784,156.87181,189.93526,86.79802,247.10373,318.23676
175.97682,-46.269047,242.81633,161.15553,135.80629,154.92355,189.87303,86.79802,239.59546,318.23676
175.89853,-92.69105,242.81633,160.9426,135.60114,153.1215,189.81346,86.79802,232.65305,318.23676
175.82712,-136.51564,242.81633,160.74037,135.41939,151.45471,189.75642,86.79802,226.23386,318.23676
175.76198,-177.8882,242.81633,160.54834,135.25835,149.91302,189.70181,86.79802,220.29846,318.23676
175.70255,-216.94589,242.81633,160.36598,135.11566,148.48706,189.64952,86.79802,214.81038,318.23676
175.64833,-253.81827,242.81633,160.1928,134.98924,147.1681,189.59946,86.79802,209.73593,318.23676
175.59886,-288.62753,242.81633,160.02834,134.87724,145.94815,189.55153,86.79802,205.04391,318.23676
175.55374,-321.48917,242.81633,159.87216,134.778,144.81976,189.50565,86.79802,200.7055,318.23676
175.51259,-352.51218,242.81633,159.72386,134.69008,143.77608,189.46172,86.79802,196.69408,318.23676
175.47504,-381.7994,242.81633,159.58301,134.61218,142.81071,189.41965,86.79802,192.98499,318.23676
175.44078,-409.448,242.81633,159.44926,134.54315,337.61163,189.37938,86.79802,189.55542,318.23676
175.40953,-435.5496,242.81633,159.32225,134.48201,322.09784,189.34082,86.79802,186.38432,318.23676
175.38103,-460.19077,242.81633,159.20163,134.42783,307.7484,189.30391,86.79802,183.45222,318.23676
175.35503,-483.45322,242.81633,159.0871,134.37982,294.47598,189.26857,86.79802,180.74112,318.23676
175.3313,-505.4141,242.81633,158.97832,134.3373,282.19974,189.23473,86.79802,178.23431,318.23676
175.30966,-526.14624,242.81633,158.87503,134.2996,270.8449,189.20233,86.79802,175.91646,318.23676
175.28992,-545.7184,242.81633,158.77693,134.26622,260.3423,189.17131,86.79802,173.77328,318.23676
175.27191,-564.19543,242.81633,158.68378,134.23665,250.62796,189.14162,86.79802,171.79163,318.23676
175.25548,-581.6387,242.81633,158.59532,134.21043,241.64276,189.11319,86.79802,169.95934,318.23676
175.2405,-598.1059,242.81633,158.5113,134.18721,233.33194,189.08597,86.79802,168.26512,318.23676
175.22682,-613.6518,242.81633,158.43153,134.16664,225.6449,189.0599,86.79802,166.6986,318.23676
175.21434,-628.3279,242.81633,158.35577,134.1484,218.53482,189.03496,86.79802,165.25014,318.23676
175.20297,-642.1828,242.81633,158.28383,134.13226,211.95837,189.01106,86.79802,163.91084,318.23676
175.19258,-655.2626,242.81633,158.21552,134.11795,205.87555,188.98819,86.79802,162.67249,318.23676
175.18312,-667.6105,242.81633,158.15063,134.10527,200.24927,188.9663,86.79802,161.52745,318.23676
175.17448,-679.26746,242.81633,158.08902,134.09404,195.04527,188.94533,86.79802,160.46872,318.23676
175.1666,-690.2723,242.81633,158.0305,134.08409,190.23187,188.92525,86.79802,159.48978,318.23676
175.15941,-700.6613,242.81633,311.36246,134.07527,185.77972,188.90604,86.79802,158.58463,318.23676
175.15285,-710.46906,242.81633,303.58502,134.06746,181.66176,188.88763,86.79802,157.74768,318.23676
175.14687,-719.7281,242.81633,296.19922,134.06053,177.85286,188.87003,86.79802,156.97382,318.23676
175.14142,-728.46906,242.81633,289.18542,134.05441,174.32983,188.85315,285.8368,156.25827,318.23676
175.13643,-736.7209,242.81633,282.5248,134.04897,171.07124,188.837,402.12866,155.59666,318.23676
175.1319,-744.5111,242.81633,276.19965,134.04416,168.05722,188.82155,496.70642,154.98491,318.23676
175.12775,-751.8654,242.81633,270.19302,134.03989,165.26942,188.80675,2170.291,154.41927,318.23676
175.12396,-758.8082,242.81633,264.4889,134.03612,162.69086,188.79257,2628.8123,153.89624,318.23676
175.12051,-765.3626,242.81633,259.07202,134.03276,160.30585,188.779,2453.914,153.41264,318.23676
175.11737,-771.5503,242.81633,253.92795,134.0298,911.37964,188.766,2291.0493,152.9655,318.23676
175.1145,-777.3917,242.81633,249.04294,134.02718,852.8013,188.75357,2752.5596,152.55205,318.23676
175.1119,-782.9063,242.81633,244.40393,134.02484,798.6195,188.74167,2569.1472,152.16975,318.23676
175.1095,-788.11237,242.81633,239.99855,134.02278,748.5044,188.73027,2398.354,151.81628,318.23676
175.10732,-793.0271,242.81633,235.81503,134.02095,702.15063,188.71935,2239.312,151.48944,318.23676
175.10533,-797.6669,242.81633,231.8422,134.01933,659.2761,188.70891,2091.2126,151.18724,318.23676
175.10352,-802.04706,242.81633,228.06944,134.0179,619.6195,188.6989,1953.3027,150.9078,318.23676
175.10187,-806.1821,242.81633,224.48668,134.01663,582.93933,188.68932,1824.8816,150.64943,318.23676
175.10036,-810.0859,242.81633,221.08435,134.0155,549.0123,188.68015,1705.2961,150.41054,318.23676
175.09898,-813.7712,242.81633,217.85335,134.0145,517.63165,188.67137,1593.9386,150.18964,318.23676
175.09773,-817.25024,242.81633,214.78508,134.01361,488.6063,188.66296,1490.2429,149.9854,318.23676
175.09657,-820.5347,242.81633,211.87132,134.01283,461.75946,188.6549,1393.6815,149.79654,318.23676
175.09554,-823.6354,242.81633,209.10431,134.01215,436.92764,188.6472,1303.764,149.62193,318.23676
175.09457,-826.56256,242.81633,206.47664,134.01152,413.9596,188.63983,1220.0331,149.46046,318.23676
175.0937,-829.326,242.81633,203.9813,134.01099,392.71542,188.63277,1142.0631,149.31117,318.23676
175.09293,-831.93475,242.81633,201.61163,134.0105,373.06573,188.62599,1069.4578,149.17314,318.23676
175.0922,-834.3976,242.81633,199.3613,134.01007,354.89087,188.61952,1001.84784,149.0455,318.23676
175.09154,-836.72266,242.81633,197.22429,134.00969,338.08014,188.61333,938.8896,148.92749,318.23676
175.09093,-838.9176,242.81633,195.19492,134.00935,322.53113,188.60739,880.2632,148.81836,318.23676
175.09038,-840.9897,242.81633,193.26773,134.00906,308.14917,188.6017,825.6704,148.71747,318.23676
175.08987,-842.9459,242.81633,191.43759,134.00879,294.84668,188.59627,774.8337,148.62418,318.23676
175.08943,-844.7926,242.81633,189.69963,134.00856,282.5426,188.59105,727.4948,148.53792,318.23676
175.089,-846.536,242.81633,188.0492,134.00835,271.16202,188.58607,683.41296,148.45815,318.23676
175.08862,-848.1819,242.81633,186.48187,134.00816,260.63562,188.5813,642.3641,148.3844,318.23676
175.08829,-849.73566,242.81633,259.94797,134.00801,292.922,188.57672,604.1394,148.31621,318.23676
175.08797,-851.2025,242.81633,254.7598,134.00786,280.7624,188.57234,568.54474,148.25316,318.23676
175.08768,-852.5873,242.81633,402.72473,134.00774,269.51544,188.56816,535.3991,148.19485,318.23676
175.08742,-853.8946,242.81633,390.34625,134.00763,259.1126,188.56415,504.534,148.14095,318.23676
175.08717,-855.1287,242.81633,378.59113,134.00752,249.49059,188.5603,475.79248,148.09111,318.23676
175.08694,-856.2938,242.81633,367.428,134.00743,240.59074,188.55663,449.02856,148.04501,318.23676
175.08675,-857.39374,242.81633,356.8271,134.00735,232.35889,188.5531,424.10596,148.00241,318.23676
175.08656,-858.43207,242.81633,346.76,134.00728,224.74487,188.54973,400.8982,147.96301,318.23676
175.0864,-859.41235,242.81633,337.19992,134.00722,217.70235,188.54651,379.2871,147.92657,318.23676
175.08624,-860.33777,242.81633,328.12128,134.00717,211.1884,188.54341,359.16302,147.89288,318.23676
175.0861,-861.21136,242.81633,319.49988,134.00713,205.16336,188.54045,340.42346,147.86174,318.23676
175.08598,-862.03613,242.81633,311.31262,134.00708,199.59053,188.53763,322.9733,147.83293,318.23676
175.08588,-862.81476,242.81633,303.53766,134.00703,194.43597,188.53491,306.7237,147.8063,318.23676
175.08577,-863.5498,242.81633,296.1543,134.007,189.6683,188.53232,291.59216,147.7817,318.23676
175.08566,-864.2437,242.81633,289.14273,134.00697,185.25845,188.52983,277.5017,147.75891,318.23676
175.08559,-864.8988,242.81633,282.48428,134.00694,181.17961,188.52745,264.38074,147.73787,318.23676
175.0855,-865.5173,242.81633,276.16116,134.00693,177.4069,188.52518,252.1625,147.7184,318.23676
175.08543,-866.1011,242.81633,270.15646,134.00691,173.91736,188.523,240.78493,147.70041,318.23676
175.08536,-866.6523,242.81633,264.45416,134.00688,170.68973,188.5209,230.19016,147.68376,318.23676
175.0853,-867.1726,242.81633,259.03906,134.00687,167.70435,188.5189,220.32434,147.66838,318.23676
175.08525,-867.6638,242.81633,253.89665,134.00685,164.94302,188.51698,211.13733,147.65414,318.23676
175.08519,-868.12756,242.81633,249.01321,134.00685,162.38896,188.51515,202.58243,147.64099,318.23676
175.08514,-868.56537,242.81633,913.184,134.00684,160.0266,188.5134,194.6161,147.62883,318.23676
175.08511,-868.97864,242.81633,875.0985,134.00682,157.84154,188.51172,187.19789,147.61758,318.23676
175.08507,-869.3688,242.81633,838.931,134.00682,155.8205,188.5101,180.29007,147.60718,318.23676
175.08504,-869.7371,242.81633,804.58496,134.0068,153.95113,188.50858,173.85754,147.59756,318.23676
175.085,-870.08484,242.81633,954.5072,134.0068,152.22208,188.5071,167.86758,147.58868,318.23676
175.08498,-870.41315,242.81633,914.34064,134.00679,150.62279,188.50568,162.28976,147.58046,318.23676
175.08495,-870.723,242.81633,1126.1692,134.00679,149.14354,188.50433,157.0957,147.57286,318.23676
175.08492,-871.0156,242.81633,1077.3575,134.00677,147.77533,188.50304,152.259,147.56583,318.23676
175.0849,-871.2918,242.81633,1031.0042,134.00677,146.5098,188.5018,147.7551,147.55933,318.23676
175.08488,-871.55255,242.81633,986.98517,134.00677,145.33925,188.50061,143.56107,147.55331,318.23676
175.08487,-871.7987,242.81633,945.183,134.00677,144.25656,188.49948,139.6556,147.54776,318.23676
175.08484,-872.03107,242.81633,905.48596,134.00677,143.25514,188.49838,136.01883,147.54263,318.23676
175.08482,-872.2505,242.81633,867.78815,134.00676,142.32889,188.49734,132.6323,147.53787,318.23676
175.08482,-872.4576,242.81633,831.9888,134.00676,141.47214,188.49635,129.47876,147.53348,318.23676
175.08481,-872.6531,242.81633,797.9923,134.00676,140.6797,188.49539,126.54219,147.52942,318.23676
175.0848,-872.83765,242.81633,765.7079,134.00676,139.94675,188.49448,123.80768,147.52567,318.23676
175.08478,-873.0119,242.81633,735.0494,134.00676,139.2688,188.4936,121.2613,147.5222,318.23676
175.08478,-873.1764,242.81633,705.9348,134.00676,138.64172,188.49277,118.89012,147.51898,318.23676
175.08476,-873.3317,242.81633,678.2865,134.00676,138.06174,188.49197,116.68208,147.51602,318.23676
175.08475,-873.47833,242.81633,652.0306,134.00676,137.52527,188.4912,114.62598,147.51328,318.23676
175.08475,-873.6167,242.81633,627.09686,134.00676,137.02907,188.49046,112.71133,147.51073,318.23676
175.08475,-873.7474,242.81633,603.4189,134.00674,136.5701,188.48976,110.92841,147.50839,318.23676
175.08473,-873.8707,242.81633,580.9333,134.00674,136.1456,188.48909,109.26817,147.50623,318.23676
175.08473,-873.9872,242.81633,559.58014,134.00674,135.75294,188.48845,107.72215,147.50421,318.23676
175.08472,-874.0971,242.81633,539.3023,134.00674,135.38977,188.48782,106.28252,147.50235,318.23676
175.08472,-874.20087,242.81633,520.04565,134.00674,135.05385,188.48723,104.94192,147.50064,318.23676
175.08472,-874.2989,242.81633,501.75885,134.00674,134.74313,188.48666,103.693565,147.49905,318.23676
175.08472,-874.39136,242.81633,484.39294,134.00674,134.45575,188.48613,102.5311,147.49759,318.23676
175.0847,-874.4787,242.81633,467.90155,134.00674,134.18993,188.48561,101.448616,147.49623,318.23676
175.0847,-874.5611,242.81633,452.24072,134.00674,133.94406,188.4851,100.44061,147.49498,318.23676
175.0847,-874.6389,242.81633,437.36853,134.00674,133.71666,188.48463,99.50196,147.49382,318.23676
175.0847,519.87036,242.81633,423.24536,134.00674,133.50632,188.48418,98.62789,147.49275,318.23676
175.0847,441.7721,242.81633,409.83344,134.00674,133.31175,188.48373,97.813965,147.49176,318.23676
175.0847,1797.428,242.81633,397.09695,134.00674,133.1318,188.48332,97.05603,147.49084,318.23676
175.08469,1647.8484,242.81633,385.0019,134.00674,132.96535,188.48293,96.35025,147.48999,318.23676
175.08469,1506.6378,242.81633,373.51593,134.00674,132.8114,188.48254,95.69302,147.48921,318.23676
175.08469,1373.3285,242.81633,362.6084,134.00674,132.669,188.48218,95.081024,147.48848,318.23676
175.08469,1247.4779,242.81633,352.25018,134.00674,132.5373,188.48183,94.51112,147.48782,318.23676
175.08469,1128.6688,242.81633,342.41357,134.00674,132.41547,188.48149,93.980446,147.4872,318.23676
175.08469,1016.5074,242.81633,333.0724,134.00674,132.30278,188.48117,93.48627,147.48662,318.23676
175.08469,910.6215,242.81633,324.2016,134.00674,132.19856,188.48087,93.0261,147.4861,318.23676
175.08469,810.6601,242.81633,315.7776,134.00674,132.10216,188.48056,92.59759,147.48561,318.23676
175.08469,1396.1957,242.81633,307.77777,134.00674,132.01299,188.48029,92.19856,147.48515,318.23676
175.08469,1269.0658,242.81633,300.18085,134.00674,131.93051,188.48001,91.82699,147.48474,318.23676
175.08469,1725.394,242.81633,856.9532,134.00674,131.85423,188.47975,91.48098,147.48434,318.23676
175.08469,2791.5527,242.81633,821.69946,134.00674,131.78368,188.4795,91.158775,147.484,318.23676
175.08467,2586.3503,242.81633,788.2211,134.00674,131.71841,188.47926,90.85874,147.48366,318.23676
175.08467,2392.6294,242.81633,756.42883,134.00674,131.65805,188.47903,90.57935,147.48335,318.23676
175.08467,2209.7476,242.81633,726.2376,134.00674,131.60222,188.47882,90.31918,147.48306,318.23676
175.08467,6778.804,242.81633,697.56683,134.00674,131.55057,188.47862,90.07692,147.4828,318.23676
175.08467,7446.064,242.81633,670.3399,134.00674,131.5028,188.47842,89.85132,147.48256,318.23676
175.08467,6980.435,242.81633,644.4842,134.00674,131.45862,188.47823,89.64124,147.48235,318.23676
175.08467,7197.1304,242.81633,619.93054,134.00674,131.41776,188.47804,89.445625,147.48213,318.23676
175.08467,7123.8647,242.81633,596.6134,134.00674,353.5011,188.47787,89.26346,147.48195,318.23676
175.08467,8389.418,242.81633,574.4706,134.00674,336.79468,188.4777,89.09383,147.48177,318.23676
175.08467,9100.905,242.81633,553.4429,134.00674,321.34216,188.47754,88.93587,147.4816,318.23676
175.08467,9293.98,242.81633,533.4741,134.00674,307.04944,188.47739,88.78878,147.48146,318.23676
175.08467,8724.958,242.81633,514.511,134.00674,293.82947,188.47723,88.65181,147.48131,318.23676
175.08467,8868.7295,242.81633,496.50287,134.00674,281.60175,188.4771,88.52426,147.48119,318.23676
175.08467,8452.1455,242.81633,479.40167,134.00674,270.2918,188.47696,88.405495,147.48106,318.23676
175.08467,8111.7817,242.81633,463.16168,134.00674,259.8307,188.47684,88.29489,147.48096,318.23676
175.08467,8628.386,242.81633,447.7395,134.00674,250.15479,188.47672,88.1919,147.48085,318.23676
175.08467,8096.605,242.81633,739.4405,134.00674,241.20508,188.4766,88.096,147.48076,318.23676
175.08467,8768.147,242.81633,710.1048,134.00674,495.0988,188.47649,88.0067,147.48067,318.23676
175.08467,9677.285,242.81633,682.24646,134.00674,467.76465,188.47638,87.92354,147.48059,318.23676
175.08467,9086.816,242.81633,655.7911,134.00674,442.4821,188.47627,87.8461,147.48051,318.23676
175.08467,8529.385,242.81633,630.668,134.00674,419.09714,188.47617,87.77399,147.48045,318.23676
175.08467,10310.552,242.81633,606.8102,134.00674,397.46735,188.47607,87.70683,147.48038,318.23676
175.08467,9976.336,242.81633,584.1538,134.00674,377.461,188.47598,87.64431,147.48032,318.23676
175.08467,9369.135,242.81633,562.6384,134.00674,358.95624,188.47589,87.58608,147.48027,318.23676
175.08467,8795.907,242.81633,542.20654,134.00674,341.8404,188.47581,87.53186,147.48022,318.23676
175.08467,8565.507,242.81633,522.80365,134.00674,326.00916,188.47574,87.48137,147.48018,318.23676
175.08467,8037.2437,242.81633,504.37793,134.00674,311.36618,188.47566,87.43435,147.48013,318.23676
175.08467,7538.5376,242.81633,486.88013,134.00674,297.8222,188.47559,87.39057,147.48009,318.23676
175.08467,7067.7344,242.81633,470.2635,134.00674,285.2948,188.47551,87.3498,147.48006,318.23676
175.08467,6801.2646,242.81633,454.4837,134.00674,273.70764,188.47545,87.31184,147.48001,318.23676
175.08467,6371.713,242.81633,439.4986,134.00674,262.99017,188.47539,87.27648,147.47998,318.23676
175.08467,5966.195,242.81633,425.26813,134.00674,253.07712,188.47533,87.24357,147.47995,318.23676
175.08467,5583.3667,242.81633,411.75433,134.00674,243.9081,188.47527,87.21291,147.47993,318.23676
175.08467,5221.9585,242.81633,398.9211,134.00674,235.42725,188.4752,87.184364,147.4799,318.23676
175.08467,4880.7715,242.81633,386.73416,134.00674,227.58295,188.47516,87.15778,147.47989,318.23676
175.08467,4558.6743,242.81633,375.16095,134.00674,220.3274,188.4751,87.133026,147.47986,318.23676
175.08467,4254.599,242.81633,364.1706,134.00674,213.61642,188.47505,87.10998,147.47984,318.23676
175.08467,3967.5369,242.81633,353.7337,134.00674,207.40915,188.475,87.08852,147.47983,318.23676
175.08467,3696.5364,242.81633,343.8224,134.00674,201.66776,188.47496,87.06853,147.47981,318.23676
175.08467,3440.699,242.81633,334.41028,134.00674,196.3573,188.47491,87.04992,147.4798,318.23676
175.08467,3199.176,242.81633,325.4721,134.00674,191.44542,188.47487,87.032585,180.10422,318.23676
175.08467,3115.6523,242.81633,316.9841,134.00674,186.9022,188.47484,87.01645,177.64542,318.23676
175.08467,2892.316,242.81633,308.92352,134.00674,182.69998,188.4748,87.00142,175.37195,318.23676
175.08467,5057.067,242.81633,301.26892,134.00674,178.81316,188.47476,86.98743,173.2698,318.23676
175.08467,4725.106,242.81633,293.9998,134.00674,175.21806,188.47472,86.974396,171.3261,318.23676
175.08467,5972.412,242.81633,287.09674,134.00674,171.8928,188.47469,86.96226,169.52888,318.23676
175.08467,5589.236,242.81633,280.54132,134.00674,168.81712,188.47466,86.95096,167.86711,318.23676
175.08467,5227.499,242.81633,274.31604,134.00674,165.97229,188.47462,86.94044,166.33058,318.23676
175.08467,5312.7344,242.81633,268.4043,134.00674,163.34097,188.4746,86.93063,164.90987,318.23676
175.08467,4966.4683,242.81633,262.79022,134.00674,160.90715,188.47456,86.92151,163.5962,318.23676
175.08467,4639.576,242.81633,257.45892,134.00674,158.656,188.47455,86.91302,162.38156,318.23676
175.08467,8162.2583,242.81633,252.39609,134.00674,156.57382,188.47452,86.905106,161.25847,318.23676
175.08467,7656.557,242.81633,247.58821,134.00674,154.64792,188.47449,86.897736,160.22,318.23676
175.08467,7390.0747,242.81633,243.02246,134.00674,152.86656,188.47447,86.89088,159.25981,318.23676
175.08467,6942.0933,242.81633,238.68666,134.00674,151.2189,188.47444,86.88448,158.37198,318.23676
175.08467,7466.737,242.81633,234.56921,134.00674,149.69492,188.47443,86.87854,157.55107,318.23676
175.08467,7462.9194,242.81633,230.65912,134.00674,148.28532,188.47441,86.87299,156.79202,318.23676
175.08467,7436.397,242.81633,226.94592,134.00674,146.9815,188.47438,86.867836,156.09018,318.23676
175.08467,7818.362,242.81633,223.41974,134.00674,145.77557,188.47437,86.86304,155.44124,318.23676
175.08467,7331.902,242.81633,220.07114,134.00674,144.66013,188.47435,86.85856,154.8412,318.23676
175.08467,7922.024,242.81633,216.89117,134.00674,143.62842,188.47433,86.85439,154.28638,318.23676
175.08467,9643.44,242.81633,213.87135,134.00674,142.67413,188.47432,86.85052,153.77338,318.23676
175.08467,9054.865,242.81633,211.00362,134.00674,141.79149,188.4743,86.84691,153.29904,318.23676
175.08467,9016.33,242.81633,208.2803,134.00674,140.97508,188.47429,86.843544,152.86046,318.23676
175.08467,8462.843,242.81633,205.69412,134.00674,140.21996,188.47427,86.84041,152.45493,318.23676
175.08467,9567.394,242.81633,203.23819,134.00674,139.5215,188.47426,86.837494,152.07996,318.23676
175.08467,8983.073,242.81633,200.90594,134.00674,138.87547,188.47424,86.83478,151.73325,318.23676
175.08467,8431.446,242.81633,198.69116,134.00674,138.27792,188.47423,86.832245,151.41266,318.23676
175.08467,7910.684,242.81633,196.58789,134.00674,137.72523,188.47421,86.829895,151.11624,318.23676
175.08467,7419.059,242.81633,194.59056,134.00674,137.21402,188.4742,86.8277,150.84216,318.23676
175.08467,6954.941,242.81633,192.69382,134.00674,136.74118,188.4742,86.82566,150.58873,318.23676
175.08467,8046.766,242.81633,190.8926,134.00674,136.30383,188.47418,86.82375,195.09035,318.23676
175.08467,9513.859,242.81633,221.99269,134.00674,135.8993,188.47417,86.82198,191.5021,318.23676
175.08467,8932.534,242.81633,218.71596,134.00674,135.52515,188.47417,86.820335,188.18431,318.23676
175.08467,8383.735,242.81633,215.60425,134.00674,135.17906,188.47415,86.8188,185.11655,318.23676
175.08467,7865.643,242.81633,212.64923,134.00674,519.9695,188.47414,86.81737,182.28,318.23676
175.08467,8302.759,242.81633,209.84303,134.00674,490.76865,188.47414,86.81604,179.65723,318.23676
175.08467,7789.197,242.81633,207.17816,134.00674,463.75952,188.47412,86.8148,177.23213,318.23676
175.08467,7962.61,242.81633,204.64749,368.50812,438.7776,188.47412,86.813644,174.9898,318.23676
175.08467,7468.0796,242.81633,202.24428,518.4187,415.6707,188.4741,86.81257,172.91646,318.23676
175.08467,7001.2188,242.81633,199.96208,474.59573,394.29807,188.4741,86.81157,170.99939,318.23676
175.08467,6560.4795,242.81633,197.79483,435.76855,374.5296,188.47409,86.81064,169.22679,318.23676
