Cell 19,Cell 25
14.500002,20.920876
14.490457,20.723133
14.481333,20.538193
14.472611,20.365221
14.464274,20.203447
14.4563055,20.052145
14.4486885,19.910635
14.441407,19.778286
14.434448,19.654503
14.427795,19.538733
14.421436,19.430454
14.415358,19.329187
14.409548,19.234474
14.403994,19.145891
14.398685,19.063042
14.393611,18.985556
14.388761,18.913084
14.384124,18.845304
14.379692,18.781914
14.375456,18.722624
14.371407,18.667173
14.367537,18.61531
14.363836,18.566805
14.3603,18.52144
14.356919,18.47901
14.353688,18.439327
14.350599,18.402214
14.347647,18.367502
14.344825,18.335037
14.342128,18.304674
14.339549,18.276276
14.337084,18.249716
14.334728,18.224874
14.332477,18.201643
14.330323,18.179913
14.328266,18.15959
14.326299,18.140583
14.324419,18.122807
14.322622,18.10618
14.320904,18.090631
14.3192625,18.076088
14.317693,18.062485
14.316193,18.049763
14.314758,18.037865
14.313388,18.026737
14.3120775,18.01633
14.310825,18.006596
14.309628,17.997492
14.308483,17.988977
14.307389,17.981014
14.306344,17.973566
14.305345,17.9666
14.304389,17.960085
14.303476,17.95399
14.302604,17.948292
14.301769,17.942963
14.300971,17.937977
14.300209,17.933315
14.29948,17.928955
14.298784,17.924875
14.298118,17.921062
14.297482,17.917494
14.296873,17.914158
14.296291,17.911037
14.295736,17.90812
14.295204,17.90539
14.294697,17.902836
14.294211,17.900448
14.293747,17.898214
14.2933035,17.896126
14.29288,17.894173
14.292475,17.892345
14.292088,17.890636
14.291717,17.88904
14.291363,17.887545
14.291024,17.886147
14.290701,17.88484
14.290392,17.883615
14.290096,17.882473
14.289814,17.881403
14.289544,17.880404
14.289286,17.879467
14.28904,17.878592
14.288804,17.877773
14.288578,17.877008
14.2883625,17.876291
14.2881565,17.875622
14.28796,17.874996
14.287772,17.87441
14.287592,17.873863
14.28742,17.87335
14.287255,17.872871
14.287099,17.872423
14.286948,17.872004
14.286805,17.871613
14.286668,17.871244
14.286536,17.870903
14.286411,17.870583
14.286291,17.870281
14.286177,17.87
14.286067,17.86974
14.285963,17.869493
14.285863,17.869265
14.285768,17.86905
14.285676,17.868849
14.285588,17.86866
14.285505,17.868484
14.285425,17.86832
14.285349,17.868168
14.285275,17.868023
14.285206,17.86789
14.285139,17.867764
14.285076,17.867645
14.285015,17.867537
14.284957,17.867434
14.284902,17.867336
14.284848,17.867247
14.284797,17.867163
14.284749,17.867085
14.284702,17.86701
14.2846575,17.866941
14.2846155,17.866879
14.2845745,17.866817
14.284536,17.86676
14.284499,17.866709
14.284464,17.86666
14.28443,17.866613
14.284397,17.86657
14.284367,17.86653
14.284337,17.866491
14.284308,17.866457
14.284282,17.866425
14.284256,17.866394
14.284231,17.866364
14.284207,17.866337
14.284184,17.866312
14.284163,17.86629
14.2841425,17.866266
14.284122,17.866245
14.284104,17.866226
14.284086,17.866209
14.284069,17.866192
14.284053,17.866177
14.284037,17.866161
14.284021,17.866148
14.284007,17.866135
14.283994,17.866123
14.28398,17.866112
14.283968,17.8661
14.283956,17.86609
14.283944,17.866081
14.283934,17.866072
14.283923,17.866064
14.283913,17.866056
14.283903,17.86605
14.283895,17.866043
14.283886,17.866037
14.283877,17.866032
14.283869,17.866026
14.283861,17.86602
14.2838545,17.866016
14.283847,17.866013
14.28384,17.866007
14.283834,17.866003
14.283828,17.866
14.283822,17.865997
14.283816,17.865993
14.283812,17.86599
14.283807,17.865988
14.283801,17.865986
14.283797,17.865982
14.2837925,17.86598
14.283788,17.865978
14.283784,17.865976
14.28378,17.865974
14.283776,17.865973
14.283773,17.86597
14.28377,17.865969
14.283767,17.865969
14.283763,17.865967
14.28376,17.865965
14.283757,17.865965
14.283754,17.865963
14.283752,17.865963
14.28375,17.865961
14.283748,17.865961
14.283745,17.86596
14.283743,17.86596
14.283741,17.86596
14.283739,17.865957
14.283737,17.865957
14.283735,17.865957
14.283733,17.865955
14.283731,17.865955
14.2837305,17.865955
14.283729,17.865953
14.283728,17.865953
14.283726,17.865953
14.283725,17.865953
14.283724,17.865953
14.283722,17.865952
14.283721,17.865952
14.28372,17.865952
14.283719,17.865952
14.283718,17.865952
14.283717,17.865952
14.283716,17.865952
14.283715,17.865952
14.283714,17.86595
14.283713,17.86595
14.283712,17.86595
14.283712,17.86595
14.283711,17.86595
14.2837105,17.86595
14.28371,17.86595
14.28371,17.86595
14.283709,17.86595
14.283709,17.86595
14.283708,17.86595
14.283708,17.86595
14.283707,17.86595
14.283707,17.86595
14.283706,17.86595
14.283706,17.86595
14.283705,17.865948
14.283705,17.865948
14.283704,17.865948
14.283704,17.865948
14.283704,17.865948
14.283703,17.865948
14.283703,17.865948
14.283703,17.865948
14.283702,17.865948
14.283702,17.865948
14.283702,17.865948
14.283702,17.865948
14.283701,17.865948
14.283701,17.865948
14.283701,17.865948
14.283701,17.865948
14.2837,17.865948
14.2837,17.865948
14.2837,17.865948
14.2837,17.865948
14.2837,17.865948
14.2837,17.865948
14.283699,17.865948
14.283699,17.865948
14.283699,17.865948
14.283699,17.865948
14.283699,17.865948
14.283699,17.865948
14.283699,17.865948
14.283698,17.865948
14.283698,17.865948
14.283698,17.865948
14.283698,17.865948
14.283698,17.865948
