Cell 2,Cell 4,Cell 9,Cell 15,Cell 20,Cell 28,Cell 31,Cell 39,Cell 40,Cell 41,Cell 58,Cell 59
19.64225,33.013115,22.168253,1.9939421,10.227401,338.7894,30.11341,-126.93869,36.72678,-6.4447274,30.829973,36.924007
18.997723,33.01016,22.168253,1.7404193,9.280286,314.51663,30.054945,-127.83721,36.72678,-6.5995464,183.41367,36.924007
18.386787,33.0074,22.168251,1.505057,8.409674,291.34714,30.0009,-128.68314,36.72678,-6.745281,672.7791,36.924007
17.807697,33.004837,22.168251,1.2865542,7.6093836,269.23077,29.95094,-129.47955,36.72678,-6.8824644,825.90845,36.924007
17.258787,33.002445,22.168251,1.0837034,6.8737364,257.92957,29.904758,-103.55495,36.72678,-7.0115976,772.7031,36.924007
16.738487,33.000217,22.16825,0.89538324,6.1975102,304.21927,29.862068,-105.822205,36.72678,-7.1331544,809.9327,36.924007
16.245308,32.99814,22.16825,0.72055304,5.575906,351.4824,29.822605,-107.95674,36.72678,-7.247578,867.4168,36.924007
15.777833,32.996204,22.16825,0.55824625,5.004511,326.63266,29.786125,-25.537384,36.72678,-7.3552876,811.43384,36.924007
15.334723,32.994404,22.168247,40.661343,4.4792695,302.91245,29.752405,-32.371284,36.72678,-7.456677,759.19714,36.924007
14.914709,32.992725,37.290764,37.637974,58.90846,280.2704,29.721233,-38.805176,36.72678,-7.5521173,710.45605,36.924007
14.516587,32.99116,36.502155,34.831177,54.029182,293.18594,29.69242,-44.862465,36.72678,-7.6419573,664.9766,36.924007
14.139215,32.989704,35.75467,32.225437,49.544025,270.986,29.665785,-50.5652,36.72678,-7.7265253,622.5406,36.924007
13.781513,32.988346,35.046165,29.806355,45.42115,249.7951,29.641163,-55.934135,36.72678,-7.8061314,753.5633,36.924007
13.442453,32.98708,34.374607,27.560556,41.631298,229.56741,29.618402,-56.80175,36.72678,-7.8810663,737.2454,36.924007
13.121067,32.9859,33.738068,25.47563,88.11784,313.4773,29.597363,-61.80564,36.72678,-7.951605,689.97327,36.924007
12.816432,32.984802,213.25745,23.540052,118.72049,290.35504,29.577915,-66.51663,36.72678,-8.018003,645.8645,36.924007
12.527675,32.98378,203.29253,21.743126,109.00995,268.28375,29.559937,-70.95187,36.726776,-8.080506,604.7074,36.924007
12.253967,32.982826,193.84726,49.67202,100.083786,353.7374,29.543318,-75.1275,36.726776,-8.139341,566.3045,36.924007
11.994527,32.981937,184.89455,46.003193,91.87862,328.7852,29.527956,-79.058716,36.726776,-8.194725,530.47144,36.924007
11.748608,32.98111,380.6677,42.59717,84.33621,341.36148,29.513754,-82.75983,36.726776,-8.246859,497.03632,36.924007
11.515507,32.98034,482.97452,39.43513,77.40303,316.97183,29.500628,-86.24429,36.726776,-8.295933,465.83856,36.924007
11.294556,32.979618,458.9444,36.499596,71.02988,293.69073,29.488493,-89.5248,36.726776,-8.342127,436.72852,36.924007
11.08512,32.97895,436.1674,33.77434,65.17151,271.46783,29.477276,-34.00946,36.726776,-8.385612,409.56647,36.924007
10.886601,32.978325,780.0439,31.244307,59.786346,250.25504,29.466908,-40.347466,36.726776,-8.426543,569.7823,36.924007
10.698429,32.977745,740.5222,74.11299,54.83616,230.00644,29.457323,-46.314484,36.726776,-8.465075,533.7165,36.924007
10.520065,32.977203,802.03534,68.69339,50.28582,336.6224,29.448462,-51.932228,36.726776,-8.501345,500.0642,36.924007
10.350998,32.9767,761.3668,63.662006,46.103027,312.44812,29.440271,-57.221146,36.726776,-8.535486,524.1054,36.924007
10.190742,32.97623,987.4639,58.99104,42.258095,319.5718,29.432701,-62.200485,36.726776,-8.567624,491.09625,36.924007
10.038839,32.975792,1079.3008,54.654663,38.723736,296.17255,29.425701,-66.88837,36.726776,-8.597877,460.29602,36.924007
9.894854,32.975384,1024.1735,50.628914,35.47486,273.83685,29.419233,-71.30185,36.726776,-8.626354,431.5569,36.924007
9.758372,32.975002,1088.937,46.89154,32.48841,252.51639,29.413252,-75.45699,36.726776,-8.65316,404.7409,36.924007
9.629005,32.97465,1033.3073,69.932205,86.989716,232.16498,29.407724,-79.36893,36.726776,-8.678393,421.8982,36.924007
9.506381,32.97432,980.5783,64.81209,79.84221,212.73862,29.402615,-79.92651,36.726776,-8.702147,497.46722,36.924007
9.390148,32.97401,1203.9899,60.05873,73.27203,297.79712,29.39789,-83.57683,36.726776,-8.724505,466.24066,36.924007
9.279973,32.973724,1142.3602,55.645874,67.232544,275.38757,29.393524,-83.55603,36.726776,-8.745552,437.1037,36.924007
9.175541,32.973457,1083.9445,51.54912,61.6809,253.99661,29.389486,-86.99389,36.726776,-8.765365,409.9165,36.924007
9.076551,32.97321,1028.575,47.74583,56.577682,266.71732,29.385756,-90.23052,36.726776,-8.784014,384.5487,36.924007
8.982721,32.97298,976.0929,44.21498,51.886673,245.72043,29.382307,-93.2777,36.726776,-8.801569,360.87842,36.924007
8.893783,32.972763,926.34766,40.937054,47.574574,225.67792,29.379118,-96.14652,36.726776,-8.818094,338.79218,36.924007
8.809479,32.97256,879.19653,37.893932,43.61078,246.16354,29.376171,-98.84742,36.726776,-8.83365,318.18384,36.924007
8.729569,32.972374,834.5042,35.068798,39.967155,226.10089,29.373447,-101.39023,36.726776,-8.848292,400.46906,36.924007
8.653825,32.9722,792.1425,32.446037,36.617844,320.37265,29.370928,-103.78419,36.726776,-8.862076,375.73346,36.924007
8.582028,32.97204,751.9899,36.584064,33.53907,296.93698,29.3686,-42.12406,36.726776,-8.875051,352.65308,36.924007
8.513973,32.971886,713.9312,33.85276,30.70898,291.81583,29.366447,-47.98709,36.726776,-8.887264,331.11725,36.924007
8.449466,32.971745,677.8571,38.949566,28.107489,269.67816,29.364458,-53.506935,36.726776,-8.898761,311.02252,36.924007
8.388321,32.97161,643.6643,36.048813,25.71613,248.54672,29.36262,-58.703682,36.726776,-8.909583,292.27252,36.924007
8.330362,32.97149,611.2545,33.35585,23.51793,288.2909,29.36092,-63.596245,36.726776,-8.91977,274.77722,36.924007
8.275425,32.971375,580.53485,30.855795,21.497286,266.31345,29.359348,-68.20242,36.726776,-8.929359,448.75275,36.924007
8.2233515,32.97127,551.4172,28.534822,19.639858,245.33493,29.357897,-72.53899,36.726776,-8.938386,420.78607,36.924007
8.173991,32.971172,523.81793,26.380106,17.932463,225.30997,29.356554,-76.62172,36.726776,-8.946883,394.69086,36.924007
8.127204,32.971077,497.65793,24.379738,16.36298,206.19519,29.355312,-80.46547,36.726776,-8.954882,392.0349,36.924007
8.082856,32.970993,472.86206,22.522661,14.920271,198.86896,29.354164,-84.08424,36.726776,-8.962411,367.8637,36.924007
8.040819,32.970913,449.3593,20.798613,13.594094,208.29236,29.353104,-87.49118,36.726776,-8.969498,369.36694,36.924007
8.000973,32.970837,427.08215,19.198061,12.375038,219.34589,29.352123,-90.69871,36.726776,-8.97617,346.71265,36.924007
7.9632034,32.970768,405.9667,17.712162,11.25445,200.5022,29.351217,-93.71848,36.726776,-8.98245,325.57428,36.924007
7.927403,32.970703,385.9524,16.332703,10.224377,182.51501,29.35038,-96.5615,36.726776,-8.988361,305.85052,36.924007
7.8934684,32.970642,366.98178,15.052057,9.277506,263.21158,29.349606,24.732712,36.726776,-8.993926,287.4466,36.924007
7.8613024,32.970585,349.00046,13.863148,8.407118,242.37405,29.34889,14.956314,36.726776,-8.999164,270.27426,36.924007
7.8308134,32.970535,331.95682,12.759402,7.6070347,293.87317,29.348228,44.988388,36.726776,-9.004094,254.25105,36.924007
7.801913,32.970486,315.80197,11.734721,6.8715773,271.64197,29.347616,34.026352,36.726776,-9.008736,239.3001,36.924007
7.774519,32.97044,300.48956,10.783441,6.1955256,250.42126,29.34705,23.705963,36.726776,-9.013105,225.34962,36.924007
7.748553,32.970398,285.97565,9.900303,5.5740814,230.1651,29.346527,13.98967,36.726776,-9.017218,212.3327,36.924007
7.7239404,32.970356,272.21863,9.080426,5.002834,210.82965,29.346045,4.842102,36.726776,-9.021089,200.18684,36.924007
50.769005,32.97032,259.179,87.28621,4.477728,192.37305,29.345598,-3.7700195,36.726776,-9.024734,188.85378,36.924007
48.50211,32.970287,246.81938,80.92298,3.995037,304.52817,29.345184,-11.878052,36.726776,-9.028164,178.27908,36.924007
46.353367,32.970253,235.10426,75.015564,3.5513349,281.81268,29.344803,-19.511482,36.726776,-9.031393,168.41203,36.924007
44.31662,32.970226,224.00009,69.53131,3.1434722,260.12967,29.34445,-26.698105,36.726776,-9.034432,159.20528,36.924007
42.386032,32.970196,213.47496,64.43991,2.7685542,239.43222,29.344124,-33.464066,36.726776,-9.037293,150.61462,36.924007
40.55607,32.97017,203.49872,59.713215,2.42392,219.67554,29.343822,-39.833992,36.726776,-9.039987,142.59883,36.924007
38.821484,32.970146,194.0427,55.325108,2.1071231,200.81686,29.343544,-45.831062,36.726776,-9.042522,135.11945,36.924007
37.177307,32.970123,185.07979,51.251335,1.8159153,182.81537,29.343287,-51.477104,36.726776,-9.044909,128.14056,36.924007
35.618828,32.970104,176.58426,47.469376,1.5482295,165.63211,29.343048,-56.792664,36.726776,-9.047155,121.62871,36.924007
34.14158,32.970085,168.53178,43.95833,1.3021657,149.22986,29.342829,-61.79708,36.726776,-9.04927,115.55261,36.924007
32.741325,32.970066,160.89922,40.698788,1.0759776,133.57315,29.342625,-66.508575,36.726776,-9.051261,109.88312,36.924007
31.414055,32.970047,153.66469,85.86382,0.8680594,232.33704,29.342438,-70.94429,36.726776,-9.053135,105.48157,36.924007
30.155964,32.97003,146.8074,79.60248,0.6769357,345.12082,29.342264,-75.12036,36.726776,-9.054898,100.48601,36.924007
28.963448,32.97002,140.30772,73.78965,0.5012498,320.56027,29.342102,-79.051994,36.726776,-9.056559,95.824745,36.924007
27.833088,32.970005,134.14699,68.39321,0.3397547,297.11606,29.341953,-82.753494,36.726776,-9.058122,91.4754,36.924007
26.761642,32.969994,128.30753,63.383327,0.1913042,274.73746,29.341816,-86.238335,36.726776,-9.059593,87.417114,36.924007
25.74604,32.96998,122.772575,58.732323,0.054844618,253.37604,29.34169,-89.519196,36.726776,-9.060978,83.6304,36.924007
24.783375,32.96997,117.52626,54.414482,23.260353,234.30313,29.341572,-92.60801,36.726776,-9.062282,80.097084,36.924007
23.870884,32.96996,112.55353,50.405937,21.260515,214.77957,29.341463,-95.51603,36.726776,-9.063509,76.80022,36.924007
23.005955,32.969948,107.84012,46.684536,19.422213,196.14343,29.341364,-98.25383,36.726776,-9.064664,73.72396,36.924007
22.186106,32.96994,103.372505,43.22971,17.732397,398.27255,29.34127,-100.831375,36.726776,-9.065751,70.85357,36.924007
21.408989,32.969933,99.13786,40.02236,16.179073,371.2961,29.341185,-103.25806,36.726776,-9.066774,68.17526,36.924007
20.672375,32.969925,95.124054,37.04476,14.751219,345.5458,29.341106,-105.54269,36.726776,-9.067739,65.67618,36.924007
19.974155,32.969917,91.31955,34.280457,13.438698,320.9659,29.341032,-107.69359,36.726776,-9.0686455,117.55731,36.924007
19.312328,32.96991,87.71345,31.714167,12.232194,297.50327,29.340965,-109.7186,36.726776,-9.069499,111.75366,36.924007
18.684998,32.969902,84.2954,29.331707,11.123144,323.14737,29.340902,-111.62507,36.726776,-9.070302,106.33839,36.924007
18.090363,32.9699,81.055595,27.11991,10.103677,299.58557,29.340845,-113.41995,36.726776,-9.071059,101.28549,36.924007
17.52672,32.969894,77.98474,56.480923,9.166555,277.09473,29.340792,-115.10977,36.726776,-9.071771,96.570724,36.924007
16.992456,32.969887,75.07402,52.324356,23.477331,337.31235,29.340742,-116.70068,36.726776,13.101547,92.17146,36.924007
16.486038,32.969883,72.315094,111.267975,21.459967,313.10672,29.340696,-118.19847,36.726776,11.799799,150.53897,36.924007
16.006016,32.96988,69.700035,103.18687,19.605553,466.69284,29.340654,-119.60859,36.726776,10.574434,147.56927,36.924007
15.551014,32.969875,67.221344,95.68463,207.7342,436.60648,29.340614,-120.936165,36.726776,9.420971,139.75726,36.924007
15.119726,32.96987,64.87192,88.719795,190.8337,407.8876,29.340578,-122.186035,36.726776,8.33519,132.46805,36.924007
14.710918,905.3178,62.645004,110.678406,175.2983,380.4741,29.340546,-123.36275,36.726776,7.31312,125.666595,36.924007
14.323418,1557.1251,60.534225,102.63953,309.86316,354.3066,29.340515,-124.47057,36.726776,6.3510237,119.32029,36.924007
13.956115,1663.7388,58.533516,95.1765,284.7133,329.32852,29.340487,-122.02687,36.726776,37.351574,113.39867,36.924007
13.607956,2065.6814,56.63714,88.24806,296.79337,392.99173,29.34046,-92.78969,36.726776,34.626892,107.87331,36.924007
13.277943,1970.175,54.839653,81.81593,272.6992,366.25528,29.340435,-82.62744,36.726776,32.062088,102.7177,36.924007
12.965131,1837.8749,53.13591,75.84455,250.55121,340.7341,29.340412,-86.11966,36.726776,29.647781,97.90709,36.924007
12.668623,2010.0844,51.521004,70.30092,230.19218,316.37292,29.340391,-1.1296844,36.726776,27.375141,147.59157,36.924007
12.387569,1884.659,49.99032,65.15439,211.47765,293.11905,29.340372,-9.392258,36.726776,25.235851,139.77808,36.924007
12.121164,1885.9122,48.53945,60.376514,194.27475,270.92215,29.340355,-17.171196,36.726776,23.222092,132.48746,36.924007
11.868646,1759.3667,47.164246,55.940895,178.46141,249.73416,29.340338,-24.494804,36.726776,21.326494,125.6847,36.924007
11.629288,1641.4636,45.860756,51.82301,163.92537,392.7961,29.340322,-31.389732,36.726776,19.542126,119.33718,36.924007
11.402407,1531.6125,44.625237,48.0001,150.56346,366.06857,29.34031,-37.88108,36.726776,17.862461,113.41443,36.924007
11.187349,1429.2637,43.45415,44.451035,138.28085,361.6218,29.340296,-43.992462,36.726776,16.281355,107.888016,36.924007
10.983502,1333.9047,42.34413,41.1562,126.99036,431.7418,29.340284,-49.746124,36.726776,14.793024,102.73142,36.924007
10.790279,1245.0582,41.292,38.09738,116.61183,403.24405,29.340273,-55.163002,36.726776,13.392025,97.9199,36.924007
10.607128,1162.2794,40.294735,35.257675,107.071625,385.02518,29.340263,-60.26281,36.726776,12.073233,93.43036,36.924007
10.433523,1085.1539,39.349476,32.621384,98.30202,358.65085,29.340254,-65.06411,36.726776,10.831823,89.24124,36.924007
10.268966,1013.2957,38.453506,30.173939,90.24077,333.4753,29.340244,-69.58437,36.726776,9.663258,85.33246,36.924007
10.112986,946.3451,37.604263,27.90181,82.83066,309.4441,29.340237,-73.84005,36.726776,8.563261,81.68524,36.924007
9.965136,883.96674,36.79931,141.21083,76.01909,286.50516,29.340229,-77.84663,36.726776,7.527809,133.87263,36.924007
9.824992,825.84845,36.036324,130.98483,69.75772,264.60886,29.340221,-81.61868,36.726776,6.553115,126.977196,36.924007
9.692152,771.6993,35.313133,151.70642,64.002106,243.70782,29.340216,-85.169945,36.726776,5.6356134,120.54318,36.924007
9.5662365,721.2482,34.627655,140.7286,58.7114,286.63843,29.34021,-88.513336,36.726776,4.771949,114.53973,36.924007
9.446884,674.24274,33.97792,130.53716,53.84804,265.07275,29.340204,-91.66103,36.726776,3.9589624,108.93801,36.924007
9.333752,630.44745,33.36207,121.07575,49.377514,383.84164,29.340199,-94.62448,36.726776,3.1936798,103.71115,36.924007
9.226517,589.64307,32.77833,112.29208,45.26809,357.5211,29.340195,-2.7548065,36.726776,2.473302,98.83407,36.924007
36.20142,551.6254,32.225037,104.13762,41.4906,332.39688,29.34019,20.735458,36.726776,1.7951946,94.28335,36.924007
34.693806,516.20416,31.700596,96.567276,38.018234,308.41467,29.340187,136.59332,36.726776,1.1568766,90.037155,36.924007
33.26477,483.202,31.203503,89.539215,34.826344,285.52252,29.340183,289.9155,36.726776,0.55601406,86.07511,36.924007
31.910221,452.4537,30.732332,92.362686,31.892277,263.6709,29.34018,264.617,36.726776,-0.009592056,82.378204,36.924007
30.62627,423.8053,30.285732,85.63581,29.195204,242.8125,29.340176,240.79932,36.726776,-0.54200935,78.92868,36.924007
29.40924,397.11343,29.862421,79.3908,26.715984,371.3716,29.340174,218.37576,36.726776,-1.0431862,75.70999,36.924007
28.255642,372.2445,29.461185,73.59314,24.437021,345.6179,29.34017,197.26474,36.726776,-1.5149546,72.706696,36.924007
27.162174,349.07397,29.080872,68.21078,22.34214,321.03476,29.340168,177.38943,36.726776,-1.9590406,69.90438,36.924007
26.125698,327.48584,28.720392,72.2751,20.41647,297.569,29.340166,158.67749,36.726776,-2.377069,67.28959,36.924007
25.143242,307.37204,28.37871,66.98715,18.646343,275.16983,29.340164,141.06082,36.726776,-2.7705684,64.84978,36.924007
24.211994,288.63193,28.054848,62.07799,17.019197,253.78876,29.340162,124.47531,36.726776,-3.1409783,62.573227,36.924007
23.329285,271.17163,27.747871,57.52049,15.523483,233.37952,29.34016,108.86063,36.726776,-3.4896536,60.44902,36.924007
22.492584,254.90382,27.456905,53.289455,14.148583,328.53708,29.340158,94.15993,36.726776,-3.8178692,58.466965,36.924007
21.699493,239.74698,27.181112,49.3615,12.884739,304.73032,29.340157,80.3197,36.726776,-4.126826,56.617542,36.924007
20.947739,225.62527,26.9197,116.47223,11.7229805,390.17654,29.340155,67.2896,36.726776,-4.4176536,54.891884,36.924007
20.235165,212.46799,26.67192,108.018326,10.655062,363.56808,29.340155,55.0222,36.726776,-4.6914163,53.2817,36.924007
19.559734,200.20927,26.437063,151.40034,9.673403,338.16904,29.340153,186.70102,36.726776,-4.9491153,51.779266,36.924007
18.919506,188.78777,26.214453,169.55824,8.771037,313.92447,29.34015,167.44403,36.726776,-5.1916933,50.377377,36.924007
18.312649,178.14627,26.00345,158.72061,7.941559,290.7819,29.34015,149.31424,36.726776,-5.4200373,49.069298,36.924007
17.737421,168.23155,25.803452,147.24034,7.179081,268.69122,29.340149,132.24564,36.726776,-5.6349826,47.848755,36.924007
17.192175,158.99394,25.613884,136.58244,6.478191,247.60464,29.340149,116.17612,36.726776,6.04206,46.709885,36.924007
16.675348,150.3872,25.4342,126.687996,5.8339148,227.4765,29.340147,101.04721,36.726776,5.154546,45.64723,36.924007
16.18546,142.36826,25.263885,145.56071,5.241679,208.26324,29.340147,86.80385,36.726776,4.319109,44.65568,36.924007
15.721104,134.89696,25.102455,154.00467,4.697281,242.00769,29.340147,73.39421,36.726776,3.5326939,43.730488,36.924007
15.280951,127.93592,24.94944,142.86221,4.196856,328.4534,29.340145,60.769485,36.726776,2.7924232,42.867207,36.924007
14.863739,121.45028,24.804407,132.51793,3.7368522,362.14243,29.340145,48.883728,36.726776,2.0955906,42.061695,36.924007
14.468273,115.407555,24.666935,122.914635,3.314005,336.8082,29.340145,37.693695,36.726776,1.4396458,41.31009,36.924007
14.09342,109.777534,24.536634,113.999245,2.9253125,345.85605,29.340143,27.158646,36.726776,0.8221903,40.608776,36.924007
13.738104,104.53199,24.413126,105.72249,2.5680165,321.26205,29.340143,17.24025,36.726776,0.24096584,39.954395,36.924007
13.401308,99.64471,24.29606,98.03862,2.2395806,297.78595,29.340143,7.90242,36.726776,-0.3061533,39.343803,36.924007
13.082066,95.09118,24.185099,127.73429,1.9376738,275.37692,29.340143,-0.8888397,36.726776,-0.8211689,38.774075,36.924007
12.779463,90.84864,24.079924,118.473656,1.6601532,253.98645,29.340141,-9.165512,36.726776,-1.305965,38.242466,36.924007
12.492633,86.89585,23.980232,125.01604,1.4050488,233.56824,29.340141,-16.957718,36.726776,-1.7623143,37.746437,36.924007
12.220753,83.213005,23.88574,115.95012,1.1705503,317.27505,29.340141,-24.293823,36.726776,-2.191886,37.283596,36.924007
11.963043,79.78168,23.796177,107.533615,0.95499325,293.98016,29.340141,-31.200516,36.726776,-2.5962515,36.85173,36.924007
11.718765,76.584694,23.711283,99.72001,127.16461,271.7441,29.340141,-37.702934,36.726776,-2.9768896,36.448765,36.924007
11.48722,73.60604,23.630816,102.43986,116.77202,250.51877,29.340141,-43.824745,36.726776,-3.3351932,36.072765,36.924007
11.267743,70.83082,23.554546,94.99113,107.21887,230.25818,29.340141,-49.588226,36.726776,-3.672472,35.721928,36.924007
11.059706,68.245125,23.482252,88.07597,98.43736,210.91849,29.34014,-55.01435,36.726776,-3.9899602,37.950928,36.924007
10.862511,65.83602,23.413729,81.656166,90.36519,192.45786,29.34014,-60.122864,36.726776,-4.288819,37.474407,36.924007
10.675594,63.59145,23.34878,75.69623,82.94502,316.2583,29.34014,-64.93236,36.726776,-4.5701413,37.02977,36.924007
10.498421,61.500164,23.287216,80.582886,76.12422,293.00964,29.34014,-69.460335,36.726776,-4.8349566,36.61489,36.924007
10.330481,59.551704,23.228865,74.69983,69.85437,270.81772,29.34014,-73.72327,36.726776,-5.0842333,36.227776,36.924007
10.171295,57.73631,23.173555,69.23819,64.09094,249.63446,29.34014,-77.73668,36.726776,-5.3188825,35.86656,36.924007
10.020406,56.0449,23.12113,64.167786,58.79306,229.41406,29.34014,-81.51517,36.726776,-5.5397635,35.529522,36.924007
9.87738,54.469,23.071438,59.460583,53.923107,210.11273,29.34014,-85.072495,36.726776,-5.7476835,35.215034,36.924007
9.741811,53.00073,23.024338,55.090572,49.446518,235.58185,29.34014,-88.42159,36.726776,-5.9434032,34.921597,36.924007
9.613307,51.632732,22.979694,72.199844,45.33152,216.00018,29.34014,-91.57466,36.726776,-6.127639,34.64779,36.924007
9.491501,50.35816,22.937378,66.91729,41.54891,197.30856,29.34014,-94.54317,36.726776,-6.3010635,34.392307,36.924007
9.376043,49.170635,22.897268,62.013134,38.07183,258.53073,29.34014,-97.337906,36.726776,-6.4643126,34.153923,36.924007
9.266603,48.064213,22.859251,116.11285,34.87561,237.90598,29.34014,-99.96907,36.726776,-6.6179824,33.931488,36.924007
9.162868,47.033348,22.823217,107.684685,31.937561,218.21866,29.34014,-102.44622,36.726776,-6.762635,33.72394,36.924007
9.064539,46.072887,22.78906,99.86026,29.236832,199.42621,29.340137,-104.77837,36.726776,-6.8988,33.53028,36.924007
8.971335,45.178024,22.756685,92.59631,26.75425,181.48792,29.340137,-106.974014,36.726776,-7.026975,33.349583,36.924007
8.88299,44.344273,22.726,85.85271,24.472197,229.07364,29.340137,-109.04114,36.726776,-7.1476293,33.180973,36.924007
8.799249,43.567463,22.696913,79.59216,22.374474,209.78778,29.340137,-110.987274,36.726776,-7.261204,33.023647,36.924007
8.719872,42.8437,22.669344,73.780075,20.446192,191.37854,29.340137,-112.81949,36.726776,-7.3681135,32.87685,36.924007
8.644633,42.169373,22.643213,68.38432,18.673664,266.30945,29.340137,-114.54445,36.726776,-7.4687505,34.009937,36.924007
8.573316,41.541096,22.618443,66.59311,17.044312,245.33112,29.340137,-116.16845,36.726776,-7.5634823,33.79714,36.924007
42.855568,40.955723,22.594967,61.712173,15.546568,308.90823,29.340137,-84.52751,101.11114,-7.6526556,33.59858,36.924007
41.00113,40.41033,22.572714,57.180878,14.169803,285.99365,29.340137,-87.90851,97.36003,-7.736596,33.41331,36.924007
39.243347,39.902187,22.55162,52.97417,12.904244,264.1206,29.340137,-91.091606,128.49368,-7.8156114,43.693726,36.924007
37.577183,39.428745,22.531628,49.0688,11.740911,243.24176,29.340137,-94.08839,123.14723,-7.88999,42.83291,36.924007
35.997864,38.987637,22.512678,45.443184,10.671544,223.31192,29.340137,-96.90975,118.112274,-7.9600043,42.02969,36.924007
34.50086,38.576656,22.494717,42.07728,9.688554,356.85342,29.340137,-99.56598,113.37066,-8.02591,41.280224,36.924007
33.08188,38.193737,22.477692,38.95248,8.784964,331.7596,29.340137,-102.06672,108.905304,-8.08795,40.58091,36.924007
31.736858,37.836975,22.461554,36.05152,7.95436,307.80637,29.340137,-104.42108,104.700096,-8.146348,39.928394,36.924007
30.461945,37.504574,22.446257,33.358364,7.1908474,284.94186,29.340137,-79.2083,100.73989,-8.20132,39.319542,36.924007
29.253479,37.194878,22.431759,30.858126,6.489007,263.11664,29.340137,-82.90065,97.010414,-8.253066,38.751434,36.924007
28.108002,36.90633,22.418016,28.536985,5.8438573,285.44263,29.340137,-86.37688,93.498215,-8.301776,38.221344,36.924007
27.022228,36.63749,22.404991,26.382114,5.2508187,276.6605,29.340137,-89.64963,90.19064,-8.347628,37.726727,36.924007
25.993046,36.38701,22.392645,24.381603,4.7056823,255.21167,29.340137,-92.73081,87.07578,-8.390789,37.265205,36.924007
25.017506,36.153633,22.380943,30.021679,4.2045784,359.80002,29.340137,-95.63164,84.142395,-8.431417,36.83457,36.924007
24.092812,35.936195,22.36985,27.760456,3.7439508,334.57224,29.340137,93.99075,81.3799,-8.469663,36.432755,36.924007
23.216312,35.73361,22.359337,25.661211,3.32053,310.49115,29.340137,80.16043,78.77836,-8.505663,36.057827,36.924007
22.3855,35.544857,22.349371,92.173035,2.9313107,287.5046,29.340137,67.13965,76.328384,-8.539552,35.707985,36.924007
21.59799,35.368996,22.339926,85.45975,2.5735297,265.5629,29.340137,54.881027,74.02115,-8.571451,35.381557,36.924007
20.851526,35.205147,22.330973,79.22735,2.2446485,244.6185,29.340137,43.33995,71.848335,-8.601479,35.076973,36.924007
20.143969,35.052486,22.322487,73.44139,1.9423323,224.6261,29.340137,32.47441,69.80212,-8.629745,34.79277,36.924007
19.47329,34.91025,22.314444,68.0699,1.6644351,205.54239,29.340137,22.244873,67.87511,-8.656352,34.527588,36.924007
18.837568,34.777733,22.306818,63.08318,1.4089849,292.2907,29.340137,12.614105,66.06036,-8.681398,34.280148,36.924007
18.234982,34.654263,22.299591,123.9721,1.1741683,270.13144,29.340137,3.547058,64.35136,-8.704975,34.04927,36.924007
17.663803,34.539223,22.292742,114.980965,0.95831895,248.97937,29.340137,-4.989258,62.74192,-8.727168,33.83384,36.924007
17.122395,34.43204,22.28625,106.63389,0.7599046,256.23788,29.340137,-13.025925,61.22625,-8.748058,33.632824,36.924007
16.609203,34.33218,22.280096,143.092,0.57751703,235.71735,29.340137,-20.59217,59.79888,-8.767724,33.445263,36.924007
16.12276,34.23914,22.274261,132.73125,0.40986156,216.12952,29.340137,-27.715538,58.454674,-8.786235,33.270252,36.924007
15.6616745,34.15245,22.268734,123.11268,0.25574827,197.432,29.340137,-34.421944,57.18878,-8.803659,33.106953,36.924007
15.224619,34.071682,22.263493,114.183105,0.11408329,179.58435,29.340137,-40.7358,55.99664,-8.820062,32.954582,36.924007
14.810345,33.996433,22.258526,120.60688,-0.016138792,162.54794,29.340137,-46.680084,54.873955,-8.835502,32.812405,36.924007
31.37761,33.92632,22.253817,111.856804,-0.13584232,146.28589,29.340137,-52.27643,53.81668,-8.850036,32.679745,36.924007
30.121418,33.860996,22.249353,103.73351,-0.24587703,264.89087,29.340137,-57.545197,52.821,-8.863717,32.55596,36.924007
28.930702,33.800133,22.245125,96.192116,-0.34702373,243.97702,29.340137,-62.50557,51.88333,-8.8765955,32.44046,36.924007
27.802048,33.743427,22.241114,90.99348,-0.4400004,224.01376,29.340137,-67.17559,51.000298,-8.888719,32.332687,36.924007
49.179974,33.690594,22.237314,84.364685,-0.52546704,204.95789,29.340137,-71.57226,50.1687,-8.90013,32.23213,36.924007
46.9959,33.64137,22.233711,78.21073,-0.60403013,186.76816,29.340137,-75.71158,49.385563,-8.9108715,32.138298,36.924007
44.925663,33.59551,22.230297,72.4976,-0.6762474,169.40521,29.340137,-79.608604,48.64805,-8.920983,32.050747,36.924007
42.96333,33.552776,22.22706,109.838524,-0.74263144,152.83148,29.340137,-82.43129,47.9535,-8.930501,31.969055,36.924007
41.103275,33.512962,22.223993,101.85981,-0.80365336,137.01108,29.340137,-85.93498,47.299416,-8.939461,31.89283,36.924007
39.340168,33.47587,22.221087,94.45264,-0.8597463,121.90976,29.340137,-89.2336,46.68344,-8.947895,31.821705,36.924007
37.66896,33.44131,22.21833,87.57606,-0.91130835,107.49484,29.340137,-92.339134,46.103355,-8.955834,31.75534,36.924007
36.084854,33.409107,22.215717,81.19206,-0.95870554,93.73511,29.340137,-95.26289,45.557064,-8.963307,31.693417,36.924007
