Cell 20,Cell 39,Cell 41,Cell 48,Cell 53,Cell 54,Cell 62,Cell 64,Cell 74,Cell 84
236.88788,-16.140812,233.08002,75.22222,55.718567,-15.960404,53.154987,143.84178,55.280434,-47.063538
289.2419,-16.140812,223.14124,75.22222,55.319443,-15.960404,53.154987,143.84178,55.280434,-6.648285
274.60727,-16.140812,213.80043,75.22222,54.946465,-15.960404,53.154987,143.84178,55.280434,-17.915497
260.66528,-16.140812,205.0216,75.22222,54.59792,-15.960404,53.154987,143.84178,55.280434,24.753555
247.38321,-16.140812,299.61755,75.22222,54.272213,-15.960404,53.154987,143.84178,55.280434,11.48645
234.7298,-16.140812,285.67554,75.22222,53.967842,-15.960404,53.154987,143.84178,55.280434,-0.93569946
222.6753,-16.140812,272.57233,75.22221,53.683414,-15.960404,53.154987,143.84178,55.280434,-12.566727
211.19135,-16.140812,260.25745,75.22221,53.41762,-15.960404,53.154987,143.84178,55.280434,-23.457
200.25096,-16.140812,248.68353,75.22221,53.16924,-15.960404,53.154987,143.84178,55.280434,-33.6537
288.31097,-16.140812,237.80595,75.22221,52.93713,-15.960404,53.154987,143.84178,55.280434,-43.201004
273.72037,-16.140812,227.58284,75.22221,52.72023,-15.960404,53.154987,143.84178,55.280434,-52.140274
268.69104,-16.140812,217.9748,75.22221,267.9247,-15.960404,53.154987,143.84178,55.280434,-60.510223
255.02908,-16.140812,208.94482,75.22221,253.62291,-15.960404,53.154987,143.84178,55.280434,-68.347115
242.0138,-16.140812,200.45815,75.22221,240.2581,-15.960404,53.154987,143.84178,55.280434,-75.6849
229.61453,-16.140812,192.48207,75.22221,227.76889,-15.960404,53.154987,143.84178,55.280434,-49.572113
217.80214,-16.140812,184.98587,75.22221,216.09792,-15.960404,53.154987,143.84178,55.280434,-58.10562
394.33145,-16.140812,177.9407,75.22221,205.19156,-15.960404,53.154987,143.84178,55.280434,-66.09566
497.77734,-16.140812,171.3194,75.22221,194.99973,-15.960404,53.154987,143.84178,55.280434,-73.57683
473.27234,-16.140812,165.09647,75.22221,185.47562,-15.960404,53.154987,143.84178,55.280434,-80.58154
449.92722,-16.140812,159.24794,75.22221,176.57549,-15.960404,53.154987,143.84178,55.280434,-37.4608
427.68704,-16.140812,153.7513,75.22221,168.25842,-15.960404,53.154987,143.84178,55.280434,-46.76564
406.49954,-16.140812,313.46252,75.222206,160.48627,-15.960404,53.154987,143.84178,55.280434,-55.47789
483.04294,-16.140812,298.6875,75.222206,153.2233,-15.960404,53.154987,143.84178,55.280434,-63.635277
459.23535,-16.140812,284.80142,75.222206,146.43616,-15.960404,53.154987,143.84178,55.280434,-71.27314
436.5546,-16.140812,271.7508,75.222206,140.09369,-15.960404,53.154987,143.84178,55.280434,-78.424576
414.9474,-16.140812,259.48535,75.222206,134.16673,-15.960404,53.154987,143.84178,55.280434,-85.12055
394.36288,-16.140812,247.9579,75.222206,128.62808,-15.960404,53.154987,143.84178,55.280434,-91.39008
374.75266,-16.140812,237.12398,75.222206,123.4523,-15.960404,53.154987,143.84178,55.280434,-97.26032
356.07062,-16.140812,226.9419,75.222206,118.615616,-15.960404,53.154987,143.84178,55.280434,-102.75671
338.27286,-16.140812,217.37242,75.222206,114.095795,-15.960404,53.154987,143.84178,55.280434,-107.90304
389.53177,-16.140812,208.3787,75.222206,109.872086,-15.960404,53.154987,143.84178,55.280434,-112.72162
370.1502,-16.140812,199.92607,75.222206,105.9251,-15.960404,53.154987,143.84178,55.280434,-117.233315
351.68604,-16.140812,191.98201,75.222206,102.2367,-15.960404,53.154987,143.84178,55.280434,-121.45767
334.0958,-16.140812,184.5159,75.222206,98.78995,-15.960404,53.154987,143.84178,55.280434,-125.412994
317.33813,-16.140812,177.49901,75.222206,95.569,-15.960404,53.154987,143.84178,55.280434,-129.11642
301.37363,-16.140812,170.90428,75.222206,92.55908,-15.960404,53.154987,143.84178,55.280434,-132.58398
286.16476,-16.140812,164.70633,75.222206,89.74635,-15.960404,53.154987,143.84178,55.280434,-135.83069
271.67575,-16.140812,158.88129,75.222206,87.117905,-15.960404,53.154987,143.84178,55.280434,-138.87064
257.87253,-16.140812,153.4067,75.222206,84.66165,-15.960404,53.154987,143.84178,55.280434,-141.71698
244.72263,-16.140812,148.26149,75.222206,82.36632,-15.960404,53.154987,143.84178,55.280434,-144.38205
232.19514,-16.140812,143.42584,75.222206,80.221375,-15.960404,53.154987,143.84178,55.280434,-146.87738
373.25995,-16.140812,138.88115,75.222206,78.21695,-15.960404,53.154987,143.84178,55.280434,-149.2138
354.64856,-16.140812,134.60988,75.222206,76.34384,-15.960404,53.154987,143.84178,55.280434,-151.40141
336.9181,-16.140812,130.5956,75.222206,74.59345,-15.960404,53.154987,143.84178,55.280434,-153.4497
320.02682,-16.140812,126.82283,75.222206,72.95774,-15.960404,53.154987,143.84178,55.280434,-155.36755
303.93506,-16.140812,123.277054,75.222206,71.42919,-15.960404,53.154987,143.84178,55.280434,-157.16324
288.60495,-16.140812,119.94461,75.222206,70.000786,-15.960404,53.154987,143.84178,55.280434,-158.84459
339.75357,-16.140812,139.73169,75.222206,68.66596,-15.960404,53.154987,143.84178,55.280434,-160.41884
322.72812,-16.140812,135.40924,75.222206,67.41859,-15.960404,53.154987,143.84178,55.280434,-161.89284
306.5085,-16.140812,131.34686,75.222206,66.25294,-15.960404,53.154987,143.84178,55.280434,-163.27296
291.0566,-16.140812,169.60075,75.222206,65.16365,-15.960404,53.154987,143.84178,55.280434,-164.56519
276.33606,-16.140812,190.1409,75.222206,64.14573,-15.960404,53.154987,143.84178,55.280434,-26.820145
262.31226,-16.140812,182.78555,75.222206,63.1945,-15.960404,53.154987,143.84178,55.280434,-36.802658
248.95224,-16.140812,175.87277,75.222206,62.305588,-15.960404,53.154987,143.84178,55.280434,-46.149414
236.22458,-16.140812,169.37589,75.222206,61.474915,-15.960404,53.154987,143.84178,55.280434,-54.90091
224.09932,-16.140812,163.26988,75.222206,60.69866,-15.960404,53.154987,143.84178,55.280434,-63.09504
212.54797,-16.140812,157.53125,75.222206,59.973263,-15.960404,53.154987,143.84178,55.280434,-70.76731
354.04575,-16.140812,152.1379,75.222206,59.29539,-15.960404,53.154987,143.84178,55.280434,-12.169113
336.3438,-16.140812,147.06903,90.07394,58.661926,-15.960404,53.154987,143.84178,55.280434,-23.084717
319.47974,-16.140812,142.30515,145.71896,58.06997,-15.960404,53.154987,143.84178,55.280434,-33.30513
303.41388,-16.140812,137.82787,140.74855,62.895874,-15.960404,53.154987,143.84178,55.280434,53.166138
322.72473,-16.140812,133.61996,136.12857,148.12027,-15.960404,53.154987,143.84178,55.280434,38.089523
306.50528,-16.140812,129.66524,131.83434,141.66747,-15.960404,53.154987,143.84178,55.280434,23.973099
291.05353,-16.140812,125.94845,127.84286,135.6374,-15.960404,53.154987,143.84178,55.280434,10.755707
276.33313,-16.140812,122.45528,124.132805,130.0024,-15.960404,53.154987,143.84178,55.280434,-1.6199036
262.30948,-16.140812,119.17228,120.68433,124.73657,-15.960404,53.154987,143.84178,55.280434,-13.207352
365.74817,-16.140812,116.08681,117.479004,119.81575,-15.960404,53.154987,143.84178,55.280434,-24.056824
347.49234,-16.140812,113.186966,114.499664,115.2173,-15.960404,53.154987,143.84178,55.280434,-34.215332
330.1006,-16.140812,110.46159,111.73038,110.92012,-15.960404,53.154987,143.84178,55.280434,-43.726868
313.532,-16.140812,107.90021,109.15635,106.90448,-15.960404,53.154987,143.84178,55.280434,-52.632645
297.74765,-16.140812,105.49292,106.7638,103.15192,-15.960404,53.154987,143.84178,55.280434,-48.656082
282.7104,-16.140812,103.23047,104.53994,99.645195,-15.960404,53.154987,143.84178,55.280434,-57.247932
268.3849,-16.140812,101.10413,102.47288,96.368225,-15.960404,53.154987,143.84178,55.280434,-65.29259
254.73743,-16.140812,99.105736,100.55155,93.30594,-15.960404,53.154987,143.84178,55.280434,-72.824905
241.73593,-16.140812,97.22757,98.765686,90.444275,-15.960404,53.154987,143.84178,55.280434,-79.87751
502.75128,-16.140812,95.4624,97.10574,87.770096,-15.960404,53.154987,143.84178,55.280434,-86.48096
478.01086,-16.140812,93.803444,95.56283,85.27112,-15.960404,53.154987,143.84178,55.280434,-92.66385
454.44144,-16.140812,92.24429,94.1287,82.93587,-15.960404,53.154987,143.84178,55.280434,-98.452965
431.9876,-16.140812,90.778946,92.795685,80.7536,-15.960404,53.154987,143.84178,55.280434,-103.87339
410.59656,-16.140812,89.401764,91.556656,78.71431,-15.960404,53.154987,143.84178,55.280434,-108.94861
390.218,-16.140812,197.97281,90.40499,76.80862,-15.960404,53.154987,143.84178,55.280434,-23.627502
370.80396,-16.140812,190.14627,89.33452,75.02778,-15.960404,53.154987,143.84178,55.280434,-33.813354
352.30884,-16.140812,182.79062,88.33952,73.36361,-15.960404,53.154987,143.84178,55.280434,-43.350494
334.68912,-16.140812,175.8775,87.41467,71.80847,-15.960404,53.154987,143.84178,55.280434,-52.280243
317.90335,-16.140812,169.38034,86.55504,70.35522,-15.960404,53.154987,143.84178,55.280434,-60.64128
301.9121,-16.140812,163.27408,85.75601,68.99717,-15.960404,53.154987,143.84178,55.280434,-68.469826
342.396,-16.140812,157.5352,85.01332,67.728096,-15.960404,53.154987,143.84178,55.280434,-75.7998
325.24545,-16.140812,152.1416,84.32299,66.54217,-15.960404,53.154987,143.84178,55.280434,-82.66294
308.90668,-16.140812,147.07251,83.681335,65.43394,-15.960404,53.154987,143.84178,55.280434,-89.08899
293.34125,-16.140812,142.30841,83.084915,64.39831,-15.960404,53.154987,143.84178,55.280434,-95.10578
278.51257,-16.140812,137.83093,82.530556,63.430527,-15.960404,53.154987,143.84178,55.280434,-100.73938
264.38574,-16.140812,133.62285,82.015274,62.526154,-15.960404,53.154987,143.84178,55.280434,-78.91223
250.92758,-16.140812,129.66794,81.53632,61.681026,-15.960404,53.154987,143.84178,55.280434,-85.57715
403.21652,-16.140812,125.95099,81.09114,60.89127,-15.960404,53.154987,143.84178,55.280434,-91.8176
383.18726,-16.140812,204.95383,80.67735,60.15325,-15.960404,53.154987,143.84178,55.280434,-97.660614
364.106,-16.140812,196.70728,80.29273,59.46359,-15.960404,53.154987,143.84178,55.280434,-97.57653
345.9279,-16.140812,188.95688,79.935234,58.819107,-15.960404,53.154987,143.84178,55.280434,-94.5604
328.6102,-16.140812,181.67278,79.602936,60.495228,-15.960404,53.154987,143.84178,55.280434,-69.57615
312.11218,-16.140812,174.82693,79.29407,59.783157,-15.960404,53.154987,143.84178,55.280434,-76.835655
296.39505,-16.140812,168.39297,79.00698,59.11774,-15.960404,53.154987,143.84178,55.280434,-81.29339
281.4218,-16.140812,162.3461,78.740135,58.49592,-15.960404,53.154987,143.84178,55.280434,-87.80666
267.1573,-16.140812,156.66306,78.492096,57.914833,-15.960404,53.154987,143.84178,55.280434,-93.90512
253.56793,-16.140812,151.32193,78.26155,57.37182,-15.960404,53.154987,143.84178,55.280434,-99.61519
240.6218,-16.140812,146.30215,78.047264,56.864376,-15.960404,53.154987,143.84178,55.280434,-104.96159
228.28842,-16.140812,141.58441,77.84808,56.390182,-15.960404,53.154987,143.84178,55.280434,-109.96751
216.5388,-16.140812,137.15048,77.66294,55.947056,-15.960404,53.154987,143.84178,55.280434,-114.6546
205.3453,-16.140812,132.98334,77.49085,55.53296,-15.960404,53.154987,143.84178,55.280434,-119.04319
194.68163,-16.140812,129.06693,77.3309,55.145992,-15.960404,53.154987,143.84178,55.280434,-123.15228
194.34015,-16.140812,125.38612,77.18223,54.784378,-15.960404,53.154987,143.84178,55.280434,-108.33984
184.19736,-16.140812,153.70253,77.04404,54.446453,-15.960404,53.154987,143.84178,55.280434,-113.1306
174.53464,-16.140812,148.53952,76.91559,54.13067,-15.960404,53.154987,143.84178,55.280434,-117.61625
538.4606,-16.140812,143.68716,76.796196,53.835575,-15.960404,53.154987,143.84178,55.280434,-13.15155
512.02997,-16.140812,139.12674,76.68522,53.55981,-15.960404,53.154987,143.84178,55.280434,-24.004578
486.85037,-16.140812,134.8407,76.58207,53.302113,-15.960404,53.154987,143.84178,55.280434,-34.166412
462.86255,-16.140812,163.80402,76.48619,53.061302,-15.960404,53.154987,143.84178,55.280434,-43.68106
440.01013,-16.140812,158.03325,76.39707,52.836266,-15.960404,53.154987,143.84178,55.280434,-17.207153
418.23935,-16.140812,152.60968,76.31424,52.62597,-15.960404,53.154987,143.84178,55.280434,-27.801895
433.31427,-16.140812,147.51244,76.23724,52.429455,-15.960404,53.154987,143.84178,55.280434,-37.721893
411.8604,-16.140812,142.72186,76.16568,52.245815,-15.960404,53.154987,143.84178,55.280434,-47.010117
391.422,-16.140812,138.21951,76.09916,52.074203,-15.960404,53.154987,143.84178,55.280434,-55.706795
371.951,-16.140812,133.98805,76.03733,51.913837,-15.960404,53.154987,143.84178,55.280434,-63.8496
483.79282,-16.140812,130.01117,75.97986,51.763977,-15.960404,53.154987,143.84178,55.280434,-71.473816
459.94974,-16.140812,126.273575,75.92644,51.62393,-15.960404,53.154987,143.84178,55.280434,-78.612465
437.23517,-16.140812,122.76085,75.876785,51.493065,-15.960404,53.154987,143.84178,55.280434,-85.29648
433.22507,-16.140812,119.45946,75.830635,51.370773,-15.960404,53.154987,143.84178,55.280434,-91.5548
411.77545,-16.140812,116.356705,75.787735,51.25649,-15.960404,53.154987,143.84178,55.280434,-97.41455
509.69208,-16.140812,113.44063,75.74786,51.149696,-15.960404,53.154987,143.84178,55.280434,-102.90111
484.62314,-16.140812,110.7,75.7108,51.049896,-15.960404,53.154987,143.84178,55.280434,-108.038246
460.74075,-16.140812,130.82683,75.67635,50.95664,-15.960404,53.154987,143.84178,55.280434,-112.84821
437.98877,-16.140812,127.04015,75.64433,50.869488,-15.960404,53.154987,143.84178,55.280434,-117.351845
416.31366,-16.140812,123.48131,75.61457,50.788048,-15.960404,53.154987,143.84178,55.280434,-121.56866
395.6645,-16.140812,120.13657,75.58691,50.711945,-15.960404,53.154987,143.84178,55.280434,-125.51691
375.99268,-16.140812,116.99308,75.561195,50.640823,-15.960404,53.154987,143.84178,55.280434,-129.21371
357.25195,-16.140812,114.03871,75.53729,50.574364,-15.960404,53.154987,143.84178,55.280434,-132.67508
339.39825,-16.140812,111.2621,75.515076,50.51226,-15.960404,53.154987,143.84178,55.280434,-135.91599
322.38962,-16.140812,108.65254,75.49443,50.454224,-15.960404,53.154987,143.84178,55.280434,-53.063065
306.18604,-16.140812,106.19999,75.475235,50.39999,-15.960404,53.154987,143.84178,55.280434,-61.374245
290.7494,-16.140812,103.895,75.4574,50.349308,-15.960404,53.154987,143.84178,55.280434,31.062698
276.0434,-16.140812,101.72868,75.44081,50.30195,-15.960404,53.154987,143.84178,55.280434,17.393784
270.61942,-16.140812,155.27159,75.4254,50.25769,-15.960404,53.154987,143.84178,55.280434,4.595413
395.90695,-16.140812,150.01419,75.41107,58.622223,-15.960404,53.154987,143.84178,55.280434,-7.3878784
376.22366,-16.140812,145.07309,75.39776,58.032867,-15.960404,53.154987,143.84178,55.280434,-18.607986
357.47202,-16.140812,140.42929,75.38538,57.482117,-15.960404,53.154987,143.84178,55.280434,-29.11351
339.6079,-16.140812,136.06488,75.37388,56.967453,-15.960404,53.154987,143.84178,55.280434,-38.949966
322.58936,-16.140812,131.96304,75.36318,56.486504,-15.960404,53.154987,143.84178,55.280434,-48.159973
306.3763,-16.140812,128.108,75.35324,56.037067,-15.960404,53.154987,143.84178,55.280434,-56.783417
290.93066,-16.140812,124.48491,75.344,55.617073,-15.960404,53.154987,143.84178,55.280434,-64.85766
276.21606,-16.140812,121.07979,75.33542,55.224594,-15.960404,53.154987,143.84178,55.280434,-72.41767
262.19794,-16.140812,117.87955,75.32743,54.85783,-15.960404,53.154987,143.84178,55.280434,-79.49621
359.96072,-16.140812,114.87185,75.320015,54.515095,-15.960404,53.154987,143.84178,55.280434,-86.12394
341.97882,-16.140812,112.045105,75.31312,54.194813,-15.960404,53.154987,143.84178,55.280434,-92.32957
324.84802,-16.140812,109.38844,75.30671,53.895515,-15.960404,53.154987,143.84178,55.280434,-98.13998
308.52808,-16.140812,106.89161,75.30075,53.615826,-15.960404,53.154987,143.84178,55.280434,-103.58034
292.98056,-16.140812,180.85269,75.29521,128.9482,-15.960404,53.154987,143.84178,55.280434,-108.67422
278.16895,-16.140812,174.0562,75.29007,123.75145,-15.960404,53.154987,143.84178,55.280434,53.65956
264.05838,-16.140812,167.66861,75.28528,118.89516,-15.960404,53.154987,143.84178,55.280434,38.55153
381.11987,-16.140812,161.66533,75.28084,114.357025,-15.960404,53.154987,143.84178,55.280434,24.40567
362.13647,-16.140812,156.02324,75.2767,110.1162,-15.960404,53.154987,143.84178,55.280434,106.41087
344.0516,-16.140812,150.72061,75.27286,106.15322,-15.960404,53.154987,143.84178,55.280434,87.94325
326.82272,-16.140812,145.73701,75.26929,102.449875,-15.960404,53.154987,143.84178,55.280434,70.65178
310.4093,-16.140812,141.05325,75.26597,98.98915,-15.960404,53.154987,143.84178,55.280434,54.461548
385.23166,-16.140812,136.6513,75.262886,95.75516,-15.960404,53.154987,143.84178,55.280434,39.30243
366.05365,-16.140812,132.51419,75.26002,92.73304,-15.960404,53.154987,143.84178,55.280434,25.10875
404.81842,-16.140812,128.626,75.25735,89.90892,-15.960404,53.154987,143.84178,55.280434,11.819031
384.71332,-16.140812,124.97174,75.25487,87.26981,-15.960404,53.154987,143.84178,55.280434,-0.6242981
365.55984,-16.140812,121.53734,75.25257,84.80361,-15.960404,53.154987,143.84178,55.280434,-12.2751465
347.31293,-16.140812,141.44438,75.25043,82.49898,-15.960404,53.154987,143.84178,55.280434,-23.18399
329.92966,-16.140812,146.031,75.248436,80.34534,-15.960404,53.154987,143.84178,55.280434,-33.398087
313.36917,-16.140812,141.32956,75.24659,78.332794,-15.960404,53.154987,143.84178,55.280434,-42.96167
306.9713,-16.140812,136.91098,75.244865,76.452095,-15.960404,53.154987,143.84178,55.280434,-51.916183
291.4975,-16.140812,132.75826,75.24327,74.69462,-15.960404,53.154987,143.84178,55.280434,-60.300407
276.75607,-16.140812,128.85538,75.24178,73.05228,-15.960404,53.154987,143.84178,55.280434,-68.150665
262.7124,-16.140812,125.18731,75.2404,71.51753,-15.960404,53.154987,143.84178,55.280434,-75.50096
249.33344,-16.140812,121.73994,75.23912,70.08334,-15.960404,53.154987,143.84178,55.280434,-82.38313
236.5877,-16.140812,118.49998,75.23793,68.7431,-15.960404,53.154987,143.84178,55.280434,-88.827
224.44527,-16.140812,115.45495,75.236824,67.49068,-15.960404,53.154987,143.84178,55.280434,-94.86048
212.87755,-16.140812,112.593124,75.235794,66.320305,-15.960404,53.154987,143.84178,55.280434,-100.509705
201.85735,-16.140812,109.90349,75.23483,65.22661,-15.960404,53.154987,143.84178,55.280434,-105.79914
191.35875,-16.140812,107.37567,75.23394,64.20456,-15.960404,53.154987,143.84178,55.280434,-110.75171
181.35707,-16.140812,146.61124,75.233116,63.249474,-15.960404,53.154987,143.84178,55.280434,-115.38886
171.8288,-16.140812,141.87488,75.232346,62.35696,-15.960404,53.154987,143.84178,55.280434,-119.73069
164.70183,-16.140812,137.4235,75.23163,61.52292,-15.960404,53.154987,143.84178,55.280434,-123.796
155.96187,-16.140812,235.27255,75.230965,60.743523,-15.960404,53.154987,143.84178,55.280434,-127.6024
147.63559,-16.140812,225.20186,75.23035,60.015186,-15.960404,53.154987,143.84178,55.280434,-131.16638
139.70341,-16.140812,215.73708,75.229774,59.334564,-15.960404,53.154987,143.84178,55.280434,-68.88307
303.55692,-16.140812,206.84174,75.22924,76.43863,-15.960404,53.154987,143.84178,55.280434,-76.18672
405.98605,-16.140812,198.4816,75.228745,161.46205,-15.960404,53.154987,143.84178,55.280434,-83.02522
385.82568,-16.140812,359.49484,75.22829,171.88167,-15.960404,53.154987,143.84178,55.280434,-89.4282
366.61954,-16.140812,341.95026,75.22785,163.87213,-15.960404,53.154987,143.84178,55.280434,-95.423386
348.32245,-16.140812,325.46124,75.227455,156.38734,-15.960404,53.154987,143.84178,55.280434,-101.03676
330.89142,-16.140812,309.9643,75.22709,149.39291,-15.960404,53.154987,143.84178,55.280434,-106.29263
314.28543,-16.140812,295.39975,75.226746,142.85672,-15.960404,53.154987,143.84178,55.280434,-111.213776
298.46542,-16.140812,281.7115,75.226425,136.74875,-15.960404,53.154987,143.84178,55.280434,-31.70552
283.3942,-16.140812,268.84674,75.22613,131.04094,-15.960404,53.154987,143.84178,55.280434,-41.376907
269.03632,-16.140812,256.75604,75.22585,125.70708,-15.960404,53.154987,143.84178,55.280434,-50.432343
381.3605,-16.140812,245.39279,75.22559,120.72267,-15.960404,53.154987,143.84178,55.280434,-58.911064
436.32922,-16.140812,234.71321,75.22536,116.064804,-15.960404,53.154987,143.84178,55.280434,-66.8498
414.73267,-16.140812,224.67616,75.22513,111.712105,-15.960404,53.154987,143.84178,55.280434,-74.28294
394.15833,-16.140812,215.243,75.22492,107.64457,-15.960404,53.154987,143.84178,55.280434,-81.24269
374.5578,-16.140812,206.37738,75.22473,103.84352,-15.960404,53.154987,143.84178,55.280434,-87.75919
355.88498,-16.140812,198.04517,75.224556,100.29149,-15.960404,53.154987,143.84178,55.280434,-93.86068
338.09598,-16.140812,366.42862,75.22439,96.972176,-15.960404,53.154987,143.84178,55.280434,-99.57358
321.149,-16.140812,348.46686,75.224236,93.87032,-15.960404,53.154987,143.84178,55.280434,-104.92264
305.00412,-16.140812,331.5858,75.22409,90.97169,-15.960404,53.154987,143.84178,55.280434,-109.93103
289.6234,-16.140812,315.72037,75.22396,88.262955,-15.960404,53.154987,143.84178,55.280434,-114.62045
274.9707,-16.140812,300.8095,75.22384,85.73169,-15.960404,53.154987,143.84178,55.280434,-119.011215
261.01154,-16.140812,286.79575,75.223724,83.36626,-15.960404,53.154987,143.84178,55.280434,-123.122345
247.71307,-16.140812,273.62512,75.22362,81.15579,-15.960404,53.154987,143.84178,55.280434,-102.8746
235.04405,-16.140812,261.24695,75.22352,79.09015,-15.960404,53.154987,143.84178,55.280434,116.62288
222.97467,-16.140812,249.6135,75.22342,77.159836,-15.960404,53.154987,143.84178,55.280434,97.5049
211.47656,-16.140812,238.67996,75.223335,75.35599,-15.960404,53.154987,143.84178,55.280434,79.60448
200.52267,-16.140812,228.40425,75.22326,73.67032,-15.960404,53.154987,143.84178,55.280434,73.67549
190.08725,-16.140812,218.7468,75.22318,72.095085,-15.960404,53.154987,143.84178,55.280434,136.40804
180.14575,-16.140812,209.67038,75.223114,70.623055,-15.960404,53.154987,143.84178,55.280434,116.02998
170.6748,-16.140812,201.14005,75.22305,69.24746,-15.960404,53.154987,143.84178,55.280434,96.94975
161.65215,-16.140812,193.12296,75.22299,67.96199,-15.960404,53.154987,143.84178,55.280434,79.08467
233.23975,-16.140812,185.5882,75.22294,66.760735,-15.960404,53.154987,143.84178,55.280434,158.1978
221.25577,-16.140812,178.50677,75.222885,65.63818,-15.960404,53.154987,143.84178,55.280434,136.43202
209.83902,-16.140812,171.85141,75.22284,64.58917,-15.960404,53.154987,143.84178,55.280434,116.052444
198.96265,-16.140812,263.1692,75.22279,63.60889,-15.960404,53.154987,143.84178,55.280434,96.97078
188.60106,-16.140812,251.42006,75.22275,62.69283,-15.960404,53.154987,143.84178,55.280434,99.96803
178.7299,-16.140812,240.37784,75.22271,61.836784,-15.960404,53.154987,143.84178,55.280434,81.91075
169.32597,-16.140812,229.99998,75.22268,61.036823,-15.960404,53.154987,143.84178,55.280434,222.96288
160.36714,-16.140812,220.24652,75.22264,60.289272,-15.960404,53.154987,143.84178,55.280434,197.0724
151.83235,-16.140812,211.07986,75.22261,59.5907,-15.960404,53.154987,143.84178,55.280434,172.8308
143.70154,-16.140812,202.46474,75.22259,58.93789,-15.960404,53.154987,143.84178,55.280434,150.13307
184.62386,-16.140812,194.36794,75.22256,58.327847,-15.960404,53.154987,143.84178,55.280434,128.8809
174.94095,-16.140812,186.75827,75.222534,57.757774,-15.960404,53.154987,143.84178,55.280434,108.98222
165.71635,-16.140812,179.60646,75.22251,57.225048,-15.960404,53.154987,143.84178,55.280434,90.350845
301.3659,-16.140812,172.88493,75.22249,56.727226,-15.960404,53.154987,143.84178,55.280434,72.90605
286.1574,-16.140812,166.56781,75.222466,56.262016,-15.960404,53.154987,143.84178,55.280434,80.50017
271.66876,-16.140812,160.63077,75.22245,55.827286,-15.960404,53.154987,143.84178,55.280434,63.682724
257.86588,-16.140812,155.05092,75.222435,55.421036,-15.960404,53.154987,143.84178,55.280434,47.93634
244.71631,-16.140812,192.92538,75.22242,55.0414,-15.960404,53.154987,143.84178,55.280434,33.192795
232.18913,-16.140812,185.40253,75.222404,54.686638,-15.960404,53.154987,143.84178,55.280434,19.38823
220.25488,-16.140812,178.33228,75.22239,54.355118,-15.960404,53.154987,143.84178,55.280434,63.90245
208.8855,-16.140812,171.68742,75.222374,54.04532,-15.960404,53.154987,143.84178,55.280434,48.142075
198.05424,-16.140812,165.44235,75.22237,53.755814,-15.960404,53.154987,143.84178,55.280434,33.38542
187.73566,-16.140812,159.57303,116.69182,53.485275,-15.960404,53.154987,143.84178,55.280434,19.568588
177.90547,-16.140812,154.05682,113.767975,53.232464,-15.960404,53.154987,143.84178,55.280434,33.848923
168.54056,-16.140812,148.8725,111.05028,52.996212,-15.960404,53.154987,143.84178,55.280434,20.002563
159.61891,-16.140812,144.00009,108.5242,52.77544,-15.960404,53.154987,143.84178,55.280434,7.03804
151.11954,-16.140812,215.86006,106.17622,52.56913,-15.960404,53.154987,143.84178,55.280434,-5.100815
238.09323,-16.140812,206.95732,103.99379,52.37634,-15.960404,53.154987,143.84178,55.280434,-16.466568
225.87953,-16.140812,198.59023,101.96523,52.19618,-15.960404,53.154987,143.84178,55.280434,-27.108475
214.24393,-16.140812,190.72653,100.0797,52.02782,-15.960404,53.154987,143.84178,55.280434,-37.07263
203.15906,-16.140812,183.33597,98.3271,51.87049,-15.960404,53.154987,143.84178,55.280434,63.438004
192.59886,-16.140812,176.39006,96.69808,51.723473,-15.960404,53.154987,143.84178,55.280434,47.7072
182.5385,-16.140812,169.86206,95.183914,51.586082,-15.960404,53.154987,143.84178,55.280434,32.97824
172.9543,-16.140812,163.7268,93.7765,51.457695,-15.960404,53.154987,143.84178,55.280434,19.187332
163.82375,-16.140812,183.56258,92.468315,51.33772,-15.960404,53.154987,143.84178,55.280434,26.51561
220.03267,-16.140812,176.60303,91.252365,51.2256,-15.960404,53.154987,143.84178,55.280434,13.1362915
208.67381,-16.140812,170.0622,90.122154,51.12083,-15.960404,53.154987,143.84178,55.280434,0.6090698
197.85258,-16.140812,163.91492,89.071625,51.022923,-15.960404,53.154987,143.84178,55.280434,-11.120331
187.54355,-16.140812,158.13748,88.09516,50.93143,-15.960404,53.154987,143.84178,55.280434,-22.102722
177.72246,-16.140812,152.70764,87.187546,50.845932,-15.960404,53.154987,143.84178,55.280434,-32.38568
168.36621,-16.140812,147.60449,86.34392,50.766037,-15.960404,53.154987,143.84178,55.280434,29.86522
159.45282,-16.140812,142.80838,85.55978,50.691372,-15.960404,53.154987,143.84178,55.280434,16.272568
150.9613,-16.140812,138.30083,84.83092,50.6216,-15.960404,53.154987,143.84178,55.280434,3.5455933
142.8717,-16.140812,134.06448,84.15345,50.5564,-15.960404,53.154987,143.84178,55.280434,-8.370834
152.58655,-16.140812,130.08301,83.52375,50.495472,-15.960404,53.154987,143.84178,55.280434,-19.528336
144.42003,-16.140812,126.34108,82.938446,50.438538,-15.960404,53.154987,143.84178,55.280434,-29.97525
136.64005,-16.140812,122.82429,82.39441,50.38533,-15.960404,53.154987,143.84178,55.280434,-39.75682
129.2283,-16.140812,119.51909,81.888725,50.33561,-15.960404,53.154987,143.84178,55.280434,-48.915436
