Cell 0,Cell 10,Cell 11,Cell 32,Cell 37,Cell 41,Cell 44,Cell 54
81.66803,56.393124,68.24983,67.23804,80.68958,99.23302,54.215897,114.215485
81.66803,56.389164,68.24983,67.23804,80.68958,86.35802,53.25715,110.62236
81.66803,56.38542,68.24983,67.23804,80.68958,74.337524,52.35218,107.24387
81.66803,56.381886,68.24983,67.23804,80.68958,87.32114,51.49797,104.0672
81.66803,56.378544,68.24983,67.23804,80.68958,75.236725,50.69167,101.08028
81.66803,56.37539,68.24983,67.23804,80.68958,63.95435,49.930595,98.27178
81.66803,56.37241,68.24983,67.23804,80.68958,53.42078,49.21221,95.63105
81.66803,56.369595,68.24983,67.23804,80.68958,85.06113,48.534122,93.14806
81.66803,56.36694,68.24983,67.23804,80.68958,73.12671,47.894066,90.8134
81.66803,56.364426,68.24983,67.23804,80.68958,61.98438,47.28991,88.618195
81.66803,56.362053,68.24983,67.23804,80.68958,51.581562,46.719643,86.55411
81.66803,56.359814,68.24983,67.23804,80.68958,41.869175,46.181362,84.61333
81.66803,56.357697,68.24983,67.23804,80.68958,32.801388,45.67327,82.78848
81.66803,56.355698,68.24983,67.23804,80.68958,24.335424,45.19368,81.07264
81.66803,56.35381,68.24983,67.23804,80.68958,16.431341,44.74099,79.4593
81.66803,56.352024,68.24983,67.23804,80.68958,114.56702,44.31369,77.94232
81.66803,56.350338,68.24983,67.23804,80.68958,100.67432,43.910362,76.51596
81.66803,56.348747,68.24983,67.23804,80.68958,87.70366,43.52965,75.174805
81.66803,56.347244,68.24983,67.23804,80.68958,152.4507,43.170296,73.913765
81.66803,56.345825,68.24983,67.23804,80.68958,177.26305,42.831097,72.72805
81.66803,56.344482,68.24983,67.23804,80.68958,159.20924,42.510925,71.61317
81.66803,56.343216,68.24983,67.23804,80.68958,142.35365,42.20871,70.56488
81.66803,56.34202,68.24983,67.23804,80.68958,126.61676,41.923447,69.57921
81.66803,56.34089,68.24983,67.23804,80.68958,111.92432,41.654182,68.65242
81.66803,56.33982,68.24983,67.23804,80.68958,98.207,41.400024,67.78099
81.66803,56.33881,68.24983,67.23804,80.68958,85.4001,41.160122,66.96161
81.66803,56.337856,68.24983,67.23804,80.68958,73.44319,40.933674,66.191185
81.66803,56.336956,68.24983,67.23804,80.68958,62.27985,150.6859,65.466774
81.66803,56.336105,68.24983,67.23804,80.68958,51.85741,144.31613,64.78564
81.66803,56.335304,68.24983,67.23804,80.68958,42.126713,138.30367,64.14519
81.66803,56.334545,68.24983,67.23804,80.68958,33.041836,132.62843,63.543
81.66803,56.333828,68.24983,67.23804,80.68958,24.55992,127.27152,62.976776
81.66803,56.333153,68.24983,67.23804,80.68958,16.640936,122.21508,62.44438
81.66803,56.33251,68.24983,67.23804,80.68958,9.247535,117.44225,61.943787
81.66803,56.33191,68.24983,67.23804,80.68958,2.3448331,112.93713,61.473095
81.66803,56.331337,68.24983,67.23804,80.68958,-4.099746,108.68471,61.03052
81.66803,56.3308,68.24983,67.23804,80.68958,-10.116599,104.6708,60.614384
81.66803,56.330288,68.24983,67.23804,80.68958,-15.734115,100.882034,60.223103
81.66803,56.329807,68.24983,67.23804,80.68958,-20.978804,97.305786,59.855194
81.66803,56.329353,68.24983,67.23804,80.68958,-25.875402,93.93012,59.509266
81.66803,56.328926,68.24983,67.23804,80.68958,89.10634,90.743805,59.184
81.66803,56.328518,68.24983,67.23804,80.68958,76.90344,87.736206,58.878162
81.66803,56.328136,68.24983,67.23804,80.68958,65.51045,84.8973,58.590595
81.66803,56.327774,68.24983,67.23804,80.68958,54.873615,82.217636,58.320206
81.66803,56.327435,68.24983,67.23804,80.68958,44.942738,79.68826,58.065968
81.66803,56.32711,68.24983,67.23804,80.68958,35.670963,77.30077,57.826916
81.66803,56.326805,68.24983,67.23804,80.68958,47.950382,75.047195,57.602142
81.66803,56.32652,68.24983,67.23804,80.68958,38.478992,72.92002,57.3908
81.66803,56.326244,68.24983,67.23804,80.68958,52.58501,70.912155,57.192078
81.66803,56.32599,68.24983,67.23804,80.68958,42.80602,69.01692,57.00523
81.66803,56.32575,68.24983,67.23804,80.68958,33.67606,67.22798,56.82954
81.66803,56.325516,68.24983,67.23804,80.68958,25.152044,65.53938,56.664345
81.66803,56.325302,68.24983,67.23804,80.68958,17.193762,63.945503,56.50902
81.66803,56.325096,68.24983,67.23804,80.68958,9.763671,62.441025,56.362972
81.66803,56.3249,68.24983,67.23804,80.68958,2.8267133,61.020927,56.225647
81.66803,56.324722,68.24983,67.23804,80.68958,-3.6498487,59.68049,56.096527
81.66803,56.324547,68.24983,67.23804,80.68958,-9.696563,58.41523,55.97512
81.66803,56.324387,68.24983,67.23804,80.68958,-15.341956,57.22094,55.860966
81.66803,56.32423,68.24983,67.23804,80.68958,-20.612669,56.093643,55.753628
81.66803,56.324085,68.24983,67.23804,80.68958,-25.533567,55.02957,55.652706
81.66803,56.323948,68.24983,67.23804,80.68958,-30.127867,54.025185,55.557808
81.66803,56.32382,68.24983,67.23804,80.68958,-34.417244,53.077133,55.468582
81.66803,56.323696,68.24983,67.23804,80.68958,-38.42194,52.182262,55.38468
81.66803,56.32358,68.24983,67.23804,80.68958,-42.160847,51.33758,55.305798
81.66803,56.32347,68.24983,67.23804,80.68958,-45.651604,50.54028,55.231625
81.66803,56.323368,68.24983,67.23804,80.68958,45.26888,49.787697,55.16188
81.66803,56.323273,68.24983,67.23804,80.68958,35.975452,49.077328,55.096306
81.66803,56.32318,68.24983,67.23804,80.68958,27.298834,48.406803,55.034645
81.66803,56.323093,68.24983,67.23804,80.68958,19.198072,78.22631,54.97667
81.66803,56.32301,68.24983,67.23804,80.68958,11.634955,75.92082,54.922153
81.66803,56.322933,68.24983,67.23804,80.68958,4.5737987,73.744644,54.8709
81.66803,56.32286,68.24983,67.23804,80.68958,-2.0187147,71.69052,54.822704
81.66803,56.32279,68.24983,67.23804,80.68958,-8.173682,69.751625,54.777386
81.66803,56.322723,68.24983,67.23804,80.68958,-13.92015,67.92148,69.82754
81.66803,56.322662,68.24983,67.23804,80.68958,49.877033,66.193985,68.88591
81.66803,56.322605,68.24983,67.23804,80.68958,40.277775,64.563385,68.000534
81.66803,56.322548,68.24983,67.23804,80.68958,31.31561,63.024246,124.15411
81.66803,56.3225,68.24983,67.23804,80.68958,22.948256,61.57144,119.96731
81.66803,56.32245,70.56411,67.23804,80.68958,15.136245,60.20012,116.0306
81.66803,56.322403,325.27618,67.23804,80.68958,7.842712,58.905716,112.329056
81.66803,56.322357,647.612,67.23804,80.68958,1.0332412,57.683914,108.84862
81.66803,56.322315,1922.1398,67.23804,80.68958,-5.324287,56.530647,105.57608
81.66803,56.322277,2081.0176,67.23804,80.68958,-11.2598715,55.442066,102.49903
81.66803,56.32224,2643.9146,67.23804,80.68958,-16.801512,54.414543,99.60579
81.66803,56.322205,3046.7515,67.23804,80.68958,-21.975355,53.444656,96.88537
81.66803,56.322174,3073.7258,67.23804,80.68958,-26.805815,52.529167,94.32745
81.66803,56.32214,3360.3447,67.23804,80.68958,-31.31568,51.665028,91.92233
81.66803,56.322113,3395.6619,67.23804,80.68958,-35.526222,50.849358,89.66089
81.66803,56.322083,3219.3936,67.23804,80.68958,-39.457317,50.07944,87.53453
81.66803,56.322056,3563.5562,67.23804,80.68958,-43.127506,49.352707,85.53518
81.66803,56.322033,3378.3938,67.23804,80.68958,-46.554108,48.666737,83.655266
81.66803,56.32201,3401.2349,67.23804,80.68958,25.26142,48.01924,81.88765
81.66803,56.321987,3224.6714,67.23804,80.68958,17.295881,47.408066,80.22562
81.66803,56.321968,3057.4612,67.23804,80.68958,9.859015,46.83117,78.662865
81.66803,56.321945,3174.7717,67.23804,80.68958,2.9157255,46.286633,77.19347
81.66803,56.321926,3010.205,67.23804,80.68958,48.30321,45.77264,98.82084
81.66803,56.32191,2885.183,67.23804,80.68958,38.8084,45.287476,96.14731
81.66803,56.32189,2735.9573,67.23804,80.68958,29.943754,44.82952,93.633484
81.66803,56.321877,2673.297,67.23804,80.68958,21.667448,44.39726,91.26982
81.66803,56.32186,2535.296,67.23804,80.68958,13.940436,109.765015,89.04735
81.66803,56.32185,2404.6052,67.23804,80.68958,6.7262645,105.69051,86.95763
81.66803,56.321835,2280.838,67.23804,80.68958,-0.009101867,120.65556,84.992744
81.66803,56.321823,2163.627,67.23804,80.68958,-6.2974467,115.970215,83.14523
81.66803,56.32181,2052.6252,80.54402,80.68958,-12.168441,111.54766,81.40808
81.66803,56.3218,1947.5039,359.64655,80.68958,-17.649778,236.802,79.7747
81.66803,56.32179,1847.9512,1010.0991,80.68958,-22.767324,225.60199,78.238884
81.66803,56.32178,1753.6722,2067.1775,80.68958,-27.545218,1515.0071,104.93245
81.66803,56.32177,1664.3877,2605.3096,617.3493,-32.006004,3634.665,101.893845
81.66803,56.321762,1579.833,2765.7449,1249.6356,-36.170734,8689.789,210.1211
81.66803,56.321754,1499.7576,2975.5593,1908.9167,-40.05905,14316.582,200.7991
81.66803,56.321743,1423.9241,2828.4614,2261.3901,-43.689304,19466.514,192.03394
81.66803,56.32174,1352.1078,2975.751,2108.823,-47.07862,23439.594,183.79236
81.66803,56.32173,1284.096,2904.6746,2104.1943,-50.24299,25603.008,176.04308
81.66803,56.321724,1219.687,2761.1619,1962.6251,-53.19734,27551.77,168.75671
81.66803,56.321716,1158.6901,2820.7302,1830.9604,-55.95561,27871.336,161.90558
81.66803,56.321712,1100.9244,2808.0593,1708.5073,-58.530815,27509.283,155.46371
81.66803,56.321705,1046.2189,2669.4333,1594.6213,-60.93511,25968.37,149.40665
81.66803,56.3217,994.4114,2537.8188,1488.7031,-63.17983,24513.885,143.7114
81.66803,56.321693,945.3483,2412.861,1390.1952,-65.275566,23140.982,138.35635
81.66803,56.32169,898.8844,2294.2234,1298.5791,-67.23221,21845.086,133.32117
81.66803,56.321686,854.8819,2181.5862,1213.3727,-69.059,20621.877,128.58678
81.66803,56.321682,813.2104,2215.719,1134.1274,-70.764534,19467.277,124.13519
81.66803,56.32168,773.7464,2107.0525,1060.4264,-72.35688,18377.44,119.94952
81.66803,56.321674,736.373,2003.8822,991.88165,-73.843544,17348.73,116.01387
81.66803,56.32167,700.97943,1905.93,928.1325,-75.231544,16377.722,112.313324
81.66803,56.321667,667.4608,1812.9321,868.8434,-60.020847,15461.177,108.83383
81.66803,56.321663,635.71783,1724.638,813.7023,-62.32625,14596.041,105.56218
81.66803,56.32166,605.65643,1862.4697,762.41895,-64.47864,13779.431,102.485954
81.66803,56.32166,577.18756,1771.6699,714.7235,-66.488174,13008.624,99.59349
81.66803,56.321655,550.2268,2026.0962,670.365,-68.36434,12281.052,96.87381
81.66803,56.32165,524.6943,1927.0205,629.10986,-70.11599,11725.577,94.31658
81.66803,56.32165,500.51428,1832.9559,590.7411,-71.75137,11707.675,91.91211
81.66803,56.321648,477.6153,1743.6489,555.05664,-73.27822,11697.3125,89.651276
81.66803,56.321648,455.92932,1910.1196,562.47626,-44.158054,11997.958,87.52548
81.66803,56.321644,435.39215,1816.9098,528.7693,13.040862,11359.812,85.52668
81.66803,56.321644,415.94293,1735.518,497.42056,5.886398,11788.64,83.64727
81.66803,56.32164,397.52405,1651.1392,468.26508,-0.7932281,11797.728,81.88013
81.66803,56.32164,380.08087,1571.0281,471.87155,-7.029533,12032.849,80.21855
81.66803,56.321636,363.56177,1494.9689,444.50354,-12.851935,12356.801,78.65622
81.66803,56.321636,347.91772,1422.7567,419.05026,-18.287909,12040.781,77.18722
81.66803,56.321632,333.10248,1437.465,395.37775,-23.363104,12829.388,75.80597
81.66803,56.321632,319.07202,1368.1613,373.36142,-28.101461,12231.093,74.50722
81.66803,56.321632,305.7848,1302.3628,1100.38,-32.525333,12240.471,73.28606
81.66803,56.32163,293.20148,1239.8923,1029.04,-36.655594,13300.587,72.13784
81.66803,56.32163,281.2848,1581.2152,962.69116,-40.511734,13028.096,71.05821
81.66803,56.32163,269.99933,1504.6409,900.98425,-44.111942,14149.501,70.04307
81.66803,56.32163,259.31177,1624.0933,843.5945,-11.147658,14010.862,69.08857
81.66803,56.321625,249.19032,1561.7076,790.21985,-16.696745,13865.45,68.191086
81.66803,56.321625,239.60507,1486.1199,776.5178,-21.877539,13922.089,67.34721
81.66803,56.321625,230.5276,1583.0642,877.3982,-26.71449,13703.711,66.55375
81.66803,56.321625,221.931,1506.3962,821.65857,-31.230417,13921.545,65.807686
81.66803,56.32162,213.78981,1433.6061,834.64294,-5.1077647,14703.179,65.106186
81.66803,56.32162,206.0799,1679.4398,781.8946,-11.057715,14692.217,64.44659
81.66803,56.32162,198.77841,1597.8973,1173.0454,-16.612768,15116.289,63.826393
81.66803,56.32162,191.86371,1544.1464,1096.6216,-5.8330073,15296.792,63.243248
81.66803,56.32162,185.31532,1556.4526,1223.4307,-11.734824,15117.198,62.69493
81.66803,56.32162,179.11383,1481.1307,1143.4818,-17.24494,14995.458,62.17937
81.66803,56.321617,173.24086,1409.6184,1069.1263,-22.389357,14546.006,61.694607
81.66803,56.321617,167.679,1341.7231,999.97296,8.693908,14841.039,61.2388
81.66803,56.321617,162.41177,1457.6577,935.6577,32.48379,14010.687,60.81022
81.66803,56.321617,157.42358,1458.2103,875.8421,24.038908,14808.564,60.40724
81.66803,56.321617,152.69965,1387.8573,820.21136,16.154509,14749.842,60.028336
81.66803,56.321617,148.22595,1622.1542,768.47266,8.793395,14587.752,59.672062
81.66803,56.321617,143.98926,1543.5092,832.7368,1.9208297,14343.11,59.33707
81.66803,56.321617,139.97699,1468.8419,780.1218,-4.495605,14133.423,59.02209
81.66803,56.321617,136.17728,1527.9852,731.18787,-10.486182,14036.56,58.725925
81.66803,56.321613,132.57886,1454.1031,717.9161,-16.079168,14270.113,58.447453
81.66803,56.321613,129.17105,1383.9579,673.33417,-21.300955,13950.28,58.18561
81.66803,56.321613,125.94377,1317.3605,631.87134,-26.176176,14076.018,57.939415
81.66803,56.321613,122.88746,1254.1313,593.3093,-30.727827,13577.18,57.707924
81.66803,56.321613,119.99306,1194.1003,785.13983,-34.977386,13486.985,57.490257
81.66803,56.321613,117.25198,1179.7506,735.8548,-38.94491,13261.288,57.2856
81.66803,56.321613,114.65611,1240.823,690.0179,-42.649105,13150.28,57.093163
81.66803,56.321613,112.197754,1181.4651,827.8516,-46.107456,13067.03,56.91222
81.66803,56.321613,109.86964,1313.7666,775.57837,-49.33628,12747.227,56.74209
81.66803,56.321613,107.66484,1284.1721,726.9623,-52.35081,12877.32,56.58212
81.66803,56.321613,105.57685,1222.6217,681.7475,-55.165268,12157.113,56.4317
81.66803,90.89321,103.59947,1164.1843,818.31134,-57.79293,12320.8955,56.290276
81.66803,88.977806,101.72684,1108.7026,766.70557,-60.246197,11645.531,56.157295
81.66803,87.16851,99.95341,1056.0271,718.71027,-62.53664,11298.226,56.032257
81.66803,85.459465,98.273926,1006.01587,674.0728,-64.675064,10750.17,55.91469
81.66803,83.845116,96.68341,958.53406,632.5583,-66.67156,10783.569,55.804142
81.66803,82.3202,95.177155,966.39075,593.94824,-68.53556,10290.022,55.7002
81.66803,80.87977,93.75069,920.91315,558.0394,-70.27584,9714.937,55.602467
81.66803,79.51914,92.399796,877.7357,524.6429,-71.90063,9646.794,55.51057
81.66803,78.2339,91.12046,869.3235,493.58286,-73.417564,9107.787,55.424168
81.66803,77.019875,89.9089,828.7554,464.69586,-74.83383,9371.824,78.69593
81.66803,75.8731,88.76152,790.23914,437.82986,-76.156105,8848.24,77.224556
81.66803,74.78987,87.67492,805.041,412.84348,-77.39062,8354.024,75.84107
81.66803,73.766655,86.64588,767.7242,389.6052,-78.54319,7887.529,74.54023
81.66803,72.800125,85.67136,732.2948,489.1521,-79.61927,7931.0938,73.31709
81.66803,71.887146,84.74846,698.65735,489.26724,-80.62393,7618.1836,72.16702
81.66803,71.02475,83.87445,715.2949,460.6822,-81.56192,7315.1816,71.08565
81.66803,70.21014,83.046745,682.51733,434.09702,-82.437645,7054.6777,70.06888
81.66803,69.44065,82.262886,651.3975,409.3718,-83.25526,6865.3013,69.11283
81.66803,68.713806,81.52055,623.4425,386.3764,-84.0186,6482.3086,68.2139
81.66803,68.02722,80.81754,595.3106,364.98984,-84.73128,6439.492,67.36867
81.66803,67.378685,80.15177,568.6016,345.09952,-85.39666,6574.046,66.57392
81.66803,66.766075,79.52127,543.24347,326.60077,-86.017876,6207.3896,65.82665
81.66803,66.18741,78.92417,519.1679,309.39624,-86.59787,6526.833,65.124016
81.66803,65.6408,78.3587,496.3101,293.3954,-87.139366,6314.633,64.463356
81.66803,65.12448,77.82319,506.3988,278.51398,-87.64492,6123.2466,63.84216
81.66803,64.636765,77.31605,484.1868,264.6737,-88.11693,5781.8755,63.25807
81.66803,64.17607,76.83577,463.09824,251.80173,-88.5576,5459.652,62.70887
81.66803,63.740906,76.38093,443.0763,239.83032,-88.96903,5155.502,62.192474
81.66803,63.329845,75.95019,478.9326,228.69644,-89.35316,4868.4116,61.70693
81.66803,62.941563,75.54227,458.10977,218.34152,-89.711784,4677.0854,61.250385
81.66803,62.574787,75.15595,438.34015,208.71106,-90.046616,4416.8296,60.821114
81.66803,62.228336,74.7901,419.57043,199.75438,-90.359215,4171.1714,60.417484
81.66803,61.90108,74.443634,401.75006,191.42432,-90.65108,3939.2922,60.037968
81.66803,61.591953,74.115524,384.83102,183.67706,-90.92356,4055.9792,59.681118
81.66803,61.299953,73.80479,368.7677,176.4718,-91.17796,3830.5613,59.34559
81.66803,61.024136,73.51051,353.51685,169.77066,-91.41548,3617.787,59.030098
81.66803,60.763596,73.231834,339.03735,163.53833,-91.63724,3416.9475,58.733456
81.66803,60.51749,72.96792,325.2902,160.0122,-91.84427,3592.8467,58.454533
81.66803,60.285023,72.71798,312.23837,154.46262,-92.03757,3393.406,58.19227
81.66803,60.065434,72.48128,299.84668,149.30127,-92.21803,3205.1519,57.945675
81.66803,59.85801,72.25712,288.08173,144.50104,-92.38652,3027.457,57.713806
81.66803,59.66208,72.04484,276.91183,151.91655,-92.54383,2859.729,57.495792
81.66803,59.477,71.843796,266.3069,146.93335,-92.6907,2701.409,57.290802
81.66803,59.30218,71.653404,256.2383,142.29877,-92.82781,2551.969,57.098053
81.66803,59.137043,71.47311,246.67903,137.98845,-92.95583,2592.4648,56.91682
81.66803,58.981056,71.30235,237.6032,133.97968,-93.075356,2449.1355,56.746414
81.66803,58.833714,71.14065,228.98643,130.25137,-93.18694,2313.8455,56.586185
163.1082,58.69453,70.98751,220.80547,126.78392,-93.29112,2186.144,56.435528
250.6841,58.56306,70.84248,213.03828,123.55905,-93.38839,2065.6055,56.29387
321.13068,58.438877,70.70514,205.66396,124.937256,-93.47921,1951.8278,56.160675
364.4913,58.32157,70.575066,198.66261,121.84158,-93.56399,1844.4319,56.035435
1107.696,58.210766,70.45189,192.0154,118.962494,-93.64315,1743.0598,55.917675
1054.3834,58.1061,70.335236,185.70436,116.28483,-93.71706,1647.3737,55.806953
1617.169,58.00723,70.22476,179.71254,113.794495,-93.78606,1557.0546,55.702843
2377.1824,57.91384,70.12014,174.02376,111.4784,-93.85047,1471.8015,55.60495
3399.2046,57.825623,70.021065,168.62273,109.32434,-93.91062,1391.3303,55.51291
4670.75,57.742294,69.92723,163.49486,107.320984,-93.966774,1315.3728,55.42636
5278.343,57.66358,69.83837,158.62636,105.45779,-94.019196,1243.6757,55.344986
5008.3228,57.589233,69.75422,154.00407,260.43558,-94.068146,1176.0,55.268475
4752.333,57.519,69.67452,149.6156,247.8601,-94.113846,1112.1204,55.19653
4927.0815,57.45266,69.59905,145.44908,359.6716,-94.15651,1051.8236,55.128883
5297.4946,57.389996,69.52758,141.4933,340.15335,-94.19634,994.90906,55.065277
5026.4795,57.330803,69.45989,137.7376,322.00064,-94.23353,941.18677,55.00547
4769.5464,57.27489,69.39579,134.17184,305.11795,-94.26825,890.4778,54.949238
4525.9634,57.222073,69.33508,130.78645,289.4164,-94.30067,842.61304,54.896362
4380.8003,57.172184,69.27759,127.57228,274.8134,-94.33093,797.43304,54.846645
4547.862,57.125057,69.223145,124.52068,261.23203,-94.35919,754.78723,54.7999
4315.7974,57.080544,69.171585,121.62342,248.60086,-94.385574,714.5334,54.755947
4095.7915,57.038498,69.12276,118.8727,236.8534,-94.4102,676.5374,54.71462
4424.4946,56.99878,69.076515,116.2611,225.9278,-94.4332,655.7467,54.67576
4198.841,56.961258,69.03272,113.7816,215.76657,-94.454666,744.7985,54.63922
3984.912,56.92582,68.99125,111.427505,206.31627,-94.47472,705.105,54.604862
3866.1848,56.892345,68.95197,109.19248,197.52713,-85.98604,667.6378,54.57256
3669.5408,56.860725,68.91477,107.070496,189.3529,-86.56814,632.2722,54.542187
3483.1143,56.830856,68.87955,105.05584,181.75055,-87.11161,598.89026,54.513626
3504.7966,56.80264,68.84619,103.143074,174.68008,-87.61901,567.3807,54.486774
3326.9302,56.77599,68.8146,101.327065,168.1043,-88.092735,537.6385,54.461525
3168.9475,56.750816,68.78468,99.6029,161.98856,-88.53501,615.7769,54.437782
3419.7212,56.727036,68.75635,97.965935,156.30069,-88.947945,583.3202,54.41546
3246.2754,56.70457,68.729515,96.41177,151.01076,-89.333466,666.6199,54.39447
3081.8418,56.683353,68.7041,94.93622,146.09091,-89.693405,631.31134,54.374733
2925.9521,56.66331,68.68004,93.535286,172.3774,-90.02945,655.14764,54.35618
2778.1626,56.644382,68.65725,92.20522,165.9627,-90.34319,620.4826,54.33873
2638.0522,56.6265,68.635666,90.94242,159.9968,-90.636116,587.7619,54.322323
2505.2222,56.609608,68.61523,89.74349,154.44827,-90.9096,556.8765,54.306896
2379.294,56.59365,68.59587,88.6052,149.28793,-56.832695,527.7235,54.292393
2259.909,56.57858,68.57754,87.52449,144.48863,-59.34969,500.20566,54.278755
2146.727,56.56434,68.56018,86.498436,148.16154,-61.699635,571.2751,54.26593
2039.4265,56.55089,68.54374,85.52428,143.44104,-63.893612,541.31445,54.253872
1937.701,56.53819,68.52817,84.59939,139.0508,-65.94198,513.0343,54.242535
1841.2612,56.526188,68.51343,83.72128,134.96771,-67.85439,486.3404,54.231876
1749.8325,56.514854,68.49946,82.88759,131.17029,-69.639885,461.14377,54.22185
1663.1544,56.504147,68.48624,82.09606,127.638535,-71.30687,437.3604,54.21243
1580.9801,56.494034,68.47372,81.34457,124.353874,-72.86323,414.91107,54.203568
1503.0756,56.48448,68.46185,80.63108,121.29901,-74.316284,498.36755,54.195232
1429.219,56.47546,68.45062,79.95369,118.457886,-75.672905,472.4963,54.1874
1359.2001,56.466934,68.43999,79.310555,115.81552,-76.93948,448.0762,54.180035
1292.8193,56.45888,68.42991,78.69994,113.35803,-78.122,425.02582,66.80881
1229.8877,56.45128,68.42037,78.12022,111.072464,-79.226036,403.2683,66.0475
1170.226,56.44409,68.41134,77.56982,108.94681,-80.2568,382.7312,65.33168
1113.6643,56.437305,68.40278,77.04726,106.969864,-81.21915,363.346,64.658615
1060.0416,56.430897,68.39468,98.46204,105.13123,-82.11762,463.7865,64.02575
1009.20514,56.424843,68.38701,96.88278,103.42124,-82.956474,439.85492,63.430695
1446.9508,56.41912,68.37974,95.3834,101.83088,-83.73965,540.598,62.871185
1541.8894,56.41372,68.372856,93.95986,100.35178,-84.47084,571.4937,62.345093
1639.7397,56.408615,68.36634,92.608315,98.976166,-85.15351,541.5208,61.85043
1558.7821,56.403797,68.36017,91.32513,97.69679,-85.79086,528.7947,61.385315
1482.031,56.399242,68.354324,90.10685,96.50693,-86.38592,501.21674,60.947983
1409.268,56.39494,68.348785,88.95018,95.400314,-86.94148,493.6907,60.536777
1340.2856,56.390877,68.343544,87.85201,94.37112,-87.460175,885.9373,60.15013
1274.8877,56.38704,68.338585,86.809395,93.413925,-87.94444,838.3273,59.786583
1212.8878,56.383415,68.33388,85.81951,92.5237,-88.39657,793.3877,59.44475
1154.1095,56.37999,68.32943,84.87969,91.695755,-88.81868,750.96875,59.12334
1098.3853,56.376755,68.32521,83.987404,90.925735,-89.21278,710.9291,58.821125
1045.5564,56.373703,68.32122,83.14025,90.20959,-89.580734,961.1703,58.536964
995.47266,56.370815,68.31744,82.335945,89.54355,-89.924255,909.3404,58.26978
947.9912,56.368088,68.31386,81.57232,88.9241,-90.24498,860.41766,58.018555
902.9769,56.365513,68.31046,80.84731,88.348,-90.54442,814.239,57.782333
860.3016,56.363083,68.30725,80.15898,87.812195,-90.82399,770.6505,57.560226
819.8436,56.360783,68.30421,79.50546,145.52213,-91.085,729.5069,57.351383
781.4879,56.358612,68.30133,78.884995,140.98628,-84.18682,690.671,57.155018
745.1251,56.356564,68.2986,78.29591,136.76779,-84.888336,1011.6802,56.970383
710.6518,56.354626,68.29602,77.736626,132.84442,-47.558052,957.0172,56.796776
677.96967,56.3528,68.29357,77.20562,129.19554,-50.6906,905.4203,56.633537
646.9857,56.35107,68.29125,76.70148,125.801956,-35.732,856.71747,56.480053
617.6117,56.349438,68.28906,127.88164,122.64578,-31.594591,1054.81,56.335735
589.764,56.347897,68.28698,195.60707,119.71043,-19.311361,1059.2898,56.20004
563.3632,56.34644,68.28501,189.1144,116.98044,-24.318624,1001.9565,56.07245
538.3343,56.345062,68.28315,182.95009,114.44144,-28.993559,947.8389,55.95248
515.9433,56.343765,68.28139,177.09758,112.08008,-33.358223,896.75684,55.839676
493.37827,56.342537,68.27972,171.54106,248.13422,-37.43321,1042.5463,55.733612
471.98572,56.341377,68.27813,166.2656,236.4194,-41.237736,986.15204,55.63388
451.70474,56.340282,68.276634,161.25694,225.52417,-44.78976,932.92096,55.54011
432.47757,56.33925,68.275215,156.50163,215.3912,-48.10604,882.6756,55.451942
465.48633,56.33827,68.273865,151.98683,205.96715,-51.20222,835.2485,55.369038
445.54306,56.337345,68.27259,154.30891,197.20242,-54.092907,790.48157,55.291084
426.63605,56.336475,68.271385,149.90501,189.0509,-56.79174,856.19745,55.217793
408.71146,56.33565,68.27025,145.72386,181.4697,-48.71432,810.2555,55.148876
707.89166,56.334873,68.269165,141.75417,174.41888,-51.77013,766.89044,55.084076
675.35297,56.334137,68.26814,137.98528,167.86136,-54.623127,725.95776,55.023148
644.505,56.333443,68.26717,134.407,161.7626,-34.673336,900.6345,54.965855
615.2599,56.33279,68.26625,131.0097,156.09055,-38.661037,967.60614,54.911987
587.53436,56.33217,68.26538,127.78425,150.8153,-42.384075,915.4153,54.86134
561.24945,56.331585,68.26456,176.47447,145.90915,39.56235,866.1518,54.813717
536.3303,56.33103,68.26378,170.94948,141.34624,57.158863,819.6515,74.13295
544.7414,56.33051,68.26304,165.70393,137.10255,47.076313,900.21515,72.93414
711.4182,56.330017,68.26234,160.7237,133.15576,37.662937,851.80426,71.806946
678.6963,56.32955,68.26168,155.99535,129.4851,28.87432,859.0377,70.74708
647.6746,56.32911,68.26105,151.50615,126.07126,20.668997,812.93646,69.75053
618.26483,56.328693,68.26045,147.244,122.89624,13.008254,769.421,68.8135
693.26917,56.328304,68.259895,143.19743,119.94337,5.855949,1302.3031,67.93245
661.49023,56.32793,68.25936,143.71439,224.887,-0.8216552,1231.3391,67.10403
631.36255,56.327583,68.25886,139.84634,214.79861,-7.0560756,1348.1846,66.32509
602.80035,56.32725,68.25838,136.17393,205.41602,-12.876716,1497.4633,65.59268
575.7222,56.32694,68.25793,132.68727,196.68987,-18.311049,1415.5527,64.90403
550.0511,56.32664,68.25749,129.37697,257.7747,-23.384703,1417.5262,64.25651
525.7138,56.326363,68.25709,126.23409,245.3854,-28.121626,1340.0994,63.647667
502.64114,56.3261,68.25671,123.250175,233.86288,-32.54416,1267.0154,63.075195
480.7673,56.32585,68.25634,120.41717,223.14651,-36.673172,1268.6884,62.53692
460.03003,56.325615,68.256,117.72746,213.1799,-40.528145,1812.0386,62.030796
