Cell 9,Cell 21,Cell 61,Cell 63,Cell 76
173.67279,-36.245502,123.01775,138.88113,-15.523082
164.40373,-36.573112,116.6147,135.54909,-16.023552
216.02899,-36.88669,110.52031,132.38077,-16.498074
204.46783,-37.18684,104.719696,129.36813,-16.947992
193.53232,-37.474136,99.1987,126.503555,-17.374582
183.18857,-37.749134,93.94385,123.779724,-17.779055
173.40457,-38.012352,88.94231,121.18976,-18.162554
164.15002,-38.264297,84.18186,118.72705,-18.52617
155.39629,-38.50546,79.650894,120.30585,-18.870934
147.11626,-38.73629,75.33835,117.88658,-19.19782
139.2843,-38.957237,129.78128,115.5862,-19.50776
131.87617,-39.168724,123.05219,169.43979,-19.801626
380.5946,-39.37115,116.647484,164.60608,-20.08026
360.12802,-39.56491,110.55151,160.00992,-20.344444
340.76898,-39.750378,104.7494,155.63959,-20.59493
322.45755,-39.9279,99.226974,151.48402,-20.83243
305.13705,-40.097816,93.97076,147.53265,-21.057615
288.75385,-40.26046,88.96792,143.77548,-21.271124
273.2572,-40.41614,84.20624,140.20291,-21.473564
340.9351,-40.56515,79.674095,136.80591,-21.665506
322.6147,-40.707783,75.36043,214.50043,-21.847498
361.32645,-40.844307,71.2547,250.91556,-22.020052
341.90256,-40.974987,67.34689,242.07812,-22.18366
323.5298,-41.100067,63.62746,233.67499,252.88005
306.15125,118.5562,268.04782,225.68478,238.46309
289.71317,111.59967,254.65361,218.08719,224.79362
274.1646,104.94104,241.90504,210.86298,211.83293
259.45746,98.567535,229.77103,203.99374,199.54424
245.54619,92.466965,218.22192,197.46207,187.89272
232.38773,86.627625,207.22955,191.25134,251.68974
219.94133,81.038345,196.76706,185.34583,237.33452
208.16846,75.68841,186.80891,179.7305,223.72359
197.03268,70.567566,177.33081,174.39111,210.81837
186.49951,65.66601,202.19516,169.3141,198.58229
176.53635,60.974342,191.97536,164.48657,186.98064
167.11234,56.48359,182.2482,159.89627,175.98051
217.00732,52.185135,172.98994,155.53152,165.55074
205.39323,48.070747,164.17798,151.38129,155.66173
254.25977,44.132545,155.7908,147.43497,146.28545
240.62976,40.36299,147.80792,143.68259,137.39534
227.73735,36.754852,140.20985,140.11458,128.96617
215.5426,33.301224,132.97806,136.72191,120.97406
204.00777,94.64464,126.09487,133.49596,113.39632
193.09714,88.71205,119.54348,130.42853,106.21149
219.08862,91.540375,113.30791,127.51183,99.39918
207.36191,85.74072,107.37292,124.738464,92.94008
196.26978,80.18942,101.72403,122.10138,86.81588
185.7779,74.87584,96.34744,119.59388,81.00922
175.85378,69.789795,91.230034,124.540344,75.503624
166.46669,64.92155,86.359314,121.912994,70.28349
157.58759,60.261765,81.72339,119.41475,65.33402
149.18898,55.80152,77.310936,117.03926,60.64118
141.24486,51.532272,73.11118,114.78052,56.191654
133.73064,47.445847,69.113884,112.63276,51.972836
126.62305,43.53441,65.30927,110.590546,47.97276
119.90008,39.790466,61.68807,108.64868,44.18008
113.540924,36.20685,58.24142,106.802246,40.58405
107.525894,69.36039,54.96092,105.04655,37.17447
101.836365,64.51053,51.83855,103.37712,33.941673
96.45472,59.868347,48.8667,101.78973,30.876497
91.3643,75.07511,46.038105,100.280334,27.970247
467.8783,69.98053,43.345863,98.845116,25.214682
442.6884,65.10411,40.7834,97.48042,22.601992
418.8616,60.43651,38.344463,96.1828,20.124765
396.32422,55.96878,36.023094,94.94893,17.775984
375.00644,96.13161,33.813625,93.775696,15.548984
354.84225,90.135345,31.710669,92.66012,13.437453
335.76926,84.39586,29.709082,91.59936,11.435401
317.7284,152.86363,64.87225,90.59072,9.537154
300.66382,144.43799,61.272114,89.631645,399.6358
284.52267,136.37315,57.845516,88.7197,377.60968
281.8467,128.65367,54.584095,87.85257,451.01987
266.72385,121.264755,51.479893,87.02805,426.32953
252.41936,114.192245,48.52533,86.24405,402.91937
238.88895,107.42259,45.713192,85.49857,380.723
226.09073,100.942825,43.036613,84.789734,359.6775
213.98509,94.74054,40.48906,84.11572,339.72318
385.24432,88.80385,38.06431,83.47483,320.80347
364.52612,83.121376,165.93228,82.86543,302.86475
344.92908,77.68224,157.46053,82.28598,285.8561
326.39252,353.36304,149.39716,81.735,306.74393
308.85907,336.35162,141.72249,81.2111,289.53418
292.27444,320.06866,134.41777,80.71294,273.21674
276.58728,304.48297,127.46519,80.23926,257.74533
261.74902,289.5647,120.84774,79.78886,243.07613
247.71375,275.28522,114.54929,79.36059,229.1675
234.43799,261.61725,108.55447,112.747475,215.98
221.88065,248.53456,102.84862,110.69962,315.77368
210.00284,236.0121,247.11543,108.7524,298.09573
198.76779,375.84705,234.73024,106.90086,281.33438
188.14073,357.8728,222.94208,105.14032,265.44208
178.08875,340.66827,211.72217,103.46628,250.3738
168.58072,324.20044,201.0431,101.874504,236.08678
159.58722,438.3031,190.87883,100.36095,222.54054
184.51491,417.65436,181.20453,98.92177,476.75723
174.65913,397.8899,171.99658,97.553314,450.73242
165.3367,378.97174,163.2325,96.2521,426.05698
156.51875,360.8637,154.89088,95.01483,402.66095
148.17798,343.53107,146.95139,93.838356,380.47797
141.65605,326.94067,139.3946,92.719696,359.44516
134.11957,311.06073,132.2021,91.656006,342.87537
126.99094,295.86078,125.35633,90.64459,546.1831
120.24806,281.3117,118.84055,89.68287,769.70013
113.87007,267.38562,112.63886,88.76841,728.48645
107.83723,254.05592,106.73613,87.89889,689.40967
240.45377,241.29701,101.117935,114.915886,652.359
227.57088,229.08449,95.77057,112.761475,617.2294
215.38515,217.39491,90.68097,218.6424,966.6899
203.85884,206.20592,85.836716,211.39087,1168.7295
192.95627,195.49605,81.225975,204.4957,1214.0076
182.64369,185.2448,76.8375,197.93936,1335.3893
172.88918,175.43253,72.660576,191.7052,1264.8451
163.66252,166.04044,111.56375,185.77737,1197.9586
154.93517,157.05054,105.71284,180.14084,1134.5402
146.6801,148.4456,100.14397,174.78128,1274.5593
322.14355,140.20915,94.843544,169.6851,1481.0538
304.84003,132.32541,89.79863,164.83936,1402.957
288.4729,124.77925,84.99691,160.23172,1328.9095
272.99146,117.556244,80.42666,155.8505,1314.5272
258.34778,110.64253,76.07671,151.68457,1245.0647
244.49657,104.02489,71.936455,147.72336,1218.858
231.3949,97.69063,67.99578,143.95679,1154.356
219.00223,91.62761,64.24506,140.37532,1093.1982
207.28018,85.82422,60.67516,136.96985,1210.1093
196.19247,80.26934,57.27734,133.7317,1150.4171
185.70477,74.95233,54.04331,130.6527,1089.4636
175.7846,69.86301,50.965176,127.724976,1031.6705
166.40128,64.99162,48.035423,124.94113,976.87396
157.52571,60.328842,45.246902,122.29409,924.9185
149.13045,55.86573,42.5928,119.777115,875.6569
141.1895,51.593735,40.06664,117.383835,828.94946
216.27513,47.504677,37.66225,115.108154,784.66376
204.70067,43.59072,35.373768,112.9443,792.47534
193.75255,39.844368,33.195602,110.88678,906.0881
183.39688,36.25844,31.122435,108.93036,857.8028
173.60161,32.826065,29.149202,107.07008,812.02106
164.33641,29.540672,27.271093,105.301216,837.0395
155.57259,26.395966,25.483519,103.61928,792.33435
147.28302,23.385925,23.782114,102.01998,749.94714
139.44205,20.504784,22.162724,100.499275,709.7577
132.02538,86.73236,20.621397,99.0533,671.652
125.01007,81.138596,19.15437,97.678375,635.52203
118.37439,75.78436,17.75806,96.37102,601.2654
112.09779,70.65941,16.42906,95.12791,568.7849
106.16086,65.75392,15.164126,93.94588,537.9885
100.5452,61.058495,13.960168,92.82194,508.789
95.23342,56.564133,12.814246,91.75322,481.10336
90.20909,52.26223,11.723563,90.73703,454.8532
85.45666,48.144547,10.685456,89.77077,429.9641
80.961395,44.203186,9.697392,88.85199,406.36548
76.7094,40.430603,8.756957,87.978355,383.99042
72.68749,36.819572,7.861856,87.14766,362.77548
68.88323,33.363174,7.0099044,86.35777,342.66052
65.28484,30.054787,6.19902,92.71854,323.58853
61.881176,26.88807,5.4272246,91.65491,305.5054
58.661697,23.856956,4.692634,90.64354,288.35986
55.61644,20.955643,3.9934547,89.68187,388.29782
52.735977,18.178566,3.3279788,88.767456,366.85956
50.01139,15.520412,2.6945827,87.89798,346.53287
47.434242,12.976086,2.0917194,87.071236,415.88663
44.996555,10.54071,1.5179166,86.28511,393.0179
42.690784,8.209625,0.97177404,85.53761,371.33493
40.50979,5.978359,0.45195863,84.82685,350.77618
38.44682,86.67978,-0.042798992,84.15102,331.2834
36.495487,81.088264,-0.5137071,174.2488,312.80127
34.64975,75.73619,-0.96191496,169.17877,295.27744
32.903896,70.613304,-1.3885173,164.35791,278.6622
31.252518,65.709785,-1.7945546,159.77393,262.90845
29.690502,61.01625,-2.181019,155.41519,247.97154
28.213015,56.523697,-2.548854,151.27066,233.8091
26.815481,52.223526,-2.8989575,147.32979,220.38094
25.493574,48.1075,-3.2321842,143.58257,207.64903
62.46212,44.167725,-3.5493476,140.01949,195.57729
59.211205,40.39666,273.18005,136.6315,184.13142
56.13621,36.78708,259.53842,133.40999,239.15828
151.85744,212.30708,246.5544,130.34677,357.01825
146.97949,201.33595,234.19626,127.4341,381.09354
139.15494,190.83463,222.43384,124.66455,360.0288
131.75381,180.78299,265.9313,122.0311,340.05627
220.93091,171.16179,252.63911,119.527054,321.1193
209.10449,161.95259,239.98766,117.14606,303.16418
197.91806,153.13774,227.94606,114.88206,286.14005
187.33698,144.70036,216.48492,112.72931,269.9986
177.32849,136.6243,205.57628,110.68236,254.69408
167.8616,128.89406,195.19348,108.73598,240.18306
158.90701,121.49484,185.31119,106.885254,294.9043
150.43701,114.412476,175.90527,174.34521,278.3084
142.42535,246.4258,166.95277,172.60786,262.57303
134.84724,233.99364,158.43182,167.61848,247.65352
127.67923,222.09386,150.32164,162.87428,254.06197
120.89911,210.70364,142.6024,158.3632,289.9979
114.485886,199.80118,135.25526,154.0738,273.6564
108.419716,189.36559,128.2623,149.99518,258.1622
102.681816,179.37686,121.60644,146.11699,272.66113
97.25442,169.81587,115.271416,142.42937,276.60095
92.12073,160.6643,109.241776,138.92294,260.9541
87.26485,151.90463,103.50279,135.58884,360.50366
82.67174,143.52007,98.04046,132.41856,340.5065
101.26434,135.49454,92.84144,129.40408,321.54617
95.91366,127.81268,87.893036,126.53772,303.56894
90.85252,120.45978,83.183174,123.812225,286.5238
86.06527,231.16045,78.70035,121.22065,270.36246
81.53707,219.38197,74.43362,118.756424,255.03908
77.25392,208.10788,70.37257,116.4133,240.51018
73.20255,197.31657,66.50728,114.1853,226.73457
69.37042,186.98737,62.82832,112.0668,213.67323
65.74567,177.10048,59.326702,110.0524,201.28914
62.317066,167.63696,55.993885,108.13698,261.88837
59.074,158.5787,52.821724,106.31569,267.6087
56.00643,149.90834,49.80248,104.58389,252.42809
53.104862,151.08475,46.928776,102.937195,306.80127
50.360313,142.73529,44.1936,101.37142,289.58853
47.764282,139.06488,41.59027,99.88259,273.26828
45.308735,131.23013,39.11244,98.46692,257.79422
42.98607,136.51225,36.754047,97.12081,243.12248
40.789093,128.78682,34.509346,95.84085,229.21144
38.711006,121.3922,32.37285,94.62379,291.3674
36.745377,114.314224,30.339342,93.46654,274.9549
34.886116,107.53935,28.40386,139.5676,259.39337
33.127472,101.054596,26.561678,136.2018,244.63872
31.463993,480.0536,24.808298,133.0014,230.64906
29.890533,457.617,23.13944,129.95828,522.35315
28.402222,436.14124,21.551031,127.06469,493.9643
26.99445,415.58508,20.03919,124.31329,467.0473
25.662859,395.90918,18.60023,121.6971,441.52594
24.403326,377.0758,17.230633,119.209465,417.32785
23.211952,359.04895,15.927058,116.84407,394.3844
22.08505,341.79407,14.686322,114.59492,372.63055
21.01913,886.9559,13.505395,112.45628,352.00464
20.010893,847.0949,12.381394,110.422745,334.90213
19.057215,1002.02155,11.311578,108.48913,316.2324
18.155146,957.2333,10.29333,106.65053,312.3191
17.301891,914.3629,9.324168,104.90228,493.3617
16.49481,1066.8536,8.401725,103.239944,656.68
15.731406,1019.2891,7.523748,101.659294,621.32635
15.009312,973.7614,6.6880946,100.15631,587.8057
14.326294,930.1833,5.8927236,98.72719,556.02313
13.680237,888.47125,5.135693,97.36829,525.8884
13.069141,1276.8956,4.415156,96.07617,497.31628
12.491115,1220.3367,3.7293518,94.84755,470.2255
11.944368,1166.1997,3.0766065,93.6793,444.53937
11.427209,1114.381,2.4553277,92.56845,420.18503
10.938035,1129.8429,1.8639973,91.51219,397.09344
10.475333,1253.7777,1.3011721,90.50784,375.19913
10.03767,1621.1996,0.7654781,89.55284,354.44003
9.623691,1549.8969,0.25560662,88.644775,334.75726
9.232114,1573.4668,-0.22968577,87.78133,316.09503
8.861728,1608.3939,-0.6915845,86.96031,298.40042
8.511384,1537.6395,-1.1312178,86.179634,365.38632
8.179999,1858.5507,-1.5496587,145.81807,345.13602
7.866548,1838.8636,-1.9479283,142.14514,325.93567
7.5700593,1758.2401,-2.3269994,138.65268,307.73083
7.289614,2165.915,-2.6877973,135.33185,290.4699
7.024346,2120.1323,-3.031203,132.17421,274.10394
6.7734323,2027.4644,-3.3580549,129.17172,258.58655
6.536096,1938.7645,-3.6691506,126.31679,709.81104
6.311604,1853.863,-3.9652503,123.60214,671.7026
6.0992603,2425.468,-4.247076,121.0209,635.57
5.8984075,2319.7249,-4.5153165,118.56649,601.3109
5.7084236,2218.5098,-4.7706265,116.2327,568.8281
5.528721,2515.072,-5.0136294,114.01358,538.02954
5.358742,2405.492,-5.2449183,111.90351,508.82788
5.1979623,2726.206,-5.465058,109.89713,481.14023
5.045883,2682.37,-5.6745853,107.98935,694.0296
4.9020333,2565.626,-5.8740125,106.17531,656.7394
4.7659683,2453.881,-6.0638266,104.45041,621.3826
4.637266,2346.9214,-6.24449,102.81028,587.85913
4.5155287,2244.5417,-6.4164453,101.25074,556.0738
4.4003787,2169.7354,-6.580111,99.76784,525.93646
4.2914605,2519.5913,-6.735887,98.3578,497.36182
4.1884365,2409.8176,-6.8841543,97.01706,470.26868
4.090987,2422.1904,-7.0252743,95.7422,444.5803
181.29393,2316.5876,-7.159591,94.52998,420.22385
171.61246,2394.1052,-7.287434,93.377335,439.9205
162.4549,2289.705,-7.4091134,92.281334,415.80566
153.7929,2189.7756,-7.5249276,91.23918,392.94116
145.59964,2526.4644,-7.635159,90.248245,371.26215
137.84976,2416.3965,-7.740077,89.30601,350.70718
130.51926,2311.0417,-7.839937,88.410065,501.4311
123.58545,2325.4407,-7.9349833,87.55815,474.12695
117.026855,2223.981,-8.025448,86.7481,448.23853
110.82318,2326.0366,-8.111551,85.97785,423.69238
104.955215,2829.1123,-8.193504,85.24546,400.41895
99.40479,2706.0842,-8.271507,84.54905,378.3522
136.9287,2588.3245,-8.34575,83.88686,357.42963
129.64804,2475.6074,-8.416413,83.25722,337.59186
122.76138,2367.7173,-8.48367,82.658516,318.78265
116.24739,2549.221,-8.547686,82.08923,300.9487
110.0859,2438.1785,-8.608615,81.54792,284.03943
104.257835,2331.891,-8.666607,81.03321,268.0069
98.745155,2488.7363,-8.721804,80.54379,252.80565
93.53079,2974.3232,-8.77434,80.07843,238.39256
88.5986,2845.0771,-8.824343,79.63593,224.72676
83.93332,3270.0347,-8.871936,79.21518,211.76955
79.52049,3148.6216,-8.917234,78.815094,336.35318
75.346466,3131.8833,-8.960349,78.43468,317.60822
71.398315,2995.8901,-9.001387,78.07295,299.83514
67.66382,2865.7205,-9.040444,77.729004,317.26477
64.13142,3063.467,-9.0776205,77.401955,299.50952
60.79017,2930.4036,-9.113005,111.930084,282.67487
57.62973,2803.038,-9.146682,109.9224,369.76898
54.64032,2932.194,-9.178737,108.013374,349.29144
51.81268,2804.752,-9.209247,106.19815,329.87564
49.138054,3103.4194,-9.238285,104.47214,311.46652
46.608166,3058.4377,-9.2659235,102.83093,294.0119
44.215183,2925.5896,-9.292231,101.27038,286.86
41.951694,2798.4302,-9.317268,99.786514,270.68118
39.810696,2676.716,-9.3411,98.375565,255.34126
37.785557,2928.6345,-9.363783,97.03394,240.7967
35.870007,2801.3447,-9.385372,95.758255,227.00624
34.058117,2679.5059,-9.40592,94.54525,213.93083
32.344276,3204.95,-9.425478,93.39185,201.53334
30.723183,3065.828,-9.444094,92.295135,189.77867
29.189812,2932.6633,-9.461811,91.25231,178.63347
27.73942,2805.2012,-9.478675,90.26073,168.06615
271.15027,2737.1755,-9.494726,89.31787,158.0467
256.60623,2618.0845,-9.510003,88.42135,148.5468
242.84927,2739.0273,-9.524544,87.56888,139.53944
229.83675,2874.8325,-9.5383835,86.7583,130.9991
217.5284,3210.715,-9.551556,85.98756,122.901566
205.88611,3071.3462,-9.564094,85.254684,115.22389
194.87384,2937.9453,-9.576027,84.55782,107.94429
184.45749,2890.7368,-9.587385,188.4228,101.04214
174.60483,2969.6392,-9.598195,182.65628,94.497856
165.28534,2906.3584,-9.608484,177.17313,88.29289
156.47017,2780.0227,109.91159,171.95941,82.409645
148.13203,2760.4497,104.14032,167.00189,76.83144
140.24512,2962.3633,98.647255,162.28798,71.542465
132.78499,3212.4702,93.41898,157.80573,66.52772
125.72858,3073.0261,88.44274,153.5437,61.772984
119.05401,2939.5532,83.70638,149.49113,57.264774
112.74064,2934.2188,79.19834,145.6377,52.990314
106.76891,2806.69,74.90761,141.97363,48.93748
101.120346,3160.168,70.82371,138.48961,45.094784
95.77745,3132.405,66.936676,135.17679,41.45133
90.72369,2996.3894,63.23702,132.02676,67.00156
85.943405,2975.6162,59.715702,129.03154,62.222256
81.42181,2846.3147,56.364132,126.18349,57.690754
77.14489,3034.9275,53.17412,123.475395,53.394207
73.09942,2903.0862,50.137886,120.900375,49.32043
69.272865,2776.8904,47.248013,118.45189,45.457874
65.65339,2886.0498,44.497448,116.123726,41.79559
62.229782,2834.7766,41.879475,113.909966,181.72371
58.99144,2711.506,39.3877,111.80499,170.99614
55.92834,2850.2295,37.01604,109.80345,160.82481
53.031,2941.0625,34.75871,107.90027,195.17424
50.290447,2813.2405,32.61019,106.09061,183.74928
47.6982,2690.892,30.565245,104.36987,172.9167
45.24623,2573.783,28.618872,102.733696,162.6458
42.92695,2700.4097,26.766325,101.17792,152.9074
40.733173,2718.037,25.00308,99.69859,143.67393
38.658115,2700.0051,23.324835,98.29196,155.90865
36.695347,2582.5059,21.727488,96.95445,146.51958
34.838795,2600.8823,20.207142,95.68267,137.61732
33.08271,2776.739,18.760084,94.47338,129.17665
315.52054,2655.9539,17.382782,93.32352,121.173615
358.28207,2540.3408,16.071873,92.230156,113.585526
339.02292,2589.1465,14.824157,91.19052,106.390884
320.80597,3072.0664,13.636586,90.20198,132.08162
303.57483,2938.6348,12.506263,89.26201,123.92798
287.27615,2810.9167,11.430427,88.36823,116.19708
271.85947,2708.776,10.406451,87.51837,108.867035
257.27707,2729.127,9.431836,86.71027,101.91704
243.4838,2610.3806,8.504203,85.94189,95.32739
230.43694,2496.7192,7.621286,85.21126,89.079414
241.00697,2387.925,6.780931,84.51653,83.15539
228.09415,2511.2124,5.9810843,83.85595,77.53852
215.8801,2401.7976,5.2197948,83.22782,72.21288
204.327,2496.836,4.4952025,82.63056,67.163376
193.3991,2388.0366,3.8055398,82.06265,62.375683
183.06256,2283.8965,3.149122,81.522644,57.836224
173.28539,2512.6611,2.524347,81.00918,53.53213
164.0373,2580.6055,1.9296893,80.52094,49.451206
155.28966,2468.219,1.3636969,80.0567,45.581875
222.67308,2360.6453,0.8249883,79.61527,41.91316
210.75238,2369.5796,0.3122482,79.195526,38.434666
199.47678,2357.859,-0.17577456,78.79642,35.136528
188.81134,2581.1343,-0.6402721,78.416916,137.77657
178.72307,2468.7253,-1.0823792,78.05606,129.32762
169.18073,2361.13,-1.5031737,77.712944,262.66074
160.15475,2457.9126,-1.903684,77.38668,247.73668
151.61722,2802.2007,-2.284888,77.076454,478.0785
143.5417,2711.4043,-2.6477158,76.78147,451.98517
135.90318,2593.4167,-2.9930537,76.500984,427.24478
128.67802,2480.4817,-3.3217442,76.23428,403.78717
121.84386,2372.3828,-3.6345904,75.98068,420.5
115.37951,2268.9128,-3.9323556,75.73955,420.68
109.264984,2520.1567,-4.215767,75.51026,397.56274
103.481346,2522.4822,-4.4855165,75.292244,375.6441
98.01068,2412.5847,-4.742263,171.52853,354.86194
92.83607,2307.3933,-4.986633,166.5922,335.15732
87.941475,2462.9985,-5.219223,161.89842,316.47437
83.31175,2429.4292,-5.440601,157.4353,417.4649
78.93256,2483.284,-5.6513076,153.1915,394.51434
74.79035,2375.065,-5.8518567,149.15623,435.3355
70.8723,2271.4802,-6.042739,145.31926,411.45837
136.7696,2313.9675,-6.224419,141.67084,388.81927
203.03743,2212.999,-6.397342,138.20169,367.35397
192.17932,2453.1296,-6.5619287,134.90303,347.00165
181.90878,2346.202,-6.7185817,131.76645,327.70456
172.19405,2421.6267,-6.867683,128.78401,309.40802
163.00502,2316.048,-7.009597,125.948135,292.06012
154.31325,2214.9905,-7.14467,123.2516,275.6117
287.2676,2118.2605,-7.2732315,120.68758,260.0161
271.8514,2025.6726,-7.395596,118.24956,245.22917
257.26944,1937.0496,-7.5120616,115.931335,231.20891
243.47658,1852.2216,-7.6229134,113.72703,217.91557
230.43011,1771.026,-7.7284217,111.63104,205.31151
218.08965,1693.3074,-7.8288436,109.638054,193.36095
206.41698,1804.596,-7.9244246,107.743,182.03001
195.37598,1725.4398,-8.015397,105.94107,171.28658
184.93246,1649.6733,-8.101986,104.22768,161.10017
175.0541,1577.1514,-8.1844,102.59849,151.44191
165.71028,1819.2026,-8.262841,101.04936,142.28444
156.87212,1739.421,-8.337502,99.576355,133.60179
262.85672,1667.3665,-8.408563,98.17573,125.36932
248.7615,1594.0868,-8.476198,96.84393,117.56369
235.42905,1523.9451,-8.540574,95.577576,110.16278
222.81807,1926.3344,-8.601846,94.37345,103.1456
210.88953,1990.4875,-8.660165,93.2285,129.21275
231.66324,1903.3712,-8.715672,92.1398,121.20784
219.25604,1819.9854,-8.768503,91.104614,113.61798
388.32272,1740.1702,-8.818788,90.120285,106.421646
367.43793,1748.9558,-8.866649,89.18433,99.59844
347.68332,1672.1823,-8.912202,88.29437,93.12901
328.9977,1598.6963,-8.95556,87.44814,86.99502
375.28375,1528.3572,-8.996827,86.64349,363.87018
355.10458,1751.9972,-9.036106,85.878395,343.6985
336.0174,2103.2793,-9.073491,85.15089,361.77948
317.9631,2011.333,-9.109074,84.45912,341.7162
300.8858,1970.0004,-9.1429405,83.80136,322.69315
289.56497,2021.8289,-9.175176,83.17592,304.65643
274.02444,1933.3704,-9.205857,82.58121,287.5549
259.3249,1848.6998,75.515114,82.015724,271.3401
245.42079,1767.655,71.40193,81.47803,255.96602
232.2691,1820.8276,67.48702,80.96675,241.38905
219.82912,1740.9764,63.760838,80.4806,227.56789
208.06232,1699.6635,60.214268,80.01834,214.46336
196.93228,1625.0007,56.838665,79.57879,202.03828
186.40454,1553.5353,53.625782,79.16084,190.25743
176.44652,1485.1301,50.567776,78.763435,179.08739
167.02736,1419.6542,47.65718,78.38556,168.49654
158.11792,1356.982,44.88689,78.026245,158.45479
291.94412,1317.5886,42.250145,119.32911,148.9337
276.27484,1259.2871,39.7405,116.95784,139.9063
261.4535,1203.4822,37.351837,114.70309,131.34694
247.4342,1230.263,35.078316,112.559135,123.231384
234.17357,1175.7009,32.91439,110.52054,115.536606
221.63052,1123.4753,30.85478,108.58212,108.2408
209.76625,1073.4862,28.894453,106.73895,101.32327
198.544,1025.6377,27.028624,104.98636,94.76441
187.92905,979.8382,25.252737,103.319885,88.54562
177.88852,959.6393,23.562456,101.735306,82.64928
302.1192,939.3149,21.953655,136.68184,77.05865
285.8993,897.21185,20.422407,133.45786,71.75789
270.55713,1065.0907,18.964972,130.3923,66.73197
256.0452,1017.60175,17.577793,127.47739,61.96665
242.31857,1021.4925,16.257483,124.7057,57.4484
229.33476,975.8704,15.000819,122.07023,53.164417
217.05357,932.20197,13.804732,119.564255,49.10256
205.43698,914.11316,12.666303,117.18143,45.2513
194.44902,901.8546,11.582751,114.915695,41.599728
184.05566,861.35565,10.551433,112.7613,38.137486
174.22475,822.59094,9.569829,110.71277,34.85476
164.92583,785.48627,8.635543,108.76491,31.742239
253.26082,749.97046,7.7462955,106.91275,28.791101
239.68488,715.9755,6.8999133,105.15162,25.992975
226.8436,683.4363,6.0943313,103.47703,23.33993
214.69722,652.29047,5.327583,101.88473,20.824442
203.20815,622.4784,4.597795,100.37067,18.439383
192.34079,593.94293,3.9031866,98.931015,16.177984
182.06152,566.6294,3.2420623,97.5621,14.033839
172.33852,540.4855,2.612807,96.26045,12.000865
163.14166,603.67084,2.0138853,95.02277,10.073298
154.44249,575.94073,1.4438351,93.84591,8.245677
146.21408,549.3981,0.90126413,92.72688,6.512815
138.43095,523.992,0.3848476,91.66284,4.8698
131.069,684.87964,-0.10667514,90.651085,3.3119752
124.105446,653.672,-0.57450384,89.68904,1.8349227
117.518715,623.8007,-1.019781,88.774284,0.43445393
111.28842,595.2086,-1.4435939,87.90447,-0.89340204
105.39528,844.687,-1.8469766,87.0774,-2.1524103
99.821045,806.6361,-2.2309139,86.29097,132.46376
94.54846,770.2146,-2.5963438,85.54319,124.2903
89.5612,735.3528,-2.9441578,84.83215,116.54062
84.84383,701.98376,-3.2752054,84.15606,109.19275
80.38173,670.0437,-3.590295,83.51318,102.22586
76.161095,639.4714,-3.8901956,82.9019,141.7712
72.16886,645.02423,-4.175639,82.320656,133.11513
68.39267,615.5233,-4.4473233,81.767975,124.9079
312.37164,587.28564,-4.7059107,81.242455,117.12619
295.59692,560.2572,-4.952033,80.74275,109.747955
279.72998,534.38617,126.35665,80.26761,102.75228
429.0581,509.623,119.79264,79.81581,96.11933
405.96893,620.05664,113.54506,79.38622,89.83029
384.12924,591.6249,582.0152,78.97774,83.86733
552.0113,564.4106,553.48615,78.589325,78.21355
522.26855,538.3617,526.33234,111.62439,72.852905
494.13538,638.6165,1795.2682,109.63173,67.77021
750.7727,757.0741,3161.1365,107.736984,62.951054
710.27405,722.77496,12192.535,105.93535,58.381763
2161.152,798.0564,24045.586,104.222244,54.04939
2200.3801,762.0023,34146.395,102.59332,49.94164
2081.4363,727.4921,38821.023,135.89447,46.04688
2660.4507,694.4597,40766.582,144.91049,42.354053
2618.099,662.84186,41221.52,141.28215,38.852703
2490.4119,768.1597,41015.35,137.8321,35.53289
2721.1907,733.38586,40653.984,153.89876,32.38521
2574.0632,700.1011,39692.344,149.82874,29.400732
2434.8977,668.24164,38418.7,145.95871,26.570997
2303.263,637.74646,38847.133,142.27887,23.887983
2178.7517,608.5572,36974.03,138.77985,21.34408
2060.9783,580.61786,37139.72,135.45276,18.932077
2217.4116,553.87494,35391.734,132.28918,16.645136
2097.5461,528.2772,35494.613,129.28105,14.476771
1984.1672,801.7689,34421.637,126.420746,27.751375
1876.9237,765.55585,33879.934,123.70099,25.007158
1775.4836,730.8935,33884.703,121.11488,22.405226
1939.0111,697.71545,32919.168,118.65585,19.938204
1834.2112,665.9582,32455.037,116.31767,17.599092
1887.847,917.78284,31459.432,114.094376,15.381267
1915.0775,876.6018,31609.291,111.98035,13.27843
1811.5728,837.18427,31584.846,109.970184,11.284625
1713.6692,799.45465,30940.441,108.05881,9.394195
1999.7705,763.3407,30648.328,106.24136,7.6017833
2070.9905,728.7732,30606.19,104.513214,5.902307
1959.0487,695.686,29832.639,102.869995,4.2909465
1853.1644,664.0156,29819.184,113.17809,2.7631338
1945.9159,633.7014,30438.465,111.109085,1.3145369
1840.7423,604.68536,29678.45,109.14174,-0.05895042
1829.5807,576.9118,29309.309,107.27107,-1.3612231
1730.7025,550.3276,29741.906,105.49233,-2.5959737
1637.1752,724.8345,29323.98,103.800995,-3.7667043
1854.3822,691.9159,28497.908,102.19278,-4.8767333
1754.162,660.407,28764.283,100.66358,-5.9292083
1747.7479,630.2473,29156.799,99.20953,-6.927114
1653.2982,601.37915,29083.795,97.826935,-7.873279
