Cell 17,Cell 21,Cell 44
109.79350406222001,168.503482673819,198.83015469555107
109.79350406222001,166.9236791726149,198.83013943676198
109.79350406222001,165.43300226026597,198.83012417797292
109.79350406222001,164.0264317950613,198.83010891918383
109.79350406222001,162.6992222934992,198.83009366039474
109.79350406222001,161.44690293028685,198.83007840160565
109.79350406222001,160.2652317619726,198.83006314281658
109.79350406222001,159.1502415033137,198.8300478840275
109.79350406222001,158.09816323332973,198.8300326252384
109.79350406222001,157.1054416540916,198.8300173664493
109.79350406222001,156.1687350907219,198.8300173664493
109.79350406222001,155.28486971502647,198.83000210766025
109.79350406222001,154.45088532186276,198.82998684887116
109.79350406222001,153.6639590351927,198.82998684887116
109.79350406222001,152.92142056687217,198.82997159008207
109.79350406222001,152.22078273422986,198.82995633129298
109.79350406222001,151.55968042490954,198.82995633129298
109.79350406222001,537.4854853389494,198.8299410725039
109.79350406222001,515.0869252808087,198.8299410725039
109.79350406222001,493.9520981603476,198.82992581371482
109.79350406222001,474.00977594867106,198.82992581371482
109.79350406222001,455.19263686696917,198.82992581371482
109.79350406222001,437.4372043513594,198.82991055492573
109.79350406222001,420.68360291225645,198.82991055492573
109.79350406222001,404.8752529585843,198.82989529613664
109.79350406222001,389.95880976261867,198.82989529613664
109.79350406222001,375.8840413896718,198.82989529613664
109.79350406222001,362.60334041683166,198.82988003734758
109.79350406222001,350.07202910875037,198.82988003734758
109.79350406222001,338.24771854848905,198.82988003734758
109.79350406222001,327.0905832957272,198.8298647785585
109.79350406222001,316.5629341406596,198.8298647785585
109.79350406222001,306.6292791391538,198.8298647785585
109.79350406222001,297.25610998969887,198.8298647785585
109.79350406222001,288.41181048066863,198.8298495197694
109.79350406222001,280.0664733848493,198.8298495197694
109.79350406222001,272.19205304733316,198.8298495197694
109.79350406222001,264.7619076218368,198.8298495197694
109.79350406222001,257.750982176174,198.8298495197694
109.79350406222001,251.13564084557208,198.8298342609803
109.79350406222001,244.89354476235704,198.8298342609803
109.79350406222001,239.00363679716403,198.8298342609803
109.79350406222001,233.446050006201,198.8298342609803
109.79350406222001,228.20203133730166,198.8298342609803
109.79350406222001,223.25391111234686,198.8298342609803
109.79350406222001,218.5849656981598,198.8298342609803
109.79350406222001,214.17944802408505,198.82981900219124
109.79350406222001,210.02249602925207,198.82981900219124
109.79350406222001,206.10008688620698,198.82981900219124
109.79350406222001,202.39899122454446,198.82981900219124
109.79350406222001,198.90672735453958,198.82981900219124
109.79350406222001,195.6115002319901,198.82981900219124
109.79350406222001,192.5021861994272,198.82981900219124
109.79350406222001,189.56831772732605,198.82981900219124
109.79350406222001,353.62995154952125,198.82981900219124
109.79350406222001,341.60489635598157,198.82981900219124
109.79350406222001,330.2583079740935,198.82980374340215
109.79350406222001,319.55194787763367,198.82980374340215
109.79350406222001,309.4496527357362,198.82980374340215
109.79350406222001,299.917364930472,198.82980374340215
109.79350406222001,290.9228884162179,198.82980374340215
109.79350406222001,282.4359192372358,198.82980374340215
109.79350406222001,274.42777086946336,198.82980374340215
109.79350406222001,266.8714657732506,198.82980374340215
109.79350406222001,259.7415217703081,205.73570280086096
109.79350406222001,253.01387574976025,205.40032987558973
109.79350406222001,246.66580737419815,273.99105873077644
109.79350406222001,240.67590856210083,270.3410953467925
109.79350406222001,235.02396141752016,266.8683780568051
109.79350406222001,229.6909229712914,263.5643009037711
109.79350406222001,224.65878785192865,260.4206546591634
109.79350406222001,219.91057302683546,257.42968785812747
109.79350406222001,215.4302720259367,254.5839847291686
109.79350406222001,211.20273287136322,251.8764499353629
109.79350406222001,207.2137496301885,249.3004001270917
109.79350406222001,203.4498182737981,246.84945713051798
109.79350406222001,199.89825874820488,244.5175326887973
109.79350406222001,196.54707764494458,242.29885897965607
109.79350406222001,193.38498345986497,240.18791232144596
109.79350406222001,385.1950157135534,238.1794894670894
109.79350406222001,371.38898513942814,236.26858553376695
109.79350406222001,358.3619462814877,234.45048555565174
109.79350406222001,346.06989279111735,232.720672931175
109.79350406222001,334.47138179632066,231.0748751993932
109.79350406222001,323.5273202786682,229.50898774604292
109.79350406222001,313.2007209326668,228.01915009748595
109.79350406222001,303.45679371849633,226.601669626764
109.79350406222001,347.48273461876323,225.25300629480967
109.79350406222001,335.8045422257468,223.96984894439174
109.79350406222001,324.785224358799,222.74899322980272
109.79350406222001,314.3876716421117,221.58743316959306
109.79350406222001,304.5767583424979,220.48228485262592
109.79350406222001,651.5990132149041,219.43080169686624
109.79350406222001,622.7619154188792,218.43037444938074
109.79350406222001,595.5518318184461,217.47853118633782
109.79350406222001,569.877026571763,216.5729220542186
109.79350406222001,545.6508907902249,215.71127349344957
109.79350406222001,522.791576327518,214.89147979113724
109.79350406222001,501.222056814777,214.11149626954435
109.79350406222001,480.8695783441675,213.36938506245724
109.79350406222001,461.6653542930976,212.66331511518592
109.79350406222001,443.54474842969086,211.99153166698574
109.79350406222001,426.4464814557375,211.35237150984656
109.79350406222001,410.31299721764043,210.74426298849278
109.79350406222001,395.08973028452357,210.1656649652269
109.79350406222001,380.72544164159916,209.61517363145327
109.79350406222001,367.1716083385917,209.09141569615431
109.79350406222001,354.38251504247415,208.59309416225796
109.79350406222001,342.31500989683803,208.11897306784837
109.79350406222001,330.9283519339992,207.66786222737704
109.79350406222001,320.18421107499773,207.23867826681905
109.79350406222001,310.0462103659164,206.83032255336033
109.79350406222001,300.4802616712472,206.44180326571046
109.79350406222001,291.45404687505186,206.07214384136807
109.79350406222001,282.9370789161195,205.72044401177723
