Cell 2,Cell 8,Cell 20,Cell 23,Cell 24,Cell 26,Cell 27,Cell 29,Cell 30
34.744694,132.42032,140.44125,522.15717,-16.089842,22.847816,2050.3352,232.02748,57.201023
34.744694,132.41682,140.44125,496.65793,-16.089844,22.847816,2405.9268,273.64447,57.198097
34.744694,132.4135,140.44125,472.5529,-16.089844,22.847816,2433.6265,254.76768,57.195328
34.744694,132.41032,140.44125,449.7658,-16.089846,22.847816,2500.1611,236.87914,57.192707
34.744694,132.40732,140.44125,503.1107,-16.089846,22.847816,2622.5408,219.92708,57.19022
34.744694,132.40445,140.44125,478.65283,-16.089846,22.847816,2476.0186,203.8625,57.18787
34.744694,132.4017,140.44125,455.53226,-16.089848,22.847816,2545.2976,188.63896,57.185642
34.744694,132.39911,140.44125,433.6758,-16.089848,22.847816,2403.1404,174.21242,57.183533
34.744694,132.39664,140.44125,413.0144,-16.08985,22.847816,2269.0166,160.54114,57.181538
34.744694,132.39427,140.44125,393.48267,-16.08985,22.847816,2142.4724,147.58559,57.179646
34.744694,132.39203,140.44125,375.01886,-16.089851,22.847816,2169.033,135.3083,57.177853
34.744694,132.3899,140.44125,357.56458,-16.089851,22.847816,2472.022,148.17032,57.17616
34.744694,132.38786,140.44125,341.06464,-16.089851,22.847816,2334.0056,135.86243,57.174553
34.744694,132.38593,140.44125,325.46683,-16.089853,22.847816,2203.7888,124.19889,57.17303
34.744694,132.38408,140.44125,310.72186,-16.089853,22.847816,2080.9307,113.14596,57.17159
34.744694,132.38232,140.44125,296.78308,-16.089853,22.847816,1965.0156,102.671684,57.170227
34.744694,132.38066,140.44125,283.6064,-16.089853,22.847816,2275.6575,128.23573,57.168934
34.744694,132.37907,140.44125,271.1502,-16.089855,22.847816,2365.2432,116.97147,57.167713
34.744694,132.37756,140.44125,259.37506,-16.089855,22.847816,2233.2612,106.29691,57.166553
34.744694,132.37611,140.44125,248.24373,-16.089855,22.847816,2108.7375,96.181206,57.165455
34.744694,132.37474,140.44125,487.03223,-16.089855,22.847816,1991.2511,86.595085,57.164417
34.744694,132.37344,140.44125,463.4535,-16.089857,22.847816,2325.01,77.51081,57.163433
34.744694,132.3722,140.44125,441.16394,-16.089857,22.847816,2395.9607,68.90214,57.162502
34.744694,132.37102,140.44125,420.0931,-16.089857,22.847816,2262.2427,60.744152,57.16162
34.744694,132.36989,140.44125,400.17435,-16.089857,22.847816,2143.2754,64.018684,57.160786
34.744694,132.36882,140.44125,381.34467,-16.089859,22.847816,2023.8372,120.75704,57.159992
34.744694,132.3678,140.44125,363.5445,-16.089859,22.847816,2131.6382,109.8843,57.159245
34.744694,132.36682,140.44125,346.7176,-16.089859,22.847816,2012.8575,99.58077,57.158535
34.744694,132.36589,140.44125,330.8107,-16.089859,22.847816,1900.7893,89.81667,57.157864
34.744694,132.36502,140.44125,315.77356,-16.089859,22.847816,2036.5913,80.56374,57.157227
34.744694,132.36418,140.44125,301.5586,-16.089859,22.847816,1923.1818,71.795235,57.156624
34.744694,132.36337,140.44125,288.12082,-16.08986,22.847816,1816.1812,63.48579,57.156055
34.744694,132.36263,140.44125,275.4178,-16.08986,22.847816,1715.2273,68.29896,57.155514
34.744694,132.3619,140.44125,272.0082,-16.08986,22.847816,1619.9785,213.75722,57.155003
34.744694,132.3612,140.44125,260.18616,-16.08986,22.847816,1790.0933,198.01567,57.15452
34.744694,132.36055,140.44125,384.81808,-16.08986,22.847816,1690.6136,193.46666,57.15406
34.744694,132.35992,140.44125,366.828,-16.08986,22.847816,1596.7557,178.78737,57.153625
34.744694,132.35933,140.44125,349.82156,-16.08986,22.847816,1508.2019,164.87659,99.510376
34.744694,132.35876,140.44125,383.4792,-16.08986,22.847816,1424.6523,151.69408,97.264084
34.744694,132.35823,140.44125,434.04385,-16.089863,22.847816,1345.8243,139.2017,95.13689
34.744694,132.35771,140.44125,413.3623,-16.089863,22.847816,1271.4509,151.22601,93.12248
34.744694,132.35724,140.44125,393.81155,-16.089863,22.847816,1619.1129,140.62688,91.21489
34.744694,132.35677,140.44125,375.32974,-16.089863,22.847816,1529.2957,128.7139,89.40845
34.744694,132.35632,140.44125,357.85846,-16.089863,22.847816,1444.5541,216.14827,118.23719
34.744694,132.35591,140.44125,341.34244,-16.089863,22.847816,1364.6013,200.28154,114.99794
34.744694,132.3555,140.44125,325.72946,-16.089863,22.847816,1442.7018,185.24547,111.93044
34.744694,132.35512,140.44125,310.97012,-16.089863,22.847816,1362.8538,170.9966,109.0256
34.744694,132.35475,140.44125,297.01776,-16.089863,22.847816,1287.5181,157.49368,106.27477
34.744694,132.35442,140.44125,319.0768,-16.089863,22.847816,1310.1526,144.69768,103.66981
34.744694,132.35408,140.44125,304.6812,-16.089863,22.847816,1282.181,132.57158,101.202965
34.744694,132.35378,140.44125,291.07275,-16.089863,22.847816,1211.4042,121.08033,98.86692
34.744694,132.35347,140.44125,278.2083,-16.089865,22.847816,1144.6271,110.19067,96.65474
34.744694,132.3532,140.44125,266.04724,-16.089865,22.847816,1081.6237,99.8711,94.55986
34.744694,132.35292,140.44125,254.5511,-16.089865,22.847816,1022.1807,111.99743,92.57605
34.744694,132.35266,140.44125,243.68353,-16.089865,22.847816,966.09686,101.583275,90.69743
34.744694,132.35242,140.44125,233.41016,-16.089865,22.847816,934.37024,91.71433,88.91843
34.744694,132.35219,140.44125,223.69849,-16.089865,22.847816,883.24866,82.36205,87.23375
34.744694,132.35196,140.44125,214.5178,-16.089865,22.847816,993.36566,73.4994,85.6384
34.744694,132.35175,140.44125,205.8391,-16.089865,22.847816,938.9102,65.10073,84.12763
34.744694,132.35155,140.44125,197.6349,-16.089865,22.847816,887.5321,57.14175,82.696976
34.744694,132.35136,140.44125,189.87929,-16.089865,22.847816,839.05743,49.599453,81.34218
34.744694,132.35118,140.44125,182.54771,-16.089865,22.847816,793.32214,42.452007,80.05921
34.744694,132.351,140.44125,175.617,-16.089865,22.847816,836.3624,35.678753,78.84428
34.744694,132.35083,140.44125,169.06525,-16.089865,22.847816,790.7794,29.2601,77.693756
34.744694,132.35068,140.44125,162.8717,-16.089865,22.847816,747.77234,23.177473,76.60425
34.744694,132.35052,140.44125,176.775,-16.089865,22.847816,707.1957,151.55064,75.5725
34.744694,132.35039,140.44125,231.54434,-16.089865,22.847816,668.91205,139.06578,74.59547
34.744694,132.35025,140.44125,221.9347,-16.089865,22.847816,632.7919,127.234535,73.670235
34.744694,132.35013,140.44125,212.85045,-16.089865,22.847816,598.7129,116.02268,72.79406
34.744694,132.35,140.44125,204.26291,-16.089865,22.847816,566.55975,105.397804,71.96434
34.744694,132.34988,140.44125,196.1449,-16.089865,22.847816,536.22363,95.32917,71.17862
34.744694,132.34978,140.44125,188.47075,-16.089865,22.847816,507.60184,247.66075,70.43456
34.744694,132.34967,140.44125,181.21619,-16.089865,22.847816,480.5975,230.14427,69.72995
34.744694,132.34956,140.44125,174.35828,-16.089865,22.847816,897.8078,213.54482,69.062706
34.744694,132.34947,140.44125,167.87534,-16.089865,22.847816,848.75244,197.81438,68.43084
34.744694,132.34938,140.44125,161.74686,-16.089865,22.847816,802.46924,182.90749,67.83247
34.744694,132.34929,140.44125,305.1136,-16.089865,22.847816,758.8016,168.781,67.26584
34.744694,132.34921,140.44125,291.48145,-16.089867,22.847816,717.6016,155.39409,66.72925
34.744694,132.34912,140.44125,278.59467,-16.089867,22.847816,678.7299,142.70801,66.22111
34.744694,132.34906,140.44125,266.41248,-16.089867,22.847816,642.05493,151.85376,65.73991
34.744694,132.34898,140.44125,254.89638,-16.089867,22.847816,607.45245,139.35303,65.284225
34.744694,132.3489,140.44125,244.00992,-16.089867,22.847816,574.8054,127.50675,64.85271
34.744694,132.34885,140.44125,233.71869,-16.089867,22.847816,544.0033,116.28065,64.44406
34.744694,132.34879,140.44125,223.99014,-16.089867,22.847816,514.94183,105.642265,64.05709
34.744694,132.34872,140.44125,214.79352,-16.089867,22.847816,487.52274,95.56083,63.690636
34.744694,132.34868,140.44125,206.09973,-16.089867,22.847816,461.6531,86.00718,63.343613
34.744694,132.34862,140.44125,238.00516,-16.089867,22.847816,437.2454,76.9537,63.014988
34.744694,132.34857,140.44125,228.04225,-16.089867,22.847816,430.75995,68.37418,62.70379
34.744694,132.34853,140.44125,218.62407,-16.089867,22.847816,408.09805,60.24383,62.409092
34.744694,132.34848,140.44125,209.72084,-16.089867,22.847816,652.26666,52.53912,62.13002
34.744694,132.34843,140.44125,201.30441,-16.089867,22.847816,617.08716,45.237774,61.86574
34.744694,132.34839,140.44125,193.34816,-16.089867,22.847816,622.9074,110.21104,61.615482
34.744694,132.34834,140.44125,185.82692,-16.089867,22.847816,589.387,99.8904,124.51227
34.744694,132.34831,140.44125,178.71692,-16.089867,22.847816,557.7609,90.110085,120.94029
34.744694,132.34828,140.44125,332.40207,-16.089867,22.847816,527.922,80.841805,117.55771
34.744694,132.34824,140.44125,317.2779,-16.089867,22.847816,499.76938,72.05874,114.35449
34.744694,132.3482,140.44125,302.98065,-16.089867,22.847816,473.20767,63.7355,111.321106
34.744694,132.34818,140.44125,289.46515,-16.089867,22.847816,448.147,55.84799,108.44857
34.744694,132.34814,140.44125,276.6886,-16.089867,22.847816,438.6656,48.37341,105.72834
34.744694,132.34811,140.44125,264.61066,-16.089867,22.847816,636.3182,41.290157,103.15234
34.744694,132.3481,140.44125,278.015,-16.089867,22.847816,602.0399,34.577724,100.71294
34.744694,132.34807,140.44125,265.86453,-16.089867,22.847816,569.6988,28.216711,98.40288
34.744694,132.34804,140.44125,254.37839,-16.089867,22.847816,539.18524,22.188711,96.2153
34.744694,132.34802,140.44125,243.52025,-16.089867,22.847816,565.91486,23.610662,94.14372
34.744694,132.348,140.44125,253.00616,-16.089867,22.847816,535.6152,17.823805,92.18198
34.744694,132.34798,140.44125,242.22305,-16.089867,22.847816,507.02777,12.339904,90.32425
34.744694,132.34796,140.44125,232.02953,-16.089867,22.847816,610.18445,244.21217,88.56503
34.744694,132.34795,140.44125,222.39334,-16.089867,22.847816,577.38306,226.87624,137.01479
34.744694,132.34792,140.44125,256.11896,-16.089867,22.847816,546.4353,210.44786,132.77988
34.744694,132.3479,140.44125,245.16565,-16.089867,22.847816,517.23645,194.87956,128.76953
34.744694,132.34789,140.44125,234.81123,-16.089867,22.847816,504.68378,180.1263,124.971825
34.744694,132.34787,140.44125,225.02295,-16.089867,22.847816,538.4675,166.14542,121.37548
34.744694,132.34785,140.44125,215.76985,-16.089867,22.847816,509.71893,152.89647,117.969826
34.744694,132.34784,140.44125,207.02269,-16.089867,22.847816,482.59497,140.34114,114.74475
34.744694,132.34782,140.44125,198.75378,-16.089867,22.847816,457.0038,128.44312,111.69068
34.744694,132.34782,140.44125,258.32733,-16.089867,22.847816,432.85883,117.16799,108.798546
34.744694,132.34781,140.44125,457.01895,-16.089867,22.847816,410.0783,106.48315,106.05976
34.744694,132.3478,140.44125,435.0812,-16.089867,22.847816,534.8152,96.35769,103.466194
34.744694,132.34778,140.44125,421.5792,-16.089867,22.847816,602.7917,86.76232,101.01015
34.744694,132.34778,140.44125,401.57916,-16.089867,22.847816,570.408,77.669304,98.684326
34.744694,132.34776,140.44125,382.67267,-16.089867,22.847816,738.22284,69.05233,96.48183
34.744694,132.34775,140.44125,364.7999,-16.089867,22.847816,698.1858,60.88647,94.39611
34.744694,132.34775,140.44125,347.90436,-16.089867,22.847816,660.4113,53.148113,92.42099
34.744694,132.34773,140.44125,331.9326,-16.089867,22.847816,624.77155,166.15291,90.55059
34.744694,132.34773,140.44125,316.8341,-16.089867,22.847816,591.1458,152.90358,88.77937
34.744694,132.34772,140.44125,302.56116,-16.089867,22.847816,559.4203,140.34789,87.102066
34.744694,132.34772,140.44125,289.06854,-16.089867,22.847816,529.4876,128.44951,85.51369
34.744694,132.3477,140.44125,276.31372,-16.089867,22.847816,693.2097,117.17405,84.00954
34.744694,132.3477,140.44125,264.25623,-16.089867,22.847816,655.71643,106.488884,82.585144
34.744694,132.34769,140.44125,290.7489,-16.089867,22.847816,620.3419,479.28857,81.236275
34.744694,132.34769,140.44125,277.90216,-16.089867,22.847816,586.9665,1459.2424,79.95893
34.744694,132.34769,140.44125,265.75784,-16.089867,22.847816,555.4772,2701.947,78.74931
34.744694,132.34767,140.44125,254.27753,-16.089867,22.847816,525.76733,3761.3247,77.60383
34.744694,132.34767,140.44125,282.65686,-16.089867,22.847816,497.73645,4753.498,76.51908
34.744694,132.34767,140.44125,270.25256,-16.089867,22.847816,471.2896,5712.9463,75.49185
34.744694,132.34766,140.44125,258.5265,-16.089867,22.847816,446.3373,6698.301,74.5191
34.744694,132.34766,140.44125,247.44156,-16.089867,22.847816,422.7951,7537.0474,73.597916
34.744694,132.34766,140.44125,236.9627,-16.089867,22.847816,400.5833,7137.9116,72.72557
34.744694,132.34764,140.44125,227.0568,-16.089867,22.847816,379.62674,6759.672,71.89949
34.744694,132.34764,140.44125,217.6925,-16.089867,22.847816,391.04657,6401.234,71.1172
34.744694,132.34764,140.44125,208.84021,-16.089867,22.847816,448.69952,6061.561,70.3764
34.744694,132.34764,140.44125,200.47192,-16.089867,22.847816,425.02383,5739.671,69.67488
34.744694,132.34763,140.44125,192.56119,-16.089867,22.847816,402.6861,5434.633,69.01055
34.744694,132.34763,140.44125,338.84167,-16.089867,22.847816,415.62805,5145.564,68.38145
34.744694,132.34763,140.44125,323.36542,-16.089867,22.847816,393.82126,4871.629,67.785706
34.744694,132.34763,140.44125,308.73535,-16.089867,22.847816,373.2468,4612.035,67.22155
34.744694,132.34763,140.44125,294.90518,-16.089867,22.847816,353.83502,4366.0317,66.6873
34.744694,132.34761,287.90765,281.8312,-16.089867,22.847816,335.52023,4132.907,66.18139
34.744694,132.34761,274.96796,269.47205,-16.089867,22.847816,318.24045,3911.9878,65.70229
34.744694,132.34761,263.16367,322.41855,-16.089867,22.847816,301.93716,3702.6338,65.248604
34.744694,132.34761,308.27704,307.84024,-16.089867,22.847816,286.5552,3504.24,64.81898
34.744694,132.34761,293.55,294.05902,-16.089867,22.847816,272.0425,3316.2327,64.412125
34.744694,132.34761,280.11517,281.0313,-16.089867,22.847816,258.3499,3138.068,64.02684
34.744694,132.34761,267.85925,292.4732,-16.089867,22.847816,245.43115,2969.231,63.66199
34.744694,132.3476,256.6787,279.5322,-16.089867,22.847816,233.24242,2809.233,63.316486
34.744694,132.3476,532.52405,267.29877,-16.089867,22.847816,221.74248,2657.611,62.989304
34.744694,132.3476,498.12006,255.73418,-16.089867,22.847816,210.89243,2513.927,62.679466
34.744694,132.3476,681.6476,244.80191,-16.089867,22.847816,200.65552,2377.7654,62.386055
34.744694,132.3476,634.15845,234.46738,-16.089867,22.847816,190.99712,2248.7322,62.108204
34.744694,132.3476,590.83636,224.6979,-16.089867,22.847816,181.88452,2126.454,61.845085
34.744694,132.3476,551.3157,215.46259,-16.089867,22.847816,173.2869,2010.5778,61.59592
34.744694,132.3476,515.2627,206.73222,-16.089867,22.847816,165.17513,1900.7677,61.359962
34.744694,132.3476,540.1861,247.98311,-16.089867,22.847816,157.52176,1796.7065,61.13652
34.744694,132.3476,610.24,237.47464,-16.089867,22.847816,150.30089,1698.0933,60.924923
34.744694,132.34758,569.0167,227.54074,-16.089867,22.847816,143.48808,1604.6427,60.724545
34.744694,132.34758,615.3312,218.15,-16.089867,22.847816,230.2938,1516.0845,60.534794
34.744694,132.34758,573.6611,209.27269,-16.089867,22.847816,218.9605,1432.1625,60.355103
34.744694,132.34758,535.64746,200.88077,-16.089867,22.847816,208.26765,1352.634,60.184937
34.744694,132.34758,661.9613,192.94768,-16.089867,22.847816,198.17908,1277.2692,60.023796
34.744694,132.34758,616.1996,185.44833,-16.089867,22.847816,188.66061,1205.8499,107.424034
34.744694,132.34758,574.45325,178.35904,271.09808,22.847816,179.68005,1138.1696,104.75813
34.744694,132.34758,536.3701,171.65735,259.04898,22.847816,171.207,1074.0325,102.23358
34.744694,132.34758,501.62863,165.32208,247.5054,22.847816,163.21277,1013.25323,99.84289
34.744694,132.34758,469.9356,159.33319,236.44617,22.847816,155.6703,955.65594,97.578964
34.744694,132.34758,441.02353,153.67177,225.85092,22.847816,172.38808,901.0739,95.435074
34.744694,132.34758,414.6484,148.31989,215.7002,22.847816,164.3271,849.3494,93.40486
34.744694,132.34758,390.5876,143.26062,205.97534,22.847816,156.72166,800.33295,91.4823
34.744694,132.34758,368.63806,138.47797,196.65851,22.847816,149.54602,753.8825,89.66167
34.744694,132.34758,348.6145,157.37143,187.73254,22.847816,142.77588,709.86395,87.937584
34.744694,132.34758,564.1688,151.81726,179.18109,22.847816,136.38832,668.14984,86.30491
34.744694,132.34758,526.9881,146.56677,170.98843,22.847816,130.36174,628.61957,84.758804
34.744694,132.34758,493.06985,141.60336,163.13947,22.847816,124.675735,591.15875,83.294685
34.744694,132.34758,462.12784,136.91133,155.61984,22.847816,119.31104,555.65924,81.90819
34.744694,132.34758,518.70154,132.47583,148.41568,22.847816,114.24952,522.0181,80.595215
34.744694,132.34758,485.5104,128.28287,141.5138,22.847816,109.47403,490.1383,79.35186
34.744694,132.34758,455.2317,124.31914,134.90146,22.847816,104.96841,459.92743,78.17443
34.744694,132.34758,598.3487,120.572136,128.56656,22.847816,100.7174,431.29822,77.05943
34.744694,132.34756,814.32666,117.030014,240.54477,22.847816,272.7449,404.1678,112.808655
34.744694,132.34756,755.19543,124.720215,229.77756,22.847816,259.01263,378.45773,109.85725
34.744694,132.34756,948.3257,120.95129,219.4621,22.847816,246.05643,425.60413,107.062325
34.744694,132.34756,877.4364,117.38843,209.5794,22.847816,233.83235,398.77182,104.4156
34.744694,132.34756,812.76746,114.02037,200.11136,22.847816,222.29909,373.34424,101.90921
34.744694,132.34756,753.77295,110.83647,191.04056,22.847816,211.41757,413.6087,99.53572
34.744694,132.34756,736.85925,107.82665,182.35031,22.847816,201.15099,518.9068,97.28808
34.744694,132.34756,704.687,217.95013,174.02466,22.847816,191.46458,487.18988,95.159615
34.744694,132.34756,655.1763,209.08376,166.04834,22.847816,182.32558,457.13336,93.14401
34.744694,132.34756,610.00995,200.70216,256.36063,22.847816,173.70302,428.6504,91.235275
34.744694,132.34756,568.80676,192.77884,244.92984,22.847816,165.56773,401.6586,89.42775
34.744694,132.34756,531.2191,185.28873,233.97867,22.847816,383.83823,376.0799,87.716064
34.744694,132.34756,655.1986,178.20815,223.48694,22.847816,363.82794,589.4975,86.09514
34.744694,132.34756,644.3985,171.51471,294.88873,22.847816,344.94846,554.0849,84.56016
34.744694,132.34756,600.17786,165.18723,355.51022,22.847816,327.13586,520.5262,83.10657
34.744694,132.34756,559.8374,172.31136,339.9196,22.847816,310.3299,622.9753,81.73005
34.744694,132.34756,1021.6177,165.94034,324.98306,22.847816,294.47363,585.81,80.42652
34.744694,132.34756,944.29724,159.91765,400.80356,22.847816,279.51346,550.5905,79.19211
34.744694,132.34756,873.7615,154.22426,383.31262,22.847816,325.3675,517.2148,78.02315
34.744694,132.34756,809.4149,189.37392,462.10962,22.847816,308.66144,604.3735,76.91617
34.744694,132.34756,750.7146,182.06998,442.04657,22.847816,292.89948,569.17194,75.86789
34.744694,132.34756,1112.7758,175.16539,568.9377,22.847816,278.02826,744.5025,249.12656
34.744694,132.34756,1144.7233,168.6383,544.39264,22.847816,263.9974,700.97504,238.94714
34.744694,132.34756,1056.6007,162.46811,520.8774,22.847816,381.3878,659.72626,229.3075
34.744694,132.34756,1200.4254,156.63528,498.34866,22.847816,361.51596,796.0015,220.17896
34.744694,132.34756,1107.4152,151.12137,626.0141,22.847816,342.76712,762.27875,211.53442
34.744694,132.34756,1022.5663,145.90892,763.4679,22.847816,477.7315,717.8206,203.34827
34.744694,132.34756,1238.4526,140.98148,730.7612,676.6547,704.3978,869.894,195.59616
34.744694,132.34756,1142.1056,136.32346,885.3167,708.0441,666.2723,836.30975,188.2551
34.744694,132.34756,1062.3824,131.9201,847.4978,1843.437,630.3013,1136.7207,277.07156
34.744694,132.34756,1438.1437,127.75751,811.2656,2316.4895,634.1553,1274.0831,294.82617
34.744694,132.34756,1324.2744,382.33667,776.5536,2240.542,599.99927,1202.8306,282.22363
34.744694,132.34756,1220.3969,497.609,743.2979,2104.675,567.77344,1525.7491,270.2893
34.744694,132.34756,1125.6342,473.45197,1086.1818,1977.132,537.3687,1441.3213,258.98776
34.744694,132.34756,1906.7235,450.61575,1039.9355,1857.4027,508.68222,1361.3134,717.7799
34.744694,132.34756,1776.4266,429.02814,995.6296,1745.0087,606.837,1342.7006,774.64435
34.744694,132.34756,1632.8741,408.62085,953.1825,1639.5005,574.22473,1532.2781,1081.211
34.744694,132.34756,1501.918,389.32935,912.5163,1540.4563,641.2082,1447.5083,1376.3354
34.744694,132.34756,1397.3247,371.09262,873.5562,1447.48,606.65356,1551.5999,1392.8328
34.744694,132.34756,1378.9393,353.853,836.2308,1360.2,591.62744,1465.8186,1938.3953
34.744694,132.34756,1418.7759,349.1691,800.4713,1278.2671,559.8747,2256.7876,2240.6475
34.744694,132.34756,1962.6339,333.12817,766.21216,1201.3539,529.9163,2329.2534,2369.7246
34.744694,132.34756,1966.0365,317.9643,733.3904,1129.1527,501.651,2202.7598,2543.794
34.744694,132.34756,2053.056,303.62952,1006.5264,1061.375,474.98294,2484.402,2786.0679
34.744694,132.34756,1896.863,290.07855,1382.2239,997.74976,831.6184,2840.6902,2692.8328
34.744694,132.34756,1742.7427,277.26846,1323.557,938.0224,852.9254,3018.0884,2632.6887
34.744694,132.34756,1723.1652,406.2853,1267.3516,881.9542,806.4064,3513.182,2496.1255
34.744694,132.34756,1714.6056,387.1215,1626.9465,829.32104,762.51624,3324.7065,2366.8032
34.744694,132.34756,2170.8606,369.0055,1558.0122,779.9125,849.1898,3274.751,2244.3381
34.744694,132.34756,2182.084,351.88,1491.9701,733.5309,834.6032,3752.0625,2128.3665
34.744694,132.34756,2134.157,337.84216,1428.6989,689.9909,789.1196,3949.3616,2018.5441
34.744694,132.34756,2084.0986,322.42056,1368.0822,649.1184,859.61755,3786.831,1914.5447
34.744694,132.34756,1913.5491,307.84216,1500.8201,610.74994,812.72034,3620.8545,1816.0597
34.744694,132.34756,2278.122,294.06082,1917.7365,574.7321,768.4734,3500.681,1722.7966
34.744694,132.34756,2250.0288,281.03302,1836.6019,540.9209,726.72687,3881.2502,1634.4786
34.744694,132.34756,2396.0098,268.7175,2396.8152,509.18115,1168.3169,3673.5054,1550.8435
34.744694,132.34756,2219.1265,257.07538,2295.5808,479.38596,1103.9747,4333.724,1471.6431
34.744694,132.34756,2382.1455,246.06976,2594.4675,451.41614,1120.5269,4246.955,1396.6421
34.744694,132.34756,2302.6926,321.67535,2484.9404,425.1599,1058.8854,4020.0647,1325.6178
34.744694,132.34756,2112.9622,450.94342,2380.0088,400.51227,1050.5082,4321.544,1258.3595
34.744694,132.34756,2286.2234,429.33786,2402.1086,377.37466,1206.7169,4090.7488,1195.5775
34.744694,132.34756,2183.7712,517.235,2300.652,355.65457,1140.2047,4389.632,1221.4484
34.744694,132.34756,2362.627,492.00485,2203.4521,335.26517,1112.3217,4155.272,1159.7134
34.744694,132.34756,2418.5315,613.8682,2110.3303,316.1249,1051.1438,4168.0713,1101.2518
34.744694,132.34756,2218.6365,583.3546,2524.7751,298.1573,993.42334,4139.658,1045.89
34.744694,132.34756,2107.3174,554.50934,2484.4397,281.29047,938.9646,4164.658,993.4638
34.744694,132.34756,2460.241,527.2412,2379.529,265.45697,1347.8447,3942.0764,1236.6675
34.744694,132.34756,2397.5366,505.20636,2605.838,250.59355,1308.097,4570.3438,1268.2184
34.744694,132.34756,2199.4836,480.63394,2495.8337,236.64072,1235.8557,4400.177,1235.5833
34.744694,132.34756,2018.8093,457.40503,2390.445,223.5427,1232.0314,4281.737,1173.0989
34.744694,132.34756,2225.1545,435.4462,2289.478,211.24712,1164.0886,4843.0547,1113.9276
34.744694,132.34756,2143.3054,414.688,2436.8513,199.70483,1099.9854,4584.9565,1071.062
34.744694,132.34756,2560.7124,549.7355,2333.9373,188.86969,1046.0767,4477.092,1582.9596
34.744694,132.34756,2348.3413,582.9279,2235.3408,178.69836,988.6425,4238.153,1514.6158
34.744694,132.34756,2447.3313,554.10596,2140.881,169.15018,934.454,4374.822,1437.3363
34.744694,132.34756,2323.1555,526.8599,2050.3845,160.18697,1135.0712,4141.2373,1364.1543
34.744694,132.34756,2211.3403,501.10355,2125.7634,151.77289,1120.6768,3978.782,1372.1204
34.744694,132.34756,2105.4114,529.76776,2035.9011,143.87428,1386.0503,4435.168,1383.1534
34.744694,132.34756,2319.9304,503.85242,1949.809,157.6184,1539.4371,4198.424,1312.8444
34.744694,132.34756,2232.5325,479.354,2012.7158,149.36166,1454.1224,4108.6313,1246.2633
34.744694,132.34756,2467.7427,456.19507,1927.5964,141.6108,1373.629,4464.535,1428.2373
34.744694,132.34756,2263.5293,434.30237,2152.7896,227.76303,1297.6843,4226.254,1355.5378
34.744694,132.34756,2077.235,475.73456,2061.7932,215.20891,1226.0314,4251.9097,1286.6931
34.744694,132.34756,2322.4844,452.77353,1996.6675,203.4239,1158.4276,4024.76,1221.4987
34.744694,132.34756,2351.145,431.06793,1934.2021,192.36092,1094.6443,4009.0974,1448.5714
34.744694,132.34756,2157.1628,410.5491,2179.7146,181.9757,1293.3041,4480.6963,1444.0977
34.744694,132.34756,2274.1584,397.11234,2087.5886,199.56557,1221.8987,4241.569,1370.5571
34.744694,132.34756,2086.9316,378.45007,2042.1226,188.73895,1201.7294,4040.1882,1367.0769
34.744694,132.34756,2151.5388,404.48727,1955.7694,178.57564,1144.8405,3928.6409,1514.6268
34.744694,132.34756,2648.633,385.42178,1873.0392,169.03497,1231.1132,4442.484,1441.4121
34.744694,132.34756,2428.5474,466.71646,2040.9792,160.07881,1163.2223,4756.6416,1368.014
34.744694,132.34756,2227.7734,444.2485,1954.6741,151.67136,1099.168,4571.782,1298.5077
34.744694,132.34756,2044.6168,423.009,1871.9899,143.77898,1038.7335,4436.028,1232.6869
34.744694,132.34756,1975.7006,606.886,1792.7747,136.37013,981.7143,4682.028,1256.749
34.744694,132.34756,2257.072,576.7541,1716.883,129.41519,1076.042,4432.3604,1193.1423
34.744694,132.34756,2071.3445,548.2697,1644.1754,122.886345,1016.9145,4221.553,1132.9083
34.744694,132.34756,1901.9141,521.3428,1669.1456,116.757484,961.12823,4669.5093,1082.6718
34.744694,132.34756,1747.3505,495.88803,1598.4409,111.00411,908.49457,4420.497,1028.2952
34.744694,132.34756,1830.9117,760.2611,1530.7026,105.60322,858.83527,4306.903,976.8018
34.744694,132.34756,2046.686,721.7433,1465.8063,100.53321,811.9823,4085.4807,928.0388
34.744694,132.34756,1879.4192,685.3315,1924.9274,95.77382,1025.0939,4326.1084,881.8614
34.744694,132.34756,2298.4849,650.9105,1843.4912,91.30601,968.8455,4095.0745,1005.68634
34.744694,132.34756,2136.33,618.3716,1765.4717,87.111916,994.385,4362.7085,955.3918
34.744694,132.34756,1961.1974,587.6117,1690.7256,120.98058,1326.5603,4289.78,907.764
34.744694,132.34756,1801.4319,558.5337,1826.8247,114.96848,1253.2755,4060.6477,862.66156
34.744694,132.34756,1655.6853,531.04553,1749.5045,109.32471,1184.1322,3843.511,819.9506
34.744694,132.34756,1522.7275,505.06027,1884.5005,104.0267,1175.903,4039.304,779.50433
34.744694,132.34756,1620.6368,525.6904,1960.4719,99.053276,1461.6814,3823.2847,862.18304
34.744694,132.34756,1970.7854,551.00507,1877.5444,94.38455,1380.7607,3618.5745,819.4975
34.744694,132.34756,1810.1786,523.9285,1798.0962,90.001854,1304.4131,3879.159,779.07526
34.744694,132.34756,1823.1508,498.33243,1721.9813,85.887665,1232.3799,3671.5237,740.7963
